0 97.28739 100.3001 136.293 121.5373 105.3744 112.4342 145.6249 128.0698 118.2846 110.3717 114.3407 173.1529 114.6349 169.1917 186.6938 111.8512 120.817 117.0079 113.5251 124.8548 161.2241 117.7171 191.2994 92.75788 94.12793 103.4496 96.0554 106.1213 104.0935 171.4462 125.5163 207.303 115.2552 123.606 125.7673 129.325 133.2178 226.9982 220.586 162.779 163.2409 226.6123 229.6369 231.5173 167.5895 243.0454 166.6772 244.578 174.397 247.6451 229.398 235.0167 211.0031 210.6919 227.5386 271.0162 232.9734 248.7211 240.7134 239.7943 239.9599 270.4478 234.1902 221.892 219.5384 218.6536 236.9824 252.3472 238.9066 224.906 253.0108 238.3829 241.9466 285.4953 255.1485 246.0618 225.2491 236.9219 245.0345 243.2316 240.0758 228.7619 254.5109 250.8632 232.1155 255.719 259.9875 235.3461 222.4266 258.9162 247.4645 268.7036 270.028 261.3347 294.4901 264.3995 279.9062 241.7266 282.1505 283.3778 268.0651 322.7339 274.7815 290.4384 332.9039 311.3072 269.6706
97.28739 0 8.206073 49.52469 32.74955 13.10432 22.03547 58.61237 38.94596 26.48713 15.61006 20.64068 82.77448 18.84956 80.87009 101.4201 14.56726 24.39831 20.14177 16.52703 28.19598 69.42431 20.49974 101.4325 78.48082 65.07927 74.63194 63.12409 38.1831 56.69517 76.37712 92.08757 111.0133 78.99567 55.151 74.73216 76.00818 82.94449 129.7421 123.3005 95.32156 97.1472 129.3883 132.3514 134.2439 101.4656 145.9908 103.4066 147.6349 109.3129 150.4161 132.2749 137.9502 119.106 120.2224 132.7189 173.7558 137.4412 151.8872 144.7678 144.9658 144.2861 173.1627 140.1321 132.2558 130.3862 129.9416 143.0633 156.3446 144.8159 135.7142 157.5262 145.0978 147.6997 188.2093 159.1068 151.7949 138.0531 144.7869 151.0968 149.969 148.0328 142.299 159.8556 156.8977 146.0598 163.1523 165.7391 149.521 184.9283 164.9364 162.894 173.9137 176.3632 173.1808 199.0637 173.0382 185.4874 174.2867 188.4189 193.2337 184.1486 225.8027 186.2125 198.3604 236.0328 216.829 191.9143
100.3001 8.206073 0 42.18785 25.35139 5.66927 14.56505 51.46863 31.80237 19.67907 10.08473 14.47897 84.94914 14.35707 74.21088 94.45179 14.34453 20.60984 17.23051 17.43963 24.69596 63.43718 20.14052 95.22147 86.61346 73.27423 82.83374 71.32945 45.89815 64.79896 71.64419 100.1209 107.0754 87.08316 62.10402 82.38168 83.51401 90.48696 127.0011 120.9014 101.3213 103.2546 127.2915 129.8047 131.5832 107.4961 142.7932 109.6809 145.9942 115.3246 147.5578 130.4033 136.1606 120.3054 121.8632 132.6429 170.9876 136.9594 150.3642 143.9988 144.8201 143.6894 170.6939 140.3625 134.025 132.3023 131.9769 143.3358 155.4948 145.0065 137.5741 156.9854 145.6108 147.8078 185.7091 158.2218 151.874 140.3879 145.7108 151.3188 150.4631 148.967 144.7647 159.7245 157.08 148.5842 163.8278 165.7641 152.0679 192.1732 165.0769 165.602 173.6664 176.5824 175.0486 198.4278 174.0519 185.3672 179.3947 188.5684 194.5029 186.8532 224.0374 187.9138 199.0493 234.3222 216.5956 195.6058
136.293 49.52469 42.18785 0 16.83792 36.6191 27.62981 9.527043 10.68482 23.19063 34.31719 29.2899 87.37458 32.66683 33.09474 52.4647 41.13963 30.62079 34.53873 43.08124 29.88818 25.98283 40.11354 55.05467 126.7736 112.6785 121.0251 110.304 80.76249 101.5773 39.94556 135.0835 75.99231 123.0055 91.29207 114.5037 114.557 121.4734 100.4968 96.38877 122.1113 124.5442 103.8832 104.0879 105.2365 128.0893 113.499 131.5912 123.8849 135.3815 119.6436 107.924 113.7827 114.0384 117.7687 118.9969 142.7983 121.0156 128.6414 126.2567 130.1566 126.8204 143.8589 127.8333 129.7949 128.9445 129.2634 130.8633 136.8461 132.0331 133.6107 139.8011 134.2477 134.2791 158.3765 139.2922 138.0093 138.7654 136.4489 138.202 138.768 139.5969 143.6067 144.4693 143.5087 147.55 152.4822 151.056 150.9897 218.3461 150.9746 164.8168 157.3236 162.4684 169.4521 179.4832 164.0562 169.2895 191.6413 173.7383 185.1801 185.3218 199.2969 181.0264 186.6399 209.6722 199.1977 199.2423
121.5373 32.74955 25.35139 16.83792 0 19.78558 10.79209 26.15596 6.68516 7.043789 17.87452 13.05745 83.73749 17.13107 49.24901 69.17548 25.83663 17.35747 20.09484 28.35337 18.64052 39.7328 26.37175 70.75032 110.5151 96.61352 105.3491 94.35717 65.74042 86.22918 50.68335 120.4846 87.168 108.0418 78.1166 100.6915 101.0939 108.0901 109.7691 104.6892 112.2391 114.5235 111.7676 113.0337 114.4845 118.3597 124.1783 121.4277 131.3883 125.9248 129.7323 115.4327 121.3093 114.5635 117.447 122.7333 153.1498 125.7733 136.0144 131.8554 134.4591 132.0439 153.6096 131.1947 129.6944 128.4745 128.5333 134.2337 142.9375 135.6299 133.4467 145.2816 137.1819 138.1362 168.4189 145.526 142.0462 137.7036 138.5192 141.9214 141.8885 141.745 142.4086 149.1583 147.4702 146.3419 155.5771 155.5639 149.8326 207.1351 155.2239 163.6608 162.5749 166.8064 170.2888 185.9755 166.6742 174.5042 185.5406 178.4504 187.6543 184.6109 208.3593 182.4708 190.4066 218.7275 205.122 196.5458
105.3744 13.10432 5.66927 36.6191 19.78558 0 9 45.85256 26.1725 14.01116 5.430451 9.013878 83.08516 9.907738 68.5437 88.81441 13.09819 16.16516 13.60147 16.49242 20.24846 57.80866 18 89.56239 91.48224 77.91805 87.20287 75.85677 49.20366 68.75413 66.28725 103.8302 101.9294 90.94964 64.34703 85.42107 86.34263 93.34881 122.2942 116.3497 102.4122 104.4438 122.8679 125.1777 126.9055 108.5988 137.8876 111.018 141.7627 116.3893 142.7836 126.0803 131.8692 117.686 119.5199 129.244 166.2347 133.3304 146.1848 140.2072 141.3638 139.9893 166.0663 137.1249 131.7389 130.1153 129.8692 140.1178 151.6476 141.7392 135.3403 153.299 142.5292 144.4896 181.0595 154.3535 148.534 138.4646 142.8741 148.0608 147.3635 146.1317 142.9228 156.2576 153.7921 146.7762 160.8178 162.3774 150.2698 194.5039 161.756 163.8961 170.1213 173.2943 172.7658 194.6553 171.2333 181.8813 179.5301 185.2301 191.821 185.1201 219.6947 185.5101 196.0132 230.0005 213.0258 194.579
112.4342 22.03547 14.56505 27.62981 10.79209 9 0 36.90809 17.26268 5.857687 8.171628 5.220153 83.05097 9.711134 59.78554 79.9062 17.50893 13.75909 13.92839 20.61553 17.11724 49.52735 20.12461 81.02836 100.1699 86.44202 95.47455 84.28671 56.60389 76.68 59.03389 111.413 95.15793 98.72462 70.43512 92.31337 92.98736 100.005 116.5439 110.9651 106.7579 108.9151 117.7462 119.6012 121.2106 112.9323 131.6435 115.6633 137.0028 120.6381 136.8377 121.1662 127.007 116.1077 118.423 126.1784 160.3034 129.8075 141.5238 136.3454 138.1518 136.3085 160.4151 134.3401 130.6929 129.2478 129.1395 137.3608 147.6482 138.8848 134.3726 149.6126 140.0192 141.5318 175.3416 150.3064 145.5244 138.0197 140.8119 145.2067 144.8068 144.0626 142.6013 152.9884 150.8675 146.5 158.3931 159.2473 150 200.2987 158.7514 163.7453 166.6741 170.3281 171.6115 190.7296 169.134 178.5268 182.2623 182.1491 189.9288 184.8786 214.5951 184.1201 193.475 224.9361 209.4684 195.4789
145.6249 58.61237 51.46863 9.527043 26.15596 45.85256 36.90809 0 19.6871 32.13527 43.19743 38.12751 88.37025 41.12084 23.61974 43.02275 49.30949 38.24494 42.47154 50.926 36.79106 18.34243 47.56266 45.67461 135.1789 120.9341 128.9507 118.4666 88.36547 109.3102 33.7651 142.1905 68.73272 130.4004 97.67444 121.1522 120.9813 127.8166 94.06201 90.5191 126.3063 128.812 98.17798 97.8033 98.78111 132.163 106.2442 135.9038 118.25 139.2519 112.6646 102.3927 108.199 112.3469 116.5202 115.4619 135.5994 116.8988 123.0501 121.6413 126.2279 122.4069 136.9592 124.4406 128.3233 127.6874 128.1506 127.4449 131.9013 128.4818 132.1475 135.1719 131.0489 130.5697 151.2886 134.258 134.1787 137.7733 133.716 134.5449 135.438 136.8011 142.661 140.2465 139.6888 146.5866 149.0921 146.8996 149.9782 223.0327 146.9595 163.735 152.7368 158.3542 167.2334 174.1583 160.8752 164.6763 193.2918 169.3795 181.9974 183.9058 192.6085 178.4251 182.7485 202.9694 194.1191 198.9019
128.0698 38.94596 31.80237 10.68482 6.68516 26.1725 17.26268 19.6871 0 12.52248 23.64448 18.60779 82.70466 22.03939 42.58997 62.64982 30.59514 20.53807 24.16609 32.69557 20.51828 33.15587 30.01666 64.0655 116.1034 102.037 110.4757 99.68576 70.38466 91.11434 44.68781 124.8972 81.2164 112.6802 81.63903 104.6145 104.8144 111.7721 104.3479 99.53015 114.0888 116.4496 106.7438 107.7085 109.078 120.15 118.4061 123.4342 126.5111 127.5949 124.1197 110.5271 116.409 112.0045 115.2128 119.0504 147.4899 121.7539 131.1831 127.5724 130.6068 127.8828 148.1114 127.6568 127.4034 126.321 126.4792 130.6981 138.5135 132.0189 131.1869 141.057 133.8027 134.4405 162.8526 141.0603 138.2957 135.7944 135.4474 138.2787 138.4522 138.6508 140.56 145.1991 143.7533 144.5035 152.1694 151.6735 147.9797 209.7283 151.4199 161.8263 158.4464 162.9861 167.7093 181.4689 163.4474 170.3999 185.7522 174.5164 184.5 182.6283 203.0898 179.6816 186.8035 213.4649 200.8109 195.351
118.2846 26.48713 19.67907 23.19063 7.043789 14.01116 5.857687 32.13527 12.52248 0 11.12665 6.128825 79.67022 10.09123 54.55843 74.9554 18.79495 11.18034 13.25943 21.36147 13.48379 43.8893 19.62938 75.56193 103.7006 89.72199 98.36713 87.43033 58.69678 79.20288 53.17718 113.4432 89.30969 100.9993 71.23755 93.70707 94.15021 101.1524 110.8246 105.326 106.0203 108.2615 112.1667 113.9156 115.5003 112.1651 125.8404 115.1165 131.5082 119.787 131.0775 115.6387 121.4899 111.8428 114.3823 121.2613 154.5411 124.7149 136.0544 131.1283 133.166 131.1538 154.7023 129.5244 126.6543 125.2989 125.259 132.5531 142.3774 134.0366 130.3661 144.4459 135.3092 136.6403 169.6137 145.0183 140.6091 134.2675 136.2913 140.3525 140.0725 139.5352 138.9048 147.9688 145.9805 142.8209 153.7006 154.2751 146.3192 200.5138 153.8272 160.1081 161.5807 165.4106 167.4702 185.4617 164.5695 173.46 180.2673 177.181 185.4385 181.173 208.9902 179.8584 188.7119 219.3378 204.3167 192.3728
