0 176.1396 59.47478 58.2795 41.11265 60.17498 13.64734 27.28095 97.14036 95.46858 93.54277 45.51099 52.73756 45.62072 55.91288 121.9998 109.6141 107.2392 79.50629 106.3073 57.87271 122.0502 64.72566 91.53824 80.90602 91.31402 94.70084 100.9715 97.71003 116.7187 99.90245 75.04166 103.7123 110.7476 104.9488 77.81549 118.6732 93.62825 121.3476 123.1716 129.9279 101.2781 132.0464 143.2175 130.5996 127.5274 134.0755 108.6566 138.2941 151.2027 166.9828 163.2031 165.1704 167.2162 164.8461 179.33 170.6345 170.1543 172.0356 173.7678 183.4182 201.0902 205.0274 209.2989 211.7929 220.6003 223.2157 226.3123 232.7364 228.6947 229.9092 212.0737 233.0885 219.3072 244.5348 271.0136 234.451 236.1197 299.9158 238.3889 220.7266 242.2112 238.5419 224.072 283.9128 240.9201 232.6978 243.3932 235.3513 256.7594 243.5082 274.8281 245.7463 246.6594 275.4946 278.64 266.6477 301.0482 287.1119 285.4177 263.2052 289.0454 291.2804 295.9227 302.3179 296.9516 297.231 294.7681 296.279 310.0862 299.0618 319.5141 329.0232 324.9622 323.1138 329.8094 302.4653 328.264 336.8333 332.9223 309.2709 304.2076 303.1736 301.3325 301.9292 335.241
176.1396 0 184.7009 182.2569 175.684 180.7763 162.9593 158.9102 188.0176 186.0226 184.8419 158.6799 160.7311 152.6101 153.9162 168.2545 183.5966 179.409 161.4219 175.1287 141.9551 181.8447 137.6665 157.8202 146.2487 152.8203 151.6803 155.3774 152.7952 166.9873 150.8214 129.2252 150.2138 149.5872 148.733 118.4269 147.5236 127.2173 151.0277 148.3601 144.8859 111.8567 145.1786 154.6977 132.3809 125.5884 124.4759 70.0742 125.3119 121.0214 136.4455 130.2078 132.3528 133.8686 128.8362 113.6736 99.766 96.49035 130.6389 117.2851 113.8499 123.525 124.471 119.4282 122.8255 130.0839 132.608 102.0125 109.0378 100.8121 100.2814 85.9329 96.42426 87.72302 109.1143 152.5116 79.39638 83.20337 163.2876 86.71747 46.1161 92.04097 82.46512 48.3946 162.0442 109.3224 82.13902 107.1066 59.3512 121.8572 71.33188 127.5232 76.25636 74.58856 125.4756 131.2575 104.2443 161.1577 137.2282 132.1228 100.5992 134.6814 136.7423 139.2707 150.2529 139.2104 137.8137 131.8977 135.1369 159.0933 155.7278 170.8593 180.6902 170.1758 170.2366 180.3889 131.1197 175.5124 185.2373 183.0716 165.685 133.3725 130.7876 126.9736 127.3022 179.1556
59.47478 184.7009 0 2.5 19.10497 4.333333 57.31492 43.01163 38.91015 37.58989 35.8469 29.06888 24.41311 35.38361 30.88689 177.568 53.25411 51.92783 33.52611 52.34501 43.04649 67.00746 47.05192 45.69464 45.23127 48.38388 51.86521 55.4617 53.85165 66.06815 56.82649 56.32051 60.53924 67.32844 62.39391 66.48308 75.79268 66.00758 76.94154 79.82794 87.90051 80.399 89.89994 97.94386 93.60556 93.62158 100.1699 129.7266 103.846 118.1397 129.0775 127.1711 128.5146 130.173 129.3561 219.6657 208.4688 207.2106 136.3562 142.6184 154.0292 170.3291 174.4506 180.8649 182.6308 190.4746 192.72 256.7275 263.766 258.2576 259.0483 195.041 260.3171 202.9202 272.8095 305.5214 255.4545 258.0179 329.974 260.8601 223.8973 265.4148 259.326 228.6504 317.9878 221.4908 221.5085 225.3752 240.3539 236.762 242.7859 300.3485 242.7921 245.6447 300 304.2515 285.4702 330.0251 312.0016 308.8705 254.7298 312.1298 314.3406 318.1352 326.6837 318.6754 318.1478 313.8447 316.3037 335.067 278.9084 345.6487 355.4729 348.557 347.536 355.8272 315.7863 352.83 362.0473 358.8161 288.5797 317.989 315.4838 311.2362 311.4113 358.3814
58.2795 182.2569 2.5 0 17.5 2.773886 55.64396 41.00305 39.46201 38.02959 36.22499 26.63175 21.91461 32.92795 28.41215 175.755 53.42518 51.90617 32.12865 52.11766 40.56168 67.01679 44.62398 44.5 43.34399 46.99202 50.5099 54.35301 52.59515 65.5229 55.54278 53.98379 59.29798 66.16074 61.12487 64.08003 74.64406 64.00195 75.90949 78.73532 86.75973 78.27036 88.7764 97.07343 92.19138 92.05026 98.62682 127.2331 102.3438 116.6201 127.8329 125.8223 127.2016 128.8846 127.9854 217.3045 206.0731 204.8048 135.012 141.0753 152.4344 168.8202 172.94 179.2745 181.0725 188.9669 191.2309 254.2464 261.2877 255.7719 256.5604 193.0784 257.8221 200.9475 270.3169 303.0638 252.957 255.5191 327.4847 258.3607 221.5339 262.9149 256.8292 226.2703 315.525 219.6263 219.4157 223.4709 237.9732 234.9284 240.4917 297.849 240.5374 243.3569 297.5 301.752 282.9814 327.5317 309.5016 306.3711 252.5955 309.6308 311.8417 315.6378 324.1838 316.1791 315.6537 311.3571 313.8124 332.567 277.1087 343.149 352.9734 346.0581 345.0362 353.3274 313.3357 350.3302 359.5473 356.3162 286.8031 315.5349 313.0419 308.8175 308.9972 355.8834
41.11265 175.684 19.10497 17.5 0 19.14274 38.20995 24.59675 56.04463 54.40588 52.49762 17.26268 18.68154 23.08679 25.31798 158.5122 68.942 66.8618 41.72529 66.37017 35.12834 81.88406 41.1676 54.48853 48.1875 55.60576 59.20304 64.44377 61.84658 78.24321 64.50775 52.08647 68.41053 75.5463 70 60.20797 83.9577 66.48308 85.91275 88.32044 95.90881 78.77182 98.0051 107.7126 99.36297 97.9898 104.6948 116.4989 108.6876 122.654 135.8308 133.0883 134.7182 136.565 135.0704 203.0025 192.2712 191.1707 142.2392 146.7004 157.5436 174.5537 178.6393 184.2727 186.3357 194.6164 197.0228 242.4252 249.3441 244.168 245.0653 194.3656 246.8117 202.0865 259.0946 290.4066 243.5282 245.8684 315.9935 248.5739 216.8433 252.9585 247.4773 221.2058 303.0054 221.8738 219.0365 225.2843 232.8626 237.445 237.0654 287.4287 237.7751 240.034 287.3413 291.3211 274.2667 316.3143 299.2825 296.5164 251.5716 299.8833 302.1076 306.1389 314.1452 306.811 306.498 302.6789 304.8885 322.3914 279.8604 332.7011 342.4675 336.2808 335.0392 342.9344 306.2319 340.3087 349.3782 345.9624 289.7624 308.3115 306.2172 302.65 302.9488 346.2503
60.17498 180.7763 4.333333 2.773886 19.14274 0 57.02436 41.90598 37.22156 35.71803 33.87887 26.44071 21.01058 32.60027 27.18047 176.8749 50.93896 49.33164 29.41844 49.46491 39.38415 64.44722 43.1109 41.74659 40.90478 44.28443 47.79238 51.58919 49.85423 62.78358 52.80809 52.18024 56.55479 63.40544 58.38759 62.46154 71.88652 61.67477 73.1399 75.97112 84.00165 76.0884 86.01615 94.29976 89.4955 89.41539 95.97974 126.485 99.68004 113.9639 125.0937 123.1081 124.478 126.1551 125.2775 217.2689 205.9137 204.6046 132.2968 138.4297 149.8125 166.1609 170.2815 176.6509 178.4342 186.3074 188.5642 253.6226 260.6868 255.1035 255.87 190.7086 257.0365 198.5874 269.5684 302.6048 251.8871 254.4865 326.7752 257.3508 219.7789 261.9334 255.7449 224.5613 315.0328 217.1722 217.1853 221.0493 236.2656 232.4509 238.5759 296.9411 238.5458 241.4281 296.5447 300.8451 281.7831 326.768 308.5543 305.3595 250.4177 308.5997 310.8077 314.5623 323.2008 315.0811 314.5199 310.1456 312.6405 331.6069 274.607 342.2364 352.0698 345.0246 344.0417 352.4029 311.881 349.3391 358.581 355.384 284.2857 314.0973 311.5469 307.2308 307.3941 354.823
13.64734 162.9593 57.31492 55.64396 38.20995 57.02436 0 17.46425 92.65528 90.79648 88.81441 37.33631 45.22168 35.8469 46.95743 120.4474 103.8123 101.0371 71.86793 99.62429 46.75468 115.434 53.35306 83.19255 71.16437 82.36504 85.58621 92.17917 88.68484 108.7474 90.63802 63.12686 94.33981 101.22 95.41488 65 108.8468 82.07314 111.7721 113.3424 119.7184 88.75246 121.8236 133.4541 119.5199 116.0431 122.4949 96.16652 126.732 139.3126 155.6213 151.5998 153.6392 155.7241 153.1535 171.2133 161.7907 161.1094 160.3122 161.4714 170.8801 188.6081 192.5097 196.5582 199.1105 207.9797 210.6229 216.0602 222.6264 218.2888 219.4288 198.6001 222.2791 205.8 233.9444 261.7466 222.6971 224.4933 289.7931 226.8502 207.3475 230.7899 226.7708 210.77 274.5801 227.5029 219.0639 229.9152 222.0923 243.3472 230 263.8508 232.1745 233.1444 264.3577 267.6864 254.6964 290.7252 276.0616 274.1423 249.5601 277.7229 279.9589 284.4873 291.2168 285.4488 285.6169 282.9072 284.5435 299.0968 285.6146 308.7297 318.308 313.7839 312.0597 319.0235 289.969 317.2412 325.9277 322.1211 295.8382 291.7602 290.5805 288.5221 289.0848 324.0112
27.28095 158.9102 43.01163 41.00305 24.59675 41.90598 17.46425 0 76.10519 74.16873 72.1734 19.92486 27.89265 18.60108 29.52965 135.0669 86.68333 83.80036 54.42426 82.28001 30.61046 98.0816 37.50103 65.74192 54.03426 65 68.26419 74.79305 71.34424 91.28527 73.36382 48.02083 77.10383 84.04571 78.23682 51.86521 91.80357 66.4003 94.62558 96.30421 102.881 74.68601 104.9952 116.4002 103.3247 100.2646 106.827 95.71311 111.0405 124.0363 139.7033 135.9504 137.9058 139.9464 137.6118 178.8323 168.3901 167.3955 144.8068 146.8128 156.6684 174.2699 178.2386 182.7643 185.181 193.9086 196.4917 219.8932 226.6991 221.813 222.8004 187.4807 224.9644 194.9007 237.0338 267.1639 223.1883 225.3004 293.6148 227.864 201.9505 232.0711 227.2004 205.8276 279.8486 215.9928 209.6187 218.7693 217.3476 231.7887 223.5733 266.023 225.1089 226.6493 266.1766 269.8981 254.5471 294.1621 278.0378 275.6175 241.0316 279.0788 281.3112 285.5591 293.0396 286.3564 286.2516 282.9178 284.8754 301.1454 274.2099 311.1929 320.8941 315.3805 313.9367 321.4607 288.1128 319.1755 328.0971 324.5196 284.34 290.0569 288.4025 285.5766 286.0087 325.4693
97.14036 188.0176 38.91015 39.46201 56.04463 37.22156 92.65528 76.10519 0 2.236068 4.123106 57.03508 49.09175 61.40033 50.9902 210.3612 15.81139 16.44688 29.15476 19.23538 60.40695 30 59.75593 30.23243 43.07011 35.22783 36.71512 34.78505 36.24914 34.71311 38.81044 63.00794 40.80441 44.93251 42.72002 74.20243 51.81685 60.80296 51.0098 54.50229 62.54998 76.27582 64.12488 68.15424 72.24957 75.13322 80.62258 144.7791 83.29466 97.08244 103.097 102.8518 103.5857 104.8094 105.3043 241.5057 229.0398 227.3351 111.6468 121.0041 133 147.411 151.4761 159.1397 160.3122 167.1663 169.071 271.2803 278.5543 272.2223 272.7196 180.6793 272.7215 188.6567 285.6029 321.8169 263.964 267.036 342.9107 270.174 221.8829 275.0873 267.5892 227.3785 333.8012 204.4497 210.0381 209.1602 238.9477 218.8626 237.5395 310.7736 236.072 240.1135 309.7644 314.6633 291.8189 342.2376 321.7965 317.7751 243.9923 320.732 322.887 326.0552 335.8813 326.2637 325.2138 319.7788 322.8157 344.5391 259.8887 355.7316 365.6296 356.9048 356.4495 365.6898 317.9072 361.7637 371.2882 368.5553 269.0228 320.3701 316.9479 311.2073 311.1029 366.2871
95.46858 186.0226 37.58989 38.02959 54.40588 35.71803 90.79648 74.16873 2.236068 0 2 55.00909 47.04253 59.3043 48.83646 208.303 16.27882 16.32483 26.92582 18.68154 58.18935 30.4795 57.51999 28.30194 40.90682 33.28663 34.88553 33.24154 34.53983 34.20526 37.16517 60.80296 39.29377 43.66054 41.23106 72.00694 50.73804 58.82176 50.08992 53.55838 61.66441 74.33034 63.28507 67.72001 71.11259 73.82412 79.40403 142.5623 82.1523 96.02083 102.4207 102.0417 102.8251 104.0865 104.4797 239.2697 226.8044 225.1005 110.8873 120.0375 132.0152 146.5776 150.6519 158.2375 159.4522 166.3838 168.3152 269.0911 276.363 270.0407 270.542 179.36 270.5624 187.3393 283.4396 319.6123 261.874 264.9363 340.7515 268.069 220.0659 272.9762 265.5052 225.5394 331.6025 203.2968 208.5977 207.9639 237.1181 217.7695 235.8474 308.6539 234.4376 238.4337 307.6573 312.5444 289.7831 340.0899 319.6905 315.6866 242.5371 318.6503 320.8068 323.9892 333.7892 324.2052 323.1671 317.7586 320.7819 342.4425 258.8852 353.6241 363.5217 354.8335 354.366 363.5877 315.9905 359.6804 369.1994 366.456 268.0564 318.4462 315.0508 309.3558 309.2604 364.2269
