0 17.15858 19.34493 23.72265 190.6034 35.58413 28.54126 37.25368 40.81014 15.81814 20.7926 38.75512 44.71958 50.21295 8.289868 59.7121 40.72866 5.855742 43.7933 7.94749 6.734169 10.22343 8.908759 7.284291 43.50894 15.33225 40.57961 14.17242 59.42587 30.0168 29.27531 41.43641 19.68528 28.96333 33.62999 42.88645 76.62362 189.9718 45.67137 47.83687 47.01651 42.18434 48.06468 45.59784 34.24602 38.87387 52.67181 41.25871 45.35214 62.95621 62.34433 66.74751 70.9115 82.86451 82.93663 85.32029 91.32273 93.12244 137.8025 229.8654 218.3328 216.9596 177.5464 179.1039 186.6139 188.7409 270.0984 194.3648 202.3092 280.7544 314.4505 338.9395 277.2885 227.3603 232.3602 326.8058 219.9855 221.9066 224.1697 244.0568 295.2785 234.9986 245.2844 244.8169 248.06 294.659 317.7697 337.8935 255.4683 300.4089 319.3111 332.4558 335.1022 307.9211 276.8386 349.785 361.6738 362.9749 362.4971 359.6302 355.3711 353.5909 355.4291 367.3827 363.6085 357.1882 286.3331 365.0798
17.15858 0 2.5 7.516648 192.0344 20.02498 13.15295 22.14159 26.68333 7.071068 9.219544 25 31.04835 36.50342 24.69818 45.89118 27.85678 14.91643 31.19695 25.05993 23.85372 27.20294 25.6125 22.62742 33.63987 32.44996 31.89044 27.45906 48.76474 47.14988 27.51363 34.71311 32.44226 28.86174 50.60632 38.01316 66.7308 177.1634 62.62587 64.81512 63.89053 58.69412 46.06517 62.28965 46.23851 49.4076 53.6869 51.41984 53.34697 64.84597 75.47904 71.02112 84.22119 96.11712 88.56636 98.89894 101.9804 104.8094 134.6291 222.623 211.7716 210.6235 189.1105 190.8769 198.7173 200.9602 266.0836 203.0887 210.9561 277.5842 309.5498 335.516 275 230.9329 235.595 322.0966 229.6314 229.3687 233.4823 247.2933 293.5319 244.925 250.122 250.2639 253.004 293.8316 315.8496 334.8166 262.5095 300.4214 318.5294 330.728 333.2822 308.8017 287.0927 347.8304 359.2436 360.4719 360.3201 357.6143 354.0131 352.0256 353.7471 365.5913 361.6189 355.6304 296.7764 363.8836
19.34493 2.5 0 5.024938 191.0459 17.52855 10.68878 19.6596 24.25387 7.158911 7.826238 22.61084 28.64001 34.07712 27.04163 43.44249 25.53919 16.62077 28.88771 27.28095 25.98557 29.26175 27.60888 24.45915 31.62895 34.55792 30.05412 28.90069 46.57521 49.25472 26.80019 33.10967 33.70831 28.3593 52.60466 36.62308 64.56973 174.724 64.6007 66.80007 65.82743 60.50826 44.98055 64.15801 47.21493 50.12346 52.95269 52.06006 53.63633 64.15801 76.50522 70.6417 85.25833 97.11977 88.31902 99.96124 102.5 105.5047 133.1024 220.6066 209.8257 208.7007 189.7034 191.5078 199.407 201.6711 264.3941 203.1779 211.0286 275.9878 307.7548 333.8795 273.5073 230.22 234.8324 320.3202 229.8637 229.2406 233.6563 246.5264 292.0997 245.2001 249.5842 249.8164 252.4808 292.512 314.3919 333.2198 262.3023 299.206 317.2101 329.2905 331.8332 307.6967 287.4129 346.3629 357.7181 358.9377 358.8242 356.138 352.6166 350.6041 352.3113 364.1406 360.1451 354.2093 297.1279 362.5052
23.72265 7.516648 5.024938 0 188.6876 12.51 5.700877 14.63728 19.30026 9.192388 6.670832 17.73415 23.71708 29.12044 31.66228 38.45127 20.79663 20.24846 24.15057 31.66228 30.20761 33.32417 31.56739 28.15138 27.50028 38.68462 26.31539 31.81981 42.02975 53.32552 25.54408 29.84125 36.23534 27.50455 56.44909 33.77129 60.05414 169.7379 68.37032 70.58683 69.51619 63.95702 42.69075 67.70894 49.05609 51.42902 51.32438 53.20244 54.06847 62.56597 78.31629 69.64553 87.07 98.83825 87.53571 101.7964 103.2303 106.5856 129.7324 216.3019 205.6487 204.566 190.5001 192.3811 200.3964 202.703 260.6799 202.9495 210.7631 272.4454 303.8416 330.2565 270.1601 228.3867 232.9002 316.44 229.9126 228.5662 233.5862 244.5823 288.8642 245.3302 248.0897 248.5005 251.0145 289.4901 311.1053 329.6705 261.4598 296.3824 314.1855 326.0406 328.5613 305.0836 287.6229 343.0547 354.3 355.5032 355.4616 352.8123 349.4415 347.3824 349.0623 360.8624 356.8238 350.9879 297.3991 359.3637
190.6034 192.0344 191.0459 188.6876 0 183.9756 185.3238 181.9355 177.4117 185.2302 183.2359 177.0424 174.377 172.4909 194.5809 169.9647 173.5843 185.7849 171.2865 191.4946 189.6085 188.0818 187.0369 184.9945 164.1875 189.0869 163.7376 178.4601 156.6586 189.7579 164.6215 159.3508 174.0352 163.6473 186.2506 155.0077 144.1834 167.5958 186.0676 186.6982 184.6007 179.8963 146.0814 181.8287 162.7968 156.6781 138.6627 154.1946 147.6282 127.8347 151.016 124.2724 148.54 144.0491 110.5357 145.958 123.1701 128.9796 70.18667 112.3877 98.52031 95.24227 120.9197 124.3147 131.555 134.0746 105.3507 87.28748 89.00806 107.6043 150.9829 162.7731 98.43402 46.1641 48.23645 160.5258 110.5228 83.12922 108.2502 59.0717 112.1261 122.9731 71.53336 76.61597 74.78769 107.6249 134.4585 159.7216 101.1766 110.9535 131.5924 147.8151 150.7698 117.3752 156.6289 165.615 179.2576 180.8572 178.94 175.4696 168.8557 167.8254 170.0543 182.1781 179.2495 171.3267 166.5631 177.909
35.58413 20.02498 17.52855 12.51 183.9756 0 7.071068 2.5 7.81025 19.92486 15.23155 7.211103 12.20656 17.21918 43.73786 26.24881 10.81665 31.31294 13.82932 43.41659 41.76123 44.59821 42.72002 39 19.84668 49.98 20.39608 41.34005 31.82766 64.38513 27.313 25.17936 44.90546 29.96665 67.08204 30.06659 49.67897 157.4604 78.77182 81.00617 79.75588 73.78347 40.0125 77.69813 55.97321 57.15573 50.05008 58.5235 57.77812 61.0082 84.6004 69.46222 93.25346 104.702 87.57283 107.8981 106.7755 110.9234 122.45 206.1553 195.8832 194.9237 193.7587 195.8188 204.092 206.4946 252.1716 203.6664 211.3678 264.4012 294.7502 321.9508 262.6519 224.9644 229.2117 307.4333 231.2533 228.1074 234.6252 240.8423 281.6416 246.8414 245.5076 246.3757 248.4996 282.8427 303.7269 321.5667 260.5173 290.2585 307.5093 318.7507 321.2102 299.5104 289.2663 335.5965 346.5386 347.6967 347.8496 345.3013 342.3379 340.1544 341.7601 353.475 349.3226 343.7586 299.181 352.3439
28.54126 13.15295 10.68878 5.700877 185.3238 7.071068 0 9.013878 13.60147 13 8.602325 12.08305 18.02776 23.42008 36.67424 32.75668 15.26434 24.42335 18.60779 36.40055 34.78505 37.69615 35.8469 32.20248 22.63052 43.08132 21.9545 35 36.61967 57.57411 24.33105 26 38.91658 26.68333 60.41523 30.36445 54.6443 164.0419 72.20111 74.43118 73.24616 67.42403 39.81206 71.28113 50.80354 52.54945 49.11037 54.12024 54.17471 60.29925 79.8214 68.00735 88.54011 100.1624 86.05231 103.2473 103.407 107.1541 125.3635 211.0213 200.48 199.4348 190.6177 192.585 200.7276 203.0813 255.9267 201.896 209.6627 267.8544 298.8983 325.5811 265.7593 225.5593 229.9652 311.5257 229.1532 227 232.6908 241.6299 284.5699 244.6539 245.6176 246.2214 248.5714 285.4085 306.7572 325.0655 259.6926 292.4996 310.0968 321.7266 324.2252 301.4142 287.0186 338.6813 349.8185 351.0057 351.0339 348.4207 345.1983 343.0933 344.7463 356.5165 352.4362 346.6987 296.8607 355.1524
37.25368 22.14159 19.6596 14.63728 181.9355 2.5 9.013878 0 5.315073 21.47673 16.62077 4.924429 9.708244 14.77329 45.46702 23.90084 8.5 32.76049 11.40175 45.01389 43.29261 46.02445 44.11632 40.32679 17.74868 51.39309 18.60779 42.29953 29.34706 65.68126 26.8561 23.52127 45.63168 29.58462 68.23672 28.5 47.18315 155.1637 79.83264 82.06857 80.76664 74.68768 38.51298 78.64 56.22499 57.14042 48.72125 58.41447 57.34085 59.57558 84.60728 68.23672 93.21905 104.5765 86.338 107.8205 106.1614 110.4638 120.1385 203.6572 193.3937 192.4383 193.0139 195.1083 203.4293 205.8501 249.7424 202.4457 210.1247 262.0043 292.2857 319.5326 260.2984 223.0857 227.2955 304.9729 230.1336 226.6787 233.4507 238.9168 279.3121 245.748 243.7442 244.6799 246.7454 280.5677 301.3822 319.163 259.0019 288.0369 305.2298 316.4131 318.8671 297.3487 288.187 333.2435 344.1602 345.3147 345.4833 342.9435 340.016 337.8213 339.4205 351.1275 346.9654 341.4253 298.125 350.0293
40.81014 26.68333 24.25387 19.30026 177.4117 7.81025 13.60147 5.315073 0 25.01999 20.02498 2.236068 4.472136 9.823441 49.09175 19.23538 4 35.92353 6.264982 48.37355 46.52956 49.0306 47.07441 43.17407 13.45885 54.34151 15.13275 44.38468 24.04163 68.32602 26.24881 20.22375 47.20699 29.06888 70.5762 25.31798 41.86884 150.481 81.939 84.17244 82.76473 76.47876 35.35534 80.49845 56.72742 57.07111 45.86454 58.13777 56.36869 56.4358 84.46706 65.51336 92.96835 104.1081 83.54639 107.4477 104.6518 109.2749 115.1043 198.3457 188.0795 187.1263 191.1477 193.3132 201.7306 204.1886 244.5005 199.5821 207.2119 256.8132 286.9947 314.3071 255.1803 218.8744 223.009 299.6869 227.4704 223.3786 230.6729 234.6103 274.2353 243.1348 239.7603 240.8319 242.7795 275.5885 296.2786 313.9601 255.5176 283.1554 300.2416 311.3214 313.7658 292.579 285.5934 328.125 338.9985 340.147 340.3418 337.8165 334.9512 332.7371 334.3247 346.0179 341.8395 336.3406 295.5778 344.9772
15.81814 7.071068 7.158911 9.192388 185.2302 19.92486 13 21.47673 25.01999 0 5 23 29.01724 34.53259 24.08319 44.04543 25.17936 11.42366 28.3593 23.5372 21.84033 24.69818 22.84732 19.23538 29.24706 30.08322 26.92582 22.62742 44.94441 44.5845 20.61553 29.06888 27.10166 21.84033 47.50789 31.89044 62.64982 174.7909 59.36329 61.58734 60.46487 54.81788 39.44617 58.60034 40.24922 43.00904 46.74507 44.92215 46.49876 57.87055 69.54833 63.95311 78.30508 90.13601 81.49847 93.0215 95.34149 98.37174 128.5496 217.7544 206.6734 205.4538 182.5489 184.3583 192.2686 194.5379 260.2931 196.125 203.9844 271.5971 304.0029 329.6028 268.8215 223.9464 228.6329 316.5016 222.7516 222.3241 226.5657 240.3331 287.2508 238.075 243.0741 243.1995 245.9527 287.383 309.6078 328.8236 255.4491 293.8384 312.0785 324.4518 327.0245 302.0968 280.2765 341.6021 353.1147 354.3586 354.1389 351.4001 347.6715 345.7224 347.4665 359.334 355.4001 349.3265 289.9849 357.514
