0 169.8284 141.1094 140.781 72.05692 114.373 100.5521 97.2719 85.42454 87.04177 108.3371 151.8989 155.1474 44.1679 46.39772 161.3242 108.4628 80.93883 106.1433 57.34319 120.8461 69.44641 74.45549 72.70218 179.7897 160.0562 98.9537 123.5503 154.4094 164.3386
169.8284 0 221.9283 218.231 112.4342 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 183.2508 204.5206 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 228.8266 222.4266 268.7036 242.9237 322.7339 332.9039
141.1094 221.9283 0 4.532593 124.138 223.3315 209.0519 206.5416 110.6418 118.5047 247.2518 288.4652 294.7577 163.6065 169.8371 299.1477 132.391 141.6476 137.4583 180.7338 146.3593 174.6682 171.6162 176.8416 320.1867 300.917 175.536 260.078 186.9609 196.0004
140.781 218.231 4.532593 0 121.5453 221.0345 206.8231 204.3539 113.1205 121.0239 246.3701 287.2826 293.9172 164.3997 170.5616 298.0747 135.4381 143.8445 140.3968 181.5633 149.5768 176.066 173.2289 178.2979 319.4789 300.3548 177.792 260.505 190.4005 199.5157
72.05692 112.4342 124.138 121.5453 0 100.1699 86.44202 84.28671 131.6435 136.8377 143.0874 177.2191 189.1335 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 216.1183 200.2987 166.6741 184.5823 214.5951 224.9361
114.373 92.75788 223.3315 221.0345 100.1699 0 14.72715 17.75528 199.4492 201.3944 82.02439 94.15207 113.6223 144.4611 141.7674 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 139.2644 130.6643 204.155 152.8774 264.8345 274.2066
100.5521 94.12793 209.0519 206.8231 86.44202 14.72715 0 3.28718 185.3345 187.4587 81.6551 100.5757 118.2095 132.4055 130.1085 113.5377 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 144.6411 134.0484 192.2051 148.8854 252.2328 261.7317
97.2719 96.0554 206.5416 204.3539 84.28671 17.75528 3.28718 0 182.0803 184.188 80.50621 100.8828 118.0432 129.1869 126.9262 113.8112 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 144.6144 133.5792 188.9881 146.8713 248.9687 258.4744
85.42454 243.0454 110.6418 113.1205 131.6435 199.4492 185.3345 182.0803 0 7.98088 184.2715 229.1749 227.2679 75.18643 81.7435 236.6205 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 248.4838 227.1131 65.29357 169.4855 87.04947 97.32035
87.04177 247.6451 118.5047 121.0239 136.8377 201.3944 187.4587 184.188 7.98088 0 182.8787 227.7701 225.0652 72.57291 78.96093 234.8526 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 245.7303 224.2562 57.766 165.0232 80.09046 90.41761
108.3371 174.5615 247.2518 246.3701 143.0874 82.02439 81.6551 80.50621 184.2715 182.8787 0 44.90671 47.59325 111.2879 105.5746 53.11544 198.7251 165.7739 194.0335 103.3683 205.9954 126.8464 136.0625 128.4769 73.84037 57.23251 162.4107 74.50581 225.3133 233.0306
151.8989 183.2508 288.4652 287.2826 177.2191 94.15207 100.5757 100.8828 229.1749 227.7701 44.90671 0 23.44357 155.9918 150.1501 12.99304 243.3682 210.3477 238.5628 147.258 250.2403 170.3858 179.5958 171.7937 45.58406 42.97702 205.2469 101.3844 267.7366 275.0128
155.1474 204.5206 294.7577 293.9172 189.1335 113.6223 118.2095 118.0432 227.2679 225.0652 47.59325 23.44357 0 152.5126 146.2359 16.13377 238.8507 205.7678 233.6272 141.6055 244.3571 163.6911 172.7676 164.6946 27.07909 19.53576 196.9983 84.63995 258.4268 265.0864
44.1679 211.0031 163.6065 164.3997 116.1077 144.4611 132.4055 129.1869 75.18643 72.57291 111.2879 155.9918 152.5126 0 6.708204 162.5769 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 173.3128 151.9268 59.80176 97.75581 120.8113 129.9433
46.39772 210.6919 169.8371 170.5616 118.423 141.7674 130.1085 126.9262 81.7435 78.96093 105.5746 150.1501 146.2359 6.708204 0 156.5128 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 166.8147 145.3945 62.5 91.16669 124.4489 133.3501
161.3242 195.8372 299.1477 298.0747 189.3733 107.1226 113.5377 113.8112 236.6205 234.8526 53.11544 12.99304 16.13377 162.5769 156.5128 0 249.6151 216.5208 244.6002 152.7653 255.8185 175.4259 184.5867 176.6271 33.09993 34.39491 209.5292 100.1326 271.501 278.4313
108.4628 271.0162 132.391 135.4381 160.3034 222.6995 209.0017 205.719 29.35767 23.46651 198.7251 243.3682 238.8507 87.44411 93.22109 249.6151 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 258.0375 236.3941 54.13107 172.8886 58.21891 68.36463
80.93883 248.7211 141.6476 143.8445 141.5238 193.6311 180.4159 177.1306 32.20248 25.43281 165.7739 210.3477 205.7678 54.58938 60.20797 216.5208 33.10094 0 28.28427 64.28063 41.36572 44.59821 37.12142 44.96552 225.1562 203.5352 34.00368 141.5145 74.02076 84.18581
