0 181.7034 17.02939 9.300538 16.55295 9.219544 33.53357 11.40175 22.47221 37.16181 41.23106 30.41381 49.2062 40.10611 56.36488 38.43754 62.3899 44.59821 131.6843 80.70936 53 47.53946 47.09565 50.97548 82.9874 57.8523 49.09175 73.21772 60.65659 75.00667 92.20087 71.8401 88.45903 79.02531 75.16279 81.21576 99.11862 80.7534 100.6578 104.2363 79.20227 111.9 82.55453 86.83317 99.0202 95.51382 89.42098 94.7995 88.39118 119.5031 92.70383 96.89628 96.17692 99.50502 98.23696 101.8534 116.6555 109.165 116.3615 116.297 116.2755 111.9464 115.8846 119.4362 120.488 122.1239 186.6815 177.5243 176.9075 165.7536 209.8047 217.1842 250.06 277.6335 283.4816 221.9031 285.4169 225.5039 238.3883 231.5103 241.1079 253.5 236.9072 254.1936 244.1311 246.002 247.2461 282.9788 262.599 284.0355 291.2387 291.1928 279.7253 279.732 298.7859 296.6005 300.5678 306.7446 297.6848 304.6309 309.4915
181.7034 0 178.478 177.815 178.1905 172.4919 179.0385 170.349 167.3511 176.6928 177.3108 158.1593 173.2359 168.2593 175.7597 161.7831 174.0319 162.4778 168.7548 166.5751 133.8966 134.3553 135.0219 132.0418 161.8501 143.2075 133.0699 152.3514 141.2491 149.1741 163.12 145.0659 153.5077 142.2658 138.1097 141.2076 154.2282 138.1142 156.3124 154.0981 125.1448 152.2542 123.3978 126.7942 137.2926 129.3519 118.2342 123.2304 116.7244 149.338 116.5763 119.1487 117.4229 118.1072 115.162 116.9004 124.166 111.7362 116.9554 114.7919 112.6313 72.93156 105.0684 109.251 106.5591 108.4216 111.592 97.90138 94.6165 123.3079 88.54119 89.95571 104.5616 148.1306 151.2023 43.89208 141.366 45.58927 111.1222 83.04528 108.6457 85.50112 56.21086 123.2632 69.50943 74.91631 72.75475 114.5501 99.95076 110.1998 121.0197 120.0926 124.4015 121.258 126.5247 156.2285 120.6262 166.0928 135.1292 123.7506 128.4948
17.02939 178.478 0 24.90984 32.55764 17 49.62358 17.20465 11.18034 52.88667 57.00877 20.61553 64.37585 54.37371 71.7844 51.05661 77.54031 57.80138 115.2051 94.82616 45.35416 45.27693 48.08326 46.52419 96.55521 67.42568 50 85.49385 70.05157 86.83317 105.8159 82.87943 101.0198 89.87213 85.10451 91.96739 111.7162 90.98229 113.4637 116.772 86.83893 124.1564 90.15681 95.42536 109.6038 104.9233 96.61665 103.2357 95.18929 131.3659 99.8599 104.7802 103.7304 107.3604 105.5391 109.6363 125.8034 116.5032 124.6194 124.2779 123.9758 106.7052 122.549 126.7793 127.5109 129.4266 174.2297 165.8822 165.503 174.3194 213.7849 220.9086 240.7073 266.3853 272.3603 220.0205 275.2797 223.1815 242.7815 233.6343 245.0816 246.5142 234.3608 258.6301 243.1666 245.6603 246.3401 275.632 263.7068 277.5748 284.0739 284.1729 282.0129 281.6239 291.8921 300.8295 295.5757 311.0776 299.2311 300.0833 305
9.300538 177.815 24.90984 0 7.648529 10.12423 24.73863 11.85327 27.28553 28.15138 32.25678 33.32417 40.02812 30.80584 47.2705 29.34185 53.22593 35.36241 137.4501 71.41778 53.10838 44.94997 42.80771 49.39636 73.6884 49.41716 44.7493 64.03953 52.24993 65.89765 82.90054 62.90072 79.22436 70.10349 66.48517 72.30837 89.87213 71.97415 91.39201 94.99273 71.22149 102.6816 74.56038 78.48885 90.10272 86.89489 81.52062 86.46451 80.63808 110.3291 84.79682 88.72461 88.1164 91.33044 90.24965 93.69165 108.0463 101.1163 108.0023 108.0208 108.0856 109.5103 108.0336 111.3486 112.5005 114.0406 188.3892 178.6637 177.8799 157.214 202.6734 210.137 249.4765 278.2837 284.0343 217.2476 285.2922 221.0532 231.0687 225.0655 233.937 251.4702 232.5435 246.8419 239.0031 240.5878 242.0861 281.113 256.5312 281.657 289.2551 289.125 273.1561 273.3212 296.6353 289.2862 297.3592 299.3865 291.3971 301.1818 306.0074
16.55295 178.1905 32.55764 7.648529 0 17.11724 17.10263 18.43909 34.36568 20.61553 24.69818 39.56008 32.68409 24.05203 39.81206 23.86304 45.85303 29.20616 144.407 64.40497 57.38467 47.43416 43.86342 52.55949 66.90116 45.11713 45.69464 57.93192 47.96411 60 76.05919 57.45433 72.86288 64.66065 61.56929 66.88797 83.4416 66.82648 84.8646 88.56844 67.44627 96.34947 70.74072 74.09453 84.59905 81.98916 77.79532 82.0464 77.12976 104.1393 81.0432 84.55504 84.11896 87.14499 86.35103 89.51606 103.0946 97.08244 103.4698 103.6195 103.8171 111.3643 104.2605 107.2241 108.5189 109.9147 193.0803 182.9924 182.0968 152.2999 199.6497 207.2061 252.4916 282.1753 287.8532 216.8433 288.621 220.8393 227.7882 222.8116 230.8354 253.3481 232.3984 243.5097 238.1134 239.4097 241.1616 283.0989 254.6591 283.221 291.1391 290.9403 270.7236 271.0646 298.3773 285.9743 298.203 296.0156 289.2633 301.8112 306.6023
9.219544 172.4919 17 10.12423 17.11724 0 33.59315 2.236068 17.26268 36.49658 40.60788 23.32381 47.60515 37.42325 55.08176 34.11419 60.71655 40.81666 127.3924 77.82673 44.40721 38.32754 38.01316 41.88675 79.57598 51.54178 40.0125 68.71693 54.26683 70.17834 88.83693 66.46804 84.20214 73.5527 69.14076 75.69016 94.90258 74.91402 96.60745 99.97767 72.06941 107.4394 75.42049 80.1561 93.43447 89.26677 82.14486 88.07352 80.95678 114.7693 85.42248 89.92898 89.06739 92.53243 91.03021 94.85581 110.32 102 109.6038 109.4166 109.2749 102.7862 108.4723 112.2943 113.2211 114.9706 179.0112 169.5422 168.8409 159.2019 201.6457 208.9623 241.3649 269.4346 275.2389 212.7628 276.8917 216.3354 230.3581 222.926 232.9635 244.4284 227.7279 246.1828 235.0766 237.019 238.1984 273.9416 253.8351 274.9086 282.179 282.1174 271.1923 271.1181 289.6964 288.5465 291.3589 298.7227 289.0091 295.4133 300.2732
33.53357 179.0385 49.62358 24.73863 17.10263 33.59315 0 34.50362 50.50248 4.301163 7.905694 54.33691 16.62077 12.04159 23.16247 17.29001 29.41088 18.56071 159.7275 48.81086 68.2825 55.52027 49.50253 61.61169 51.90356 38.21067 50.95586 45.06731 40.84184 47.67075 60.81529 46.50269 58.94489 53.44623 51.90643 55.66417 69.2026 56.34073 70.35979 74.29413 60.51859 82.24062 63.57083 65.34906 72.74957 71.72672 70.62302 73.02131 70.51596 90.32442 73.7055 76.09241 76.09533 78.58276 78.51751 80.92666 92.358 88.69329 93.75767 94.22579 94.74439 116.1314 96.38076 98.4505 100.0718 101.1002 203.3236 192.4856 191.3511 141.2312 192.7031 200.4374 258.86 290.4198 295.9248 215.7371 295.5991 220.142 220.1475 217.5144 223.59 257.1911 231.807 235.7027 235.8315 236.4752 238.7903 287.1002 250.1125 286.2821 294.894 294.5424 264.8703 265.6059 301.7988 278.108 299.6206 287.997 284.0356 302.7416 307.4451
11.40175 170.349 17.20465 11.85327 18.43909 2.236068 34.50362 0 16.03122 37.21559 41.30375 21.47091 48.02343 37.63642 55.54278 33.90346 61.06144 40.70626 125.968 77.82031 42.2019 36.13862 36 39.65476 79.42684 50.6184 38 68.29161 53.30937 69.6563 88.68484 65.79514 83.81527 72.83543 68.26501 74.95332 94.5119 74.08404 96.26006 99.56925 70.83078 106.9674 74.17715 79.05694 92.65528 88.29244 80.84622 86.94986 79.60528 114.2147 84.11896 88.72554 87.81799 91.32497 89.74687 93.63827 109.3 100.7224 108.4528 108.2266 108.0463 100.5684 107.1086 111.018 111.9034 113.6893 176.9181 167.4024 166.6891 158.0925 200 207.2929 239.1401 267.262 273.0607 210.687 274.6816 214.2382 228.7555 221.1176 231.3201 242.1967 225.6214 244.5856 233.0536 235.034 236.1792 271.7076 251.9509 272.684 279.9464 279.8861 269.4017 269.2954 287.4665 286.9314 289.166 297.1182 287.1607 293.2337 298.0956
22.47221 167.3511 11.18034 27.28553 34.36568 17.26268 50.50248 16.03122 0 53.08484 57.14018 9.486833 63.46062 52.76836 71.02112 48.07402 76.30531 55.02727 110.1646 92.11406 34.20526 34.71311 38.48376 35.50352 93.26028 61.54041 40.31129 81.20019 63.9809 82.1523 102.4597 77.66595 96.74709 84.40379 79.08505 86.40023 107.3615 85.06533 109.2749 112.3182 79.39773 119.407 82.65138 88.4138 103.7111 98.30169 88.81692 96.04657 87.20092 126.2458 92.00543 97.26539 96.04686 99.80606 97.70619 102.0227 118.8465 108.6002 117.1537 116.6619 116.211 95.52487 114.2683 118.8108 119.3763 121.4218 164.7938 156.036 155.5514 166.794 204.1201 211.1476 230.0978 256.4108 262.3359 209.0024 264.9053 212.1155 233.2247 223.3786 235.3763 235.4703 223.2711 249.072 232.2606 234.8531 235.4416 264.6394 253.1783 266.4814 273.0586 273.1396 271.7651 271.2729 280.8452 291.1633 284.4011 301.4403 288.7858 288.9031 293.8197
37.16181 176.6928 52.88667 28.15138 20.61553 36.49658 4.301163 37.21559 53.08484 0 4.123106 56.32051 12.41974 8.631338 19.23538 15.09231 25.387 15.0333 161.646 44.59821 68.8767 55.47071 48.9183 61.74545 47.63006 34.93645 50.24938 40.82132 37.48185 43.46263 56.56854 42.44997 54.6443 49.33559 48.00463 51.5461 64.90377 52.30785 66.06815 69.99668 57.00877 77.94113 60.00208 61.52235 68.54196 67.6798 67.02073 69.12991 67.00746 86.02325 70.06426 72.27186 72.33948 74.74122 74.78302 77.07545 88.22981 84.85281 89.73851 90.24411 90.80198 114.8085 92.59725 94.541 96.20305 97.18153 203.3347 192.2825 191.0792 137.0447 188.9577 196.7131 257.7382 289.7856 295.2397 212.9601 294.617 217.4419 216.2976 214 219.7908 255.4472 229.1201 231.8269 232.8197 233.3452 235.7606 285.3769 246.7028 284.3413 293.1092 292.7221 261.2532 262.0477 299.9333 274.2147 297.3113 284.0832 280.5071 300.3282 305.0115
