0 194.6829 187.658 196.2251 193.331 185.5441 190.214 169.8659 169.8629 190.4804 187.0388 184.9491 175.5756 180.3939 179.4495 174.5415 183.8253 175.8252 172.0244 177.2141 166.9262 175.7704 173.7804 167.3827 164.5377 171.4547 171.6681 185.2545 173.5853 158.6931 156.8336 159.1798 176.6926 174.2657 168.3946 152.9034 173.6743 166.3762 167.3454 150.027 167.4429 165.2317 162.9287 147.0816 159.8149 160.5469 158.2117 165.0722 156.0983 143.3956 158.3307 156.1024 154.9584 142.2846 138.4243 157.0599 142.2902 147.7727 152.5152 152.8676 138.5372 148.4584 151.7785 135.8212 152.0649 140.6633 131.1072 124.5489 151.1586 130.1434 150.7178 131.4029 122.6053 130.9758 130.2736 134.6519 126.5715 120.8207 127.5029 127.8144 166.9776 125.0056 159.4989 148.5164 127.4532 128.5022 130.2622 124.0532 124.4621 127.3292 113.9191 162.3595 112.8009 129.7966 138.7592 124.1613 112.3593 135.0714 133.768 111.9548 148.9958 129.7223 125.9288 69.86312 140.2071 146.1118 141.2163 138.6945 138.9051 112.286 98.40408 138.3543 95.12684 115.8168 131.2775 127.4679 125.0586 128.8994 118.521 120.4194 123.0379 120.9106 124.3077 131.5626 134.0855 87.35974 89.10837 107.747 151.098 108.2752 94.59164 161.9925 90.47512 92.4126 46.47713 93.38996 91.94553 48.56024 89.72181 160.6581 110.6521 83.31453 108.3965 59.39919 123.1273 71.83544 76.90292 75.09002 105.0441 107.1926 127.6869 159.9151 112.1291 114.1851 101.437 151.0009 130.2694 131.3765 159.0935 156.8344 138.246 135.9495 163.1589 169.9432 169.0437 166.7732 132.0939 132.6352 184.9451 134.5635 178.1651
194.6829 0 13.68222 7.710585 2.636878 16.77656 5.263376 50.22652 48.33429 16.52928 14.60576 11.25625 22.29245 14.70385 15.32002 21.48728 16.81006 19.17559 25.6506 17.54859 32.2793 21.25919 21.74749 28.25691 33.28968 23.52027 24.51944 33.73727 26.46607 38.45391 41.49375 36.77061 32.16292 31.3461 29.2951 45.19766 34.54277 32.25606 188.9667 48.00472 34.52829 34.25205 34.89023 51.55776 36.85042 37.42597 39.15614 39.93686 41.63176 52.59233 43.27185 44.85056 44.36021 52.50193 56.42757 46.37298 52.39707 50.56148 48.27736 49.25143 56.19233 53.27479 55.61657 59.3313 59.16674 59.61923 63.97326 70.23479 62.48762 65.29512 68.76924 64.97656 72.10723 66.60858 66.62359 65.81757 69.37275 73.86781 69.09561 70.12901 80.66879 71.9771 78.67943 77.08632 72.35989 72.88829 73.46566 74.89795 75.48976 76.53727 82.04086 88.9871 83.60295 80.26178 84.84517 83.32889 86.37319 85.154 87.13325 88.23805 93.0629 96.32862 96.80756 140.7292 114.8345 120.3389 132.5479 132.2264 135.5767 231.414 220.1386 137.921 218.85 149.0938 153.3899 157.5078 159.9866 161.8648 163.7275 165.0688 171.5283 183.889 185.4635 192.9976 195.1319 200.3596 208.2945 283.8009 316.9132 286.1131 277.326 340.6616 275.1019 276.2435 232.3213 277.8191 277.5143 237.2408 276.0758 329.3404 226.1236 227.6965 230.2622 248.9432 241.1769 250.5488 250.2148 253.3492 295.672 297.6272 314.2172 340.9901 304.2765 305.9198 261.1909 338.6029 323.1482 323.6865 347.5776 283.0635 331.2649 329.4794 352.176 357.6314 358.9084 292.5809 326.7473 327.2019 373.3786 329.2054 368.7812
187.658 13.68222 0 21.0238 15.0333 3.162278 14.56022 36.5821 34.71311 27.43692 23.72367 17.20465 12.08305 16.40122 15.26434 13.64734 24.30021 14.14214 15.65248 16.55295 21.40093 23.85372 21.93171 20.61553 23.32381 21.84033 25.07987 43.26662 30.23243 29.09038 31.43423 28.50439 38.8973 36.93914 30.46309 35.36241 40.45986 33.61547 175.3566 38.27532 37.58989 35.8469 35.10698 41.6173 35.69314 37.36308 38.34384 43.41659 40.79216 44.28318 44.59821 45.61272 44.26342 45.88028 49.55305 48.10405 46.32494 49.15328 48.50773 50 50.60138 53.36666 57.58472 54.58938 61.84658 58.42089 58.94277 63.36578 65.39113 60.67125 72.25593 61.20457 65.45991 63.53149 63.12686 64.19502 65.05767 67.35726 65.27634 67.04663 87.45856 68.26419 84.31489 80.78117 70.00714 71.11259 72.44308 72.02777 73 75.32596 77.27872 95.21029 79.07591 80.41144 87.31552 82.60751 82.84021 86.97701 88.88757 85.14693 97.52948 98.0816 97.98469 130.874 118.596 124.7798 136.4734 135.9062 139.2674 219.4767 208.5063 141.5486 207.3216 150.6154 156.2626 160.0125 162.2621 164.4384 165.4207 166.9042 173.4878 185.4592 187.2565 195.1467 197.4082 199.1231 206.9832 273.8795 306.0617 276.306 268.0019 330.5697 265.9746 267.03 226.8149 268.6503 268.4627 231.4822 267.1184 318.5848 225.7383 225.3198 229.5583 243.181 241.0563 246 246.1483 248.8827 287.155 289.0692 305.041 331.1102 296.0068 297.5584 258.4381 329.4511 314.9919 315.3871 338.5144 283.2512 323.1254 321.5027 343.1763 348.4207 350.0234 292.9543 319.7069 320.2913 364.2242 322.1878 360.0017
196.2251 7.710585 21.0238 0 6 24 7.615773 57.26474 55.3263 10.3256 10.50298 11.40175 27.85678 16.27882 17.69181 26.17728 13.58308 23.02173 30.8707 19.79899 37.57659 20.61553 22.47221 32.20248 38.07887 25 24.59675 27.45906 24.33105 42.72294 46.04466 40.52777 27.65863 27.6134 28.4605 49.52272 30.41381 31.04835 195.8158 52.20153 32.14032 32.75668 34.15406 55.80323 36.76955 36.68787 38.74597 37 41.10961 55.86591 41.4367 43.27262 43.29261 54.81788 58.79205 44.18144 54.40588 50.00522 46.87217 47.51842 57.83165 51.78803 53.00943 60.41523 56.0803 58.69412 65.12488 72.34562 59.21149 66.18912 65.07097 65.39113 74.06079 66.59767 66.85058 65 70.01785 75.71658 69.46222 70.0589 75.13322 72.23573 73.73602 73.16947 71.8401 72.03471 72.18033 74.63243 75 75.31268 82.76473 83.67198 84.17244 78.23043 81.49847 81.7435 86.33945 82.1523 84.14868 87.93179 88.60023 93.26307 94.04786 144.2567 110.6029 115.7411 128.1601 127.9629 131.2958 236.381 224.8605 133.6638 223.4888 145.8801 149.4657 153.7596 156.349 158.0696 160.3808 161.6447 168.0238 180.5578 182.0137 189.3504 191.4158 198.4943 206.4554 287.1724 320.9558 289.4011 280.2802 344.1236 277.9218 279.1218 232.8626 280.6653 280.28 237.9286 278.7781 333.3035 223.75 226.4178 228.0548 249.6177 238.6399 250.4915 249.874 253.2397 298.0604 300.0417 317.0426 344.2981 306.4931 308.1964 260.0793 341.3971 325.2763 325.9095 350.3056 280.3156 333.3767 331.4845 354.8577 360.4567 361.5077 289.7262 328.1471 328.5186 376.1573 330.5889 371.3034
193.331 2.636878 15.0333 6 0 18 3.162278 51.29571 49.36598 13.98635 11.97132 9.055385 22.36068 13 13.89244 21.10095 14.23025 18.38478 25.55386 16.12452 32.24903 19.10497 19.92486 27.58623 33.01515 21.93171 22.56103 31.14482 24.08319 37.9638 41.13528 36.06245 29.54657 28.78368 27.16616 44.7493 31.95309 30.06659 189.9071 47.50789 32.14032 32.01562 32.81006 51.08816 34.9285 35.35534 37.16517 37.48333 39.62323 51.73973 41 42.63004 42.24038 51.31277 55.26215 44.04543 51.10773 48.56755 46.09772 47.01064 54.79507 51.08816 53.23533 57.77543 56.7186 57.55867 62.44397 69.00644 60.01666 63.69458 66.25033 63.24555 70.83078 64.77075 64.84597 63.78871 67.70894 72.56032 67.35726 68.28067 78.03204 70.21396 76.05919 74.54696 70.40597 70.85901 71.34424 73.00685 73.5459 74.43118 80.41144 86.35392 81.9329 78 82.37718 81.15417 84.5488 82.73452 84.71718 86.34813 90.47652 93.90421 94.42987 140.0357 112.272 117.7455 129.9731 129.663 133.012 231.3266 219.9414 135.3588 218.6167 146.6595 150.8642 155.0032 157.496 159.3549 161.2762 162.6069 169.0562 181.4418 183 190.5087 192.6344 198.1616 206.1025 283.0689 316.4398 285.3507 276.4435 339.9663 274.1724 275.3343 230.6881 276.8989 276.5662 235.648 275.1059 328.8362 223.8331 225.6214 228.0022 247.3479 238.8589 248.7609 248.3566 251.5484 294.598 296.562 313.2922 340.2381 303.1468 304.8098 259.1549 337.6685 321.9911 322.5601 346.6208 280.7121 330.103 328.2834 351.2036 356.7086 357.9083 290.2124 325.3652 325.7952 372.4404 327.8185 367.7557
185.5441 16.77656 3.162278 24 18 0 17.26268 33.45519 31.57531 29.91017 25.96753 19.23538 10.19804 17.69181 16.27882 12.53994 26.23928 13.92839 13.60147 17.20465 18.86796 24.83948 22.47221 19.10497 21.0238 21.93171 25.55386 45.27693 31.241 26.8561 28.98467 26.58007 40.36087 38.19031 30.88689 32.93175 41.72529 34 172.2189 35.8469 38.27532 36.23534 35.19233 39.11521 35.44009 37.33631 38.12152 44.10215 40.5216 42.15448 44.77723 45.64778 44.11632 44.14748 47.7295 48.33218 44.72136 48.6381 48.38388 49.98 49.07647 53.16014 57.77543 53.23533 62.16912 57.87055 57.4913 61.46453 65.74192 59.3043 72.70304 60.03332 63.60031 62.508 62.00806 63.50591 63.73774 65.52099 64.07027 66.00189 88.61715 67.06713 85.2115 81.23844 69.11584 70.34913 71.84706 71.00704 72.06247 74.67262 75.80237 96.2133 77.64664 80.04998 87.46428 82.03658 81.62414 86.97701 88.86507 84.02381 98.11218 98.03061 97.80082 128.2264 118.9664 125.2996 136.8539 136.2296 139.5887 216.4532 205.5291 141.852 204.3606 150.4161 156.3714 160.0312 162.2252 164.4688 165.2453 166.7603 173.3667 185.238 187.0855 195.0527 197.3423 198.2524 206.0908 271.1826 303.201 273.6293 265.4148 327.837 263.4246 264.4636 225 266.0921 265.9265 229.6127 264.6002 315.7392 225.0442 224.1807 228.7903 241.3069 240.4148 244.3809 244.6324 247.2801 284.7174 286.6234 302.4764 328.4149 293.6154 295.1491 257.2027 326.8884 312.6197 312.9872 335.9673 282.6636 320.7554 319.1645 340.6406 345.8453 347.5084 292.406 317.5539 318.1643 361.6579 320.0391 357.5056
190.214 5.263376 14.56022 7.615773 3.162278 17.26268 0 50.06246 48.09366 13.0557 10.09022 6 20.24846 9.848858 10.81665 18.60779 11.85327 15.6205 23.25941 13.0384 29.96665 16.03122 16.76305 24.83948 30.52868 18.78829 19.41649 29.73214 21.2132 35.30227 38.55876 33.26409 27.29469 26.27737 24.08319 42.10107 29.54657 27.01851 188.4139 44.82187 29.27456 29 29.7069 48.41487 31.7805 32.24903 34.03307 34.71311 36.49658 48.83646 38.01316 39.60455 39.15674 48.25971 52.21595 41.10961 48.02083 45.43805 43.04649 44 51.67688 48.04165 50.35871 54.626 53.93515 54.45181 59.29798 65.93347 57.27128 60.53924 63.60066 60.08328 67.74216 61.61372 61.68468 60.67125 64.54843 69.46222 64.19502 65.12488 76.00658 67.05222 73.79024 71.94585 67.26812 67.74216 68.26419 69.857 70.40597 71.34424 77.25283 84.21995 78.77182 75.00667 79.62412 78.1025 81.39103 79.9062 81.88406 83.19856 88.02272 91.08238 91.5478 137.186 109.7315 115.317 127.4716 127.124 130.4768 228.8624 217.3972 132.8157 216.0469 143.8506 148.2228 152.3155 154.7805 156.678 158.4929 159.8405 166.3069 178.6517 180.236 187.7895 189.9316 195.1256 203.0629 280.1892 313.706 282.4553 273.4904 337.1044 271.1983 272.3692 227.528 273.9288 273.584 232.4909 272.1144 326.0832 220.8641 222.5242 225.0089 244.1905 235.9143 245.6013 245.204 248.3898 291.5647 293.5319 310.3192 337.3466 300.0933 301.7632 256.0435 334.6909 318.928 319.5074 343.6335 277.8004 327.0382 325.2076 348.2097 353.7358 354.9029 287.3191 322.2398 322.6647 369.4607 324.6922 364.74
169.8659 50.22652 36.5821 57.26474 51.29571 33.45519 50.06246 0 2.061553 61.53618 56.96984 50.12235 31.32491 46.45697 44.47752 34.71311 56.07361 38.73306 29.95413 43.83207 25.28339 50.82568 46.98138 33.81198 27.53634 44.43253 48.86972 74.09622 56.136 29.06888 26.76492 32.40756 66.56763 63.43698 52.59515 28.30636 66.66521 54.78367 138.7832 29.58462 60.15189 56.58843 53.77034 30.00417 51.5873 54.64659 53.82379 65.12488 55.30145 37.56661 62.13896 61.78001 59.1143 43.99148 45.41481 65.50763 45.90479 59.71687 62.80326 64.97884 49.9925 66.13811 73.43194 55.13846 78.42353 67.09136 57.46738 55.15257 81.8917 59.92704 89.08062 62.69968 57.4913 66.37017 64.93266 70.62046 64.18917 59.42432 65.74382 69.15562 109.8328 68.42697 104.5048 97.12867 73.4932 75.89631 78.90659 73.79871 75.61911 80.87799 72.8989 115.9062 75.10826 88.64113 100.2809 88.40956 81.16804 98.46954 100.0312 84.39935 114.2114 108.4078 106.9217 106.0012 132.3905 139.8901 149.8508 148.7086 151.962 187.0007 176.9542 154.0008 176.0753 157.446 166.3167 169.0155 170.6114 173.4769 172.1809 173.9835 180.691 191.3357 193.6653 202.2897 204.8298 197.2441 204.7266 246.7534 276.2185 249.484 242.5866 302.7004 241.127 241.9323 212.627 243.6663 243.809 216.5139 242.7396 288.9576 225.5958 219.8141 228.4956 228.0356 241.3615 234.1928 235.6719 237.263 263.8584 265.645 279.8022 303.8158 273.3354 274.622 251.3901 304.1533 292.5104 292.5085 313.4171 283.8111 300.6414 299.4766 318.2314 322.8781 325.3611 293.9022 300.2703 301.208 338.7714 302.7974 335.5838
169.8629 48.33429 34.71311 55.3263 49.36598 31.57531 48.09366 2.061553 0 59.51009 54.93462 48.09366 29.27456 44.40721 42.42641 32.65348 54.02314 36.67424 27.89265 41.7732 23.25941 48.76474 44.92215 31.7805 25.55386 42.37924 46.8188 72.03471 54.08327 27.24427 25.05549 30.53686 64.51356 61.38811 50.56679 26.76752 64.62198 52.7731 140.644 28.17801 58.13777 54.58938 51.79286 28.79236 49.64877 52.69725 51.90617 63.13478 53.41348 36.24914 60.21628 59.88589 57.23854 42.54409 44.09541 63.60031 44.41846 57.95974 60.959 63.12686 48.56439 64.3506 71.58911 53.7122 76.57676 65.43699 56.15381 54.16846 80.05623 58.60034 87.25348 61.29437 56.51548 64.93266 63.52952 69.06519 62.90072 58.46366 64.40497 67.76614 107.8981 67.1193 102.6158 95.3314 72.06941 74.43118 77.38863 72.44998 74.24284 79.40403 71.8401 114.0175 74.04053 87.09191 98.59513 86.95401 80.01562 96.82975 98.40732 83.21658 112.4322 106.8316 105.3945 106.4378 130.7287 138.1919 148.2228 147.1003 150.3609 188.2153 178.069 152.4106 177.1588 156.0833 164.8302 167.5739 169.1981 172.0378 170.8362 172.6268 179.3349 190.0459 192.3538 200.9525 203.4822 196.3288 203.8366 247.4934 277.2004 250.1999 243.1872 303.5171 241.6826 242.5077 212.4241 244.2335 244.3506 216.3631 243.2596 289.9228 224.6132 219.1073 227.561 227.9035 240.3658 233.8568 235.2573 236.9175 264.3047 266.1015 280.4015 304.5852 273.7389 275.0455 250.7873 304.7638 292.9063 292.9334 314.0143 282.8223 301.0399 299.8416 318.8181 323.512 325.9278 292.898 300.4538 301.3677 339.4017 302.9785 336.1343
190.4804 16.52928 27.43692 10.3256 13.98635 29.91017 13.0557 61.53618 59.51009 0 4.81029 11.42153 30.42397 15.6456 17.61963 27.59894 7.236578 23.702 32.62338 18.99872 38.99083 15.73588 19.05128 31.9158 38.6452 22.15366 19.9529 17.28539 16.9101 42.23389 45.84341 39.38741 17.73748 18.2675 22.18373 48.83511 20.6749 24.10985 198.8192 51.22452 23.84921 25.37948 27.55361 54.79159 30.78341 29.9408 32.27023 28.01698 34.40133 53.41303 33.33594 35.37049 35.91125 51.08116 55.01256 35.67377 50.27874 42.96977 39.04422 39.35884 53.14165 43.77349 44.00134 54.98592 46.68816 51.10073 59.68348 67.96573 49.67009 60.42586 55.25255 59.09556 69.45467 59.81946 60.3251 57.41909 63.90906 70.95504 63.05118 63.17002 64.81218 65.66926 63.45039 63.21672 64.46925 64.33598 64.079 67.48668 67.62483 67.23802 76.58841 73.34702 77.81143 69.45227 71.81308 73.3061 79.3192 72.66901 74.66895 80.62434 78.41631 83.70654 84.67852 141.213 100.4736 105.5049 117.973 117.8129 121.1388 235.3663 223.4481 123.513 221.9413 136.1603 139.4224 143.7838 146.4188 148.0725 150.5826 151.8084 158.1464 170.7552 172.1543 179.4006 181.4367 189.5634 197.5365 283.6211 318.3517 285.7314 276.1662 340.6525 273.6324 274.9084 225.9826 276.4078 275.9176 231.1928 274.3349 330.5699 214.4601 217.9032 218.8693 242.8562 229.2418 243.0098 242.1321 245.7069 293.2001 295.2123 312.7256 340.6113 301.4135 303.1891 251.6738 337.0217 320.0752 320.8233 345.8383 270.7798 328.1503 326.1315 350.3279 356.1097 356.8684 280.1288 322.0992 322.3787 371.7406 324.5214 366.5608
