0 162.1951 161.2924 159.058 159.7439 155.6949 153.1801 155.1381 148.1949 155.028 152.4526 143.1232 151.73 156.0542 141.6418 142.2915 141.4923 152.063 149.6289 144.3961 139.6927 151.6099 147.3985 146.3951 141.6951 148.4586 148.487 138.3515 137.3201 162.7519 145.862 135.1334 138.2935 122.8028 146.7502 135.8845 132.5646 131.0563 129.3686 143.7076 142.2587 135.211 135.9189 136.4772 132.303 126.9678 126.2459 139.8139 132.332 133.5062 132.5032 138.457 137.4569 134.2013 128.9065 134.9778 131.1266 130.0745 128.1851 135.0849 136.0809 116.9474 137.1426 117.1343 113.2614 115.7594 113.5235 114.0423 109.6813 57.07931 118.9057 104.3832 101.2125 110.9798 114.4506 116.8136 122.4283 82.71636 86.16134 125.0536 167.3787 178.776 60.9765 64.46947 177.4983 109.1271 86.16759 135.5362 108.0353 75.93568 182.876 123.0775 84.49202 87.94468 87.71389 177.8839 178.9705 109.671 192.4124 160.0862 144.2612 203.799 170.31 206.7688
162.1951 0 5 3.162278 15.23155 36.23534 33.28663 39.82462 33.85554 49.44189 45.79301 33.42155 50.77401 59.94164 35.60899 38.94868 37.64306 58.14207 56.16494 46.75468 41.44206 60.20797 53.60037 52.00961 44.55334 58.12487 60.47985 44.7493 42.2019 144.8678 57.00877 42.29953 49.10759 53.06182 62.90072 46.40043 42.05948 40.31129 39.84693 60.36969 57.38467 48.50258 50.44799 53.15073 49.64877 43.65776 43.01163 62.26155 51.61395 56.85068 55.60576 65.77614 63.63961 59.5483 56.85948 65.79514 61.22091 60 59.64059 69.31089 72.12489 52.63079 74.96666 60.35911 56.51548 59.80803 61.35145 63.32456 68.00735 116.297 196.2371 186.4418 185.632 198.4106 200.639 203.5661 209.1361 205.7304 213.2883 256.8443 285.9581 308.5281 222.6118 226.559 298.726 233.8582 228.8755 272.8122 236.9135 238.1008 307.5934 249.5762 243.9939 245.3447 247.0492 312.9972 314.6287 260.6919 334.3709 292.0411 301.5066 342.0322 302.0782 351.41
161.2924 5 0 5 19.92486 40.71855 37.58989 44.28318 37.75767 53.89341 50.11986 36.76955 55.07268 64.40497 38.8973 42.44997 41.01219 62.45398 60.36969 50.60632 44.78591 64.49806 57.68882 56.0357 48.16638 62.2776 64.636 48.08846 45.34314 140.0443 61.03278 45.21338 52.56636 55.28923 66.98134 49.57822 44.65423 42.54409 41.74659 64.30008 61.22091 51.69623 53.75872 56.56854 52.63079 45.61798 44.77723 66.00379 54.67175 60.1415 58.79626 69.47302 67.26812 62.93648 59.81639 69.31089 64.44377 63.12686 62.62587 72.86288 75.74299 54.08327 78.64477 62.46243 57.87055 61.7414 63.15853 65.30697 69.857 114.2366 192.5201 182.9268 182.1792 200.3957 202.6845 205.6281 211.2571 206.7365 214.2325 254.0551 282.663 305.4883 221.9031 225.7299 295.4611 235.044 229.3665 270.1416 237.9769 237.2277 304.4019 250.7995 243.5939 245.1306 246.6716 310.1246 311.7712 260.9315 331.7092 293.2548 299.752 339.2064 303.3336 348.8323
159.058 3.162278 5 0 15.29706 35.8469 32.64966 39.39543 32.758 48.9949 45.17743 31.82766 50.11986 59.5063 33.97058 37.48333 36.06938 57.50217 55.39404 45.60702 39.85111 59.5399 52.69725 51.0392 43.18565 57.29311 59.65159 43.15669 40.45986 143.1494 56.0357 40.40111 47.61186 50.77517 61.9879 44.68781 39.96248 38.01316 37.38687 59.30008 56.22277 46.80278 48.83646 51.62364 47.80167 41.23106 40.49691 61.01229 49.81967 55.22681 53.90733 64.48643 62.28965 58 55 64.3506 59.5483 58.25805 57.80138 67.89698 70.76722 50 73.66139 58.01628 53.85165 57.38467 58.87274 60.92618 65.55151 113.1592 193.5071 183.6243 182.7902 196.0411 198.2978 201.2328 206.8314 202.9803 210.5189 253.805 283.0536 305.5468 219.4949 223.4301 295.8112 231.1696 225.9779 269.749 234.1837 234.9681 304.6552 246.9013 240.917 242.2973 243.9758 309.9746 311.6027 257.7348 331.3046 289.3644 298.3475 338.9985 299.4165 348.3289
159.7439 15.23155 19.92486 15.29706 0 21.09502 18.43909 24.69818 19.94375 34.30015 30.80584 21.18962 35.80503 44.77723 23.4094 25.94224 25.07987 43.13351 41.30981 32.64966 28.77692 45.22168 38.94868 37.48333 31.06445 43.34167 45.68164 31.97655 30.08322 157.1193 42.44997 30.84234 35.9011 43.13219 48.21307 34.0147 31.57531 31.06445 31.68245 45.96194 43.18565 36.00694 37.58989 39.96248 37.69615 35.01428 35.01428 48.21307 39.39543 43.909 42.94182 51.79286 49.81967 46.32494 44.77723 52.20153 48.37355 47.41308 47.42362 55.60576 58.25805 45.01111 60.959 50.53602 49.0102 50.48762 52.34501 53.75872 58.69412 117.8855 203.2166 192.6704 191.6279 187.7661 189.842 192.723 198.1394 197.588 205.2921 260.2249 291.1262 312.7186 219.3171 223.618 303.7618 225.1708 222.0811 275.7435 228.5432 235.2616 312.3429 240.7601 239.7186 240.5203 242.7007 316.5774 318.1529 254.5314 337.1747 283.186 301.3042 345.407 293.1028 353.8997
155.6949 36.23534 40.71855 35.8469 21.09502 0 4.123106 3.605551 8.451021 13.20984 9.899495 14.21267 14.86607 23.70654 14.86607 13.41641 14.42221 22.10204 20.5061 14.31782 16.03468 24.20744 18.60108 17.49286 15.0333 22.63846 24.92614 17.84657 18.38478 173.1461 22.2036 20.57304 19.67796 33.11541 27.6134 20.39608 23.32381 25.6125 28.07332 25.9326 23.70654 21.64486 22 23.19483 24.33105 29.41088 30.61046 28.85308 25.07987 27.29469 27.07397 32.44226 30.8707 28.86174 30 33.61547 31.57531 31.257 32.06244 36.67424 38.94868 38.94868 41.34005 39.62603 42.48529 40.5216 42.72002 42.95346 47.85394 120.283 211.6837 200.1938 198.8423 171.9044 173.7613 176.5656 181.7495 185.1324 192.9892 263.3515 296.5917 316.735 213.4596 218.2201 308.9923 211.8036 211.341 278.1663 215.5945 229.9239 317.1412 227.1478 232.3618 232.3984 235.2246 319.7284 321.2199 244.4918 339.172 269.3742 299.2662 348.1738 279.1026 355.4068
153.1801 33.28663 37.58989 32.64966 18.43909 4.123106 0 7.071068 5.03077 16.44688 12.52996 10.63015 17.49286 26.92582 11.6619 11.18034 11.7047 24.86966 22.90196 14.76482 14.09886 26.92582 20.51828 19.10497 14.31782 24.90984 27.25459 16.50757 16.27882 169.0566 24.04163 18.20027 19.24116 31.1095 29.77415 19 20.61553 22.47221 24.73414 27.6134 25 20.5548 21.37756 23.08679 23 26.41969 27.45906 30.10814 24.08319 27.20294 26.68333 33.71202 31.90611 29.15476 29.27456 34.48188 31.62278 31.04835 31.57531 37.73592 40.22437 36.24914 42.80187 37.95465 39.92493 38.63936 40.79216 41.30375 46.27094 116.8461 207.7715 196.3447 195.016 172.0275 173.954 176.7842 182.0455 184.3285 192.1535 259.9327 292.942 313.2337 211.3007 215.9838 305.3674 211.2465 210.1523 274.8318 214.9325 227.684 313.56 226.6621 230.4886 230.6729 233.3756 316.3214 317.8227 243.1671 335.9026 268.9572 296.527 344.8159 278.7387 352.2002
155.1381 39.82462 44.28318 39.39543 24.69818 3.605551 7.071068 0 10.12026 9.617692 6.403124 15.65248 11.31371 20.12461 15.81139 13.45362 14.86607 18.50676 16.98529 12 15.62406 20.61553 15.26434 14.31782 13.60147 19.14419 21.40823 16.80774 18.02776 175.9037 18.86796 20.40221 17.82009 32.34224 24.13504 19.31321 23.43075 26.1725 28.85211 22.63846 20.61553 20.2608 20.22375 21 23.08679 29.73214 31.1127 25.73908 23.5372 25.01999 25.01999 29.30017 27.85678 26.30589 28.16026 30.67572 29.15476 29.01724 30.01666 33.61547 35.77709 38.83298 38.07887 38.47799 42.19005 39.56008 41.78516 41.76123 46.57252 120.9173 213.1783 201.5421 200.1406 169.2103 171.0263 173.815 178.9541 183.0437 190.9215 263.911 297.529 317.4177 212.5135 217.3499 309.8843 209.5332 209.5376 278.5974 213.3963 229.0546 317.9563 224.8256 231.1385 231.0411 233.9784 320.2628 321.7394 242.7905 339.5021 266.9994 298.9235 348.6316 276.6916 355.6473
148.1949 33.85554 37.75767 32.758 19.94375 8.451021 5.03077 10.12026 0 18.09321 13.65763 5.76173 18.16522 28.13218 6.631388 6.689775 6.821354 25.40402 22.96441 12.90038 9.707449 27.32272 20.04101 18.31447 11.14938 24.72129 27.07108 12.54449 11.67513 166.0664 23.29945 13.39165 16.05008 26.39436 29.28837 14.88765 15.64459 17.44444 19.74779 26.54614 23.5296 16.66759 17.90958 20.08531 18.84079 21.38997 22.43454 28.44151 20.18739 24.10112 23.29468 31.98659 29.93656 26.41081 25.52293 32.26759 28.57306 27.75243 28.00551 35.6959 38.40396 31.25127 41.17682 33.40012 34.95676 33.95876 36.07982 36.74806 41.73831 111.918 203.2958 191.7676 190.4072 168.6342 170.6236 173.4764 178.8076 180.1773 187.9776 254.9995 288.1486 308.3413 206.4116 211.0689 300.5547 207.27 205.7387 269.8663 210.8764 222.7674 308.7161 222.7368 225.7094 225.9611 228.6068 311.3837 312.8809 238.6669 330.9177 265.0777 291.5043 339.8591 274.8996 347.2
155.028 49.44189 53.89341 48.9949 34.30015 13.20984 16.44688 9.617692 18.09321 0 4.527693 22.63846 3.535534 10.5119 21.96588 18.34394 20.2608 9.219544 8.544004 11.33578 19.15579 11.33578 8.514693 8.860023 15.11622 10.77033 12.75 18.60108 21.27205 183.9613 11.59741 23.75395 17.05058 33.17648 15.65248 20.5548 27.10166 30.63495 33.62952 15.29706 14.50862 20.51828 19.30026 18.56071 23.37734 33.44398 35.1639 19.10497 22.90196 21.82888 22.59425 22.36068 21.55226 21.96588 26.16295 24.54588 25.10976 25.62226 27.21213 26.87936 28.50439 41.06702 30.37269 37.96563 43.84632 39.52847 41.74326 40.9939 45.39273 124.0343 218.2487 206.2653 204.7419 162.9119 164.598 167.3347 172.3274 178.5567 186.4851 266.5793 301.1401 320.3661 211.2309 216.2695 313.3724 204.4755 205.8458 280.9217 208.5486 227.9616 321.2441 219.5991 229.0644 228.5924 231.8373 322.827 324.2642 239.3559 341.5248 261.5857 299.1927 350.9822 271.1646 357.4276
