112.6778 18.14255 7.765142 11.75067 26.38091 12.70058 7.25385 35.18478 18.73713 41.55587 0 29.53906 32.82156 39.36421 62.91678 11.20766 83.57587 7.617121 69.45886 12.9266 49.43749 12.22163 13.57437 84.07223 52.51674 72.17296 51.09971 94.62072 80.64305 43.20794 93.68391 78.36197 42.99457 52.43542 78.50134 58.37415 70.17969 84.28554 60.60975 63.73264 65.5169 56.27723 100.2569 77.05744 99.15189 80.16827 78.54839 80.36649 83.35007 86.24765 115.1427 117.4053 119.4687 130.4973 118.2923 112.4378 135.3606 106.6788 113.6463 124.4496 111.0717 113.1058 158.8086 138.7854 158.6263 126.5252 136.6556 130.1055 125.3546 123.8094 123.626 140.5563 145.0574 137.7029 129.462 135.5961 173.6213 133.9623 136.0922 140.4175 139.3487 145.4391 144.7757 149.05 141.7589 159.4826 155.072 152.1906 193.0657 160.3424 162.9362 170.8626 186.5346 165.0956 161.4803 174.1529 164.2451 177.5085 175.3809 171.5918 184.8556 212.2646 178.357 188.5463 183.8514 222.5729 189.2158
139.6501 47.66554 35.78583 40.58564 11.93912 20.16048 27.50296 12.18647 14.94031 15.56263 29.53906 0 60.05831 12.09805 33.62248 36.81549 54.64282 27.30885 40.31431 22.04431 19.90871 28.35049 33.09081 54.53718 23.06473 69.68186 22.06738 121.9779 107.5554 67.87259 119.6939 104.9743 66.7843 76.89001 103.9264 82.87151 95.24975 109.8697 85.05653 88.21147 90.14828 77.58683 122.969 49.55641 73.86399 96.76902 94.03278 96.45381 99.03276 101.7362 92.45492 95.03861 96.9142 106.1789 96.2861 124.722 111.9022 117.0201 124.332 104.5017 102.5789 106.2131 135.2658 119.3109 135.9143 114.4925 122.2462 116.9776 118.2735 117.3835 117.679 130.7652 128.6812 123.8909 122.6114 123.2886 150.6403 128.8932 125.2903 127.8636 128.459 130.8896 148.7854 134.0139 136.9223 146.3295 140.4533 156.1431 208.408 155.4742 147.1191 172.0163 168.8462 153.7983 149.4079 165.3642 152.3491 162.5322 180.1735 158.6519 173.8096 190.9599 165.0863 175.4436 178.5223 201.3366 187.5792
99.39956 18.8939 31.30334 27.76031 59.078 45.51667 38.95363 67.63459 51.49468 73.74547 32.82156 60.05831 0 71.1626 93.54756 23.28137 114.6825 32.77283 100.3093 38.29796 79.15969 32.19832 27.6249 113.241 81.77275 71.37493 79.52255 62.07008 47.89311 12.91933 60.87062 45.55301 14.36296 21.17903 45.84812 26.68977 37.75838 51.55861 28.86745 31.84454 33.4603 28.69271 68.78896 101.9041 119.9593 55.53797 55.41149 56.31793 59.48004 62.33526 131.886 133.6425 135.8465 148.7594 134.0411 90.19274 152.296 86.88975 93.03179 137.3936 111.8578 111.9515 175.1831 150.5157 173.8609 130.1755 142.4672 134.7913 123.519 121.3458 120.6413 140.8837 152.7898 142.7715 127.1077 139.0449 188.8631 129.3525 137.8001 143.9026 140.9853 151.0019 129.6798 155.0293 136.4654 162.8368 160.3168 136.8478 165.8324 154.2416 169.3193 157.8203 194.5172 166.084 163.5005 171.9471 165.9577 182.415 158.3918 174.2666 184.906 224.439 181.2064 190.9021 177.4463 234.4869 178.6129
145.4481 57.3598 44.51141 49.41391 14.60671 27.92392 35.69314 6.368324 21.58703 3.768473 39.36421 12.09805 71.1626 0 24.2187 47.8952 44.28318 38.4597 30.40651 33.74743 14.10009 40.0406 44.75923 46.46819 17.60859 79.24845 18.7833 133.2216 118.9155 79.55501 131.2924 116.4098 78.5741 88.64411 115.609 94.64143 106.9717 121.5352 96.84007 100 101.9215 89.61916 134.9862 46.61545 72.4662 108.8052 106.0189 108.4666 111.018 113.7036 92.70383 95.46203 97.16995 104.9571 96.93297 136.3362 111.2623 128.4222 135.7484 106.3051 109.6586 113.7805 134.297 121.1652 135.5323 120.0375 126.6544 122.0256 125.613 124.952 125.3994 136.9887 132.0727 128.5465 129.9762 128.6 149.9423 136.7682 131.1869 133.015 134.2834 135.1268 158.9088 137.99 144.7938 151.0295 144.5549 166.217 220.208 163.1872 150.5897 181.351 171.1964 159.2107 154.5396 171.6592 157.5286 166.2724 190.3315 163.3378 179.1752 191.1099 169.5789 179.937 185.9408 201.4777 196.0867
169.2146 81.0478 68.53099 73.42414 38.79336 52.02994 59.7875 29.97881 45.75429 23.44419 62.91678 33.62248 93.54756 24.2187 0 70.37785 21.26549 60.88233 6.842183 55.28632 14.82477 61.50444 66.2106 22.54627 13.31625 85.93004 16.96389 155.2563 140.7273 100.6619 152.4639 138.0528 99.32178 109.4581 136.5552 115.3639 127.8133 142.52 117.4984 120.6224 122.5947 108.8954 154.0971 30.45606 56.40564 124.9629 121.654 124.3472 126.5747 129.0517 78.45522 81.4083 82.75861 87.86176 83.21588 148.9688 94.92846 140.0726 147.3629 94.33808 108.5995 113.7674 117.0056 108.8539 119.126 115.1378 119.1535 115.9937 124.6985 124.6182 125.4328 133.1661 122.3968 121.5106 129.0127 122.9563 132.8466 136.9221 126.7639 126.9182 129.6252 127.0698 165.1442 129.3414 144.7737 143.6043 136.0247 172.1919 233.3755 162.4455 140.6972 184.8141 158.8953 153.1574 147.9621 167.3804 151.0018 156.6595 196.3269 155.6782 172.73 174.9061 161.4286 171.6508 184.1514 185.1821 197.0212
112.1229 14.74371 14.50171 14.8955 36.25461 23.38391 18.40156 44.5478 28.85896 50.5388 11.20766 36.81549 23.28137 47.8952 70.37785 0 91.45767 9.506863 77.11119 15.42805 56.14106 9.987801 6.793697 90.49458 58.88559 65.42818 56.8657 85.32653 71.04737 32.46974 83.66373 68.59365 32.0426 41.71183 68.20893 47.69877 59.73386 74.06982 49.93279 53.08019 54.91565 45.102 89.34676 80.81292 100.9922 69.0523 67.53234 69.28889 72.29612 75.20051 115.258 117.3203 119.456 131.3543 118.0083 101.6399 135.6692 96.18201 103.0617 123.0715 105.3568 106.8288 158.9778 137.0225 158.3276 121.8399 132.7544 125.785 118.9772 117.2408 116.9086 134.9176 141.8665 133.558 122.964 130.9059 173.3764 126.8646 130.8517 135.768 134.1057 141.5038 135.2501 145.2744 134.5213 154.8882 151.0783 142.6411 181.9039 152.977 159.3626 161.852 183.6015 159.7799 156.4701 167.9196 159.1505 173.4949 165.5732 166.8305 179.3275 210.927 173.6768 183.7439 176.4894 221.16 180.8141
186.6938 101.6282 88.75959 93.66135 58.39907 72.14712 79.9062 49.29052 65.76473 42.60714 83.57587 54.64282 114.6825 44.28318 21.26549 91.45767 0 81.95139 14.42991 76.47585 36.04598 82.71789 87.4341 14.80854 34.14034 103.2109 37.39402 176.4795 161.9688 121.9262 173.7291 159.3055 120.5856 130.7215 157.8178 136.6236 149.0742 163.7828 138.7552 141.8767 143.8506 130.0371 175.1528 37.12142 58.0097 145.3925 141.9472 144.6997 146.8196 149.2196 80.30567 83.29466 84.14868 85.58621 85.37564 168.0348 93.32217 158.7868 166.0079 97.80332 120.7394 126.4792 113.3418 111.3643 116.559 124.2337 125.9537 124.1421 136.5325 136.8576 137.9058 142.6578 127.1145 128.6494 140.7189 131.2317 129.0392 149.252 135.9301 134.7145 138.5359 133.1587 180.9198 134.8342 156.8479 149.8763 141.4653 187.7531 252.3358 173.742 144.7524 198.7247 160.1713 160.4373 154.8887 175.9026 157.9153 160.6691 211.7105 161.5124 179.3633 171.5044 166.7213 176.6598 194.4035 181.5386 209.1244
118.7107 22.06904 15.01626 18.12819 27.40178 15.79989 13.61558 35.35005 20.36076 41.18951 7.617121 27.30885 32.77283 38.4597 60.88233 9.506863 81.95139 0 67.60887 6.543851 46.70486 4.738946 7.615028 81.14632 49.50585 64.62938 47.60366 94.78444 80.4558 41.39375 92.92124 77.95843 40.68697 50.59165 77.34847 56.6 68.79054 83.24376 58.82353 61.98365 63.86085 52.97983 97.83357 72.26769 93.38878 75.50792 73.57171 75.56553 78.46338 81.33085 108.6775 110.8694 112.9611 124.3377 111.6869 106.9118 128.9872 100.7393 107.8028 117.502 103.4546 105.5026 152.3986 131.7414 152.0465 118.9534 129.1738 122.5697 117.7545 116.222 116.0508 132.9401 137.6936 130.1898 121.8685 128.0261 167.0682 126.4251 128.487 132.8521 131.7438 137.9556 137.9875 141.5905 134.2381 151.926 147.5834 145.4106 188.4569 152.8351 155.5124 163.8012 179.235 157.4899 153.8907 166.5418 156.6506 170.0226 168.7492 164.0222 177.2435 205.3717 170.7955 180.9754 176.3384 215.6607 181.9288
174.6001 87.56536 74.89373 79.79441 44.83239 58.32617 66.09505 35.83915 51.99252 29.17726 69.45886 40.31431 100.3093 30.40651 6.842183 77.11119 14.42991 67.60887 0 62.07254 21.65721 68.30426 73.01636 17.99682 19.96542 91.45191 23.44571 162.0634 147.5447 107.4968 159.3029 144.8774 106.1623 116.2989 143.3963 122.2057 134.6548 149.361 124.3405 127.4646 129.4368 115.716 160.8969 31.4466 56.30067 131.5736 128.2207 130.9334 133.1273 135.5804 78.67585 81.66327 82.86066 86.81334 83.57365 155.1488 94.13693 146.134 153.4052 95.19353 112.4139 117.7875 115.6559 109.4633 118.1336 117.9473 121.2113 118.4897 128.4472 128.5025 129.3969 136.1519 123.7775 123.6874 132.7273 125.5141 131.5013 140.8587 129.6272 129.3273 132.4104 128.9152 170.2549 130.9967 148.6376 145.5497 137.68 177.2374 239.5434 166.0766 141.9101 189.3274 159.2442 155.4523 150.1312 170.1058 153.1725 157.8914 201.3297 157.5039 174.8447 173.779 163.0876 173.2341 187.4647 183.9931 200.9525
125.1221 28.61068 20.68585 24.30275 24.4986 15.91705 16.87865 31.45544 18.53525 36.7806 12.9266 22.04431 38.29796 33.74743 55.28632 15.42805 76.47585 6.543851 62.07254 0 40.86402 6.309164 11.04788 75.0972 43.5253 61.28843 41.44315 100.0144 85.54791 45.84636 97.65308 82.94459 44.82683 54.90396 81.90548 60.89791 73.24594 87.84323 63.09429 66.25372 68.17787 56.19175 101.4438 65.75121 86.88358 77.23041 74.95925 77.13552 79.9201 82.73687 102.3827 104.6099 106.6875 117.9275 105.4651 107.4789 122.6546 100.7744 107.9477 111.5264 99.23317 101.5983 146.084 125.8593 145.8146 114.1661 124.0258 117.6101 113.8706 112.4599 112.3828 128.6004 132.2619 125.142 118.046 123.2239 160.8231 122.974 123.9498 128.023 127.2017 132.8099 136.5562 136.3762 130.8605 147.0455 142.4504 143.9831 189.9289 149.503 150.2059 161.7744 173.6831 152.944 149.2003 162.4745 151.9972 164.8765 167.5612 159.2037 172.7816 199.3513 165.9334 176.1593 172.9633 209.6564 179.3271
158.5991 67.54733 55.63006 60.45758 27.77464 39.58511 47.17322 20.4459 33.67956 15.67021 49.43749 19.90871 79.15969 14.10009 14.82477 56.14106 36.04598 46.70486 21.65721 40.86402 0 47.00066 51.66996 34.63545 3.535534 74.07524 5.5 140.6621 126.0927 85.94657 137.7135 123.3858 84.56281 94.6956 121.7874 100.5873 113.0399 127.7532 102.7147 105.8339 107.8091 94.07317 139.2922 32.52403 58.48649 110.4841 107.2652 109.9173 112.211 114.7347 79.06524 81.87071 83.51834 90.94951 83.4135 135.3672 97.34795 126.7421 134.0621 93.22294 100.5824 105.2251 120.3013 108.05 121.6421 109.3564 115.0223 110.9124 116.69 116.3005 116.9265 126.8229 119.736 117.0885 121.0501 117.6647 135.9798 128.4025 120.749 121.9234 123.7621 123.3321 153.8644 126.0042 136.3738 139.5066 132.6289 161.0391 219.733 154.4806 138.2382 174.8071 158.1936 148.2198 143.3372 161.4085 146.3534 154.0446 185.2151 151.7632 168.0819 177.2971 157.8459 168.1778 176.8045 187.6568 188.2666
121.5638 24.28436 19.26501 21.82362 30.25111 19.86288 18.33712 37.58731 23.71181 43.03624 12.22163 28.35049 32.19832 40.0406 61.50444 9.987801 82.71789 4.738946 68.30426 6.309164 47.00066 0 4.740488 81.05923 49.57633 59.95305 47.35042 93.76167 79.27256 39.53796 91.34471 76.65507 38.5375 48.60413 75.5973 54.60082 66.94082 81.53441 56.80009 59.9604 61.88093 50.10632 95.27521 70.84667 91.0928 71.7867 69.69397 71.77221 74.62071 77.46774 105.7178 107.839 109.9557 121.6439 108.5875 102.7307 126.0931 96.38465 103.4839 114.0446 98.94064 100.9071 149.4527 128.1688 148.9404 114.6353 125.031 118.33 113.1509 111.5941 111.4058 128.451 133.7265 125.9918 117.2511 123.7106 163.9798 121.7448 124.0655 128.5467 127.323 133.8077 133.3274 137.4809 129.5473 147.6377 143.4249 140.7519 184.6581 148.1371 151.4546 159.0817 175.3428 153.0634 149.5201 161.9704 152.2646 165.8647 164.1294 159.7028 172.784 201.9338 166.494 176.6513 171.6435 212.2004 177.1899
118.8952 21.53363 19.3463 20.86989 34.64306 23.41337 20.52776 42.19334 27.83383 47.7244 13.57437 33.09081 27.6249 44.75923 66.2106 6.793697 87.4341 7.615028 73.01636 11.04788 51.66996 4.740488 0 85.62005 54.20057 59.54393 51.90008 89.04712 74.54492 34.80501 86.60521 71.9199 33.83703 43.88685 70.86436 49.88709 62.21418 76.79952 52.0902 55.25145 57.16691 45.63001 90.69536 74.88695 94.52788 67.89332 65.96506 67.95137 70.85235 73.7217 108.536 110.5805 112.7211 124.7052 111.2537 99.39946 128.9569 93.36383 100.3905 116.2779 99.15672 100.8169 152.2463 130.2333 151.5632 115.3837 126.1558 119.2566 113.0111 111.3466 111.0738 128.714 135.1743 127.0009 117.0461 124.4556 166.613 121.2001 124.534 129.3112 127.7904 134.9141 131.2024 138.6608 128.9256 148.4273 144.5016 138.6168 180.842 147.4503 152.7235 157.3545 176.8905 153.4951 150.1051 161.9244 152.8075 166.9281 161.8144 160.4103 173.1087 204.1338 167.2405 177.338 170.9684 214.3676 175.8808
191.7395 102.1815 90.16353 95.01716 61.07147 73.88802 81.58043 52.42499 67.74979 45.96178 84.07223 54.53718 113.241 46.46819 22.54627 90.49458 14.80854 81.14632 17.99682 75.0972 34.63545 81.05923 85.62005 0 31.654 92.91871 33.72058 174.1007 159.4263 119.093 170.4241 156.5981 117.4558 127.499 154.4183 133.2423 145.6601 160.3692 135.2905 138.3427 140.3391 125.5758 170.0203 23.73223 43.20119 138.6002 134.9009 137.7527 139.6492 141.8916 65.51305 68.50437 69.38377 71.31591 70.57827 158.9947 78.95339 149.3885 156.4982 82.99566 107.3863 113.3129 99.52303 96.57561 102.4704 109.9837 111.3202 109.7082 122.9919 123.4589 124.5892 128.4399 112.3222 114.0526 127.1183 116.8018 115.3069 135.8367 121.6597 120.1984 124.2063 118.4433 169.0319 120.0739 143.316 135.1598 126.6974 175.7146 242.9131 159.9157 129.9439 185.8057 145.5124 145.8127 140.2299 161.4367 143.2521 145.861 199.506 146.7557 164.6559 157.7416 151.9346 161.861 180.261 167.8574 195.4839
162.0556 70.58595 58.8458 63.65036 31.28691 42.92391 50.46348 23.96424 37.08858 19.01023 52.51674 23.06473 81.77275 17.60859 13.31625 58.88559 34.14034 49.50585 19.96542 43.5253 3.535534 49.57633 54.20057 31.654 0 73.62935 3.905125 143.0631 128.4547 88.22167 139.9017 125.7092 86.75897 96.87711 123.9443 102.733 115.1872 129.9101 104.8407 107.9447 109.9275 95.91432 141.0131 29.05275 55.10148 111.6512 108.3377 111.0318 113.2588 115.7381 75.84565 78.67059 80.29049 87.53892 80.24377 135.8409 93.98958 127.0524 134.3576 90.22382 98.90937 103.6994 116.8949 105.0289 118.2923 107.1684 112.5181 108.5832 115.034 114.726 115.4039 124.7754 116.989 114.6399 119.3865 115.3851 132.5908 126.894 118.6236 119.5891 121.6072 120.7666 153.2532 123.3727 134.839 137.0186 130.0128 160.3836 220.2426 152.8429 135.4753 173.765 155.1949 145.8959 140.9497 159.3049 143.9724 151.3161 184.5531 149.2508 165.714 173.9781 155.279 165.5977 175.0236 184.3334 186.8571
170.6926 78.4594 78.82674 80.2643 79.84436 76.76243 77.87693 81.70136 77.24 82.97721 72.17296 69.68186 71.37493 79.24845 85.93004 65.42818 103.2109 64.62938 91.45191 61.28843 74.07524 59.95305 59.54393 92.91871 73.62935 0 69.72453 110.0773 96.75164 65.68426 101.7226 93.466 62.82306 68.44925 87.64671 71.40876 80.52393 92.51536 72.36467 74.19011 75.83111 59.30314 91.81294 70.57812 72.54643 55.78225 51.31963 54.2769 54.86184 56.14786 73.8176 74.44988 76.62798 91.47517 73.96874 67.02212 92.36236 56.95221 63.87642 72.80336 40.6072 41.4638 112.8587 83.66561 110.0288 58.87655 71.6173 63.6725 53.55931 51.81861 51.53012 69.97176 82.65715 71.67866 57.5364 67.6904 124.4236 61.79611 66.51733 72.54116 69.72711 79.9739 79.87605 84.09294 69.62587 91.46268 89.14046 87.11581 150.155 88.24703 98.38799 102.3346 123.9708 95.08645 92.25199 102.5063 94.77591 111.1031 111.2795 102.9497 114.3168 156.0832 109.882 119.6639 111.7338 165.8068 118.4876
