0 192.9409 187.9382 160.7127 165.6348 136.3486 145.7688 148.9086 147.2452 140.1214 67.92424 111.3167 97.35855 94.08612 121.2952 124.7036 132.0411 134.583 88.2057 90.1039 108.2101 151.3817 48.40912 50.49884 161.0489 111.7956 84.74067 109.6272 61.32514 124.3963 73.74216 78.76291 76.99739 160.7016 103.1968 126.9139 142.4578 158.3505 184.6501 168.3111 179.3831
192.9409 0 17.02939 49.0408 195.4835 57.83141 48.6556 64.755 71.36186 92.7207 142.8636 235.3211 223.734 222.3404 178.5752 180.0361 187.3826 189.4518 196.4994 204.4608 285.7271 319.6519 231.0087 236.089 331.9808 221.75 224.4393 226.0553 247.7761 236.6404 248.584 247.9456 251.328 342.8369 258.1071 319.8099 333.7559 278.3187 373.1358 287.7312 369.7002
187.9382 17.02939 0 58.00862 204.7654 57.51063 42.2367 50.89083 57.07246 78.01839 142.8006 238.4156 226.198 224.5846 164.4884 165.7739 172.8262 174.797 184.6998 192.6805 284.482 320.0109 223.618 228.9803 332.1088 209.0344 213.5814 213.6001 240.6013 223.6339 239.9417 238.7572 242.5761 341.3039 247.4636 314.7524 329.8621 264.9235 370.2934 274.1646 366.2584
160.7127 49.0408 58.00862 0 146.9739 31.67763 45.45731 76.16786 82.71497 101.9111 101.789 188.4383 177.5703 176.4348 177.6592 179.9222 188.469 190.9791 184.9676 192.5552 244.2642 275.5602 203.9608 208.1466 288.1514 213.0222 208.4706 216.1203 219.7635 228.7287 224.751 225.8008 227.7659 301.4793 240.5333 285.5093 296.8265 271.1939 333.904 281.221 331.6237
165.6348 195.4835 204.7654 146.9739 0 156.1072 178.5391 206.0421 210.3528 221.3068 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 276.1774 243.0454 247.6451 174.5615 183.2508 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 244.1698 241.4896 322.7339 262.2832 332.9039 266.0267
136.3486 57.83141 57.51063 31.67763 156.1072 0 22.43364 51.79104 57.35551 73.98611 85.55002 181.201 168.7958 167.1368 146.1701 148.4929 157.1232 159.6699 153.6158 161.2687 228.0434 262.7347 176.9467 181.5768 274.9207 181.4858 177.8861 184.6857 193.2739 197.1616 196.4777 196.931 199.4031 285.0991 210.4097 262.8817 276.2001 239.6237 315.3232 249.6252 311.9894
145.7688 48.6556 42.2367 45.45731 178.5391 22.43364 0 31.03157 37.36486 56.59393 102.5807 200.6602 187.7817 185.9329 136.3134 138.2485 146.3748 148.7316 149.7176 157.6143 242.8943 279.3203 182.516 187.6896 291.2395 176.1128 176.6338 179.9923 199.3592 191.4099 199.9298 199.3484 202.6782 299.5391 210.0885 272.6365 287.6254 233.6036 328.1435 243.3179 324.0362
148.9086 64.755 50.89083 76.16786 206.0421 51.79104 31.03157 0 6.954451 28.3238 118.8598 218.968 205.2995 203.1095 113.8685 115.2899 122.6417 124.7339 134.3738 142.3483 252.3707 291.4485 179.0263 184.8425 302.8008 158.207 164.0006 162.8557 196.2158 172.7504 193.099 191.1142 195.5487 307.7963 197.9919 273.7381 291.1292 214.0537 333.5296 223.3326 328.2154
147.2452 71.36186 57.07246 82.71497 210.3528 57.35551 37.36486 6.954451 0 21.46336 120.4191 220.5868 206.7504 204.4802 107.4471 108.7946 116.0337 118.0911 129.0466 137.0062 251.7678 291.3997 175.8174 181.7451 302.601 152.3739 159.0637 157.1377 193.0214 166.7712 189.1765 186.9252 191.5613 306.8221 193.0674 271.2499 289.1254 207.8913 331.8804 217.1011 326.3087
140.1214 92.7207 78.01839 101.9111 221.3068 73.98611 56.59393 28.3238 21.46336 0 123.6829 222.9259 208.6567 206.1528 86.6105 87.79778 94.81627 96.81558 111.0087 118.8791 247.0716 288.2375 163.6954 169.9151 298.9377 132.8564 141.9689 137.9053 180.8294 146.8547 174.8575 171.8411 177.0406 300.7891 175.8687 260.8026 280.0575 187.4957 323.7509 196.5484 317.4264
