0 185.317 182.5161 177.0275 154.3941 152.3808 183.4158 172.596 147.6223 156.1957 177.9809 175.307 144.9893 172.484 153.1081 170.857 170.7467 169.3579 167.9814 170.7417 171.5248 169.7103 167.9135 166.489 158.3558 155.2015 148.4632 141.1711 77.46563 113.6944 100.217 96.9298 99.92994 87.31929 88.3499 103.26 39.52575 41.0863 109.0734 80.30833 106.3728 51.67546 120.8602 65.24128 70.83403 68.47954 154.2292 96.17787 114.581 122.8053 153.1146 162.9109
185.317 0 5.656854 40.9176 55.45494 52.05046 63.50591 144.6056 48.38847 61.66669 87.78525 84.46449 51.01906 84.00149 61.7857 88.01278 92.22391 90.66008 89.11369 96.4378 100.0312 98.0816 96.15742 94.63747 89.93234 99.1632 115.6788 124.5642 113.8167 194.6413 184.7001 183.8478 232.8589 202.69 210.2472 254.6591 219.7254 223.6968 230.8231 225.8434 233.8744 235.2472 246.5428 241.0524 242.3763 244.1042 311.7201 257.6752 296.0105 301.7105 289.0076 299.0468
182.5161 5.656854 0 35.41539 57.47391 53.67728 58.18075 147.6147 43.36025 56.05031 82.25722 78.90659 46.04647 78.41078 56.21511 82.40297 86.60976 85.03676 83.48203 90.81988 94.41531 92.45539 90.5221 88.99579 84.27629 93.51296 110.0586 118.9968 112.135 195.1442 184.8841 183.9348 232.3343 198.0284 205.6253 253.7228 216.4515 220.5363 226.0366 221.5429 229.1664 232.1234 241.7294 237.4832 238.6425 240.5137 310.8604 253.5597 293.8283 299.7353 284.1936 294.2057
177.0275 40.9176 35.41539 0 84.05355 79.15807 23.28626 175.3737 30.03933 26.5672 46.87217 43.60046 32.41442 43.27817 28.36469 47.42362 51.66237 50.20956 48.79549 55.9017 59.46427 57.63896 55.86591 54.48853 51.02012 60.62321 78.07738 88.14193 116.7262 210.1166 198.2605 196.7848 240.9191 177.0452 184.9222 259.5554 206.8478 211.7286 203.5563 203.5534 207.4078 223.4323 218.86 225.3286 225.1755 228.1582 316.6647 236.8232 291.1868 298.4435 261.048 270.7513
154.3941 55.45494 57.47391 84.05355 0 5.385165 106.5422 91.42303 68.68305 90.8906 125.1319 121.2023 69.43122 119.6411 89.01436 122.4827 126.1269 124.1934 122.262 129.8075 133.2404 130.8406 128.4445 126.5306 118.8459 125.8975 138.1683 143.4225 77.00649 141.4496 132.7487 132.3074 183.6981 194.9872 201.5773 207.5379 192.585 195.2076 224.3312 211.568 225.8871 206.0607 240.0901 216.6887 219.9659 219.9144 263.7551 239.8692 257.0435 261.0603 281.5888 291.9439
152.3808 52.05046 53.67728 79.15807 5.385165 0 101.5049 96.22053 63.31425 85.54758 119.8541 115.9181 64.04968 114.3372 83.65339 117.1537 120.7849 118.8486 116.9145 124.4548 127.8828 125.4801 123.0813 121.1652 113.4653 120.5128 132.8184 138.134 75.23962 143.5584 134.4292 133.8628 184.716 190.9791 197.6516 208.1466 190.263 193.0414 220.3031 208.0865 221.964 204 236.0865 214.1331 217.2234 217.3481 264.5936 236.7409 256.3307 260.6041 277.709 288.0542
183.4158 63.50591 58.18075 23.28626 106.5422 101.5049 0 197.5342 44.64427 27.55116 25.92778 23.58495 45.98853 24.37724 30.77021 28.84874 32.88237 31.98828 31.19695 36.96282 40.22748 38.94868 37.79219 36.96282 37.03688 46.36996 64.18725 75.40723 130.5077 227.2031 214.7172 213.0094 254.6002 171.9978 179.9741 271.6013 209.9839 215.3375 196.7992 200.5374 201.2244 226.9609 211.5749 226.4161 225.3137 229.0658 328.3197 234.364 297.9897 306.0331 253.1254 262.4881
172.596 144.6056 147.6147 175.3737 91.42303 96.22053 197.5342 0 156.824 179.3137 214.3516 210.3597 156.885 208.5028 176.9688 210.8294 214.111 212.1222 210.1336 217.4259 220.6457 218.1654 215.6856 213.702 205.1951 210.7826 219.8713 222.4131 112.4342 92.75788 94.12793 96.0554 146.6136 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 242.2496 241.6171 322.7339 332.9039
147.6223 48.38847 43.36025 30.03933 68.68305 63.31425 44.64427 156.824 0 22.51003 57.54732 53.55086 2.838231 51.68199 20.37496 54.14512 57.62547 55.66592 53.70935 61.20208 64.59898 62.18342 59.77481 57.8535 50.25807 57.80144 71.82807 79.0803 87.15328 182.6126 170.2502 168.6064 211.4743 154.9754 162.6429 229.6955 178.6207 183.2604 182.7851 179.3675 186.0198 194.9582 198.4467 198.1103 198.5372 201.0319 286.759 211.933 261.496 268.597 240.9056 250.894
156.1957 61.66669 56.05031 26.5672 90.8906 85.54758 27.55116 179.3137 22.51003 0 35.14402 31.14417 22.52483 29.19323 3.249978 31.66276 35.23739 33.30318 31.37723 38.94633 42.42087 40.06328 37.72402 35.86824 29.1883 37.86209 54.01278 63.11635 103.8307 201.8386 188.981 187.1399 227.5637 150.7144 158.6174 244.1977 183.7734 188.9557 177.0381 177.7176 180.9454 200.6236 192.3136 201.1416 200.5353 203.8855 300.8476 211.1951 270.7728 278.6799 234.485 244.1842
