0 182.083 173.81 186.8872 171.3023 172.9889 171.4364 172.5266 185.9852 151.6514 170.4575 140.7156 149.0282 148.9355 152.8154 149.6685 151.9538 149.5297 72.88156 114.6231 100.8407 97.55882 85.27943 86.82163 107.9673 151.5943 157.0641 43.36542 45.5655 160.9749 108.1624 80.49034 105.7976 56.50134 120.4782 68.67638 73.72776 71.93157 159.5509 98.29941 122.543 153.9031 163.8194 129.2805
182.083 0 12.52996 34.71311 21.18962 9.192388 11.2361 11.7047 56.0541 31.30495 146.5482 50.85443 62.45827 67.20119 79.30952 76.05919 90.96044 99.44392 116.2755 197.0837 187.169 186.323 204.3771 211.9567 257.1575 286.5465 303.9599 221.9392 225.938 299.2963 232.4366 227.7125 235.5356 237.4974 248.1396 243.1872 244.4606 246.2328 314.2196 259.6233 300.2639 290.6047 300.6264 311.0603
173.81 12.52996 0 45.01111 9.055385 7.905694 6.103278 15.81139 65.16182 22.2036 134.4352 49.73532 65.06537 70.03571 83.09633 79.30952 94.68655 102.8549 106.2309 184.8594 175.1282 174.3452 200.8208 208.2424 246.0102 274.7559 292.4557 214.4621 218.2132 287.5417 229.3185 222.8946 232.1077 229.6824 245.1104 236.3578 238.0336 239.4509 302.9715 254.211 290.6668 287.5366 297.6613 302.3384
186.8872 34.71311 45.01111 0 54 37.52999 40.07805 30.26549 22.08082 52.39275 178.385 46.17237 44.17279 47.38143 55.36244 53.85165 66.19713 74.89865 129.6341 219.9386 208.6797 207.4012 194.0232 201.9086 272.7215 305.5838 321.1526 223.2577 228.0373 318.0334 220.4143 220.5811 224.3212 239.7415 235.6686 242.0516 242.0124 244.9027 329.9299 253.8351 308.4957 277.7968 287.4565 315.8077
171.3023 21.18962 9.055385 54 0 16.56804 14.22146 24.33105 73.86178 21.84033 125.4477 54.09676 71.19576 76.2168 89.627 85.60374 101.1042 109.0614 102.1421 177.5528 168.1762 167.503 202.2004 209.4867 240.3019 268.1483 286.2506 212.6029 216.1227 280.9827 230.966 223.2577 233.5209 227.4907 246.7972 235.034 237.0527 238.1636 297.1009 254.0477 286.6791 289.1388 299.328 299.2131
172.9889 9.192388 7.905694 37.52999 16.56804 0 2.692582 7.905694 57.33509 22.14723 141.2327 44.06605 58.02875 62.94839 75.77928 72.12836 87.40649 95.67292 107.1098 188.9193 178.7756 177.8658 196.7143 204.23 248.1905 277.9069 295.1408 212.9941 216.9435 290.6291 224.976 219.5552 227.9397 228.4874 240.724 234.3982 235.7806 237.4567 305.2839 251.2633 291.0715 283.1825 293.2529 301.9205
171.4364 11.2361 6.103278 40.07805 14.22146 2.692582 0 10.11187 59.64531 20.15564 138.5849 44.24681 59.04365 64.00195 77.01461 73.25469 88.61264 96.80299 105.1011 186.3579 176.2672 175.3753 196.2683 203.7478 245.9334 275.4796 292.793 211.6371 215.5278 288.2126 224.6285 218.8201 227.522 227.0512 240.396 233.1957 234.6726 236.2656 303.005 250.3917 289.2094 282.8444 292.9377 300.272
172.5266 11.7047 15.81139 30.26549 24.33105 7.905694 10.11187 0 49.53345 24.75884 148.1402 39.17947 51.24616 56.0803 68.593 65.11528 80.24491 88.61419 108.5587 193.2175 182.6925 181.6625 192.8445 200.4492 250.6013 281.2448 298.0115 211.8112 215.956 293.8967 220.8313 216.4532 223.9732 227.561 236.5206 232.6908 233.7734 235.7109 307.782 248.5322 291.6901 278.9844 288.9935 301.7093
185.9852 56.0541 65.16182 22.08082 73.86178 57.33509 59.64531 49.53345 0 67.70571 195.7804 49.2514 37.07917 38.04027 40.75 41.0556 49.81608 58.13767 135.5657 230.3683 218.3036 216.7471 183.4491 191.4183 277.7635 312.7634 326.9833 219.5941 224.8089 324.9389 208.5087 211.6638 212.8651 236.4711 223.3523 236.6285 235.7691 239.3284 334.709 245.411 308.4675 264.9807 274.3744 313.4969
151.6514 31.30495 22.2036 52.39275 21.84033 22.14723 20.15564 24.75884 67.70571 0 128.2097 35.15926 54.97122 59.9333 73.82412 69.31811 84.78833 92.13627 84.97058 168.6001 157.9627 156.9148 180.3607 187.6473 226.2256 256.5117 273.4105 192.2628 196.0102 269.177 209.1401 201.5564 211.6814 207.4825 224.9739 214.2335 216.0023 217.3353 283.3605 232.543 269.0624 267.3062 277.5 280.3079
170.4575 146.5482 134.4352 178.385 125.4477 141.2327 138.5849 148.1402 195.7804 128.2097 0 156.7652 178.3937 182.7654 196.2197 191.2535 205.3385 210.6804 112.4342 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 183.2508 206.8086 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 243.2827 322.7339 332.9039 267.5816
140.7156 50.85443 49.73532 46.17237 54.09676 44.06605 44.24681 39.17947 49.2514 35.15926 156.7652 0 21.63726 26.16763 39.97001 35.15926 50.29154 57.23826 86.32432 181.9887 169.5844 167.9254 153.8892 161.5526 228.8004 263.5122 277.864 177.507 182.1519 275.6959 181.7177 178.2515 184.9414 193.8502 197.384 196.9848 197.4094 199.9059 285.852 210.8102 262.4149 239.8441 249.8369 269.6889
