0 165.0816 134.0429 131.7075 135.5972 65.26034 113.2154 99.08602 95.82973 118.3713 121.7978 129.2823 131.8586 86.25189 88.50607 112.349 155.3424 166.1744 50.84743 53.37903 165.114 110.557 84.39 108.6355 64.44298 123.5027 75.77756 80.38513 79.03492 165.055 104.1781 130.9634 158.2445 174.8217 168.2808 190.5666 183.8253
165.0816 0 157.8454 156.2386 221.3338 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 276.1774 243.0454 247.6451 174.5615 183.2508 217.3481 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 243.8377 322.7339 255.8354 332.9039 263.7806 266.0267
134.0429 157.8454 0 2.474874 73.4343 87.70547 183.361 170.9643 169.3074 146.481 148.7658 157.3504 159.8789 154.5032 162.1839 230.1635 264.8958 286.252 178.5868 183.2546 277.0776 182.2606 179.0175 185.5243 194.9545 197.9104 197.9804 198.3589 200.8944 287.2104 211.6329 264.5212 240.3658 304.389 250.3438 318.9191 314.0143
131.7075 156.2386 2.474874 0 73.67048 85.24157 181.0197 168.5893 166.921 145.6053 147.9311 156.5653 159.1136 153.0265 160.6794 227.6887 262.4371 283.7772 176.4104 181.0473 274.6145 180.8978 177.3009 184.0968 192.745 196.5741 195.9212 196.366 198.8453 284.736 209.8288 262.1398 239.0363 301.9383 249.0384 316.4594 311.568
135.5972 221.3338 73.4343 73.67048 0 123.6334 222.8584 208.5856 206.0794 86.38711 87.57615 94.59843 96.5992 110.7843 118.6543 246.9363 288.1148 301.6162 163.5034 169.7248 298.8102 132.629 141.7477 137.678 180.6363 146.6275 174.6504 171.6295 176.8323 300.641 175.6466 260.4115 187.27 308.7748 196.3236 325.0116 317.2548
65.26034 112.4342 87.70547 85.24157 123.6334 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 163.9817 131.6435 136.8377 143.0874 177.2191 199.0024 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 185.3584 214.5951 219.9644 224.9361 233.6855 229.894
113.2154 92.75788 183.361 181.0197 222.8584 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 244.0082 199.4492 201.3944 82.02439 94.15207 126.1547 144.4611 141.7674 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 153.7968 264.8345 163.1223 274.2066 171.5176 173.3385
99.08602 94.12793 170.9643 168.5893 208.5856 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 229.497 185.3345 187.4587 81.6551 100.5757 130.2727 132.4055 130.1085 113.5377 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 149.8014 252.2328 164.1462 261.7317 173.8085 174.4567
95.82973 96.0554 169.3074 166.921 206.0794 84.28671 17.75528 3.28718 0 212.1431 215.6183 223.6406 226.3255 182.0803 184.188 80.50621 100.8828 129.976 129.1869 126.9262 113.8112 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 147.7857 248.9687 163.1211 258.4744 173.0474 173.4416
118.3713 260.9204 146.481 145.6053 86.38711 148.7563 229.8603 215.2915 212.1431 0 3.480102 12.40072 15.26798 42.18741 47.21282 223.5556 268.3129 271.5119 116.6881 123.3333 276.3766 50.57618 72.36098 56.76951 131.0017 62.21771 115.4778 109.0143 116.4205 268.3853 102.2286 211.898 101.2115 265.8203 110.0456 282.9113 272.521
121.7978 264.247 148.7658 147.9311 87.57615 152.1217 233.3345 218.7675 215.6183 3.480102 0 9.195409 12.04159 44.77723 49.45733 226.7355 271.5128 274.5025 119.5492 126.1784 279.5233 51.35828 74.4043 57.68882 133.7012 62.31929 117.8346 111.2205 118.7081 271.3274 103.6931 214.4209 100.5401 268.4597 109.1936 285.5598 275.0932
129.2823 273.311 157.3504 156.5653 94.59843 161.1197 241.3301 226.8083 223.6406 12.40072 9.195409 0 2.867442 49.07364 52.57656 232.6777 277.5323 279.5636 124.26 130.8111 285.2808 50.26657 76.57168 56.84384 137.7699 59.24655 120.7569 113.6745 121.3985 276.1867 103.9285 217.7303 95.29152 272.146 103.5075 289.2697 278.5309
131.8586 276.1774 159.8789 159.1136 96.5992 163.9817 244.0082 229.497 226.3255 15.26798 12.04159 2.867442 0 50.9902 54.1759 234.8531 279.7224 281.4969 126.1467 132.6725 287.4009 50.66431 77.82673 57.28001 139.474 58.94653 122.1556 114.9478 122.731 278.0654 104.5622 219.1876 94.13531 273.6981 102.1824 290.8256 280.0112
86.25189 243.0454 154.5032 153.0265 110.7843 131.6435 199.4492 185.3345 182.0803 42.18741 44.77723 49.07364 50.9902 0 7.98088 184.2715 229.1749 230.5095 75.18643 81.7435 236.6205 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 169.7119 87.04947 223.6825 97.32035 240.7829 230.3394
88.50607 247.6451 162.1839 160.6794 118.6543 136.8377 201.3944 187.4587 184.188 47.21282 49.45733 52.57656 54.1759 7.98088 0 182.8787 227.7701 227.8854 72.57291 78.96093 234.8526 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 165.2142 80.09046 219.5696 90.41761 236.6931 225.9859
112.349 174.5615 230.1635 227.6887 246.9363 143.0874 82.02439 81.6551 80.50621 223.5556 226.7355 232.6777 234.8531 184.2715 182.8787 0 44.90671 56.14034 111.2879 105.5746 53.11544 198.7251 165.7739 194.0335 103.3683 205.9954 126.8464 136.0625 128.4769 57.23251 162.4107 75.40062 225.3133 82.68845 233.0306 93.50563 93.01747
155.3424 183.2508 264.8958 262.4371 288.1148 177.2191 94.15207 100.5757 100.8828 268.3129 271.5128 277.5323 279.7224 229.1749 227.7701 44.90671 0 36.14425 155.9918 150.1501 12.99304 243.3682 210.3477 238.5628 147.258 250.2403 170.3858 179.5958 171.7937 42.97702 205.2469 102.1177 267.7366 81.84551 275.0128 84.49717 90.7265
166.1744 217.3481 286.252 283.7772 301.6162 199.0024 126.1547 130.2727 129.976 271.5119 274.5025 279.5636 281.4969 230.5095 227.8854 56.14034 36.14425 0 155.3832 148.9298 26.75328 240.61 207.6452 235.1719 143.371 245.3175 164.6374 173.5631 165.3942 7.890384 196.7868 80.40455 257.3007 47.04413 263.5588 48.353 55.20321
