176.1285 133.4713
3 73
8.5 93.5
10 100
22 25
23 54
29 53
32.45455 50.81818
34 40
36.5 37
39.5122 229.9268
38 49.66667
40 48
44 10
47 3
49 27
50 22
52.33333 73.73333
52 35
53.91667 51.41667
56 45
59 5
60 39.4
61 36
63 34
63.5 36
74.32836 25.04478
78 6
78 36
82 1
86 5
88 13
89 17
91 19
92 34
99 29
101 9
102 12
106 21
107 140
132 237
133.3333 222.3333
135 219.5
140.5 11
141 1
144.2 9.4
149 6.666667
148 18
150 4
152.4 2.2
151 21
153.5 6.5
165 5
176 4
176.5 11.5
185 13.33333
186 10
192.3333 3.333333
194 1
204 51
211.9 52.13333
214 235
215.8261 279.8696
253.1697 276.8579
222 124
225 130
227 286.5
229.75 36.9
229 230
230 70
231 230
234 42
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
249 230
250.5 232.5
256 221
256 238
258 271.6
258 243
262.5 80
263 224
272 248
285.8846 21.46154
283 276
286 276
288.5 273
294.1154 255.8462
295 16.5
295 195
295 262
299.6207 271.4828
304 258.5
