0 177.1015 146.9357 112.4342 118.1508 114.0243 125.3931 160.5906 123.7147 121.5638 117.7643 92.75788 94.12793 96.0554 113.0489 124.6578 159.9404 163.5558 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 236.6229 222.4266 268.7036 230.1534 255.5249 237.138 244.2415 322.7339 266.1612 301.8743 295.8766 332.9039 304.1505
177.1015 0 84.43473 84.29221 80.33007 79.83224 67.9771 76.66059 66.30718 66.45847 66.26037 114.8328 101.7866 98.50866 78.99288 57.29803 56.85046 66.06646 88.5702 88.94184 34.03409 34.81097 108.7812 78.8179 105.6718 44.95992 119.8641 59.96689 66.14864 63.16636 63.31256 148.7497 92.26143 94.38416 82.358 104.9845 105.9561 150.6102 95.15971 125.0001 118.7834 160.2458 127.0552
146.9357 84.43473 0 37.20288 32.48669 38.05931 34.27054 15.39192 38.40922 41.30279 47.84815 134.5865 120.2615 117.7429 108.4235 89.17657 122.5279 132.5645 103.8036 110.1548 109.4406 113.6338 133.151 120.2902 134.4362 125.2697 148.8141 130.7872 132.5157 133.8724 141.9981 220.9854 149.8775 177.8266 159.4627 188.2969 190.0016 190.046 173.4653 182.4227 181.1865 200.411 187.536
112.4342 84.29221 37.20288 0 5.758756 4.743416 16.67 48.87356 18.00694 18.33712 21.47091 100.1699 86.44202 84.28671 78.77182 64.44377 104.5158 113.719 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 147.3397 200.2987 166.6741 169.1892 166.1784 179.0754 182.5862 214.5951 179.3077 200.1799 196.6977 224.9361 204.0531
118.1508 80.33007 32.48669 5.758756 0 5.664966 12.35987 43.4643 14.74978 15.95034 20.61602 103.2999 89.31354 87.01797 80.25597 64.48604 103.4691 112.8869 125.8957 131.1125 111.6315 114.1504 154.5771 136.008 154.7196 125.0138 169.6364 136.1072 139.9128 139.3519 143.1199 200.0878 161.4691 166.8349 161.8645 176.8357 180.0848 208.976 175.1154 194.9462 191.6292 219.322 198.9147
114.0243 79.83224 38.05931 4.743416 5.664966 0 12.78237 48.55023 13.53699 13.64734 16.80774 97.67548 83.73006 81.46318 75.11658 60.12071 99.91024 109.1627 129.4083 134.4119 111.8772 114.0811 157.8741 138.3998 157.8179 124.7257 172.7866 136.7205 140.8634 139.9744 142.9633 195.9292 163.0437 164.446 161.8433 174.3344 177.8436 211.7055 174.9121 196.577 192.9054 222.0298 200.335
125.3931 67.9771 34.27054 16.67 12.35987 12.78237 0 41.15435 4.179979 7.033649 13.59739 100.7069 86.24835 83.65089 74.28474 56.1209 93.13372 102.7905 117.6686 122.4334 99.47641 101.885 145.8694 125.7864 145.6327 112.6982 160.6357 124.1419 128.1674 127.3926 130.8366 190.6361 150.2613 155.0577 149.6222 165.14 168.1956 199.2364 162.8245 183.7949 180.1459 209.5459 187.5597
160.5906 76.66059 15.39192 48.87356 43.4643 48.55023 41.15435 0 44.83442 47.82912 54.27822 141.3139 126.7064 123.9622 112.4728 91.40637 120.5384 130.7043 88.41168 94.78205 98.39271 103.1049 117.7596 105.4425 119.0719 114.8091 133.4275 118.3707 119.4702 121.3729 130.8133 218.8339 135.6673 171.0004 147.6757 181.5809 182.587 174.715 161.8089 167.9066 167.0917 185.076 173.2256
123.7147 66.30718 38.40922 18.00694 14.74978 13.53699 4.179979 44.83442 0 3 9.552487 96.75355 82.25654 79.6304 70.10884 52.02163 89.44536 99.03661 119.3786 123.9366 98.39334 100.5497 147.3279 126.4723 146.9124 111.1902 161.9416 123.338 127.6333 126.5939 129.4266 186.7517 150.2215 152.0995 148.3122 162.118 165.3363 200.135 161.3753 183.7777 179.8423 210.4186 187.3689
121.5638 66.45847 41.30279 18.33712 15.95034 13.64734 7.033649 47.82912 3 0 6.576473 93.76167 79.27256 76.65507 67.31456 49.60091 87.6383 97.14036 121.6439 126.0931 98.94064 100.9071 149.4527 128.1688 148.9404 111.4058 163.9798 124.0655 128.5467 127.323 129.7045 184.6581 151.4546 151.0505 148.6556 161.0039 164.3772 201.9338 161.6075 185.0142 180.8902 212.2004 188.49
