0 173.5552 112.4342 199.8512 182.1686 199.4242 92.75788 94.12793 96.0554 131.5811 215.13 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.363 322.7339 332.9039
173.5552 0 78.88534 111.1352 95.06952 97.20529 113.9507 100.5573 97.27061 78.06298 53.0936 87.46711 88.361 38.30579 39.73431 108.9119 79.88923 106.1267 50.25491 120.559 64.08108 69.78632 67.31376 153.1293 95.28793 112.4229 152.5168 162.2824
112.4342 78.88534 0 93.90421 74.33034 89.84526 100.1699 86.44202 84.28671 96.42614 106.7579 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 181.9586 214.5951 224.9361
199.8512 111.1352 93.90421 0 20.02498 15.79248 190.3786 175.8396 173.1509 173.3667 87.21382 84.09518 92.04326 127.8006 133.8432 110.2138 112.3788 114.1096 145 125.5587 140.89 138.7984 143.3 263.608 146.2712 220.285 167.839 177.638
182.1686 95.06952 74.33034 20.02498 0 18.16851 170.3555 155.8222 153.1413 154.0032 79.56287 84.5281 92.1077 115.9741 121.5936 112.8387 109.0413 115.7325 133.094 128.629 131.9129 131.042 134.5879 246.2319 142.0959 206.1749 171.0576 181.1802
199.4242 97.20529 89.84526 15.79248 18.16851 0 182.7033 168.027 165.1953 162.7245 71.43016 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 205.1712 155.3956 165.3796
92.75788 113.9507 100.1699 190.3786 170.3555 182.7033 0 14.72715 17.75528 44.94441 165.9104 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 151.6575 264.8345 274.2066
94.12793 100.5573 86.44202 175.8396 155.8222 168.027 14.72715 0 3.28718 37.8359 152.0103 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.3953 252.2328 261.7317
96.0554 97.27061 84.28671 173.1509 153.1413 165.1953 17.75528 3.28718 0 35.59846 148.7363 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.3323 248.9687 258.4744
131.5811 78.06298 96.42614 173.3667 154.0032 162.7245 44.94441 37.8359 35.59846 0 131.1345 165.5295 166.2339 103.0776 99.56907 185.9604 155.0774 182.5842 102.9417 196.4204 125.8014 134.2721 128.3791 105.7259 162.0039 109.7829 223.8665 232.8889
215.13 53.0936 106.7579 87.21382 79.56287 71.43016 165.9104 152.0103 148.7363 131.1345 0 34.44198 35.49335 45.53296 52.22308 57.36003 34.88911 55.76065 61.70292 70.76582 53.77034 51.73248 56.10581 195.8566 64.19502 139.948 108.0426 118.3406
243.0454 87.46711 131.6435 84.09518 84.5281 70.07811 199.4492 185.3345 182.0803 165.5295 34.44198 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 166.3537 87.04947 97.32035
247.6451 88.361 136.8377 92.04326 92.1077 77.93034 201.3944 187.4587 184.188 166.2339 35.49335 7.98088 0 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 161.9148 80.09046 90.41761
