13.60147 11.40175 172.9345 10.77033 14.21267 37.10795 26.92582 29.06888 18.11077 25.01999 0 4.935698 23.02173 26.01922 21.09502 28.07134 5.147815 29.92073 32.98485 15.81139 33.67863 18.60108 14.80709 20.39608 34.67708 164.2474 54.9659 40.31129 52.20153 50.44799 39.29177 43.68352 44.51898 42.09077 54.20332 57.14018 61.528 83.41613 80.79629 66.61081 73.66968 71.16909 78.98943 65.21844 94.06912 83.48653 96.29543 72.69113 92.11406 99.23765 80.1561 83.18654 84.5281 103.2279 91.24829 97.49359 108.7566 103.7545 119.2015 114.7388 117.72 207.2704 196.3175 136.4001 195.1442 147.0427 150.2831 152.8561 161.3072 169 170.4699 181.4317 183.4121 191.5774 249.8339 251.1912 252.2102 251.6446 192.7511 200.5287 262.0935 293.9962 261.1415 324.1192 256.6749 217.3384 262.2003 259.5658 221.84 306.5408 219.9597 218.0092 271.8124 223.5173 271.3301 233.5209 279.5286 277.0866 284.8228 235.4515 285.8549 237.1181 237.5921 240.0516 274.4923 284.5224 319.3258 295.6552 291.0756 250.7873 294.3637 283.1766 285.412 290.2447 291.5956 334.8029 307.5093 277.8104 308.7799 339.2005 343.2098 301.6774 341.8845 344.6223 345.5521 348.6388 287.6478 305.8513 294.06 312.0863 315.3173 348.6463
17.5697 12.13924 170.2481 14.10772 18.72684 32.73165 22.62803 33.96608 13.50411 20.2656 4.935698 0 18.16667 21.16667 16.19756 23.18824 4.206476 24.98889 37.49259 11.43217 28.77982 14.26047 13.62392 19.01827 37.7672 159.315 58.67661 43.28619 55.61799 53.68763 37.77033 44.64838 43.64326 40.85915 55.94069 59.10184 63.50197 86.5695 83.73968 68.77762 75.8619 73.18562 80.96002 64.00195 96.77652 85.5026 98.72208 72.53294 93.95226 101.3148 79.60964 83.16065 84.60513 105.3203 92.05131 98.89739 110.5849 105.1096 115.5308 116.4132 119.2785 202.7602 191.9124 137.7499 190.775 147.8852 151.0961 153.7054 162.0567 170.005 171.4265 182.0007 184.0571 192.3297 245.8449 247.1849 248.2781 247.7385 192.2438 199.9742 258.2615 289.8317 257.4361 320.2516 253.0771 215.1721 258.526 255.9916 219.5724 302.4061 219.7084 217.0185 268.1642 223.1405 267.7543 231.2366 275.8957 273.5605 281.1839 235.2691 282.2393 235.2829 235.9365 238.2431 271.2699 281.1773 315.4888 292.1627 287.692 249.6029 290.9617 280.0494 282.2854 287.1968 288.6018 331.1053 304.3157 277.678 305.6087 335.5106 339.5007 298.872 338.2746 341.0361 341.9256 345.0039 287.5716 303.1205 292.0313 309.363 312.594 345.1856
33.24154 23.32381 164.7388 29.15476 35.44009 16.40122 8.544004 52.08647 5.830952 2.828427 23.02173 18.16667 0 3 2.236068 5.09902 20.79663 7.632169 55.44367 12.80625 13.08625 12.80625 24.12986 26.87006 53.46494 141.4339 75.20804 58.59181 71.58911 69.31811 41.12318 55.10762 48.61214 44.87989 67.94115 71.58911 75.90363 101.6132 98.29364 81.56592 88.58455 85.48591 92.99425 66.39361 110.6029 97.59098 111.7786 78.29432 105.4182 113.373 83.81527 89.05055 90.80198 117.3797 100.4353 109.0183 121.8277 115 106.0047 127.1417 129.6302 188.3534 178.1251 147.299 177.1899 155.7334 158.8238 161.5333 169.4993 178.2386 179.4937 188.7223 191.0236 199.6144 234.1047 235.3572 236.8122 236.4001 195.1435 202.6619 247.259 277.1464 247.0349 308.982 243.1872 211.5892 248.268 246.204 215.5574 289.8556 223.3996 218.0138 258.0078 226.367 257.9341 227.1079 265.7955 263.9564 271.0461 239.1467 272.2076 232.9485 234.3075 236.004 263.0361 272.3766 304.3704 282.6765 278.7059 249.7424 281.8865 272.215 274.4485 279.6927 281.329 320.6197 296.1419 281.6054 297.5315 325.0554 328.9514 292.3837 328.1844 331.0506 331.7548 334.791 291.6749 296.9394 288.7574 303.2013 306.4262 335.7637
36.05551 25.94224 164.0049 31.95309 38.32754 14.14214 8 55.08176 8.544004 2.236068 26.01922 21.16667 3 0 5.09902 2.236068 23.75921 5.315073 58.42089 15.26434 11.2361 14.86607 26.66927 29.06888 56.20053 138.4883 78.00801 61.26989 74.32362 72.01389 42.40634 57.20708 50.02339 46.20208 70.17834 73.87828 78.1688 104.1933 100.8099 83.86895 90.86376 87.7134 95.16896 67.25408 113.0044 99.76472 114.0693 79.60528 107.4895 115.5182 84.8646 90.33825 92.13034 119.5199 102.0649 110.8873 123.8426 116.8247 104.6518 129.0736 131.5029 186.0376 175.9249 149.0302 175.0264 157.1938 160.2623 162.9847 170.883 179.7387 180.9668 189.9766 192.3148 200.95 232.2456 233.4823 235 234.6103 195.7805 203.2585 245.5239 275.1107 245.4042 307.1845 241.6464 211.1421 246.6617 244.6798 215.0349 287.8407 224.145 218.3232 256.4157 227.0352 256.4001 226.559 264.2106 262.4576 269.4531 239.9133 270.6326 232.6972 234.173 235.7669 261.7728 271.0129 302.6 281.1921 277.3085 249.8925 280.4728 271.0166 273.249 278.548 280.2231 318.9545 294.8779 282.3612 296.2836 323.3945 327.2736 291.4074 326.5854 329.4689 330.1413 333.1696 292.4556 296.0135 288.3233 302.2768 305.4996 334.2772
31.7805 22.2036 164.2923 27.73085 33.83785 18.60108 10.29563 50.15974 5 5 21.09502 16.19756 2.236068 5.09902 0 7 18.66815 9.013878 53.33854 10.63015 13.90144 10.81665 21.91461 24.75884 51.22987 143.2175 72.98116 56.35601 69.35416 67.08204 39.43611 53.01368 46.84378 43.16485 65.79514 69.42622 73.7475 99.38435 96.07414 79.39773 86.42273 83.34051 90.86545 64.91875 108.4066 95.46203 109.6117 76.55717 103.3247 111.2525 82.21922 87.32125 89.05055 115.2606 98.53045 107.0047 119.7539 113.0044 106.066 125.1 127.6127 189.2829 178.9364 145.341 177.9642 153.9022 157.0032 159.706 167.7051 176.3859 177.6542 186.9932 189.2749 197.8422 234.5805 235.8474 237.2446 236.8122 193.7627 201.3046 247.6207 277.7858 247.3039 309.396 243.3783 210.9242 248.5156 246.3806 214.9465 290.4742 221.9515 216.834 258.2421 224.9644 258.1182 226.5149 266.023 264.1098 271.2803 237.6849 272.4261 232.1422 233.4202 235.1875 262.9924 272.4151 304.7602 282.8162 278.7723 248.6629 281.9663 272.1176 274.352 279.5514 281.1565 320.9143 296.0963 280.1476 297.4727 325.346 329.2567 292.1083 328.4205 331.2715 332.0034 335.0463 290.2021 296.6243 288.0761 302.8849 306.1111 335.9021
38.27532 28.17801 162.57 34.17601 40.5216 13.60147 9.219544 57.14018 10.77033 4.242641 28.07134 23.18824 5.09902 2.236068 7 0 25.62226 3.354102 60.29925 16.55295 9.394147 15.81139 27.95085 30 57.65848 136.3351 79.54401 62.64982 75.76939 73.40981 42.48879 57.97111 50.19104 46.30555 71.06335 74.8131 79.07609 105.4336 101.9767 84.81156 91.77811 88.57675 95.97567 66.95355 114.0395 100.5684 114.9865 79.64923 108.1896 116.2875 84.69357 90.35486 92.17917 120.283 102.3633 111.3957 124.4829 117.2902 102.8834 129.6341 132.0076 183.8614 173.7831 149.4021 172.8966 157.3284 160.3777 163.1104 170.9503 179.9028 181.1077 189.9336 192.3018 200.9724 230.2281 231.4584 233.0021 232.622 195.2562 202.7035 243.559 273.0234 243.4863 305.1912 239.7707 209.8762 244.755 242.8119 213.7218 285.7608 223.6982 217.5592 254.5152 226.5304 254.527 225.2288 262.3133 260.6012 267.5519 239.4809 268.7397 231.5534 233.1051 234.632 260.0346 269.223 300.6183 279.3421 275.5014 249.0146 278.6575 269.3121 271.5437 276.8718 278.5678 317.0189 293.1382 281.9171 294.5522 321.4607 325.3321 289.8228 324.6798 327.5714 328.229 331.2537 292.0295 294.4571 287.0598 300.7209 303.9424 332.4248
18.72165 15.50806 167.8271 15.89025 19.09188 36.11786 26.16295 32.16364 16.80774 23.16247 5.147815 4.206476 20.79663 23.75921 18.66815 25.62226 0 27.00463 34.67708 11.42366 30.10399 14.089 10.01249 15.57241 33.83785 161.0791 55.01136 39.30013 51.79286 49.78454 34.47631 40.48271 40.018 37.40689 51.7349 54.90446 59.30453 82.60297 79.70408 64.59489 71.68023 68.98942 76.76021 60.56631 92.67416 81.30498 94.56619 68.64765 89.74687 97.11991 75.8716 79.23699 80.65048 101.1262 87.92753 94.70216 106.379 100.9183 114.1074 112.2074 115.0761 202.6388 191.5813 133.5608 190.3766 143.7616 146.9779 149.5811 157.9509 165.8569 167.2857 177.9334 179.9736 188.2252 244.8316 246.1961 247.1852 246.61 188.5113 196.2613 257.034 289.0787 256.0483 319.0695 251.5601 212.3499 257.1002 254.447 216.8237 301.6061 215.8808 213.5006 266.7068 219.3593 266.2114 228.5005 274.4198 271.9605 279.715 231.4181 280.7428 232.238 232.7799 235.1813 269.3446 279.3788 314.2665 290.5245 285.9344 246.1834 289.224 278.0297 280.2651 285.1009 286.4551 329.7067 302.3615 273.8117 303.6322 334.1025 338.1161 296.5556 336.7707 339.5045 340.4413 343.5295 283.6869 300.7399 289.116 306.9761 310.2072 343.5116
40.7707 30.95561 159.3107 36.7049 42.85149 15.43535 12.5 58.91731 13.46291 7.5 29.92073 24.98889 7.632169 5.315073 9.013878 3.354102 27.00463 0 61.57313 16.97793 6.041523 15.69235 28.15138 29.58462 58.02801 134.3267 80.02812 62.85897 76.08055 73.62914 40.74647 57.1463 48.53339 44.57606 70.40064 74.22432 78.43646 105.3304 101.7462 84.22143 91.13436 87.85494 95.15713 64.68406 113.5749 99.74091 114.3279 77.77692 107.1972 115.3951 82.55453 88.43783 90.30089 119.3786 100.8018 110.1193 123.3906 115.9493 99.53015 128.4222 130.7144 180.7906 170.6365 147.9164 169.7292 155.5264 158.5505 161.2955 169.0599 178.1327 179.3077 187.9043 190.3083 199.0204 226.9389 228.1737 229.7003 229.3147 192.6947 200.1103 240.24 269.7971 240.1495 301.8869 236.4239 206.7057 241.4151 239.4637 210.5238 282.5261 221.2124 214.7679 251.1737 223.9849 251.1797 222.0208 258.971 257.2513 264.2106 237.0086 265.3964 228.4606 230.0658 231.5451 256.6832 265.8689 297.3076 275.9914 272.1475 246.1229 275.3039 265.9648 268.1963 273.5292 275.2294 313.6881 289.7866 279.4294 291.2014 318.1293 322.0035 286.5031 321.3398 324.2293 324.8908 327.9165 289.56 291.1464 283.8887 297.4103 300.6314 329.0745
30.61046 39.82462 180.4715 33.28663 27.01851 70.0928 59.90826 10.44031 50.9902 57.70615 32.98485 37.49259 55.44367 58.42089 53.33854 60.29925 34.67708 61.57313 0 45.01111 64.04881 47.09565 35.59846 37.94733 16.80774 194.906 25.40177 20.22375 25.07987 25 49.36531 37.30214 49.40789 49.73276 39.31921 40.0125 43.53192 55.62598 54.37683 46.52956 52.6424 51.59302 58.97228 68.13793 68.47627 62.8172 72.30297 67.6757 72.03471 77.27081 76.89603 76.15773 76.68768 80.99383 78.01442 79.9062 87.93179 86.14523 135.5913 94.64143 98.23441 230.0978 218.093 117.6308 216.5577 131.1496 134.4954 136.7808 145.6709 151.6344 153.3754 166.5496 168.0238 175.4021 267.1647 268.6727 269.0019 268.2033 184.6104 192.577 277.9155 312.7622 275.8506 339.9416 270.4848 220.3361 276.6315 273.1534 225.5238 324.9604 209.7519 212.7346 285.9545 214.0841 284.8508 237.1919 293.4898 290.1465 298.8043 224.6209 299.6281 237.4889 236.6812 240.1991 285.0439 296.0152 334.8901 308.318 302.8481 246.4594 306.2711 292.8976 295.1135 299.2825 300.1933 349.0516 317.6193 266.2818 318.6989 353.3624 357.5262 308.7284 355.3322 357.8527 359.1299 362.2775 275.6905 312.2963 295.3224 318.4353 321.6473 360.7801
29 22.36068 159.9599 25.4951 30 29.20616 20.61553 43.41659 12.08305 15.6205 15.81139 11.43217 12.80625 15.26434 10.63015 16.55295 11.42366 16.97793 45.01111 0 19.05912 2.828427 11.41271 14.21267 41.14 150.073 63.08922 46.09772 59.23681 56.85948 30.40077 42.46469 37.37834 33.95676 55.17246 58.79626 63.11916 88.93396 85.54788 68.76772 75.79285 72.71754 80.25665 56.52237 97.80082 84.85281 98.98159 67.06713 92.76314 100.6518 73.24616 77.83315 79.47956 104.6614 88.43783 96.60745 109.2245 102.6499 104.2929 114.6342 117.2007 191.4602 180.5378 135.0741 179.383 144.0031 147.136 149.8166 157.9177 166.4121 167.72 177.4113 179.6274 188.1149 234.4376 235.7732 236.8882 236.3578 185.4427 193.0702 246.9109 278.3995 246.1508 308.8836 241.8595 205.548 247.259 244.7897 209.8023 290.9747 213.3574 209.2893 256.9124 216.541 256.5502 221.4362 264.6531 262.3909 269.937 229.0321 271.0074 226.1349 227.0683 229.1342 260.3536 270.15 304.1338 281.016 276.6315 241.5021 279.8857 269.223 271.459 276.4489 277.9101 319.8203 293.4212 271.4934 294.7355 324.2299 328.2088 288.3856 327.0428 329.8197 330.683 333.7559 281.4893 292.72 282.5629 298.97 302.2003 334.0588
45.412 36.10055 153.399 41.42765 47.21493 19.90603 18.5 62.26757 18.76832 13.46291 33.67863 28.77982 13.08625 11.2361 13.90144 9.394147 30.10399 6.041523 64.04881 19.05912 0 17.00735 29.27456 29.56772 58.95125 131.0359 81.02469 63.46062 76.78704 74.18389 37.94856 55.91601 45.80928 41.75469 69.37759 73.3161 77.41519 105.1903 101.3858 83.26614 90.05631 86.64577 93.74743 60.67422 112.7619 98.30183 113.1615 74.47315 105.4384 113.8011 78.73532 85.01912 86.9497 117.755 98.01275 107.8344 121.4177 113.5352 93.4893 126.223 128.3637 175.3832 165.0741 145.1938 164.1234 152.2218 155.1975 157.9628 165.5846 174.8692 175.9893 184.1667 186.634 195.417 221.0684 222.3134 223.8018 223.4038 187.998 195.355 234.3016 264.0607 234.1683 295.9814 230.4154 200.9384 235.4257 233.4512 204.7102 276.7716 216.643 209.6575 245.18 219.3086 245.1698 216.1903 252.9753 251.2335 258.2174 232.4594 259.3979 222.8234 224.52 225.9178 250.6417 259.8312 291.3877 269.9708 266.1132 240.8319 269.2717 259.9255 262.1569 267.4944 269.1993 307.7211 283.745 274.8449 285.16 312.1606 316.0415 280.4969 315.3494 318.2337 318.9052 321.9336 285.0061 285.153 278.117 291.417 294.6375 323.0549
