0 177.4787 175.951 176.37 169.4136 169.0032 167.897 165.4815 165.9487 155.7436 169.1246 176.8582 171.2198 140.4957 170.8149 148.8526 169.5845 153.0172 174.4235 165.8569 174.0518 152.2033 171.8806 158.0176 157.5691 149.6194 133.4761 131.3127 139.993 145.5655 146.8227 146.5773 146.3658 71.88057 113.3106 99.51022 96.22904 132.7629 132.1801 133.6526 118.5169 128.5465 131.3442 92.74276 89.09768 94.58803 108.8477 97.65461 86.85399 86.52811 85.15678 88.11667 107.2887 150.8168 72.31629 74.54236 82.09694 154.4399 44.46928 101.9759 46.54321 160.2636 109.4963 81.86178 107.148 57.39518 121.8353 69.85621 74.97592 73.10999 100.8877 178.7333 159.1068 99.6187 106.6967 123.1575 122.6077 155.2748 115.4171 165.1899 117.4404
177.4787 0 4.123106 15.52417 10.29563 12.80625 16.97056 13.92839 18.43909 22 127.2764 97.9898 96.17692 60.20181 102.2766 75.78652 110.5317 94.45422 119.5701 112.4284 124.1692 105.133 122.9675 112.8007 117.6138 113.7695 97.30879 98.23441 117.4138 123.7619 135.7719 137.8876 140.0071 108.8118 182.4335 173.375 172.7896 169.4019 171.0117 179.1382 174.9286 184.1657 186.6574 224.8399 224.0787 227.3285 235.2127 231.1926 226.6991 208.9258 227.706 216.2413 246.2722 273.5582 231.0087 232.6929 237.0846 289.7259 219.5837 248.767 223.0874 286.4232 237.6358 230.1586 240.2436 234.4462 253.4597 242.0331 244.0512 245.163 265.3639 316.2334 302.9686 261.0062 275.4651 289.1315 293.3013 295.8253 292.344 306.0004 294.4317
175.951 4.123106 0 19.23538 12.04159 15 19.41649 15 20.61553 21.37756 123.1578 101.2373 99.28243 61.83755 105.3304 78.13923 113.4956 97 122.5887 115.28 127.1417 107.6272 125.8968 115.434 120.2082 116.1562 99.15644 100.005 119.5031 125.9921 137.9746 140.0714 142.1724 106.738 178.9106 170.0016 169.4616 171.0263 172.6094 180.7 176.1732 185.564 188.0957 221.9234 221.2177 224.4087 232.1422 228.2652 223.9118 209.0957 224.9644 216.3479 243.3701 270.2785 228.6001 230.2629 234.558 286.6069 218.33 246.0081 221.7318 283.1594 237.914 229.8695 240.4163 233.0408 253.7507 241 243.1666 244.1444 262.9924 313.0918 299.9803 260.4731 273.2215 286.7543 291.1078 296.0678 290.9914 306.2699 293.0683
176.37 15.52417 19.23538 0 11.18034 9.219544 8.544004 13.45362 10.44031 23.43075 140.7338 82.73452 81.12336 49.21263 87.29548 62.43074 95.6883 80.50466 104.6231 97.78449 109.2932 91.25972 108.1665 98.59513 103.4795 100.117 85.14693 86.28441 104.4844 110.4536 122.4949 124.6515 126.8109 110.4943 190.6856 180.7961 179.9618 157.5436 159.2231 167.4291 164.1371 172.9046 175.2769 229.7129 228.6794 232.2116 240.8402 236.1038 230.934 201.4274 231.7175 208.9356 251.0239 280.2295 233.4609 235.2382 240.0613 295.509 217.2234 252.8122 221.1176 292.9885 229.7058 224.183 232.6585 232.6414 245.4564 238.7572 240.2082 241.8244 267.5687 322.1009 308.0567 255.8305 277.0776 291.3177 294.6605 287.9138 290.2034 297.987 292.3303
169.4136 10.29563 12.04159 11.18034 0 3.162278 7.615773 4 8.602325 13.92839 129.8743 89.88882 87.72685 49.98758 93.70432 66.10401 101.7657 85.00588 110.9099 103.4495 115.4123 95.61499 114.1271 103.4698 108.2266 104.1217 87.20665 88.09086 107.4802 113.9517 125.9365 128.0352 130.1384 101.951 179.8777 170.1829 169.4144 159.2011 160.8011 168.9157 164.639 173.8994 176.4001 219.9386 219.0074 222.4348 230.8008 226.3184 221.4057 198.9171 222.2791 206.2703 241.3048 269.8665 224.6976 226.4332 231.0652 285.4348 211.0474 243.3701 214.7044 282.661 227.5616 220.4836 230.2281 226.1349 243.3771 233.1738 235 236.2832 258.9363 312.0049 298.2314 251.5537 268.7322 282.703 286.4463 285.7644 283.9243 295.9244 286.028
169.0032 12.80625 15 9.219544 3.162278 0 4.472136 4.242641 5.656854 14.42221 132.6042 86.72946 84.58132 47.41843 90.56765 63.16552 98.6471 82 107.7822 100.3567 112.2943 92.62981 111.018 100.439 105.2093 101.1781 84.50444 85.42833 104.6614 111.072 123.0691 125.1759 127.2871 102.1567 181.4663 171.5971 170.7754 156.6046 158.2182 166.3505 162.2467 171.4205 173.8994 220.7918 219.8028 223.2896 231.8124 227.1783 222.1227 197.1852 222.9484 204.5787 242.1281 271.0931 225.0356 226.7907 231.5134 286.4703 210.3735 244.043 214.1121 283.8631 225.748 219.0639 228.4841 225.577 241.5512 232.3101 234.0192 235.4067 259.2181 313.055 299.118 250.3003 268.8885 282.9788 286.5481 283.9618 283.2967 294.1024 285.4085
167.897 16.97056 19.41649 8.544004 7.615773 4.472136 0 7.071068 2 15.6205 136.1515 82.28001 80.11242 43.54604 86.09588 58.83777 94.1767 77.60412 103.3102 95.8965 107.8239 88.25124 106.5505 96.02083 100.8018 96.83751 80.43009 81.40025 100.449 106.7942 118.8024 120.9173 123.0366 101.9804 183.2212 173.0979 172.1983 152.6335 154.2628 162.4146 158.5181 167.5858 170.0382 221.452 220.3798 223.9514 232.6994 227.8464 222.5859 194.2833 223.3428 201.7273 242.7385 272.285 224.9556 226.7377 231.5882 287.3788 208.8851 244.4361 212.7346 285.0162 222.7339 216.5664 225.5593 224.2432 238.5183 230.5559 232.1056 233.6341 259.0483 313.98 299.8072 248.0166 268.5386 282.795 286.1176 280.9528 281.8528 291.0674 283.9754
165.4815 13.92839 15 13.45362 4 4.242641 7.071068 0 7.071068 10.29563 129.0862 88.54377 86.16264 46.85358 92.04618 63.62859 99.96124 82.70671 109.165 101.4912 113.5958 93.24045 112.2542 101.2423 105.9481 101.6219 84.21995 85.04117 104.69 111.2879 123.2396 125.3196 127.4049 98.23441 177.2343 167.3546 166.533 156.0288 157.6103 165.7 161.2265 170.5784 173.104 216.6218 215.6484 219.1193 227.6071 223.0067 217.992 195.059 218.8333 202.3962 237.9664 266.8582 221.0543 222.8004 227.4828 282.2612 207.0676 239.9271 210.7368 279.6306 223.7371 216.5294 226.3736 222.1734 239.5576 229.1768 231 232.2856 255.2646 308.8435 294.9406 247.5707 265 279.0287 282.6899 281.933 279.9518 292.1014 282.0567
165.9487 18.43909 20.61553 10.44031 8.602325 5.656854 2 7.071068 0 14.42221 135.8057 81.59657 79.30952 41.86296 85.24377 57.52661 93.24832 76.40419 102.4158 94.88663 106.8925 87.01758 105.5888 94.86833 99.62429 95.54233 78.87332 79.81228 99.00505 105.4182 117.4138 119.5199 121.6306 100.1798 181.9505 171.7369 170.8106 151.0132 152.6335 160.7747 156.7801 165.8945 168.3597 219.8295 218.7356 222.3291 231.1385 226.2256 220.9129 192.3382 221.6529 199.7756 241.1016 270.8133 223.1614 224.9489 229.8255 285.8212 206.9034 242.7447 210.7605 283.5317 220.8062 214.581 223.618 222.2724 236.5939 228.5607 230.1065 231.6384 257.2353 312.426 298.1885 246.0208 266.6927 280.9786 284.2576 279.0249 279.8732 289.144 281.9965
155.7436 22 21.37756 23.43075 13.92839 14.42221 15.6205 10.29563 14.42221 0 122.7874 91.00549 88.0568 44.21547 93.62959 63.06593 101.0705 82.46696 110.3857 102.1411 114.5862 92.66339 113.0885 101.0742 105.5888 100.5717 81.56592 82.13404 102.6158 109.6221 121.4002 123.4058 125.4193 88.02272 167.6007 157.5063 156.6277 152.3056 153.8083 161.7792 156.4736 166.2077 168.8342 206.371 205.3807 208.869 217.4235 212.7581 207.7077 187.8563 208.5426 195.071 227.706 256.8146 210.7914 212.5324 217.1968 272.0881 197.6487 229.6367 201.2064 269.5668 216.7436 208.4922 219.1734 212.5959 232.587 220.0364 222.0563 223.165 245.0184 298.6776 284.6998 239.1448 254.8038 268.7843 272.5204 274.863 270.4533 285.0829 272.5472
169.1246 127.2764 123.1578 140.7338 129.8743 132.6042 136.1515 129.0862 135.8057 122.7874 0 210.9746 207.1008 157.4803 211.8254 178.4562 217.8457 196.8387 227.0432 217.661 230.4541 205.1851 228.5856 214.2533 217.8369 210.8159 187.9106 187.3539 208.6393 216.6545 226.6049 228.0934 229.594 112.4342 92.75788 94.12793 96.0554 244.1192 244.9411 251.2916 240.4006 251.9916 255.1123 155.5658 157.2414 157.5251 157.8766 160.4905 162.4638 243.0454 165.1637 247.6451 174.5615 183.2508 180.8917 181.4995 181.5406 204.89 211.0031 182.53 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 211.9586 228.7529 222.4266 268.7036 225.6175 233.0327 243.4686 322.7339 271.2679 332.9039 272.8028
