0 7.024739 9.552487 11.01136 12.52996 14.867 13.60147 18.06239 15.33786 23.33088 25.04496 97.05709 27.04163 28.37693 31.32491 34.55792 37.5 40.89179 39.70202 45.3545 48.73821 68.06247 57.76028 52.84411 68.37726 67.18036 56.42099 71.63965 61.29437 76.4511 72.54511 84.1562 101.5666 110.5848 177.1341 95.54711 117.8211 139.7542 123.2822 125.512 143.3734 131.501 127.9971 133.4063 129.0039 141.1072 150.0733 142.0431 132.4009 147.4934 137.4188 140.7595 165.128 144.7122 164.2011 156.5894 148.7452 142.9554 148.521 146.489 141.4033 145.555 146.2394 141.3975 153.3077 196.9491 185.8259 173.2989 175.796 184.4512 183.2655 184.2776 206.8121 209.2755 213.0164 219.2734 214.8313 216.1972 225.0887 223.8443 230.2434 210.837 227.3048 230.0924 232.0048 217.6293 249.3197 266.1305 210.901 243.4034 213.6147 262.2794 240.2002 249.93 228.5416 219.8278 248.8036 252.597 252.0005 255.5117 241.9323 254.2346 258.307 224.52 262.1375 268.1404 255.9254 234.8345 237.9417 238.0513 280.8548 257.3908 255.8776 263.643 267.3822 270.7443 277.0162 275.4508 278.9754 300.6264 281.3293 302.733 281.0071 285.8404 308.0463 288.1212 290.055 289.9582 298.3911 294.7686
7.024739 0 5.538583 5.762136 6.128416 11.59088 6.631631 15.01726 10.00748 19.88303 19.99848 96.73942 21.37367 22.30393 24.85997 27.84907 30.66701 33.86925 32.72923 38.42831 42.07884 62.60006 51.7305 46.33096 62.59916 60.90128 49.76006 65.66179 54.58098 70.31659 65.98041 78.03913 95.31564 104.1339 170.2529 88.74441 111.2091 133.7631 116.7815 119.0444 137.2889 125.1449 121.4922 127.0317 122.4364 134.8855 144.0447 135.774 125.7924 141.0622 130.8432 134.2736 159.2163 138.2263 158.1835 152.3451 144.0569 136.2971 143.7168 139.8527 134.6545 138.8729 139.374 135.8356 146.4068 192.157 181.2028 167.9014 170.4676 179.4185 178.1277 179.1853 201.868 204.379 208.2339 214.4456 209.9184 211.3335 220.3163 218.9319 225.4614 203.97 222.2663 225.1682 227.1448 210.7341 244.587 261.2438 203.9575 238.1936 206.7055 257.5271 233.3451 244.7426 221.5437 212.892 243.5197 247.4021 246.7472 250.3175 235.0407 248.9793 253.1469 217.6369 257.032 263.0324 249.0661 227.8494 230.9337 231.0646 275.5709 250.3665 249.0529 256.619 260.3733 263.7491 270.0336 269.0377 272.5466 293.7338 274.3303 295.8339 274.1536 278.8652 301.1516 281.1341 283.0538 283.1159 291.3669 287.7712
9.552487 5.538583 0 2 4.609772 16.86548 7.158911 20.24846 14.42221 24.86524 24.08319 102.2162 24.83948 25.23886 27.06474 29.41088 31.7805 33.67327 33.13608 37.02213 39.75127 58.51709 48.27007 43.66062 58.83196 57.78846 47.40731 62.1264 52.3474 66.98373 63.37489 74.67858 92.13773 101.277 170.6843 89.56004 108.6636 130.2306 114.0099 116.211 133.8722 122.1198 118.7266 124.0363 119.7925 131.6549 140.5569 132.6122 123.2325 138.1582 128.2126 131.4686 155.5892 135.4202 154.6811 156.349 147.7404 133.8432 147.3067 137.3479 132.4251 136.4734 137.5024 138.7083 144.6686 195.7231 184.9108 170.9218 173.5569 182.784 181.3974 182.4966 205.2998 207.8509 211.8 217.9713 213.3735 214.8302 223.8857 222.3837 229.0209 202.0817 225.6051 228.6072 230.6382 208.9508 248.1802 264.7029 204.0882 241.3657 207 261.1001 231.409 247.934 220.327 213.0587 246.6171 250.5853 249.874 253.5005 233.2381 252.1032 256.3616 218.0367 260.2968 266.2931 247.1419 227.7125 230.5862 230.9141 278.6585 249.5601 249.6545 255.7942 259.2598 262.5 268.6862 270.6254 274.104 291.9264 274.0648 294.0519 274.6475 278.7842 299.3514 280.9674 282.7654 283.6475 290.6888 287.5174
11.01136 5.762136 2 0 2.692582 16.34353 5.408327 19.64688 13.41641 24.03081 22.80351 101.814 23.34524 23.60085 25.26856 27.51363 29.83287 31.67368 31.14482 35.08859 37.94948 57.23854 46.75468 41.93149 57.42822 56.17785 45.61747 60.64396 50.53959 65.4402 61.64539 73.14636 90.55769 99.61595 168.6851 87.57283 106.9342 128.7633 112.331 114.5469 132.3687 120.5041 117.047 122.4132 118.0858 130.0961 139.0764 131.0343 121.5082 136.5139 126.5041 129.7998 154.1558 133.7521 153.2066 154.8967 146.1844 132.0984 145.7232 135.6138 130.6377 134.7182 135.6566 136.9525 142.8041 194.1272 183.3576 169.1929 171.843 181.1353 179.7248 180.8342 203.6664 206.228 210.2029 216.3624 211.7457 213.2135 222.2887 220.7544 227.4207 200.2424 223.9463 226.9741 229.0196 207.0962 246.5884 263.0733 202.0891 239.6658 205 259.5019 229.5782 246.2382 218.4033 211.0592 244.9 248.8875 248.1633 251.8025 231.3871 250.3917 254.6709 216.037 258.6179 264.6129 245.3097 225.7189 228.6001 228.9208 276.9378 247.601 247.6574 253.8365 257.3268 260.5806 266.7775 268.6803 272.1562 290.0776 272.0758 292.1994 272.6486 276.7893 297.5017 278.975 280.7773 281.6491 288.7213 285.528
12.52996 6.128416 4.609772 2.692582 0 15.02313 2.828427 18.17278 11.5434 22.23353 20.52438 100.3789 20.86265 21.00595 22.58871 24.82438 27.17076 29.21425 28.57009 32.97881 36.2095 56.50221 45.60976 40.35468 56.47167 54.82984 43.8928 59.53856 48.76474 64.21347 60.04086 71.93411 89.24187 98.13449 166.1608 84.97794 105.3062 127.645 110.8084 113.0542 131.1829 119.1071 115.5216 121.001 116.5032 128.807 137.9311 129.7083 119.8874 135.0559 124.9157 128.2936 153.0923 132.2465 152.0691 152.4016 143.6169 130.431 143.138 133.969 128.8746 133.0273 133.7529 134.2805 140.8519 191.5332 180.7906 166.5308 169.187 178.5112 177.0883 178.2028 201.0504 203.6179 207.6078 213.7602 209.1327 210.6069 219.6934 218.1404 224.8235 198.3488 221.3163 224.358 226.4117 205.1641 243.9961 260.4587 199.6228 237.0156 202.5025 256.9056 227.7036 243.5898 216.2805 208.5863 242.2421 246.2382 245.5081 249.1531 229.463 247.7363 252.0248 213.5211 255.9775 261.9718 243.431 223.3098 226.2394 226.5149 274.2783 245.3589 245.1088 251.5998 255.1738 258.4695 264.6979 266.0162 269.4944 288.1566 269.6975 290.2693 270.1185 274.37 295.5782 276.5745 278.4047 279.1129 286.4459 283.1475
14.867 11.59088 16.86548 16.34353 15.02313 0 13.05225 3.431877 4.807402 8.535677 10.85255 85.47203 13.66667 15.79381 19.68784 23.72294 27.19886 32.8718 30.56868 39.5912 44.94481 68.75581 56.67255 49.7329 68.00425 64.84359 52.35677 70.47364 56.76291 74.58372 68.68774 82.25976 98.92098 106.9172 165.6711 83.88153 113.2248 137.9726 119.2757 121.6667 141.1994 128.1784 123.9426 129.985 124.6008 138.3574 148.1014 139.0771 127.7446 143.7321 132.929 136.7447 163.5658 140.6807 162.2263 141.7372 133.8909 137.9509 133.6851 141.6051 135.8097 140.3903 139.7092 126.9296 146.4153 182.1061 170.9633 158.6948 161.1493 169.6696 168.5233 169.5173 192.0012 194.4525 198.1709 204.4353 200.0117 201.3664 210.241 209.0238 215.3969 204.1212 212.5196 215.2743 217.1722 210.6379 234.4656 251.3016 199.8811 228.6827 202.3004 247.4275 233.542 235.1986 220.1979 208.7258 234.1177 237.8685 237.2989 240.7826 234.9392 239.5338 243.5632 213.005 247.3722 253.3754 249.2101 224.259 227.7625 227.4958 266.165 248.1062 243.9816 254.3877 258.7425 262.4018 268.8879 262.1194 265.6792 293.56 270.9295 295.6016 269.2577 275.0891 300.9535 277.5267 279.6885 278.1377 288.7867 284.3308
13.60147 6.631631 7.158911 5.408327 2.828427 13.05225 0 16.00781 9.124144 19.76689 17.75528 98.0825 18.03469 18.20027 19.90603 22.32151 24.82438 27.41299 26.5 31.79671 35.5606 56.99561 45.67549 39.90614 56.72257 54.62479 43.23284 59.61241 48.02083 64.13556 59.4999 71.86109 89.02497 97.7061 164.1282 82.79644 104.6857 127.6372 110.32 112.6022 131.0946 118.7708 115.0272 120.6451 115.9353 128.5972 137.8876 129.4537 119.2686 134.6373 124.3364 127.8173 153.138 131.7692 152.0296 149.5736 140.8018 129.7469 140.33 133.313 128.0642 132.3112 132.7477 131.5646 139.7757 188.7296 177.9754 163.7941 166.4399 175.7278 174.3165 175.4259 198.2606 200.8239 204.8048 210.9612 206.3407 207.8106 216.8905 215.3491 222.0217 197.343 218.5381 221.5683 223.6163 204.1034 241.1917 257.6679 197.705 234.2601 200.5224 254.1033 226.7201 240.8319 214.9401 206.6549 239.4979 243.4815 242.7597 246.3965 228.4103 244.9883 249.2639 211.5024 253.21 259.205 242.4402 221.4977 224.5134 224.7084 271.5368 243.8299 243.0184 250.0788 253.7839 257.143 263.4179 263.6107 267.0978 287.1032 267.938 289.2028 268.0672 272.5362 294.5208 274.775 276.6545 277.0483 284.8601 281.3832
18.06239 15.01726 20.24846 19.64688 18.17278 3.431877 16.00781 0 7.071068 5.280152 9.055385 82.21773 12.36932 14.86607 19.03943 23.25941 26.83282 33.13441 30.52868 40.35815 46.11653 70.66293 58.30952 51.00245 69.70796 66.15601 53.37793 72.00201 57.63029 75.94221 69.63028 83.57715 100.0151 107.7549 164.2421 82.49242 113.8253 139.1761 120.0052 122.4296 142.3117 129.0513 124.6515 130.832 125.2248 139.3449 149.249 140.0143 128.3014 144.4779 133.5173 137.4409 164.7847 141.367 163.3562 138.5388 130.8201 138.4052 130.6532 142.0837 136.12 140.8013 139.7719 124.2337 146.3728 179.0572 167.863 155.895 158.3161 166.7093 165.605 166.5803 189.0026 191.4367 195.116 201.3944 197.0006 198.3381 207.181 206.0109 212.3393 204.0711 209.5518 212.2646 214.1401 210.5107 231.3901 248.2743 198.58 225.7792 200.9005 244.3568 233.4895 232.2848 219.6952 207.3933 231.2445 234.9574 234.412 237.8708 234.7978 236.6474 240.6372 211.5325 244.4243 250.4276 249.135 223.0897 226.7157 226.3314 263.2865 247.3201 242.367 253.6078 258.1385 261.8802 268.4236 259.9579 263.5318 293.3752 269.7985 295.3989 267.6869 273.8462 300.7595 276.3327 278.5653 276.5402 287.8923 283.1841
15.33786 10.00748 14.42221 13.41641 11.5434 4.807402 9.124144 7.071068 0 10.69018 10 88.95902 11.7047 13.15295 16.50757 20.22375 23.5372 28.62206 26.57066 35.01523 40.20864 63.9707 51.86521 44.96943 63.1981 60.06622 47.65976 65.66955 52.11766 69.79699 64.00641 77.47832 94.18436 102.2596 162.7826 81.02469 108.6636 133.2066 114.6571 117.0342 136.4532 123.504 119.3315 125.3196 120.026 133.6451 143.3466 134.3801 123.2 139.1025 128.3685 132.1363 158.7955 136.0758 157.4746 142.3411 134.0667 133.4541 133.7432 137.0953 131.3908 135.9154 135.4399 126.1428 142.2146 182.1846 171.2075 158.121 160.6549 169.4993 168.2409 169.2838 191.9271 194.4274 198.2606 204.4805 199.9706 201.3753 210.3418 208.9844 215.4887 199.9125 212.3513 215.2237 217.1866 206.482 234.6071 251.2922 196.8248 228.3362 199.3615 247.5505 229.3307 234.8771 216.3331 205.7037 233.6921 237.5395 236.9072 240.4548 230.7899 239.1401 243.272 210.1523 247.1389 253.1403 245.0125 221.0452 224.4148 224.2758 265.7445 244.4918 241.3035 250.7665 254.9592 258.5464 264.9835 260.2463 263.7821 289.4357 267.6641 291.4901 266.5169 271.948 296.8354 274.3299 276.4132 275.4299 285.2718 281.0805
23.33088 19.88303 24.86524 24.03081 22.23353 8.535677 19.76689 5.280152 10.69018 0 6.378087 78.40792 9.963935 12.77811 17.06986 21.36539 24.96157 32.05676 29.04961 39.93535 46.26554 71.88275 59.12597 51.26334 70.57847 66.38681 53.21873 72.5648 57.19554 76.20564 69.24651 83.74587 99.77529 107.0903 160.3758 78.75075 112.7812 139.0506 119.15 121.6227 142.0343 128.4077 123.7573 130.1448 124.1988 138.87 149.0212 139.4585 127.1681 143.6164 132.4255 136.5104 164.6593 140.4165 163.0869 133.2624 125.5485 137.1039 125.3911 140.815 134.6056 139.432 137.8903 119.1431 144.3332 173.7899 162.5862 150.7353 153.1375 161.4704 160.3835 161.3508 183.7495 186.1781 189.8471 196.1288 191.7434 193.0758 201.9109 200.753 207.0697 201.9814 204.309 207.0076 208.8767 208.309 226.1169 243.0119 194.8514 220.5629 197.0545 239.0844 231.384 227.0637 216.9735 203.6249 226.0422 229.7374 229.2031 232.6503 232.5663 231.4387 235.4106 207.5993 239.1886 245.1919 246.9921 219.5124 223.2879 222.7592 258.081 244.2166 238.2663 250.5105 255.2697 259.1199 265.7385 255.291 258.8777 291.0665 266.2569 293.0648 263.6307 270.1688 298.4361 272.7137 275.0316 272.453 284.6413 279.621
25.04496 19.99848 24.08319 22.80351 20.52438 10.85255 17.75528 9.055385 10 6.378087 0 82.11206 3.605551 6.403124 10.70047 15 18.60108 25.70128 22.67157 33.68863 40.18732 66.25896 53.31041 45.21338 64.7611 60.29147 47.01546 66.59497 50.91414 70.10863 62.96506 77.60728 93.50951 100.7455 155.1894 73.43705 106.4052 132.8006 112.7841 115.2606 135.7489 122.0625 117.3882 123.7942 117.823 132.5481 142.7454 133.124 120.7901 137.2484 126.0479 130.1384 158.4045 134.0434 156.8 132.382 124.0667 130.7287 123.7467 134.4388 128.2445 133.0601 131.583 116.3615 138.0616 172.1881 161.2079 148.2574 150.7647 159.5306 158.294 159.3267 181.945 184.4397 188.2638 194.4867 189.9849 191.3844 200.3446 198.9987 205.492 195.7269 202.3842 205.2395 207.1956 202.0862 224.6084 241.3042 189.5257 218.4078 191.8463 237.5526 225.1351 224.9428 210.9502 198.3381 223.7856 227.6071 226.9912 230.5222 226.3537 229.2248 233.3308 202.4846 237.1852 243.1872 240.7541 214.0491 217.7016 217.2915 255.8378 238.4035 233.3473 244.6938 249.3218 253.1171 259.7003 251.267 254.8274 284.8807 260.7639 286.8876 258.6566 264.7955 292.2555 267.2876 269.5321 267.5165 278.9265 274.1464
