0 107.6811 147.0275 104.9225 121.2919 70.65236 147.9482 137.799 136.9232 166.6182 170.4936 173.7215 176.6237 180.0808 186.9342 208.5018 237.1672 252.7537 183.3946 186.5473 249.9352 209.3265 198.3903 211.2244 197.7357 225.151 206.6406 209.2734 209.8232 279.2399 265.3976 227.8378 255.068 267.0226 277.3389
107.6811 0 175.8827 208.5098 221.2623 112.4342 92.75788 94.12793 96.0554 134.2407 135.2442 136.1576 137.5034 243.0454 247.6451 174.5615 183.2508 204.9349 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 228.8742 222.4266 268.7036 243.1347 322.7339 332.9039
147.0275 175.8827 0 151.2827 144.3351 78.79247 118.1289 104.5819 101.295 89.4002 94.00708 97.87833 100.7449 82.7322 83.78775 107.2963 151.3694 154.1557 37.43625 39.68875 160.4023 104.5956 76.08486 101.9599 50.7132 116.4952 62.79409 67.96723 66.04767 177.6954 157.7296 92.82133 118.5776 149.1283 158.9743
104.9225 208.5098 151.2827 0 21.84321 118.6002 218.7693 204.9444 202.6802 217.2653 222.1361 226.1742 229.4559 128.6546 136.6215 250.1919 289.7491 298.3399 174.7484 180.6488 300.9705 152.2159 158.5213 156.9235 191.9505 166.69 188.3029 186.1317 190.7071 323.7452 305.3057 192.5234 269.116 207.9147 217.1664
121.2919 221.2623 144.3351 21.84321 0 123.7397 223.0065 208.7422 206.2412 217.0814 222.0234 226.1234 229.3988 111.303 119.174 247.2427 288.3917 295.3232 163.9439 170.1609 299.0983 133.1562 142.2583 138.2046 181.0794 147.1545 175.1267 172.1166 177.3116 320.1381 300.9777 176.1594 260.1815 187.7943 196.8462
70.65236 112.4342 78.79247 118.6002 123.7397 0 100.1699 86.44202 84.28671 104.1201 108.6452 112.4105 115.6028 131.6435 136.8377 143.0874 177.2191 189.6917 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 216.0804 200.2987 166.6741 184.6075 214.5951 224.9361
147.9482 92.75788 118.1289 218.7693 223.0065 100.1699 0 14.72715 17.75528 44.67885 44.32205 44.39344 45.27693 199.4492 201.3944 82.02439 94.15207 114.0805 144.4611 141.7674 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 139.2896 130.6643 204.155 153.1299 264.8345 274.2066
137.799 94.12793 104.5819 204.9444 208.7422 86.44202 14.72715 0 3.28718 40.12342 41.41927 42.85505 44.72384 185.3345 187.4587 81.6551 100.5757 118.7046 132.4055 130.1085 113.5377 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 144.6499 134.0484 192.2051 149.1046 252.2328 261.7317
136.9232 96.0554 101.295 202.6802 206.2412 84.28671 17.75528 3.28718 0 38.40638 40.04615 41.76156 43.82066 182.0803 184.188 80.50621 100.8828 118.5458 129.1869 126.9262 113.8112 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 144.6194 133.5792 188.9881 147.084 248.9687 258.4744
166.6182 134.2407 89.4002 217.2653 217.0814 104.1201 44.67885 40.12342 38.40638 0 4.964317 9.087232 12.33694 171.9448 172.42 43.21342 73.21496 86.29713 107.7794 103.9163 85.25638 191.766 160.5104 188.2222 106.5326 201.8761 129.7451 138.3936 132.2118 112.806 98.9905 166.117 109.1829 228.3632 237.2346
170.4936 135.2442 94.00708 222.1361 222.0234 108.6452 44.32205 41.41927 40.04615 4.964317 0 4.123106 7.378648 176.4552 176.831 40.58462 68.5913 82.27419 111.5412 107.5102 80.75288 195.9994 164.5806 192.3784 109.7396 205.9415 133.1006 141.8313 135.5072 108.7752 95.47777 169.5279 108.8613 231.9425 240.733
173.7215 136.1576 97.87833 226.1742 226.1234 112.4105 44.39344 42.85505 41.76156 9.087232 4.123106 0 3.282953 180.2409 180.5399 38.80006 64.8112 79.04822 114.7684 110.6109 77.08023 199.5681 168.0271 195.8872 112.5394 209.3772 136.0004 144.791 138.3586 105.5211 92.70134 172.4559 108.8196 234.9898 243.7144
176.6237 137.5034 100.7449 229.4559 229.3988 115.6028 45.27693 44.72384 43.82066 12.33694 7.378648 3.282953 0 183.0027 183.2213 37.12142 61.63571 76.20842 117 112.7298 73.96114 202.1054 170.4494 198.3658 114.3897 211.7832 137.9275 146.7685 140.2418 102.652 90.16185 174.3968 108.3307 237.0281 245.6914
180.0808 243.0454 82.7322 128.6546 111.303 131.6435 199.4492 185.3345 182.0803 171.9448 176.4552 180.2409 183.0027 0 7.98088 184.2715 229.1749 227.7815 75.18643 81.7435 236.6205 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 248.3638 227.1131 65.29357 169.2107 87.04947 97.32035
186.9342 247.6451 83.78775 136.6215 119.174 136.8377 201.3944 187.4587 184.188 172.42 176.831 180.5399 183.2213 7.98088 0 182.8787 227.7701 225.5703 72.57291 78.96093 234.8526 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 245.6067 224.2562 57.766 164.7357 80.09046 90.41761
208.5018 174.5615 107.2963 250.1919 247.2427 143.0874 82.02439 81.6551 80.50621 43.21342 40.58462 38.80006 37.12142 184.2715 182.8787 0 44.90671 48.15992 111.2879 105.5746 53.11544 198.7251 165.7739 194.0335 103.3683 205.9954 126.8464 136.0625 128.4769 73.78295 57.23251 162.4107 74.82971 225.3133 233.0306
