0 18.37028 13.79596 16.97015 20.66736 11.6579 13.63298 17.10019 108.5709 13.98065 11.10758 9.791107 13.57165 18.77998 17.03788 14.70488 14.47194 11.56505 6.809372 10.61407 5.986129 3.896929 10.28405 6.836234 1.881056 3.683802 10.92844 5.60385 1.614307 7.696485 12.88928 17.7257 22.58249 132.9472 44.27797 40.7998 49.67748 43.35771 51.55922 45.41357 55.41889 52.63702 57.62041 62.66991 46.28099 49.39597 60.64476 69.10638 60.52849 68.51807 66.81044 71.64333 78.5559 68.85229 78.03524 73.14657 71.21217 69.31396 81.63924 76.27824 73.59489 83.06466 82.061 82.60234 62.96563 95.97376 143.4545 132.8091 131.7829 99.76899 154.7157 191.9763 169.8683 174.3404 172.3413 181.5011 179.1346 203.5719 175.2335 178.4149 201.6209 190.3445 206.1066 203.4363 189.623 217.4325 198.4494 219.2239 201.0792 201.6313 222.8255 224.9801 220.7715 259.0613 219.6916 220.7512 217.2171 238.1329 224.7543 220.7174 224.0632 221.2229 223.8228 244.5894 230.3193 259.2243 245.1035 246.3049 249.1576 252.8741 245.2174 254.8061 253.9666 269.5508 252.0817 257.2035 261.3613
18.37028 0 10.19804 2.061553 6.324555 13.12864 4.772607 4.533824 99.29237 21.08185 16.80774 10.81665 6.519202 26.92582 25 9.550083 24.77454 21.16864 13.45362 10.01249 17.02939 16.98529 13.00961 21.26029 17.20465 19.84943 15.07481 21.93171 19.41649 24.04163 28.74456 34.05877 39.62323 147.8097 59.35065 56.0803 64.41273 58.83026 66.7308 61.29437 70.83078 68.26419 73.84448 77.89737 62.80127 65.80274 76.32169 85.44589 77.46612 85.31596 84.07008 88.72993 95.42536 86.31338 95.13149 90.5787 88.75951 86.97413 98.71677 93.87658 91.21952 100.4988 99.70456 100.4988 76.53104 114.3263 146.4138 137.1637 136.5586 118.0678 162.6695 198.6681 180.4993 184.954 190.6017 191.9149 197.3443 213.3438 191.1282 194.0026 219.9008 208.1394 216.3932 221.6529 205.022 235.7026 214.8418 230.22 217.8073 218.0489 233.8482 235.8495 232.4328 267.0157 237.0512 237.9264 233.1869 255.7078 241.8139 236.6712 241.2343 237.2551 239.8524 255.8847 246.2433 277.4254 258.1472 264.0076 262.4081 270.6012 261.1551 272.5234 267.6966 287.7608 267.6158 271.1181 278.7562
13.79596 10.19804 0 10.5 16 3.419714 8.333333 12.77585 109.1213 11.0353 7.106335 4.123106 11.42366 16.76305 14.86607 15.2054 14.98147 11.60938 7 12.41974 9.486833 10.6066 15.20691 13.41641 12 13.34166 17.35655 14.86607 14.03567 16.55295 20.40221 25.6125 31.40064 146.6957 49.78454 46.61545 54.70832 49.40648 57.14018 52.00961 61.29437 58.82176 64.61965 68.26419 53.8145 56.72742 66.85058 76.2168 68.62215 76.34011 75.4262 79.93122 86.4523 77.83315 86.31338 82.05181 80.35079 78.69244 89.87213 85.49744 82.87943 91.93476 91.35097 92.45539 76.40026 108.0856 152.5025 142.6016 141.7965 112.1606 166.3191 203.0394 182.5705 187.0401 184.7728 194.1342 191.6972 215.9799 189.0238 192.2108 213.9705 203.4945 218.7099 215.9676 203.4158 229.8067 212.191 232.0846 214.7557 215.3685 235.6968 237.8003 233.8482 270.7496 233.1335 234.2791 231.001 251.4409 238.3265 234.5021 237.5921 235.0021 237.6021 257.5597 244.1052 271.7693 258.5653 259.5149 262.6671 266.062 259.0019 268.0019 267.5745 282.0714 265.8777 270.845 274.7745
16.97015 2.061553 10.5 0 5.5 13.07457 3.419714 2.733537 98.64203 21.02446 16.62077 10.30776 4.5 26.96757 25.005 7.513593 24.50907 20.83333 12.61943 8.062258 16.22498 15.94522 11 20.40221 15.94522 18.74166 13.0384 20.8866 18.11767 23.04886 27.90161 33.20015 38.66846 145.7863 58.82389 55.50901 63.95506 58.23444 66.20612 60.63209 70.27268 67.66277 73.13899 77.38378 62.01814 65.04806 75.72483 84.73045 76.61103 84.50037 83.14061 87.84788 94.60048 85.33024 94.25099 89.60608 87.75249 85.93166 97.84299 92.85641 90.19008 99.53015 98.67244 99.37932 74.48658 112.8151 144.6764 135.3421 134.7145 116.5 160.6947 196.7492 178.4552 182.9105 189.0007 189.8755 195.7148 211.32 189.1488 192.0059 218.3111 206.3765 214.3578 220.0256 203.0154 234.1055 212.8949 228.1721 215.8894 216.1038 231.8 233.8039 230.3763 265.0528 235.2074 236.0571 231.2092 253.898 239.93 234.6924 239.3643 235.2812 237.8781 253.8331 244.2622 275.7881 256.0864 262.2218 260.3483 268.8201 259.1742 270.7402 265.6414 286.1276 265.6127 269.0655 276.9156
20.66736 6.324555 16 5.5 0 18.503 8.333333 3.72678 93.15473 26.41548 21.96588 15.52417 7.106335 32.38827 30.41381 7.274501 29.76202 26.05336 17.46425 10.30776 21.0238 20.40833 12.29837 25.05993 20 23.02173 13.75682 25.23886 22.02272 27.45906 32.5 37.73592 43.01163 145.6102 63.73774 60.37384 68.942 63.06346 71.11259 65.36819 75.13322 72.47068 77.795 82.29216 66.57327 69.64194 80.5295 89.35883 81.02469 88.97085 87.41345 92.20087 99.04544 89.4986 98.6002 93.78966 91.87083 89.98055 102.2008 96.94232 94.26028 103.7111 102.7278 103.2473 74.06079 115.5963 140.716 131.7139 131.1878 119.0798 157.9473 193.6001 176.5106 180.953 191.4079 187.8406 198.009 209.0482 189.4466 192.1276 220.75 208.0817 212.2499 222.3196 203.0222 236.5121 213.469 226.2902 216.6841 216.6911 229.9239 231.8728 228.7291 262.1873 236.4725 237.1687 231.5083 255.348 240.9483 234.9793 240.4704 235.6141 238.2074 252.0337 244.5244 278.0284 254.951 263.7954 259.2952 270.4163 259.434 272.3252 264.7894 288.3821 265.6395 268.2928 278.1888
11.6579 13.12864 3.419714 13.07457 18.503 0 10.33468 15.02313 111.3325 7.966946 3.745368 3.655285 12.98824 13.89344 11.93152 16.49079 11.70589 8.234413 5.068969 13.04905 6.534099 8.043286 15.393 10.18305 9.782354 10.52114 17.36695 11.80513 11.57704 13.34271 17.01307 22.20423 28.0005 144.5232 46.46534 43.27079 51.43307 46.05462 53.83024 48.63498 57.9715 55.47697 61.24021 64.96944 50.40861 53.32943 63.514 72.8402 65.21013 72.93724 72.00791 76.51815 83.05035 74.41345 82.90172 78.63223 76.93143 75.27524 86.4621 82.07826 79.46086 88.51569 87.93195 89.04509 74.61475 104.8524 152.6926 142.5417 141.6602 108.9757 165.5806 202.534 181.2963 185.7679 181.5793 192.9002 188.5302 214.8697 186.5762 189.8386 210.7578 200.4961 217.4949 212.791 201.0855 226.5972 209.606 230.7209 212.0795 212.7759 234.3268 236.4615 232.3453 269.9905 230.2696 231.4703 228.5197 248.5051 235.5504 232.0239 234.7836 232.5038 235.1038 256.1283 241.632 268.5913 256.76 256.5353 260.8154 263.0729 256.5217 265.0158 265.6151 278.8876 263.4965 268.8433 271.891
13.63298 4.772607 8.333333 3.419714 8.333333 10.33468 0 4.714045 101.0133 18.1506 13.67276 7.195678 3.308239 24.14769 22.16103 7.176745 21.42947 17.72005 9.261629 5.861835 12.86252 12.52775 9.020039 17.01307 12.54769 15.32246 11.22621 17.46743 14.73469 19.63274 24.50907 29.80119 35.25305 143.607 55.53027 52.19621 60.69413 54.91003 62.91087 57.28098 66.96102 64.33333 69.77091 74.09079 58.62972 61.66667 72.39552 81.35792 73.20595 81.10234 79.72522 84.43801 91.20002 81.9112 90.84113 86.18746 84.33284 82.51229 94.43399 89.4367 86.77045 96.11162 95.25288 95.96585 72.50594 109.564 144.9429 135.3333 134.6243 113.2966 160.0067 196.3359 177.2309 181.6924 185.8291 188.703 192.5728 210.2914 186.7336 189.6693 215.1285 203.4112 213.2231 216.8812 200.7289 230.93 210.3547 226.8928 213.2575 213.5574 230.5163 232.5535 228.9551 264.4148 232.3913 233.298 228.7842 251.0137 237.206 232.2722 236.6068 232.8407 235.4387 252.4977 241.8514 272.6545 254.3674 259.2941 258.5835 265.8843 256.7621 267.808 263.768 282.9894 263.3051 267.15 274.092
17.10019 4.533824 12.77585 2.733537 3.72678 15.02313 4.714045 0 96.38204 22.86433 18.38629 11.89771 3.566822 28.85981 26.87419 5.268742 26.113 22.39544 13.74369 7.080882 17.29804 16.69498 9.581522 21.33594 16.34693 19.33621 11.39322 21.54582 18.40894 23.76038 28.78319 34.02777 39.33475 144.0266 60.01157 56.64706 65.21929 59.33708 67.38612 61.64594 71.4065 68.7451 74.0803 78.56561 62.86935 65.93347 76.80422 85.64786 77.34483 85.28209 83.76223 88.53373 95.36188 85.87135 94.93448 90.15943 88.2561 86.38319 98.53369 93.3365 90.65809 100.0827 99.13067 99.70233 72.61007 112.4488 141.9562 132.6533 132.0384 116.0196 158.1565 194.1345 176.1152 180.5673 188.4345 187.5118 195.088 208.8959 187.5826 190.3686 217.7643 205.4472 211.9762 219.4004 201.3336 233.542 211.4463 225.8528 214.5365 214.6611 229.4825 231.4711 228.1247 262.4945 234.0687 234.8475 229.6471 252.8477 238.6782 233.1254 238.1524 233.7332 236.3288 251.5384 242.6858 275.1371 253.9958 261.2315 258.2852 267.8412 257.5977 269.7559 263.6466 285.4846 263.943 267.0984 275.7829
108.5709 99.29237 109.1213 98.64203 93.15473 111.3325 101.0133 96.38204 0 118.9411 114.4445 107.9561 98.4474 124.936 122.9361 95.35602 121.6026 117.9297 108.9279 99.43796 111.9545 110.4988 98.52909 115.0578 109.065 112.1147 97.64261 114.1726 110.1816 116.2371 121.3386 125.6528 129.2558 166.2159 151.8839 148.3484 157.4005 150.6151 158.8259 152.0779 162.2719 159.3161 163.0693 169.5113 151.8181 154.9557 166.9236 173.7111 164.003 171.9002 168.653 173.8264 181.1065 169.6152 179.7604 173.7059 171.3268 168.9511 183.2166 175.6768 173.0633 182.8729 180.7094 179.3132 112.4342 178.8898 92.75788 94.12793 96.0554 179.6741 132.469 154.3271 162.8513 166.3873 243.0454 170.8844 247.6451 185.1 211.0031 210.6919 271.0162 248.7211 190.9962 270.4478 218.6536 285.4953 236.9219 207.7627 243.2316 240.0758 211.1673 211.9459 214.1871 222.4266 268.7036 267.0351 249.2289 289.2552 269.1493 252.2432 270.04 253.5559 255.9013 232.8469 260.7048 322.7339 247.2428 299.1325 252.6964 305.7722 274.5875 307.4193 261.2556 332.9039 276.6482 265.8749 308.2246
13.98065 21.08185 11.0353 21.02446 26.41548 7.966946 18.1506 22.86433 118.9411 0 4.503085 11.02018 20.50068 6.009252 4.013865 23.67299 4.268749 2.848001 10.26861 19.78285 8.232726 10.30911 21.45603 8.353309 12.40072 10.88322 23.0585 10.58825 12.96577 10.76001 12.00116 16.46545 22.23611 143.6692 38.90516 35.81589 43.74294 38.62785 46.2325 41.3293 50.41274 48.00463 53.94496 57.3217 43.37946 46.20005 56.00099 65.51421 58.24183 65.82748 65.19202 69.55174 75.91955 67.73314 75.90198 71.89537 70.3043 68.76732 79.43201 75.45809 72.88423 81.71767 81.31489 82.69086 75.15392 99.97472 157.4001 146.7897 145.7602 104.3605 168.3819 205.7995 182.8235 187.2942 176.8241 194.5121 183.9091 216.758 184.7912 188.2944 205.8806 196.6548 219.1281 208.1052 199.6625 221.7294 207.3357 231.9749 209.4861 210.4762 235.562 237.7732 233.244 272.652 226.9604 228.3733 226.5845 244.8969 232.5744 230.0964 231.6861 230.5091 233.1071 257.1928 239.7142 263.8736 256.8354 252.7405 260.76 259.235 254.5711 261.1898 265.2531 274.1363 261.8641 268.3582 268.4824
