0 95.46358 105.1512 101.7902 100.2673 175.2884 120.025 99.42738 112.4342 119.4389 95.42745 100.1381 186.9073 98.42415 92.75788 94.12793 179.7625 96.0554 119.3382 120.7613 167.3038 243.0454 247.6451 217.7293 176.8524 181.7776 211.0031 184.9146 184.2669 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 242.0592 286.3558 238.7069 241.8069 241.1787 262.1914 322.7339 290.62 298.5622 291.8992 293.5832 295.6171 332.9039 301.0202 302.2189
95.46358 0 11.6416 8.41197 6.412035 85.02422 30.43019 4.537045 20.51533 28.35548 19.73853 9.421319 100.4722 27.56365 81.22769 68.12045 88.32858 66.29444 67.13373 66.63109 106.7858 147.5926 152.1986 123.9057 119.9066 126.9621 122.5911 126.9187 129.2417 123.8507 175.5916 154.3178 175.15 133.6937 190.1845 148.1897 153.2215 151.4402 176.8922 178.6292 194.0252 173.8346 175.57 176.2882 179.3313 228.1396 199.0258 206.1643 200.5937 202.3908 205.2702 238.3966 210.6029 212.0236
105.1512 11.6416 0 3.466356 5.340002 80.44723 18.88162 7.142522 8.889073 16.71685 28.81529 15.99267 88.83139 35.8719 91.74021 78.20585 76.95626 76.15865 74.08789 73.29745 110.1951 138.1512 143.0668 116.7161 123.5638 130.7976 118.1483 130.1951 132.9822 119.9938 166.5202 146.5384 166.3686 130.3515 181.3586 143.3249 147.7997 146.5824 170.5279 179.9293 187.3386 174.9207 176.3619 177.3373 176.125 220.0296 192.662 199.4016 194.3502 196.1887 199.4042 230.3376 204.6864 206.1887
101.7902 8.41197 3.466356 0 2 82.5955 22.02272 4.123106 12.16553 20.01562 26.65766 14.21267 92.14798 34.02613 89.1852 75.82582 80.41144 73.86643 72.83543 72.13876 110.1286 141.4284 146.2907 119.5334 123.4342 130.6187 120.3038 130.1883 132.8345 122 169.7368 149.4958 169.5317 132.2309 184.5322 145.6022 150.2165 148.8596 173.1769 180.545 190.0658 175.5968 177.1243 178.0253 177.9923 223.0685 195.3164 202.1485 196.9772 198.8064 201.9437 233.3672 207.239 208.7223
100.2673 6.412035 5.340002 2 0 83.08875 24.02082 2.236068 14.14214 21.99148 24.92231 12.72792 94.12359 32.40027 87.28115 73.97447 82.28001 72.04339 71.42129 70.76722 109.2717 142.8636 147.6632 120.522 122.5398 129.6968 120.7849 129.3561 131.928 122.3765 171.0993 150.6021 170.8362 132.5179 185.8467 146.1643 150.8807 149.4209 174.018 180.0422 190.9686 175.1292 176.706 177.5641 178.2617 224.2447 196.1594 203.0665 197.7979 199.6196 202.695 234.5341 208 209.4684
175.2884 85.02422 80.44723 82.5955 83.08875 0 79.31901 82.66746 78.6293 77.02805 79.90126 77.50162 97.20499 77.22604 117.236 103.7101 75.61285 100.423 77.19799 74.96834 70.01338 83.69029 84.72713 45.7394 81.07555 87.80519 37.70916 83.44426 88.83758 39.80561 105.5007 76.90912 102.8429 50.74279 117.3632 63.1655 68.43987 66.41652 93.41761 114.9003 111.1281 109.1507 109.0678 111.226 96.28879 149.889 115.3465 123.3324 116.6757 118.3897 120.7668 159.722 126.1439 127.4639
120.025 30.43019 18.88162 22.02272 24.02082 79.31901 0 26 10.04988 3.181981 46.88936 33.95585 70.30825 53.25515 110.1136 96.29411 59.94164 94.08108 89.30845 88.23265 120.5283 125.8769 131.4459 109.5349 134.0336 141.4187 116.1551 140.0643 143.4503 119 154.8602 137.7534 155.3319 130.0615 170.1369 140.1606 143.5618 143.3882 164.2932 186.4696 180.3607 181.1802 182.1648 183.5211 175.5028 210.093 186.2592 192.2004 188.1622 190.0658 193.8846 220.4614 199.0402 200.6838
99.42738 4.537045 7.142522 4.123106 2.236068 82.66746 26 0 16.03122 23.85634 22.69338 10.63015 95.95442 30.20118 85.07056 71.74414 83.81527 69.80867 69.31089 68.68042 107.5317 143.628 148.3344 120.6782 120.7684 127.9033 120.3329 127.6323 130.1461 121.8072 171.7524 150.9039 171.406 131.8484 186.4288 145.7978 150.632 149.0529 173.9777 178.5886 191.0026 173.7074 175.3283 176.1477 177.5648 224.631 196.1186 203.1182 197.7296 199.542 202.542 234.9069 207.8581 209.3084
112.4342 20.51533 8.889073 12.16553 14.14214 78.6293 10.04988 16.03122 0 7.850159 36.99246 24.04163 79.98281 43.59409 100.1699 86.44202 68.54196 84.28671 80.60397 79.64923 114.1571 131.6435 136.8377 112.3338 127.6244 134.9491 116.1077 133.9589 137.0584 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 166.6741 182.0944 183.1748 176.9414 178.16 179.3237 174.8464 214.5951 188.7604 195.1512 190.5466 192.4162 195.9062 224.9361 201.1368 202.7042
119.4389 28.35548 16.71685 20.01562 21.99148 77.02805 3.181981 23.85634 7.850159 0 44.17452 31.28298 72.13269 50.38587 107.4087 93.51032 60.95593 91.25856 86.18657 85.09774 117.3911 125.5772 131.0038 108.1966 130.8955 138.2773 114.0488 136.9494 140.3144 116.7717 154.447 136.7411 154.7841 127.762 169.6388 138.2412 141.7996 141.4762 162.8592 183.556 179.0618 178.2852 179.3046 180.6326 173.2805 209.3517 184.8679 190.9467 186.7368 188.6309 192.3555 219.7126 197.5339 199.156
95.42745 19.73853 28.81529 26.65766 24.92231 79.90126 46.88936 22.69338 36.99246 44.17452 0 12.95088 114.3898 7.994089 63.23503 49.45499 99.70044 47.35249 47.72453 47.37634 89.74997 151.3216 155.0541 122.6903 102.5177 109.3637 116.1676 109.8392 111.7145 116.3981 178.0625 153.9178 176.8879 125.2224 191.9128 142.1044 148.0817 145.301 173.2964 163.3093 190.9291 158.7845 160.8547 161.2675 170.1318 227.9007 195.2476 203.1354 196.5679 198.2718 200.485 237.9871 205.8785 207.1351
100.1381 9.421319 15.99267 14.21267 12.72792 77.50162 33.95585 10.63015 24.04163 31.28298 12.95088 0 102.1482 19.89416 76.15773 62.4037 88.29496 60.27645 58.69412 58.0517 97.41761 143.6802 147.9048 117.8794 110.5712 117.6531 114.826 117.5457 119.9208 115.8016 171.1703 148.6775 170.4142 125.3994 185.4658 140.5774 145.9075 143.8175 170.1213 169.2285 187.4487 164.4483 166.2077 166.9042 170.9159 222.66 192.2199 199.6246 193.706 195.4738 198.1369 232.8589 203.4945 204.8634
186.9073 100.4722 88.83139 92.14798 94.12359 97.20499 70.30825 95.95442 79.98281 72.13269 114.3898 102.1482 0 119.0981 176.4433 161.9253 21.59282 159.2561 147.5847 145.9015 162.7303 85.08966 92.82445 95.58838 175.2976 182.4966 120.3131 178.9644 183.892 126.0605 112.8533 110.8659 116.0657 137.4818 128.5527 135.4668 134.2395 138.0699 144.2567 210.8527 155.6157 205 204.3606 206.9088 175.6929 171.0179 163.2766 165.503 165.8652 167.8608 173.7383 181.0539 177.9754 180.0451
98.42415 27.56365 35.8719 34.02613 32.40027 77.22604 53.25515 30.20118 43.59409 50.38587 7.994089 19.89416 119.0981 0 57.51328 43.27945 103.4526 40.91488 39.73384 39.38415 82.25288 151.6172 154.9768 121.1546 94.89175 101.6712 112.5823 102.2942 104.039 112.4001 177.7366 152.5301 176.269 120.7702 191.241 138.5079 144.8313 141.669 170.558 156.2453 188.3333 151.8136 153.9917 154.3031 165.2343 226.3477 192.3719 200.5337 193.5918 195.2548 197.203 236.3459 202.6074 203.7976
92.75788 81.22769 91.74021 89.1852 87.28115 117.236 110.1136 85.07056 100.1699 107.4087 63.23503 76.15773 176.4433 57.51328 0 14.72715 160.0125 17.75528 40.80441 43.01163 81.05526 199.4492 201.3944 162.8646 87.92042 91.69651 144.4611 95.81753 94.11164 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 204.155 152.4854 222.1463 149.804 153.3786 152.2005 184.4295 264.8345 224.4382 233.9615 225.02 226.3846 226.628 274.2066 231.9353 232.665
94.12793 68.12045 78.20585 75.82582 73.97447 103.7101 96.29411 71.74414 86.44202 93.51032 49.45499 62.4037 161.9253 43.27945 14.72715 0 145.3349 3.28718 29.15285 31.20185 74.22396 185.3345 187.4587 149.436 82.91495 87.66492 132.4055 90.96825 90.15111 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 192.2051 148.1248 210.2329 144.9625 148.2359 147.4151 175.1127 252.2328 212.8475 222.1596 213.5483 214.9734 215.5361 261.7317 220.8836 221.7038
179.7625 88.32858 76.95626 80.41144 82.28001 75.61285 59.94164 83.81527 68.54196 60.95593 99.70044 88.29496 21.59282 103.4526 160.0125 145.3349 0 142.5035 128.8914 127.0984 141.5821 74.67262 81.77262 77.15497 154.0195 161.1777 99.76472 157.5468 162.5331 105.3091 103.8079 96.25487 105.9481 116.8461 119.6488 116.3873 115.9526 119.1399 128.535 189.4482 141.3542 183.6062 183.0437 185.5398 156.3977 161.7203 148.6422 151.9539 151.0828 153.0817 158.5 171.992 163.0276 165.0121
96.0554 66.29444 76.15865 73.86643 72.04339 100.423 94.08108 69.80867 84.28671 91.25856 47.35249 60.27645 159.2561 40.91488 17.75528 3.28718 142.5035 0 26.10077 28.11139 71.81573 182.0803 184.188 146.1488 80.82234 85.74672 129.1869 88.88335 88.23973 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 188.9881 146.0429 207.0175 142.7953 146.0111 145.2558 172.199 248.9687 209.6598 218.9526 210.3717 211.8024 212.397 258.4744 217.7481 218.5778
119.3382 67.13373 74.08789 72.83543 71.42129 77.19799 89.30845 69.31089 80.60397 86.18657 47.72453 58.69412 147.5847 39.73384 40.80441 29.15285 128.8914 26.10077 0 2.236068 48.28362 160.3527 161.828 122.5475 59.13544 65.12488 103.7111 67.06713 67.60178 101.1781 182.6512 153.0751 179.7999 106.3015 194.1008 128.0039 135.9485 130.8157 163.4572 123.6302 181.4663 119.9177 122.8007 122.4091 146.2028 224.0319 183.9144 193.3313 184.5671 185.9704 186.4437 233.4036 191.7837 192.5876
120.7613 66.63109 73.29745 72.13876 70.76722 74.96834 88.23265 68.68042 79.64923 85.09774 47.37634 58.0517 145.9015 39.38415 43.01163 31.20185 127.0984 28.11139 2.236068 0 47.16007 158.1455 159.6059 120.3116 58.30952 64.44571 101.5332 66.18912 66.91039 99.03535 180.4178 150.841 177.5641 104.2353 191.8649 125.873 133.7946 128.6936 161.2893 122.555 179.3014 118.7697 121.5936 121.2642 144.3234 221.8229 181.776 191.1753 182.439 183.8478 184.3509 231.2018 189.6945 190.5072
167.3038 106.7858 110.1951 110.1286 109.2717 70.01338 120.5283 107.5317 114.1571 117.3911 89.74997 97.41761 162.7303 82.25288 81.05526 74.22396 141.5821 71.81573 48.28362 47.16007 0 149 148.0713 106.4612 13.5065 20.91367 78.07547 20.1381 22.92473 73.04843 165.1019 132.5515 160.801 73.29723 173.4965 97.03281 106.0561 99.16557 133.4485 75.4009 150.7093 71.63407 74.55603 74.12558 105.0192 196.3716 151.3739 161.6847 151.4132 152.4909 151.461 204.7727 156.5348 156.932
243.0454 147.5926 138.1512 141.4284 142.8636 83.69029 125.8769 143.628 131.6435 125.5772 151.3216 143.6802 85.08966 151.6172 199.4492 185.3345 74.67262 182.0803 160.3527 158.1455 149 0 7.98088 42.99871 157.3849 162.8381 75.18643 157.1528 163.1104 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 65.29357 165.5466 72.78049 159.8789 157.4706 161.0124 109.9557 87.04947 80.88572 81.49847 83.67795 85.61542 92.24018 97.32035 95.80188 97.98469
247.6451 152.1986 143.0668 146.2907 147.6632 84.72713 131.4459 148.3344 136.8377 131.0038 155.0541 147.9048 92.82445 154.9768 201.3944 187.4587 81.77262 184.188 161.828 159.6059 148.0713 7.98088 0 41.61256 155.8975 161.0964 72.57291 155.264 161.2492 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 57.766 161.0668 64.82768 155.4706 152.8935 156.5099 103.695 80.09046 72.94994 73.52207 75.75153 77.6833 84.34875 90.41761 87.86445 90.05162
217.7293 123.9057 116.7161 119.5334 120.522 45.7394 109.5349 120.6782 112.3338 108.1966 122.6903 117.8794 95.58838 121.1546 162.8646 149.436 77.15497 146.1488 122.5475 120.3116 106.4612 42.99871 41.61256 0 114.4737 119.8547 32.8718 114.1544 120.1134 39.5671 60.32657 31.42009 57.25285 48.35172 71.6457 40.10265 38.80578 42.56285 54.8951 126.005 70.87469 120.1865 118.3014 121.5808 80.35218 105.2316 76.7467 82.81841 78.70762 80.63222 84.82023 115.2973 89.84555 91.58906
176.8524 119.9066 123.5638 123.4342 122.5398 81.07555 134.0336 120.7684 127.6244 130.8955 102.5177 110.5712 175.2976 94.89175 87.92042 82.91495 154.0195 80.82234 59.13544 58.30952 13.5065 157.3849 155.8975 114.4737 0 7.433034 84.29116 8.062258 9.433981 78.63841 171.7346 138.8128 167.0838 76.92204 179.1714 100.5783 109.7679 102.3707 136.5293 65.22121 153.2351 62.09871 65.52099 64.53681 103.263 199.5526 153.1747 163.7193 152.9575 153.8831 152.2079 207.5386 157.0987 157.3054
181.7776 126.9621 130.7976 130.6187 129.6968 87.80519 141.4187 127.9033 134.9491 138.2773 109.3637 117.6531 182.4966 101.6712 91.69651 87.66492 161.1777 85.74672 65.12488 64.44571 20.91367 162.8381 161.0964 119.8547 7.433034 0 89.01264 6.5 2.5 83.1219 176.3428 143.3152 171.5321 80.50621 183.3017 103.9291 113.147 105.5415 139.474 60.79704 155.8405 58.18935 61.9294 60.55782 103.8123 202.391 155.4035 166.0399 155.0524 155.895 153.8831 210.1488 158.6608 158.7648
211.0031 122.5911 118.1483 120.3038 120.7849 37.70916 116.1551 120.3329 116.1077 114.0488 116.1676 114.826 120.3131 112.5823 144.4611 132.4055 99.76472 129.1869 103.7111 101.5332 78.07547 75.18643 72.57291 32.8718 84.29116 89.01264 0 83.00602 89.00562 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 59.80176 93.97255 77.83315 88.10363 86.55634 89.64374 59.70971 120.8113 80.762 89.80535 81.68843 83.24062 84.73045 129.9433 90.13878 91.26883
184.9146 126.9187 130.1951 130.1883 129.3561 83.44426 140.0643 127.6323 133.9589 136.9494 109.8392 117.5457 178.9644 102.2942 95.81753 90.96825 157.5468 88.88335 67.06713 66.18912 20.1381 157.1528 155.264 114.1544 8.062258 6.5 83.00602 0 6 77.02597 170.2339 137.1787 165.3663 74.1485 177.0334 97.5141 106.7333 99.09972 133.0009 57.16171 149.3452 54.08558 57.56735 56.51548 97.5 195.9056 148.9043 159.54 148.5564 149.4021 147.4118 203.6523 152.2005 152.3155
184.2669 129.2417 132.9822 132.8345 131.928 88.83758 143.4503 130.1461 137.0584 140.3144 111.7145 119.9208 183.892 104.039 94.11164 90.15111 162.5331 88.23973 67.60178 66.91039 22.92473 163.1104 161.2492 120.1134 9.433981 2.5 89.00562 6 0 83.02409 176.2293 143.1712 171.3534 80.06248 182.9902 103.3683 112.5877 104.9144 138.7417 58.37405 154.9839 55.83234 59.61543 58.18935 102.3633 201.5973 154.4231 165.0848 154.0292 154.8451 152.7293 209.2755 157.4706 157.5436
