26.09268 162.3083 59.69467 11.40518 62.0631 62.73817 37.9253 19.71239 11.84074 7.410112 0 56.41877 10.05376 12.48311 12.25064 18.03339 120.6024 70.81541 97.54334 26.26934 104.5207 98.85089 93.08792 49.51225 114.7501 69.24028 54.16482 69.30785 78.09621 86.1772 68.4527 81.01437 66.36469 56.03305 72.25876 64.61484 88.22034 102.9051 99.92991 95.76052 94.57842 106.1447 74.15071 108.6937 82.66395 92.23485 110.7825 86.01281 117.2554 134.4416 138.4768 92.8538 169.3224 159.6767 158.9314 169.0431 170.5655 161.5119 194.7629 201.9578 223.0982 231.2306 259.4489 217.2598 279.4882 203.6574 228.694 207.1119 272.2581 223.6747 215.2158 226.077 218.451 239.5196 226.2517 228.3946 229.3929 287.5685 245.7292 268.4651 270.3055 269.1061 272.9081 280.0086 280.2149 281.7808 280.4306 282.2075 284.1304 292.0068
43.83207 174.4318 17.18284 60.44005 17.24094 15.69235 23.30772 40.32679 45.21338 49.61469 56.41877 0 64.00195 49.2062 56.37597 67.10626 175.5698 18.78443 41.74326 75.22134 48.86972 44.33431 41.72261 32.91563 60.15189 29.39624 33.09456 32.06244 36.15093 41.2363 34.84768 38.74597 38.58684 42.73757 38.51298 40.74617 44.73533 55.12939 54.96998 50.6779 50.55937 62.5456 52.28049 63.9316 54.00926 58.44944 67.10114 61.55079 75.22799 92.842 95.54711 118.4536 211.377 199.6125 198.1679 133.874 135.7065 131.1268 179.5446 187.4219 252.292 261.3623 295.249 241.0005 312.2397 209.2062 254.1426 214.0683 307.5687 206.0465 206.0467 209.903 225.7726 221.3454 227.7482 227.6187 230.5822 318.05 239.3094 291.3599 294.4185 290.5275 294.9665 302.1775 301.7175 263.5275 295.1631 297.3991 299.186 273.2261
36.12478 155.0943 68.76409 18.5 71.06335 71.58911 47.12749 29.52965 21.27205 17.13631 10.05376 64.00195 0 15.52417 10 8.860023 111.8721 76.99166 104.3132 16.40122 111.1575 105.0548 98.48992 52.24847 120.8305 73.48847 56.93856 73.13173 82.16471 90.43911 71.74802 85 68.86618 57.10736 75.29276 66.61081 92.13577 107.2777 103.7772 99.74467 98.38699 109.5614 75.00667 112.2943 84.18581 94.22453 114.1121 86.6213 120.1083 136.9075 141.1737 84.64632 159.289 149.7127 148.9975 169.7292 171.1724 161.3351 191.4811 198.5013 213.7148 221.7589 249.5869 208.3867 269.7807 197.0634 219.6274 200.3023 262.4124 220.5969 210.7748 222.733 211.5325 236.4432 220.1113 222.5758 223.2811 278.0034 240.6808 259.5613 261.2834 260.3459 264.0776 271.1549 271.4263 278.5221 272.3692 274.0894 276.0235 288.8014
30.46309 153.4891 55.80771 23.30772 57.93962 58.18935 34.98571 21.09502 13.28533 12.28571 12.48311 49.2062 15.52417 0 7.28011 18.06931 126.3648 61.52185 88.95645 26.57066 95.7549 89.56784 82.97319 37.51442 105.3233 58.15688 42.2019 57.94178 66.90321 75.12678 56.78126 69.77105 54.32818 43.60333 60.46487 52.40229 76.94154 91.94836 88.62147 84.53402 83.24062 94.59374 61.7171 97.24711 70.35801 80.06669 99.18953 73.5612 105.4372 122.4749 126.6057 85.90693 168.2201 157.76 156.7681 156.6301 158.1423 149.0302 182.8497 190.112 218.2773 226.6848 256.5815 211.0924 275.7933 194.0335 222.9709 197.717 269.2773 211.6671 203.8553 214.1705 209.1626 227.5047 216.1481 218.0023 219.2592 283.2812 234.7302 262.2919 264.4126 262.6119 266.5633 273.7079 273.7698 269.819 272.6243 274.4923 276.3946 280.0219
35.51056 150.2298 63.04364 23.58495 65.19202 65.45991 42.05948 26.90725 18.50676 15.90854 12.25064 56.37597 10 7.28011 0 10.79352 119.2311 68.16438 95.7562 19.31321 102.489 96.13372 89.17921 42.3275 111.8034 63.82702 47.01064 63.35811 72.43093 80.74053 61.86904 75.23962 58.89198 47.13014 65.36819 56.61272 82.34683 97.5833 93.9587 89.9611 88.56636 99.65975 65.06919 102.4207 74.19737 84.22465 104.1948 76.72842 110.1363 126.9115 131.1869 81.34494 161.4837 151.2191 150.2939 159.8624 161.3196 151.6476 183.1093 190.2369 212.7581 221.0543 250.355 206.1965 269.8503 191.4419 217.8591 194.9282 263.0898 212.1141 203.1797 214.4062 206.2862 227.963 214.0023 216.1481 217.1429 277.5618 233.5664 257.4122 259.3935 257.8992 261.7728 268.8959 269.0332 270.1542 268.6801 270.4903 272.4059 280.4037
43.89191 146.3843 73.73602 27.35416 75.91113 76.21352 52.55949 36.31116 27.80288 24.24892 18.03339 67.10626 8.860023 18.06931 10.79352 0 108.5934 78.37584 106.0955 8.746428 112.7497 106.2128 98.86139 50.83773 121.7641 73.00723 55.43014 72.25822 81.39742 89.76459 70.41031 84.12194 66.86485 54.11331 73.66478 64.2067 91.11806 106.5692 102.5973 98.72436 97.21368 107.9428 71.50175 110.8264 81.1249 91.46229 112.3847 82.77832 117.9173 134.2956 138.7462 75.79248 151.7976 141.8945 141.0895 165.537 166.9146 156.5008 184.5007 191.4113 205.1158 213.2194 241.503 199.5858 261.4626 188.5166 210.8812 191.6885 254.2976 213.7083 203.1367 215.6861 202.8854 229.5425 211.7132 214.3 214.8926 269.5392 232.73 250.7694 252.5243 251.5244 255.2695 262.3519 262.6101 271.4879 263.5157 265.2329 267.1676 281.7929
143.2027 168.5717 180.2916 121.2298 182.6655 183.318 158.5122 139.8639 132.4414 127.9739 120.6024 175.5698 111.8721 126.3648 119.2311 108.5934 0 186.5937 214.4322 100.9382 220.9318 214.0408 205.7788 156.4527 229.2149 179.1535 160.5817 177.7405 186.7464 195.0309 175.0526 189.1513 170.2103 156.0556 177.4878 166.7349 195.5946 211.2887 206.2798 202.9363 201.1005 210.2019 169.8914 213.4258 180.1952 190.8082 214.1339 178.5837 217.8578 231.8322 236.8741 112.4342 92.75788 94.12793 96.0554 252.9054 253.7618 239.8862 243.0454 247.6451 170.533 174.5615 183.2508 179.9932 208.8641 211.0031 184.647 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 221.7843 268.7036 223.8782 222.4897 227.977 229.7024 235.5624 237.3352 322.7339 253.3253 253.8093 255.7833 332.9039
61.88201 167.6431 33.0201 76.54896 31.92603 29.76658 41.67659 57.12505 60.58873 64.70743 70.81541 18.78443 76.99166 61.52185 68.16438 78.37584 186.5937 0 27.86016 85.67539 34.37933 28.08025 23.30057 32.9403 43.94118 16.51187 30.4876 19.79813 19.79676 23.09001 23.76765 21.81856 29.4529 39.41474 26.06071 32.91478 26.80059 36.34548 36.37895 32.14973 32.23084 44.02231 42.18668 45.25661 40.70039 42.66366 48.50831 48.87591 56.74646 74.25712 76.84143 118.0605 214.7429 202.2323 200.5195 115.7936 117.6574 113.8647 164.956 172.9019 250.0643 259.3904 295.192 236.9586 310.86 199.787 250.5517 204.9988 307.2304 190.6364 192.6325 194.7823 216.6609 205.7023 216.9323 216.1752 219.6496 315.7666 226.2684 286.5488 290.0035 285.223 289.843 297.0381 296.3562 247.6302 287.6503 290.0143 291.7454 257.1815
84.97794 185.3575 47.9505 102.1592 45.71925 43.66062 64.43019 82.06857 86.70784 91.0238 97.54334 41.74326 104.3132 88.95645 95.7562 106.0955 214.4322 27.86016 0 113.5 7.158911 7.544103 17.60316 59.95185 19.47434 39.10847 56.80009 41.81507 35.56248 30.98843 45.77511 35.08917 51.96236 64.62198 45.90479 55.91288 33.90059 29.92073 34.91288 32.89757 34.65905 41.21173 61.61372 40.25233 55.87933 52.26106 43.98082 63.78087 52.06006 66.65097 67.36653 142.342 240.6206 227.7465 225.8871 109.9602 111.9431 112.01 169.7535 177.7167 271.835 281.3472 318.6117 257.0627 333.1526 213.6077 271.0322 219.2698 330.3967 192.9405 199.5852 197.7833 230.7515 207.1737 228.3884 226.5772 230.8843 337.2365 233.5819 305.5811 309.4483 303.7124 308.5146 315.66 314.7303 247.9563 303.4324 305.9514 307.6008 257.0019
52.3259 141.359 82.35593 34.44198 84.50444 84.75848 61.26989 45 36.50342 32.83415 26.26934 75.22134 16.40122 26.57066 19.31321 8.746428 100.9382 85.67539 113.5 0 120.0375 113.2799 105.487 56.685 128.6585 79.23103 61.13101 78.21924 87.36155 95.74097 76.05334 89.98889 72.03457 58.63659 79.05694 69.07966 96.84007 112.4389 108.1377 104.4031 102.7862 113.1177 75.29276 116.1077 85.23644 95.76364 117.4524 86.11765 122.5765 138.5253 143.1258 69.87131 143.1782 133.415 132.6622 168.122 169.4255 158.3919 183.4121 190.1307 197.4665 205.4556 233.2032 192.5669 253.3844 184.0679 203.6242 187.0027 246.0229 212.7216 200.8606 214.4411 198.0631 228.5166 207.6969 210.611 210.9002 261.6503 229.7852 243.6936 245.308 244.616 248.2781 255.3312 255.6649 270.206 257.3908 259.0444 260.9904 280.5446
92.13577 187.4098 54.90446 109.2623 52.63079 50.60632 71.58911 89.19641 93.75767 98.05507 104.5207 48.86972 111.1575 95.7549 102.489 112.7497 220.9318 34.37933 7.158911 120.0375 0 8.312922 19.72133 65.76074 12.80625 44.18773 62.36986 46.65029 39.5353 33.77029 50.44909 38.58756 56.56079 69.73701 50.08992 60.53924 36.12478 28.88771 34.76275 33.6006 35.60899 40.1143 65.19202 38.60052 58.57687 53.74147 42.20856 66.16079 49.81967 63.16612 63.3877 146.6867 245.4893 232.4576 230.5347 106.3015 108.2959 109.2932 168.3241 176.2592 275.0455 284.6138 322.3887 259.7249 336.4981 214.4435 273.8018 220.2203 334.0692 190.8009 198.6001 195.8009 231.6247 204.7876 228.5279 226.4332 230.9574 340.285 232.6011 307.8377 311.8349 305.7973 310.6525 317.7751 316.7674 245.2015 304.6851 307.2475 308.8705 254.1107
88.10982 179.3737 52.73172 104.2158 50.66022 48.51063 67.5255 84.41452 88.43003 92.62553 98.85089 44.33431 105.0548 89.56784 96.13372 106.2128 214.0408 28.08025 7.544103 113.2799 8.312922 0 11.45716 58.25743 15.93882 36.28689 54.68938 38.62035 31.27869 25.47932 42.34267 30.27985 48.41375 61.76594 41.85042 52.39319 27.93351 22.43262 27.6575 25.97485 27.87027 33.74495 56.87953 32.71965 50.33186 45.83234 36.44403 57.98759 44.51687 59.25338 60.11645 138.4266 237.3419 224.2657 222.3268 102.569 104.548 104.4757 162.296 170.2554 266.7638 276.3263 314.0758 251.5333 328.204 206.9111 265.5888 212.6321 325.7572 185.4057 192.2201 190.2595 224.0759 199.6304 221.3824 219.4642 223.8526 332.0262 226.2211 299.7505 303.7121 297.7615 302.6006 309.7305 308.7473 240.4179 296.9645 299.508 301.1427 249.4711
85.17532 168.008 53.43623 99.45932 51.73814 49.50495 64.89095 80.30701 83.35582 87.33246 93.08792 41.72261 98.48992 82.97319 89.17921 98.86139 205.7788 23.30057 17.60316 105.487 19.72133 11.45716 0 49.36068 23.68599 26.74472 45.41426 28.61093 20.48157 14.05784 32.02297 19.12558 37.90041 51.68186 31.03573 41.85664 16.50332 14.99849 18.25429 15.56484 17.168 25.41298 45.59007 25.34857 38.87483 34.67077 29.04439 46.5512 37.51289 53.92504 55.71592 127.3835 226.5955 213.4065 211.4241 96.84685 98.78778 97.22569 153.2209 161.1982 255.3242 264.8927 302.7442 240.0821 316.7795 196.0055 254.133 201.667 314.3966 177.1065 182.6617 181.7638 213.1485 191.6168 210.8937 209.1784 213.4089 320.5733 216.6334 288.3464 292.2883 286.3903 291.2184 298.3531 297.3867 232.8343 285.8562 288.3818 290.0272 242.064
53.56881 141.8714 48.87641 58.79027 49.58445 48.35039 40.42863 44.7011 43.2886 45.9279 49.51225 32.91563 52.24847 37.51442 42.3275 50.83773 156.4527 32.9403 59.95185 56.685 65.76074 58.25743 49.36068 0 72.92983 22.70581 4.695308 21.53426 30.67759 39.05774 19.59385 33.33236 16.85245 10.68759 23.04443 15.41947 40.2835 55.7934 51.77335 47.88725 46.38553 57.33425 26.50154 60.11931 33.61562 42.78093 61.86825 38.27638 67.93939 84.97097 89.09251 86.33433 181.8902 169.5062 167.8548 120.2184 121.8144 113.8296 154.2847 161.9448 219.7058 228.8525 263.5114 208.1055 279.9475 177.7688 221.2933 182.4035 275.7026 182.1254 178.6146 185.3423 194.101 197.7943 197.2798 197.7203 200.2034 285.477 211.1587 258.4443 261.51 257.628 262.0576 269.2687 268.8201 240.2549 262.6789 264.8731 266.6759 250.25
103.8316 185.8696 67.41291 120.1509 65.19202 63.12686 83.24062 100.3195 104.3671 108.5565 114.7501 60.15189 120.8305 105.3233 111.8034 121.7641 229.2149 43.94118 19.47434 128.6585 12.80625 15.93882 23.68599 72.92983 0 50.40392 69.06519 52.29006 43.9345 36.5381 55.62773 42.2019 61.3862 75.3077 54.34151 65.30697 37.69615 25.54408 32.26251 32.75668 34.98571 35.41023 67.77905 33.01515 59.70971 52.84521 36.1464 66.4624 42.54409 53.5133 53.00943 149.8566 249.5135 236.1508 234.0903 96 98 100.2846 160.9627 168.8296 275.5104 285.1754 323.9381 259.1467 337.1515 210.6419 273.4056 216.6033 335.3897 182.3194 191.8385 187.5367 227.8464 195.9263 223.5106 220.9525 225.8246 340.3438 225.7726 306.4165 310.6525 304.0592 309.0065 316.0775 314.9268 235.7742 301.4449 304.0806 305.655 244.4918
66.53988 151.1852 46.18141 77.03336 45.68613 43.72896 48.31379 59.63686 60.83904 64.33705 69.24028 29.39624 73.48847 58.15688 63.82702 73.00723 179.1535 16.51187 39.10847 79.23103 44.18773 36.28689 26.74472 22.70581 50.40392 0 18.66964 3.28718 8.906677 16.97217 7.340905 11.86966 13.35457 25.5631 9.706813 17.13346 19.06713 33.79431 30.75861 26.53719 25.46675 37.37302 25.67532 39.67227 24.9761 29.18291 42.07673 32.91614 49.30743 66.99282 70.47852 103.4709 201.5148 188.6472 186.8024 106.0403 107.8049 102.2687 150.3337 158.2354 234.4111 243.8037 280.2222 220.8609 295.4123 183.3482 234.5426 188.53 292.1435 176.6739 177.3186 180.5747 200.198 191.9545 200.7209 200.118 203.4654 300.0448 210.7917 270.2819 273.8033 268.8827 273.5268 280.7173 280.005 234.1314 271.14 273.506 275.2361 243.8342
57.38467 141.3392 49.684 63.33443 50.15974 48.75449 43.18565 48.76474 47.71268 50.46013 54.16482 33.09456 56.93856 42.2019 47.01064 55.43014 160.5817 30.4876 56.80009 61.13101 62.36986 54.68938 45.41426 4.695308 69.06519 18.66964 0 17.18284 26.28003 34.64582 14.98147 28.86174 12.22326 9.708244 18.35756 11.18034 35.73514 51.30789 47.16741 43.32436 41.78516 52.65905 22.80351 55.4617 29.26175 38.20415 57.18446 34.35477 63.24555 80.29563 84.40379 87.80091 184.3177 171.7534 170.0331 115.8016 117.4138 109.6586 151.1985 158.9076 220.6173 229.8369 265.0149 208.4922 281.0966 176.4653 221.8166 181.2209 277.1304 178.8398 176 182.1648 192.9249 194.464 195.5633 195.8009 198.4545 286.3807 208.7397 258.6302 261.811 257.6703 262.1545 269.3641 268.8511 236.9102 262.0706 264.3047 266.0921 246.8669
67.83251 147.904 49.00255 77.46612 48.59269 46.67173 50.11237 60.58259 61.33718 64.6831 69.30785 32.06244 73.13173 57.94178 63.35811 72.25822 177.7405 19.79813 41.81507 78.21924 46.65029 38.62035 28.61093 21.53426 52.29006 3.28718 17.18284 0 9.148224 17.52805 4.126473 11.88486 10.27206 23.16247 6.576473 14.15097 19.00658 34.31108 30.68025 26.61297 25.30316 36.88246 22.38861 39.38591 22.02272 26.97027 41.55193 29.84125 48.44843 66.02755 69.69397 100.5945 198.8875 185.9493 184.0774 104.3755 106.1143 100.1911 147.5136 155.4024 231.2818 240.687 277.2266 217.6448 292.3207 180.0868 231.3431 185.26 289.1237 173.9965 174.3309 177.8405 196.9296 189.3208 197.5177 196.9524 200.2688 296.8992 207.7619 267.0329 270.5665 265.6205 270.2688 277.4586 276.7408 231.5426 267.853 270.2189 271.949 241.2768
75.15877 150.9936 52.16455 85.94004 51.32874 49.23454 56.49814 68.45027 69.74482 73.24016 78.09621 36.15093 82.16471 66.90321 72.43093 81.39742 186.7464 19.79676 35.56248 87.36155 39.5353 31.27869 20.48157 30.67759 43.9345 8.906677 26.28003 9.148224 0 8.380483 11.80471 2.973214 17.45499 31.44344 10.58489 21.39252 10.16071 25.17817 21.85874 17.66465 16.56019 28.50673 26.09674 30.76752 21.82407 22.88456 33.21449 30.09801 40.58867 58.31417 61.69149 107.1524 206.1573 193.0205 191.0657 98.03183 99.83106 94.9781 145.1594 153.1057 236.3308 245.8244 283.0805 221.8956 297.6079 181.4856 235.7718 186.8626 294.8445 170.906 172.9354 175.0138 198.4768 186.0203 197.9718 196.9808 200.6399 301.79 206.625 270.7968 274.5178 269.1406 273.8716 281.041 280.2129 228.0212 270.1985 272.6317 274.3283 237.6201
82.11475 154.3785 56.10065 93.76531 54.93753 52.75161 62.86042 75.84611 77.54471 81.14766 86.1772 41.2363 90.43911 75.12678 80.74053 89.76459 195.0309 23.09001 30.98843 95.74097 33.77029 25.47932 14.05784 39.05774 36.5381 16.97217 34.64582 17.52805 8.380483 0 19.98275 5.901906 25.22579 39.40917 17.99535 29.04019 3.851298 16.84288 14.21868 9.865723 9.361223 21.48633 31.60589 23.3052 24.92855 22.14487 26.14517 32.79455 34.05778 51.75566 54.76251 113.5669 213.0271 199.733 197.7104 92.74822 94.6025 90.87977 143.625 151.6002 241.2848 250.8472 288.701 226.169 302.7281 183.3007 240.1863 188.8492 300.3438 168.6019 172.2194 172.9507 200.3919 183.4846 198.9011 197.5243 201.4889 306.5608 206.0802 274.5965 278.48 272.7259 277.5263 284.6721 283.7469 225.2109 272.7373 275.2285 276.8937 234.6699
68.54763 143.8813 51.95137 77.04346 51.68279 49.82748 51.57626 60.86962 61.04871 64.19021 68.4527 34.84768 71.74802 56.78126 61.86904 70.41031 175.0526 23.76765 45.77511 76.05334 50.44909 42.34267 32.02297 19.59385 55.62773 7.340905 14.98147 4.126473 11.80471 19.98275 0 14.09886 6.198712 19.68149 4.176655 10.13794 20.78728 36.42725 32.1872 28.35685 26.80381 37.8253 18.48723 40.55175 19.27073 25.59874 42.40881 26.70882 48.83077 66.18893 70.07932 96.58215 195.0422 182.0516 180.1602 103.4913 105.1908 98.69876 144.753 152.6157 227.1573 236.5645 273.1439 213.5293 288.2034 176.3078 227.2217 181.4427 285.0305 171.4837 171.2399 175.2268 193.1194 186.8795 193.9281 193.4626 196.6972 292.7731 204.5793 262.9411 266.4635 261.5463 266.1881 273.3791 272.6699 229.1689 263.9068 266.2632 267.9977 238.954
