0 170.3437 139.2173 148.8652 146.2558 150.4692 149.1579 117.3405 120.6243 115.4622 114.3208 140.3328 72.12295 115.2257 101.3841 98.1049 84.52894 86.17898 68.97265 72.88262 76.97104 109.2482 152.8298 162.3282 44.03074 46.39271 162.2424 107.6435 80.2308 105.3536 57.41271 120.0717 69.20736 74.1183 72.46429 168.9267 160.9011 98.48457 168.5923 123.9839 182.865 153.7536 163.6959
170.3437 0 156.6255 179.4728 177.1053 205.3931 211.3685 170.1615 174.1411 165.2205 166.6992 221.3184 112.4342 92.75788 94.12793 96.0554 243.0454 247.6451 176.6083 177.6064 177.0356 174.5615 183.2508 212.8773 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 216.7806 222.4266 268.7036 234.9695 243.2653 246.8708 322.7339 332.9039
139.2173 156.6255 0 22.84929 20.52048 50.45364 57.73638 31.17838 31.7805 29.24791 31.36941 73.6273 86.06649 181.7532 169.3436 167.6827 153.7005 161.3613 198.9252 202.4202 205.3544 228.5376 263.2559 282.8541 177.257 181.8995 275.4384 181.5397 178.0406 184.7572 193.5976 197.2086 196.7441 197.1741 199.666 289.0175 285.5886 210.5913 295.6736 262.2585 310.1392 239.6692 249.6644
148.8652 179.4728 22.84929 0 2.915476 29.5503 37.64306 31.77355 29.19401 33.42529 34.55792 56.51638 103.8424 201.8867 189.0198 187.1751 150.5 158.4041 212.1397 215.7784 219.0006 244.1644 280.5905 298.8359 183.6335 188.8207 292.5107 176.8131 177.5197 180.7242 200.4875 192.0858 200.9807 200.3653 203.7229 305.1213 300.8066 211.0024 310.44 272.827 324.9388 234.2544 243.9518
146.2558 177.1053 20.52048 2.915476 0 30.83699 38.71046 29.35961 27.00537 30.79367 32.00391 56.92409 100.927 199.0006 186.1204 184.2715 149.021 156.906 209.3591 212.9919 216.2019 241.2949 277.6837 295.9591 181.2712 186.4196 289.6084 175.5367 175.7761 179.369 198.094 190.8685 198.802 198.2782 201.5611 302.2414 297.954 209.1853 307.6045 270.2 322.1029 233.0969 242.8353
150.4692 205.3931 50.45364 29.5503 30.83699 0 8.46286 39.89226 35.45941 44.337 43.88815 29.57781 118.8132 218.888 205.2551 203.0816 135.5595 143.5354 217.3752 221.1739 224.7825 252.7235 291.692 307.5082 179.8621 185.6582 303.0728 159.4639 165.1241 164.0962 197.0471 174.0267 194.0551 192.115 196.5155 313.9537 308.2156 199.1111 317.0571 273.4498 331.5141 215.3533 224.6409
149.1579 211.3685 57.73638 37.64306 38.71046 8.46286 0 43.37199 38.95754 48.12744 47.32071 21.51108 121.6316 221.8 207.9683 205.7 129.7815 137.7366 216.7723 220.6044 224.3128 252.9847 292.6274 307.6918 176.8735 182.8121 303.8264 152.9774 159.8757 157.7728 194.0779 167.3293 190.148 187.8597 192.5239 314.1742 308.0266 193.8788 316.6228 271.3889 331.0457 208.3853 217.5695
117.3405 170.1615 31.17838 31.77355 29.35961 39.89226 43.37199 0 4.446059 4.949633 3.996881 51.26114 78.93653 178.9962 165.3749 163.2182 122.8643 130.5972 181.6731 185.3742 188.7406 215.1465 253.041 269.9471 151.9128 157.0639 264.6466 150.4719 148.1273 153.7988 168.7364 166.1062 169.647 169.3336 172.4392 276.3198 271.3251 181.1579 280.6328 241.3238 295.1288 208.5579 218.5301
120.6243 174.1411 31.7805 29.19401 27.00537 35.45941 38.95754 4.446059 0 9.2 8.440379 47.50452 83.3585 183.4324 169.7993 167.6356 123.3898 131.1866 185.4035 189.1207 192.5244 219.1681 257.2344 273.9756 154.5161 159.7643 268.8057 150.6578 149.2838 154.1507 171.4154 166.2128 171.8064 171.28 174.5598 280.36 275.2556 182.5127 284.498 244.5815 298.9909 208.627 218.5372
115.4622 165.2205 29.24791 33.42529 30.79367 44.337 48.12744 4.949633 9.2 0 2.236068 56.17196 74.67262 174.6139 161.0721 158.9536 124.4588 132.1137 179.0112 182.6823 185.9812 211.9292 249.446 266.7056 150.9868 156 261.1288 152.3882 149 155.541 167.6932 168.0905 169.2926 169.2483 172.1321 273.054 268.2752 181.7753 277.7035 239.4097 292.2028 210.5557 220.5862
114.3208 166.6992 31.36941 34.55792 32.00391 43.88815 47.32071 3.996881 8.440379 2.236068 0 54.6275 74.94665 175 161.3833 159.2302 122.3315 129.9988 178.2414 181.928 185.262 211.4639 249.2163 266.2562 149.4858 154.5477 260.8491 150.2197 147.0034 153.3949 166.2348 165.9147 167.6097 167.4873 170.4353 272.6191 267.7158 179.8367 277.0781 238.2949 291.5759 208.3796 218.4039
140.3328 221.3184 73.6273 56.51638 56.92409 29.57781 21.51108 51.26114 47.50452 56.17196 54.6275 0 123.7428 222.9967 208.7297 206.2271 111.1566 119.0269 209.053 212.9424 216.8707 247.1812 288.3402 301.4818 163.8335 170.0523 299.043 133.0016 142.1167 138.0513 180.968 146.9981 175.0015 171.9867 177.1852 308.0344 300.9057 176.0166 308.883 259.9828 323.184 187.6361 196.6875
72.12295 112.4342 86.06649 103.8424 100.927 118.8132 121.6316 78.93653 83.3585 74.67262 74.94665 123.7428 0 100.1699 86.44202 84.28671 131.6435 136.8377 117.1708 120.3155 122.6744 143.0874 177.2191 197.0543 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 203.1528 200.2987 166.6741 210.7635 184.6253 225.1544 214.5951 224.9361
