0 173.5216 120.025 112.4342 118.6819 115.6641 110.8638 170.4923 176.3231 92.75788 173.305 94.12793 96.0554 175.7765 174.1082 174.4792 118.4914 119.9981 139.3863 146.3509 144.9792 147.4625 149.4495 155.081 154.9078 155.6302 159.9447 161.5814 159.9331 163.3074 161.357 243.0454 247.6451 179.6714 182.201 211.0031 185.754 210.6919 187.3609 189.0348 271.0162 190.4014 248.7211 270.4478 218.6536 229.5239 204.7607 209.8518 285.4953 236.9219 208.5041 243.2316 240.0758 237.4637 213.8774 213.6287 219.1484 268.7036 225.2126 227.1886 229.7173 229.4479 232.124 230.8098 280.4935 285.0928 281.8757 236.9195 237.3915 292.673 243.0566 288.4152 285.4864 322.7339 296.1004 299.8095 295.3438 251.4934 293.2018 254.8344 298.2691 296.6974 274.73 300.6332 296.9018 332.9039 304.2765 303.0807 276.063 306.5058 284.3575
173.5216 0 80.15478 78.94127 77.96154 74.90776 74.1658 80.43737 81.74407 113.8384 74.6627 100.4527 97.16611 73.29879 71.84601 66.2331 96.40148 98.38469 70.84191 67.98652 81.30562 76.28415 76.3137 76.30385 72.63456 81.96077 66.22551 68.55263 82.33721 67.39059 87.41036 87.61173 88.49648 72.32497 76.3372 38.29962 74.23515 39.69927 77.40179 74.09106 109.034 78.5383 79.98885 106.2418 50.20059 57.6057 83.11513 85.18649 120.6692 64.08501 88.02104 69.80891 67.31662 66.26993 84.66763 93.63237 97.22466 95.33314 95.8768 97.4724 101.6727 102.8906 102.1308 105.643 107.1335 111.8399 108.4557 112.9244 111.1425 119.9919 110.7855 115.134 112.0139 152.5972 122.9868 126.9298 122.0312 109.0823 119.6842 111.0836 124.7571 123.1884 107.8791 127.1475 123.5211 162.3595 130.7655 129.6478 112.1886 133.1374 117.9274
120.025 80.15478 0 10.04988 3.605551 10.29563 17.51824 51.07837 56.85948 110.1136 53.33854 96.29411 94.08108 55.75841 54.08327 54.67175 111.8258 114.7367 104.7378 107.7368 117.5925 115.2779 116.6748 120.4368 117.516 125.0877 116.0388 118.8486 128.0352 119.1071 132.6395 125.8769 131.4459 132.3065 136.4588 116.1551 136.8576 119 139.8687 138.4233 154.8602 142.1724 137.7534 155.3319 130.0615 135.3699 151.9634 155.5461 170.1369 140.1606 156.9745 143.5618 143.3882 144.3468 156.7801 163.0107 167.72 164.2932 169 170.8479 174.7713 175.5591 175.9241 178.024 175.5135 179.3725 177.2463 185.403 184.2667 184.8141 185.814 182.7054 181.1988 210.093 189.4096 192.2342 189.5481 186.8154 190.0908 189.1904 194.1649 193.7298 187.0962 197.9492 195.3279 220.4614 201.0254 200.9042 192.0234 204.7401 197.1243
112.4342 78.94127 10.04988 0 7.071068 4.123106 8.279828 60.08328 65.78754 100.1699 61.7414 86.44202 84.28671 63.95311 62.17717 62.1289 102.5768 105.4917 96.89685 100.2973 109.6038 107.5639 109.0413 113.0411 110.2588 117.5012 109.2886 112.0714 120.6151 112.4656 125.0907 131.6435 136.8377 126.2696 130.361 116.1077 131.0611 118.423 134.0009 132.8232 160.3034 136.4185 141.5238 160.4151 129.1395 135.4843 146.8274 150.6203 175.3416 140.8119 151.7959 144.8068 144.0626 144.3918 152.1611 157.8369 162.693 166.6741 164.4688 166.355 170.1881 170.8801 171.4833 173.2673 178.0842 182.1222 179.7533 180.6125 179.6197 188.0618 181.6003 185.4703 183.6573 214.5951 192.4188 195.4508 192.3655 183.4148 192.3603 185.9247 196.6545 195.9904 186.6869 200.1761 197.3271 224.9361 203.3787 203.048 191.1282 206.8248 196.7359
118.6819 77.96154 3.605551 7.071068 0 6.708204 14.01983 53.14132 58.87274 106.7333 55.00909 92.85592 90.61595 57.3062 55.56978 55.80323 108.2405 111.1508 101.1781 104.2188 114.0219 111.7318 113.1371 116.9264 114.0219 121.5563 112.6144 115.421 124.5231 115.7 129.1133 126.2537 131.661 129.0039 133.1465 114.3547 133.6001 117.0385 136.5989 135.2036 155.1073 138.9244 137.3062 155.4252 128.0039 133.6338 148.8405 152.4683 170.2867 138.6001 153.8441 142.2006 141.8371 142.5938 153.7693 159.8828 164.6238 163.3378 166.012 167.869 171.7731 172.5399 172.9582 174.9883 174.631 178.5567 176.3413 182.3614 181.2564 184.1854 182.9024 181.8963 180.2776 209.9613 188.6929 191.5959 188.7604 184.1005 189.1045 186.5101 193.2589 192.7414 185.2188 196.9499 194.2473 220.3208 200.0722 199.8762 190 203.6922 195.2562
115.6641 74.90776 10.29563 4.123106 6.708204 0 7.45356 57.97413 63.60031 100.2247 59.23681 86.27411 84.00149 61.32699 59.5063 59.16925 101.5332 104.4438 94.76286 97.94159 107.5639 105.3613 106.7942 110.6686 107.8147 115.2316 106.6068 109.4029 118.2582 109.7383 122.8034 128.0352 133.1414 123.3086 127.4245 112.0089 128.0156 114.3547 130.9819 129.7112 156.6077 133.3604 137.5573 156.6461 125.1 131.3811 143.5733 147.3056 171.5916 136.6931 148.5564 140.684 139.9435 140.2926 148.7616 154.5979 159.4114 162.5831 161.0497 162.9264 166.7843 167.5022 168.0425 169.9114 174.0029 178.052 175.668 177.2678 176.2353 184.0306 178.1048 181.4008 179.5689 210.7129 188.3667 191.4158 188.299 179.7387 188.2618 182.2224 192.5669 191.8912 182.6171 196.0752 193.2175 221.0481 199.2834 198.9435 187.0962 202.7178 192.6655
110.8638 74.1658 17.51824 8.279828 14.01983 7.45356 0 64.79112 70.33649 92.77512 65.67005 78.84795 76.59725 67.61081 65.74107 64.99658 94.44163 97.35531 88.66917 92.14783 101.352 99.35402 100.8459 104.8948 102.148 109.3119 101.3273 104.0988 112.4599 104.5373 116.9063 132.2544 137.0663 118.5491 122.6128 111.9176 123.4324 113.8444 126.34 125.2753 160.5065 128.8017 140.2577 160.2755 124.2801 131.3338 139.4696 143.3562 175.2794 137.0373 144.4134 141.4669 140.2947 140.1626 145.0433 150.4506 155.3691 164.165 157.3803 159.2835 163.0682 163.7128 164.4324 166.0606 175.7021 179.8779 177.3156 173.3835 172.46 186.2207 174.6538 183.2316 181.1718 213.806 190.3686 193.5688 190.1562 176.8998 189.7052 179.4823 194.1689 193.3213 182.0418 197.4726 194.4477 224.1067 200.771 200.2733 186.1448 203.9969 192.0891
170.4923 80.43737 51.07837 60.08328 53.14132 57.97413 64.79112 0 5.830952 154.1168 7.071068 139.5262 136.7964 10 10.19804 15.81139 149.4657 152.2317 134.0783 134.6411 146.932 143.1782 144.0278 146.2046 142.706 151.6533 138.5713 141.3153 153.4731 140.8208 158.5631 84.30896 91.27739 149.8065 154.013 104.3887 152.7514 109.5901 155.9527 153.1535 113.5309 157.4929 104.8094 115.5206 121.2477 120.8056 163.3422 165.5823 129.3582 122.4827 168.2974 122.6418 125.3431 129.4025 165.0969 173.9842 177.6542 136.533 176.1817 177.7301 181.9505 183.2212 182.2787 185.9952 146.3421 149.2062 148.3046 193.2368 191.365 152.1521 190.4961 152.3425 152.3286 171.3186 157.6864 159.4773 158.7026 187.1069 161.7792 188.6637 164.6845 165.3338 171.9593 169.5703 168.1071 181.6129 171.9599 172.8193 179.1201 176.812 181.4635
176.3231 81.74407 56.85948 65.78754 58.87274 63.60031 70.33649 5.830952 0 159.0283 7.211103 144.3984 141.6272 8.602325 9.899495 15.6205 153.7596 156.5008 137.6408 137.9597 150.4161 146.5401 147.3296 149.3328 145.7978 154.8306 141.4214 144.1388 156.5248 143.5705 161.637 79.71198 86.84178 152.0526 156.237 103.7545 154.8063 109.1788 158.0071 155.0806 108.8107 159.4553 101.3163 111 120.7684 119.6161 164.839 166.9173 124.6554 120.8801 169.7587 120.6192 123.6668 128.082 166.2438 175.3753 178.9106 133.515 177.1384 178.6449 182.877 184.1955 183.1107 186.9908 143.0874 145.8098 145.0698 194.1836 192.2374 148.4225 191.0994 148.9069 149.0839 166.7614 154.0552 155.7081 155.1789 187.2245 158.5639 188.6796 161.3103 162.0933 170.3291 166.3156 165.003 177.0261 168.6107 169.5892 177.7245 173.5872 179.7248
92.75788 113.8384 110.1136 100.1699 106.7333 100.2247 92.77512 154.1168 159.0283 0 153.0033 14.72715 17.75528 154.0519 152.0526 149.2716 27.20294 28.04461 54.08327 60.94989 55.36244 59.09315 60.92618 66.27052 67.1193 65.45785 73.82412 74.68601 69.64194 76.69746 70.15464 199.4492 201.3944 91.92388 93.6376 144.4611 97.86215 141.7674 98.84963 101.3903 222.6995 101.843 193.6311 220.0659 146.3728 159.9062 116.4538 121.6458 234.5009 168.5052 119.5492 176.5814 171.2577 166.1716 126.2894 124.1068 129.5415 204.155 136.6163 138.5208 140.5205 139.9786 143.1591 140.9949 215.6293 220.6774 216.5554 146.5595 147.388 230.1223 153.8813 223.7638 219.5723 264.8345 232.0108 236.4847 230.3356 164.2102 225.638 167.72 231.3547 228.7821 196.6977 232.2182 227.6928 274.2066 236.1854 234.0566 195.8877 236.9188 205.5164
