47.87324 121.4547
36 136
39.5122 229.9268
39 122
46 116
47 109
47 122
48.5 114
48 116
58 105
178.3272 137.2757
60 104
83 68
86 69
86 71
88 71
89 67
90 69
91 64
93 44
95.5 44.5
96 47
97 64
98 41
98 55
99 44
99 57
100 62
102 48
104.25 50.5
105 41
106.5 37.5
107 140
108 52
109 65
110 40
110 52
111.5 37.5
111 42
112 57
112 62.5
117.3143 58.74286
132 237
133.3333 222.3333
135 219.5
181 235
188.8636 206.3182
188 241
191 208
193.5 224
196 222
198 224
203.3 201
204 51
207.6364 203.8182
211.9 52.13333
218 210
222 124
225 130
229.75 36.9
230 70
234 42
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
258 271.6
262.5 80
269 192
272 193
281.6047 197.2093
280.5714 124.8571
285.8846 21.46154
288.5556 182.3333
289 179
292.5 175.6667
291.5 179
292 187
295 16.5
297 174
302 170
303.5 166.5
