0 177.7625 112.4342 199.9796 182.6569 199.4242 92.75788 94.12793 96.0554 142.0905 243.0454 247.6451 178.6029 211.0031 210.6919 187.2544 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 281.4679 283.8329 241.5398 292.1612 322.7339 332.9039
177.7625 0 83.92382 114.6512 98.48101 100.0953 116.3065 103.1726 99.89149 106.7701 86.68795 87.13157 77.83522 33.62643 34.79014 84.0164 107.0972 77.32461 104.0512 45.22147 118.2976 59.50392 65.47238 62.72134 150.6976 91.35552 104.1616 106.5812 107.9964 115.8865 149.3542 159.0288
112.4342 83.92382 0 94.11761 74.7025 89.84526 100.1699 86.44202 84.28671 126.8267 131.6435 136.8377 130.384 116.1077 118.423 139.6066 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 178.9253 181.0773 181.8982 187.3846 214.5951 224.9361
199.9796 114.6512 94.11761 0 20.05779 16.13013 190.644 176.108 173.4218 205.5861 84.35713 92.30711 190.0214 128.1508 134.1944 197.3021 110.4401 112.6749 114.3487 145.35 125.7757 141.2272 139.1281 143.6355 263.9519 146.5712 154.8229 155.9924 220.3655 155.588 168.0483 177.8416
182.6569 98.48101 74.7025 20.05779 0 17.58868 170.5934 156.0519 153.364 186.0293 83.94105 91.52555 172.1588 115.6343 121.2695 179.74 112.2403 108.5039 115.1411 132.7609 128.0293 131.4939 130.5931 134.1628 246.1558 141.5781 151.0466 152.4897 205.6894 153.7625 170.4592 180.5803
199.4242 100.0953 89.84526 16.13013 17.58868 0 182.7033 168.027 165.1953 194.4577 70.07811 77.93034 176.4344 112.2543 118.3652 183.4319 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 139.6255 140.8767 204.8887 141.0257 155.3956 165.3796
92.75788 116.3065 100.1699 190.644 170.5934 182.7033 0 14.72715 17.75528 49.36598 199.4492 201.3944 89.1852 144.4611 141.7674 97.01546 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 216.7147 219.2099 151.8939 229.8891 264.8345 274.2066
94.12793 103.1726 86.44202 176.108 156.0519 168.027 14.72715 0 3.28718 51.95404 185.3345 187.4587 84.57081 132.4055 130.1085 93.1355 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 204.8596 207.3465 147.5867 217.7259 252.2328 261.7317
96.0554 99.89149 84.28671 173.4218 153.364 165.1953 17.75528 3.28718 0 51.65511 182.0803 184.188 82.54847 129.1869 126.9262 91.23185 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 201.6494 204.1354 145.5151 214.4907 248.9687 258.4744
142.0905 106.7701 126.8267 205.5861 186.0293 194.4577 49.36598 51.95404 51.65511 0 193.3727 193.3517 48.83646 125.865 121.2642 54.08327 211.7871 179.8055 207.8702 122.0901 221.0526 145.7978 154.7773 147.9678 82.13988 182.2395 193.9414 196.4128 107.4826 208.4035 245.1124 253.571
243.0454 86.68795 131.6435 84.35713 83.94105 70.07811 199.4492 185.3345 182.0803 193.3727 0 7.98088 159.5306 75.18643 81.7435 163.487 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 71.6467 72.53275 165.9475 71.25307 87.04947 97.32035
247.6451 87.13157 136.8377 92.30711 91.52555 77.93034 201.3944 187.4587 184.188 193.3517 7.98088 0 157.949 72.57291 78.96093 161.4834 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 63.77338 64.6191 161.4955 63.2874 80.09046 90.41761
178.6029 77.83522 130.384 190.0214 172.1588 176.4344 89.1852 84.57081 82.54847 48.83646 159.5306 157.949 0 86.14523 80.399 9.486833 173.5689 140.6023 168.8579 78.33901 180.8286 101.9215 111.1261 103.6466 73.99703 137.7325 148.7422 151.1589 63.0311 163.6246 200.7283 208.6295
211.0031 33.62643 116.1077 128.1508 115.6343 112.2543 144.4611 132.4055 129.1869 125.865 75.18643 72.57291 86.14523 0 6.708204 89.08984 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 151.9268 59.80176 72.48621 74.96666 94.24055 85.42833 120.8113 129.9433
210.6919 34.79014 118.423 134.1944 121.2695 118.3652 141.7674 130.1085 126.9262 121.2642 81.7435 78.96093 80.399 6.708204 0 83.00602 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 145.3945 62.5 74.96833 77.46612 87.65784 88.48164 124.4489 133.3501
187.2544 84.0164 139.6066 197.3021 179.74 183.4319 97.01546 93.1355 91.23185 54.08327 163.487 161.4834 9.486833 89.08984 83.00602 0 176.1399 143.0559 171.187 79.6304 182.6608 102.7716 111.9866 104.2362 66.76796 137.9175 148.4697 150.841 54.8796 163.5145 200.6817 208.2625
271.0162 107.0972 160.3034 110.4401 112.2403 97.31953 222.6995 209.0017 205.719 211.7871 29.35767 23.46651 173.5689 87.44411 93.22109 176.1399 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 236.3941 54.13107 55.3134 55.26004 169.4351 49.51336 58.21891 68.36463
248.7211 77.32461 141.5238 112.6749 108.5039 97.27409 193.6311 180.4159 177.1306 179.8055 32.20248 25.43281 140.6023 54.58938 60.20797 143.0559 33.10094 0 28.28427 64.28063 41.36572 44.59821 37.12142 44.96552 203.5352 34.00368 42.54703 44 138.0154 46.84015 74.02076 84.18581
270.4478 104.0512 160.4151 114.3487 115.1411 100.7545 220.0659 206.5282 203.2419 207.8702 31.32092 24.31243 168.8579 82.8734 88.45903 171.187 6.638712 28.28427 0 92.02174 15.05161 70.85901 62.36986 70.57446 230.8509 47.5 48.8083 48.82622 163.3394 43.65776 55.80181 66.11543
218.6536 45.22147 129.1395 145.35 132.7609 129.4406 146.3728 135.4372 132.3301 122.0901 88.95504 85.34027 78.33901 17.20465 11.7047 79.6304 97.30094 64.28063 92.02174 0 103.0713 23.76973 32.89377 25.88239 139.3476 60.15189 71.94616 74.43118 77.97111 86.31338 123.0991 131.481
285.4953 118.2976 175.3416 125.7757 128.0293 112.9427 234.5009 221.0726 217.7855 221.0526 45.10758 38.75623 180.8286 95.42226 100.6357 182.6608 15.84913 41.36572 15.05161 103.0713 0 80.71542 71.7554 79.93696 240.6892 51.90872 49.37265 48.62959 171.2244 39.83871 42.46521 52.55148
236.9219 59.50392 140.8119 141.2272 131.4939 125.0976 168.5052 156.9805 153.8059 145.7978 73.4983 68.4078 101.9215 25.94224 26.90725 102.7716 76.63271 44.59821 70.85901 23.76973 80.71542 0 9.219544 3.257644 160.1286 36.47259 48.54122 51.0392 93.43096 62.64982 99.34166 107.7973
243.2316 65.47238 144.8068 139.1281 130.5931 123.0445 176.5814 164.8046 161.6052 154.7773 67.47592 61.80152 111.1261 32.64966 34.82815 111.9866 68.31378 37.12142 62.36986 32.89377 71.7554 9.219544 0 8.222667 168.9585 27.73536 40.14038 42.63801 101.2131 53.85165 90.33567 98.92548
240.0758 62.72134 144.0626 143.6355 134.1628 127.5101 171.2577 159.8266 156.6607 147.9678 74.60399 69.25077 103.6466 29.1334 29.8527 104.2362 76.48725 44.96552 70.57446 25.88239 79.93696 3.257644 8.222667 0 160.7596 34.29293 46.10243 48.59348 93.13959 60.43803 97.29943 105.6071
222.4266 150.6976 200.2987 263.9519 246.1558 250.1838 130.6643 134.0484 133.5792 82.13988 227.1131 224.2562 73.99703 151.9268 145.3945 66.76796 236.3941 203.5352 230.8509 139.3476 240.6892 160.1286 168.9585 160.7596 0 191.6528 200.126 202.2339 75.59395 215.2723 251.6879 257.7693
268.7036 91.35552 166.6741 146.5712 141.5781 131.0433 204.155 192.2051 188.9881 182.2395 65.29357 57.766 137.7325 59.80176 62.5 137.9175 54.13107 34.00368 47.5 60.15189 51.90872 36.47259 27.73536 34.29293 191.6528 0 12.80625 15.23975 120.1472 26.17728 63.03643 71.33372
281.4679 104.1616 178.9253 154.8229 151.0466 139.6255 216.7147 204.8596 201.6494 193.9414 71.6467 63.77338 148.7422 72.48621 74.96833 148.4697 55.3134 42.54703 48.8083 71.94616 49.37265 48.54122 40.14038 46.10243 200.126 12.80625 0 2.5 127.1695 15.20691 52.28082 59.88739
283.8329 106.5812 181.0773 155.9924 152.4897 140.8767 219.2099 207.3465 204.1354 196.4128 72.53275 64.6191 151.1589 74.96666 77.46612 150.841 55.26004 44 48.82622 74.43118 48.62959 51.0392 42.63801 48.59348 202.2339 15.23975 2.5 0 129.0994 13.0384 49.97226 57.47391
241.5398 107.9964 181.8982 220.3655 205.6894 204.8887 151.8939 147.5867 145.5151 107.4826 165.9475 161.4955 63.0311 94.24055 87.65784 54.8796 169.4351 138.0154 163.3394 77.97111 171.2244 93.43096 101.2131 93.13959 75.59395 120.1472 127.1695 129.0994 0 142.0581 177.6694 183.1945
292.1612 115.8865 187.3846 155.588 153.7625 141.0257 229.8891 217.7259 214.4907 208.4035 71.25307 63.2874 163.6246 85.42833 88.48164 163.5145 49.51336 46.84015 43.65776 86.31338 39.83871 62.64982 53.85165 60.43803 215.2723 26.17728 15.20691 13.0384 142.0581 0 37.16796 45.16913
322.7339 149.3542 214.5951 168.0483 170.4592 155.3956 264.8345 252.2328 248.9687 245.1124 87.04947 80.09046 200.7283 120.8113 124.4489 200.6817 58.21891 74.02076 55.80181 123.0991 42.46521 99.34166 90.33567 97.29943 251.6879 63.03643 52.28082 49.97226 177.6694 37.16796 0 10.3782
332.9039 159.0288 224.9361 177.8416 180.5803 165.3796 274.2066 261.7317 258.4744 253.571 97.32035 90.41761 208.6295 129.9433 133.3501 208.2625 68.36463 84.18581 66.11543 131.481 52.55148 107.7973 98.92548 105.6071 257.7693 71.33372 59.88739 57.47391 183.1945 45.16913 10.3782 0
