0 175.9238 116.4779 54.40588 140.0893 138.3411 140.8918 143.2452 107.8703 175.6417 167.2849 166.9019 187.9495 214.4062 221.5507 242.062 267.7845 284.0665 221.0362 224.2231 280.7103 243.3766 234.395 245.7092 235.4167 259.2244 244.1311 246.5867 247.3015 311.3193 298.3816 264.5416 291.5352 301.445 311.6861
175.9238 0 168.6784 126.5812 158.5793 139.4029 141.5601 138.294 70.05284 114.4574 100.5279 97.25368 79.13972 85.11586 86.94599 110.0075 153.4183 156.7939 46.08206 48.48204 162.9433 108.5935 81.53504 106.411 59.50656 121.1772 71.19792 76.02732 74.45534 181.8654 162.0025 100.2377 125.8199 155.1724 165.1427
116.4779 168.6784 0 126.6471 228.721 218.5868 221.6157 221.8944 112.4342 92.75788 94.12793 96.0554 128.0478 243.0454 247.6451 174.5615 183.2508 204.3586 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 229.0288 222.4266 268.7036 242.8268 322.7339 332.9039
54.40588 126.5812 126.6471 0 102.8834 95.25886 98.17586 99.36864 64.89992 154.6932 143.0253 141.6483 154.9355 160.0312 167.1507 207.562 239.6715 252.7975 170.1793 173.954 252.1552 189.0581 180.236 191.3243 185.4427 204.9072 192.1666 194.0026 195.2735 280.2414 264.7919 210.8702 247.9655 247.0786 257.333
140.0893 158.5793 228.721 102.8834 0 19.44865 17.90251 22.12336 137.4809 237.5395 223.5454 221.1928 221.9234 131.3202 139.1271 265.6859 306.1558 313.1272 184.5047 190.6856 317.1092 152.1321 162.5608 157.4103 201.6581 165.67 195.8188 192.7693 197.9976 339.1855 320.0071 196.3855 280.608 205.5449 214.3088
138.3411 139.4029 218.5868 95.25886 19.44865 0 3.041381 5.366421 122.0912 221.6106 207.4065 204.9415 204.2382 113.742 121.6421 247.0491 287.9462 294.4606 165.1038 171.2666 298.744 136.0005 144.4896 140.9725 182.267 150.1169 176.7548 173.9087 178.9845 320.373 301.0459 178.4335 261.1607 190.9076 200.01
140.8918 141.5601 221.6157 98.17586 17.90251 3.041381 0 4.541742 125.03 224.4872 210.265 207.789 206.8828 114.16 122.0285 249.4444 290.4645 296.841 166.6568 172.8598 301.2196 135.9449 145.1224 141.0124 183.8002 149.9049 177.9396 174.9529 180.1316 322.6961 303.3042 179.023 262.9258 190.4779 199.5025
143.2452 138.294 221.8944 99.36864 22.12336 5.366421 4.541742 0 123.78 222.8956 208.6013 206.0819 204.5379 109.6479 117.5107 246.5457 287.8072 293.9087 162.6963 168.9329 298.4711 131.4082 140.657 136.4712 179.8197 145.386 173.7113 170.647 175.881 319.6593 300.1615 174.5441 259.151 186.0056 195.0526
107.8703 70.05284 112.4342 64.89992 137.4809 122.0912 125.03 123.78 0 100.1699 86.44202 84.28671 91.5478 131.6435 136.8377 143.0874 177.2191 188.9767 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 216.3382 200.2987 166.6741 184.5007 214.5951 224.9361
175.6417 114.4574 92.75788 154.6932 237.5395 221.6106 224.4872 222.8956 100.1699 0 14.72715 17.75528 43.41659 199.4492 201.3944 82.02439 94.15207 113.4568 144.4611 141.7674 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 139.4768 130.6643 204.155 152.7798 264.8345 274.2066
