110.9904 74.72951 90.82401 71.17584 16.86713 220.1314 34.73782 187.145 65.49046 96.04686 0 63.76225 40.11234 42.43893 36.22154 63.5304 43.56604 34.17601 27.58623 25.75121 29.04833 31.38471 32.87096 41.7732 44.72136 142.3517 241.6982 228.4678 226.4647 116.0043 136.0408 266.34 138.8907 137 143.4883 145.279 274.8545 160.3309 270.1601 168.2606 269.824 269.7003 279.0161 317.2704 267.5257 276.5366 337.7548 207.1835 266.4132 277.9946 213.0164 273.1172 274.6434 276.1757 328.8408 182.7407 190.6856 187.7472 224.3769 281.1139 196.7264 220.9525 313.1212 218.7533 223.3557 334.8366 224.6826 298.8286 317.5547 237.1617 297.6172 354.1915 246.0859 356.0579
48.83077 48.03775 39.46042 30.27582 62.81023 156.5455 32.35406 150.5142 9.334077 32.52883 63.76225 0 23.81439 21.67516 27.88593 3.773077 21.53195 33.52052 47.21361 52.27332 50.36382 58.72074 56.77698 68.46988 70.254 87.23316 182.575 170.2347 168.599 130.7866 147.6744 213.2255 153.9733 149.9737 158.5755 161.1106 223.6809 155.424 220.6176 163.0889 220.6312 221.0433 229.8165 264.3874 220.3874 228.5949 289.1472 178.9501 221.5889 231.0176 183.58 227.3678 228.6419 229.9263 276.592 183.2435 179.7891 186.4729 195.277 236.5864 198.9071 198.4707 267.2464 198.9124 201.3947 286.8879 212.342 258.781 276.1958 241.3664 263.8212 310.8415 251.3566 313.8815
72.15483 52.84411 57.00877 40.60788 41.38236 180.3597 14.41236 160.3374 27.313 56.32051 40.11234 23.81439 0 2.462214 4.123106 23.41889 5 12.04159 25.6125 30.45694 29.3849 38.20995 36.77635 49.67897 52.00961 105.4751 203.3937 190.562 188.7306 119.5408 137.9617 231.106 143.1963 139.8428 147.8892 150.2165 240.6699 152.0033 236.8343 159.9142 236.6854 236.8507 245.9045 282.2747 235.4931 244.0994 305.1211 185.4077 235.6459 246.0894 190.6017 241.8677 243.2612 244.663 294.2061 178.2321 179.1201 182.1757 202.2672 250.5713 193.4786 202.7141 281.938 202.0742 205.4519 302.56 212.627 270.8728 288.9221 235.6193 273.249 324.535 245.2983 327.0722
70.22358 53.05009 55.88884 40.08195 43.83848 178.188 16.4114 158.2905 25.72086 54.2039 42.43893 21.67516 2.462214 0 6.25 21.10704 3.092329 13.0024 26.83398 31.77361 30.4705 39.24363 37.68703 50.41887 52.65988 103.0343 200.9317 188.1005 186.2701 119.3548 137.6172 228.691 142.9837 139.5495 147.6706 150.0252 238.2846 151.0052 234.4777 158.9 234.3354 234.5108 243.554 279.8625 233.1835 241.7733 302.7805 183.6003 233.3861 243.7828 188.7566 239.5873 240.9752 242.3717 291.8031 177.4153 177.8878 181.29 200.4297 248.3175 192.7151 201.0822 279.6534 200.5282 203.836 300.2323 211.3299 268.7244 286.7404 234.911 271.2657 322.3049 244.6264 324.8693
76.27789 55.28562 60.80296 43.93177 38.42525 184.4207 14.03347 161.6916 31.38471 60.40695 36.22154 27.88593 4.123106 6.25 0 27.35162 7.615773 8.944272 21.93171 26.66693 25.81612 34.65545 33.35416 46.40043 48.82622 108.4066 206.693 193.7702 191.9017 117.3414 135.982 233.8226 141.0206 137.7861 145.7197 148.0068 243.2139 151.0828 239.2373 159.0183 239.0586 239.1783 248.2781 284.969 237.6931 246.3666 307.4448 186.1317 237.6552 248.2761 191.4158 243.9529 245.3671 246.7894 296.8438 176.9841 178.6197 181.0442 203.0591 252.5569 192.1357 203.0271 284.0344 202.2004 205.7288 304.8284 212.241 272.5029 290.6562 234.1738 274.4012 326.4286 243.7914 328.8727
50.52662 51.72631 42.87709 34.04083 63.57891 157.2623 33.44223 147.2876 13.1064 33.632 63.5304 3.773077 23.41889 21.10704 27.35162 0 20.43146 32.10573 45.53875 50.59713 48.49885 56.66667 54.63465 66.01347 67.69622 85.16716 181.303 168.804 167.1098 127.3045 144.0868 211.2024 150.4421 146.4073 155.0358 157.5821 221.4824 151.6535 218.2757 159.3168 218.2608 218.6306 227.4557 262.3831 217.8595 226.1348 286.7853 175.474 218.9036 228.4888 180.1447 224.7497 226.0423 227.3451 274.5342 179.4866 176.0316 182.7068 191.8448 233.8969 195.155 194.8746 264.6712 195.2668 197.7903 284.4744 208.6066 255.8523 273.3504 237.6156 260.6123 308.1329 247.6106 311.1056
70.34333 55.70009 57.31492 42.19005 45.96194 177.6934 19.36332 155.3523 26.62705 53.93515 43.56604 21.53195 5 3.092329 7.615773 20.43146 0 12.08305 25.94224 30.96974 29.3622 38.01316 36.31116 48.79549 50.93133 100.8464 199.0779 186.1564 184.2912 116.8118 134.9609 226.3559 140.4165 136.927 145.0984 147.472 235.841 148.0135 231.9537 155.9024 231.7952 231.9467 241.0145 277.5143 230.5559 239.1788 300.217 180.5464 230.6729 241.1493 185.7148 236.9072 238.3044 239.7102 289.4188 174.4943 174.8285 178.3396 197.3854 245.5952 189.8175 197.9949 276.9801 197.4361 200.7473 297.6407 208.2577 265.8728 283.9243 232.038 268.2872 319.5485 241.7711 322.078
82.35102 64.22227 68.88396 52.63079 40.30509 189.1513 21.81856 157.4751 38.58756 65.73431 34.17601 33.52052 12.04159 13.0024 8.944272 32.10573 12.08305 0 13.89244 18.89775 17.46823 26.24881 24.74874 37.64306 40 108.2589 207.5235 194.2993 192.3077 108.5219 127.2705 232.7767 132.2061 129.031 136.9071 139.1761 241.6795 143.2829 237.332 151.2399 237.0759 237.0786 246.2884 283.8187 235.2743 244.1076 305.2861 180.6793 234.7765 245.815 186.1182 241.2488 242.7118 244.1823 295.5271 168.827 171.3038 173 197.7094 249.6097 183.8838 196.8654 281.3273 195.7473 199.5074 302.5313 205.0518 268.7432 287.1115 225.8205 269.6665 323.2229 235.3853 325.4555
95.995 75.97697 82.61961 65.79514 39.14716 201.9463 31.71653 159.6404 52.47857 79.12016 27.58623 47.21361 25.6125 26.83398 21.93171 45.53875 25.94224 13.89244 0 5.062114 4.099458 12.80625 11.85327 25.05993 27.73085 116.709 216.6679 203.1269 200.9956 98.84331 118.1811 239.5204 122.4623 119.6829 127.1609 129.2942 247.7297 137.6118 242.8631 145.5922 242.4954 242.3267 251.6764 290.3228 240.0521 249.1034 310.3179 180.4217 238.8493 250.5035 186.1424 245.5769 247.1113 248.6524 301.7834 161.8971 166.8652 166.4332 197.5854 253.539 176.5761 195.0718 285.5669 193.3132 197.5743 307.3606 200.8239 271.3075 290 218.0519 270.5125 326.6086 227.4011 328.4939
101.0571 79.95702 87.4507 70.35712 39.05925 206.8984 35.48172 161.5619 57.45977 84.17021 25.75121 52.27332 30.45694 31.77361 26.66693 50.59713 30.96974 18.89775 5.062114 0 3.490065 8.867074 8.782084 21.50872 24.35416 120.6446 220.7105 207.0862 204.9161 96.31005 115.8644 242.8407 119.8389 117.246 124.5272 126.5943 250.8299 136.6972 245.802 144.6697 245.3989 245.1757 254.5646 293.5462 242.7512 251.8673 313.0645 181.4707 241.3195 253.1672 187.2835 248.1262 249.683 251.2461 304.9248 160.4236 166.381 165.1019 198.6596 255.9524 174.9256 195.5457 288.0653 193.5526 197.9939 310.0426 200.375 273.2533 292.0456 216.1678 271.866 328.8055 225.4199 330.5732
99.02218 80.06751 86.34315 69.73382 41.82271 204.3063 35.81438 158.1678 55.9804 81.95612 29.04833 50.36382 29.3849 30.4705 25.81612 48.49885 29.3622 17.46823 4.099458 3.490065 0 8.83962 7.754927 20.96359 23.63202 117.2823 217.374 203.724 201.5429 94.89892 114.2999 239.364 118.4989 115.7676 123.1955 125.3135 247.3415 134.2888 242.3121 142.2666 241.9094 241.6872 251.0753 290.0626 239.2686 248.3817 309.58 178.2811 237.8539 249.6867 184.0683 244.6538 246.2089 247.7703 301.4375 158.3244 163.7665 162.9217 195.4639 252.4925 172.9329 192.5421 284.5976 190.6353 195.01 306.5614 197.7475 269.859 288.635 214.3229 268.5985 325.3728 223.6379 327.1578
107.1623 88.67074 95.13149 78.56844 46.28715 211.4589 44.25864 158 64.63745 89.88882 31.38471 58.72074 38.20995 39.24363 34.65545 56.66667 38.01316 26.24881 12.80625 8.867074 8.83962 0 2.54951 12.64911 15.52417 121.5113 221.6777 207.8346 205.5608 87.69265 107.3504 241.9463 111.1652 108.6646 115.8471 117.8855 249.4354 129.2942 244.0666 137.2488 243.5898 243.2535 252.7153 292.3914 240.5265 249.7649 310.8839 176.4653 238.6483 250.8625 182.4089 245.6013 247.2003 248.8051 303.5807 152.4797 159.3989 157.2768 193.6698 253.16 166.83 189.7077 285.411 187.4086 192.0808 307.7339 193.4018 269.6006 288.555 207.8853 267.2396 325.5653 217.0697 327.1212
105.0857 87.81799 93.5548 77.28195 47.29693 209.0938 43.55959 155.8536 62.90072 87.7411 32.87096 56.77698 36.77635 37.68703 33.35416 54.63465 36.31116 24.74874 11.85327 8.782084 7.754927 2.54951 0 13.20984 15.89025 118.9643 219.1312 205.2918 203.0203 87.54713 107.0838 239.4838 111.0937 108.4735 115.7845 117.8664 247.0152 128.2673 241.6795 136.232 241.2105 240.8864 250.3408 289.9518 238.1942 247.4187 308.55 174.621 236.3736 248.5407 180.5339 243.3074 244.901 246.5005 301.1582 151.7574 158.185 156.4816 191.8241 250.9034 166.21 188.0917 283.1369 185.8884 190.488 305.4156 192.1881 267.4823 286.4097 207.4069 265.3158 323.3803 216.6478 324.9712
116.0366 101.0272 106.1037 90.27181 57.67582 217.8578 56.74646 153.0249 75.16648 98.38699 41.7732 68.46988 49.67897 50.41887 46.40043 66.01347 48.79549 37.64306 25.05993 21.50872 20.96359 12.64911 13.20984 0 3 123.1787 222.991 208.8777 206.4637 75.32596 95.11455 240.5535 98.70715 96.33276 103.379 105.3803 247.3095 118.6802 241.4632 126.5887 240.8817 240.3835 249.93 290.5303 237.2277 246.6222 307.5279 169.2926 234.7105 247.4268 175.4109 241.8595 243.5159 245.1775 301.432 141.0222 149.3452 145.9863 186.4725 249.0181 155.1413 181.276 281.4124 178.5329 183.5341 304.1989 183.3037 264.1916 283.3514 195.9152 260.4323 320.6748 205.0055 321.9258
117.4926 103.6364 108.1896 92.61749 60.66712 218.5725 59.446 151.137 77.15569 99.76472 44.72136 70.254 52.00961 52.65988 48.82622 67.69622 50.93133 40 27.73085 24.35416 23.63202 15.52417 15.89025 3 0 122.8007 222.4455 208.276 205.8306 72.33948 92.11828 239.3846 95.73613 93.34345 100.4103 102.4207 245.9776 115.8016 240.0302 123.7024 239.4264 238.8938 248.4552 289.2437 235.648 245.0724 305.9181 166.9641 232.9979 245.815 173.1127 240.1853 241.8533 243.5262 300.0804 138.0499 146.5367 143.028 184.1331 247.259 152.1526 178.7177 279.6747 175.9005 180.9555 302.5524 180.4834 262.1734 281.3699 192.9157 258.1472 318.749 202.0056 319.9394
74.86785 126.6195 100.6231 108.6002 146.8077 112.4342 118.0605 80.29364 92.63369 69.83552 142.3517 87.23316 105.4751 103.0343 108.4066 85.16716 100.8464 108.2589 116.709 120.6446 117.2823 121.5113 118.9643 123.1787 122.8007 0 100.1699 86.44202 84.28671 141.439 148.7563 126.0357 157.7346 152.1217 161.1197 163.9817 136.5174 131.6435 133.8301 136.8377 133.9589 134.5669 143.0874 177.2191 134.618 142.3534 202.3522 116.1077 137.2006 145.2067 118.423 142.2849 143.3911 144.5164 189.3733 160.3034 141.5238 160.4151 129.1395 152.1217 175.3416 140.8119 181.6335 144.8068 144.0626 200.2987 166.6741 177.1615 193.2382 214.5951 187.7232 226.1903 224.9361 229.894
152.0254 212.5147 182.7266 196.9467 244.6477 92.75788 214.7429 114.9375 185.809 156.7067 241.6982 182.575 203.3937 200.9317 206.693 181.303 199.0779 207.5235 216.6679 220.7105 217.374 221.6777 219.1312 222.991 222.4455 100.1699 0 14.72715 17.75528 228.3966 229.8603 53.03772 239.0771 233.3345 241.3301 244.0082 69.02898 199.4492 74.87657 201.3944 76.53104 79.26695 82.02439 94.15207 85.90693 86.91663 130.3163 144.4611 96.84007 92.65528 141.7674 95.90099 95.52487 95.18929 107.1226 222.6995 193.6311 220.0659 146.3728 106.5317 234.5009 168.5052 122.3838 176.5814 171.2577 130.6643 204.155 138.6861 146.1677 264.8345 165.0757 166.7936 274.2066 173.3385
141.9794 201.9457 172.4738 185.8805 231.9024 94.12793 202.2323 101.6028 173.8751 145.4667 228.4678 170.2347 190.562 188.1005 193.7702 168.804 186.1564 194.2993 203.1269 207.0862 203.724 207.8346 205.2918 208.8777 208.276 86.44202 14.72715 0 3.28718 213.6927 215.2915 54.28832 224.5142 218.7675 226.8083 229.497 69.68899 185.3345 73.51682 187.4587 74.88139 77.25373 81.6551 100.5757 82.73384 85.38963 134.3002 132.4055 92.49264 90.74078 130.1085 92.76793 92.69604 92.66727 113.5377 209.0017 180.4159 206.5282 135.4372 103.7202 221.0726 156.9805 123.0994 164.8046 159.8266 134.0484 192.2051 135.5529 144.8697 252.2328 159.8506 168.4177 261.7317 174.4567
141.1307 200.8911 171.535 184.6761 230.0918 96.0554 200.5195 98.31687 172.384 144.2333 226.4647 168.599 188.7306 186.2701 191.9017 167.1098 184.2912 192.3077 200.9956 204.9161 201.5429 205.5608 203.0203 206.4637 205.8306 84.28671 17.75528 3.28718 0 210.6472 212.1431 53.66796 221.3632 215.6183 223.6406 226.3255 68.82042 182.0803 72.19591 184.188 73.4932 75.77928 80.50621 100.8828 81.00154 83.98363 133.9663 129.1869 90.5 89.23704 126.9262 91.01236 91.00137 91.03433 113.8112 205.719 177.1306 203.2419 132.3301 102.0012 217.7855 153.8059 122.0657 161.6052 156.6607 133.5792 188.9881 133.7171 143.385 248.9687 157.6016 167.5168 258.4744 173.4416
169.8326 172.3731 170.1764 158.4961 132.5236 252.3413 129.8672 127.1408 139.5421 152.2695 116.0043 130.7866 119.5408 119.3548 117.3414 127.3045 116.8118 108.5219 98.84331 96.31005 94.89892 87.69265 87.54713 75.32596 72.33948 141.439 228.3966 213.6927 210.6472 0 20.13565 228.8755 23.68576 21.0238 28.38818 30.67572 230.8246 55.86591 222.4062 62.38238 221.2193 219.7618 229.2968 273.6314 214.1612 223.9833 280.9958 126.5622 207.8485 222.9484 133.2704 215.8008 217.72 219.6406 282.3902 69.73788 87.78383 75.6439 142.0211 220.1091 82.11652 128.8449 251.9296 123.2396 130.1589 276.6972 119.4456 226.75 246.4346 121.3364 214.4784 284.4792 130.1163 283.8613
184.2452 190.6557 186.7979 176.147 152.5001 260.9204 148.8327 122.8735 156.6486 167.0572 136.0408 147.6744 137.9617 137.6172 135.982 144.0868 134.9609 127.2705 118.1811 115.8644 114.2999 107.3504 107.0838 95.11455 92.11828 148.7563 229.8603 215.2915 212.1431 20.13565 0 225.6667 9.240514 3.480102 12.40072 15.26798 226.2332 42.18741 217.2332 47.21282 215.8953 214.19 223.5556 268.3129 207.9899 217.7589 272.9108 116.6881 200.6932 216.2131 123.3333 208.733 210.6944 212.6565 276.3766 50.57618 72.36098 56.76951 131.0017 212.1386 62.21771 115.4778 243.3394 109.0143 116.4205 268.3853 102.2286 216.1892 235.7826 101.2115 201.5683 273.6566 110.0456 272.521
191.5526 249.7529 221.2691 232.6392 272.2251 145.7704 244.0012 102.8366 218.2476 192.3798 266.34 213.2255 231.106 228.691 233.8226 211.2024 226.3559 232.7767 239.5204 242.8407 239.364 241.9463 239.4838 240.5535 239.3846 126.0357 53.03772 54.28832 53.66796 228.8755 225.6667 0 234.4948 229.0022 235.7807 238.1701 16 188.9577 23.50532 188.7929 25.4951 28.62254 29.27456 51.19149 36.89173 35.10698 80.51926 120.8056 49.40648 41.10961 116.1077 46.06517 45.18849 44.38468 63.40544 206.9951 174.8885 203.0025 116.7305 55.71355 216.0879 140.46 69.42667 149.4657 142.599 79.94848 176.882 87.5791 93.43447 239.793 116.7262 114.3106 248.2061 120.5871
191.6994 196.0175 193.2693 181.984 155.5419 269.7991 153.5465 131.6666 162.826 174.3564 138.8907 153.9733 143.1963 142.9837 141.0206 150.4421 140.4165 132.2061 122.4623 119.8389 118.4989 111.1652 111.0937 98.70715 95.73613 157.7346 239.0771 224.5142 221.3632 23.68576 9.240514 234.4948 0 5.760993 4.70334 7.14553 234.8505 49.22634 225.7555 53.37146 224.3909 222.6403 231.9646 276.7722 216.3265 226.0748 280.7377 124.2815 208.8216 224.42 130.8814 216.8722 218.8412 220.8107 284.6924 53.00579 77.90835 59.50351 138.1649 220.0529 62.77962 121.7596 251.0535 114.9116 122.5211 276.1544 106.2057 223.3208 242.8572 99.55381 207.7963 280.6312 107.8844 279.3053
187.0037 192.5993 189.1719 178.2723 153.5399 264.247 150.5152 126.1928 158.9025 169.7528 137 149.9737 139.8428 139.5495 137.7861 146.4073 136.927 129.031 119.6829 117.246 115.7676 108.6646 108.4735 96.33276 93.34345 152.1217 233.3345 218.7675 215.6183 21.0238 3.480102 229.0022 5.760993 0 9.195409 12.04159 229.4907 44.77723 220.4552 49.45733 219.1073 217.385 226.7355 271.5128 211.1421 220.9038 275.8747 119.5492 203.767 219.3171 126.1784 211.8112 213.7756 215.7406 279.5233 51.35828 74.4043 57.68882 133.7012 215.1325 62.31929 117.8346 246.2598 111.2205 118.7081 271.3274 103.6931 218.8883 238.4617 100.5401 203.924 276.3005 109.1936 275.0932
196.0549 200.7072 197.8498 186.6411 160.1563 273.311 158.2498 132.9527 167.4452 178.7565 143.4883 158.5755 147.8892 147.6706 145.7197 155.0358 145.0984 136.9071 127.1609 124.5272 123.1955 115.8471 115.7845 103.379 100.4103 161.1197 241.3301 226.8083 223.6406 28.38818 12.40072 235.7807 4.70334 9.195409 0 2.867442 235.826 49.07364 226.6099 52.57656 225.2122 223.4065 232.6777 277.5323 216.9613 226.682 280.8227 124.26 209.2325 224.9071 130.8111 217.2906 219.2667 221.2432 285.2808 50.26657 76.57168 56.84384 137.7699 220.2436 59.24655 120.7569 251.0436 113.6745 121.3985 276.1867 103.9285 222.832 242.315 95.29152 206.6677 279.9984 103.5075 278.5309
198.7853 203.048 200.4121 189.082 161.983 276.1774 160.4627 135.3578 169.9559 181.4635 145.279 161.1106 150.2165 150.0252 148.0068 157.5821 147.472 139.1761 129.2942 126.5943 125.3135 117.8855 117.8664 105.3803 102.4207 163.9817 244.0082 229.497 226.3255 30.67572 15.26798 238.1701 7.14553 12.04159 2.867442 0 238.1029 50.9902 228.8416 54.1759 227.4313 225.6042 234.8531 279.7224 219.1073 228.8154 282.7249 126.1467 211.2865 226.9912 132.6725 219.3468 221.3256 223.3047 287.4009 50.66431 77.82673 57.28001 139.474 222.2004 58.94653 122.1556 252.9055 114.9478 122.731 278.0654 104.5622 224.4671 243.9201 94.13531 207.9663 281.5524 102.1824 280.0112
204.3375 261.6725 233.6493 244.2478 281.5004 161.7425 253.8848 103.7346 229.1201 204.2401 274.8545 223.6809 240.6699 238.2846 243.2139 221.4824 235.841 241.6795 247.7297 250.8299 247.3415 249.4354 247.0152 247.3095 245.9776 136.5174 69.02898 69.68899 68.82042 230.8246 226.2332 16 234.8505 229.4907 235.826 238.1029 0 188.0239 10.97725 187.1843 13.0384 16.10124 13.60147 43.47567 25 20.40833 66.81862 116.9017 37.64306 26.41969 111.6109 32.64966 31.40064 30.23243 54.15025 204.1347 171.4701 199.7448 110.6797 41.18252 212.235 134.4061 53.55429 143.5688 136.2714 65.66399 170.4795 72.47513 77.52419 233.5131 102.7278 98.72929 241.5414 104.8296
182.7314 202.2585 192.1067 185.5586 175.552 243.0454 164.956 86.82724 164.7574 167.2991 160.3309 155.424 152.0033 151.0052 151.0828 151.6535 148.0135 143.2829 137.6118 136.6972 134.2888 129.2942 128.2673 118.6802 115.8016 131.6435 199.4492 185.3345 182.0803 55.86591 42.18741 188.9577 49.22634 44.77723 49.07364 50.9902 188.0239 0 178.5175 7.98088 177.0452 175.1207 184.2715 229.1749 168.428 178.0913 231.7526 75.18643 160.3808 176.1391 81.7435 168.4429 170.4259 172.4094 236.6205 29.35767 32.20248 31.32092 88.95504 171.2104 45.10758 73.4983 201.972 67.47592 74.60399 227.1131 65.29357 174.1316 193.6931 87.04947 159.5306 231.5233 97.32035 230.3394
