1.666667 50.33333
3.875 56.125
1.7 95
178.5367 139.2073
2 53
6.869565 43.3913
3.5 69.5
3 89
4 41
5.5 87
5 89
5 91.5
6 58
11.2 64.52
7 48
7.333333 55.33333
13.21277 50.2766
8 64
9 38
9 57
9 59
9 83
16.96203 31.39241
10 70
11 60
11 84
13.5 41
13 43
14 67
14 80
16.5 55
15.5 69
15 74
17.6 58.2
17 50
18 61
18 63
18 69
19 41
19 48
19 66
21 30
21 38
21 40
21 65
21 71
23 29
23.5 37
23.33333 55
23 69
25.5 35.5
25 63
26.5 53
26 70
28.53846 19.61538
29.625 48.1875
27 62
27 98
28 39
29 65
31.5 23.5
31 41
31 43
32.77778 54
31 61
31 68
32.5 14.5
32 20
32 72
32 74
33 17.5
34 26.25
33.5 29.5
33 43
36.11111 20.55556
34.5 60.5
34 64
34 67
34 69
37.7 11.1
35 17
35 41
35 57
39.5122 229.9268
37.5 16.5
37 24
37.5 26.5
37 30
37 54
37 56
37 58
37.66667 61
37 68
37 72
37 74.5
39 35.5
38 45
39 32
39 53
39 55
39 57
40 50
40 59
40 61
40 75
41 25
41.5 37.5
41 40.5
41 54
41 56
41 78
42.5 10
42 15
42 34
42 58
42 60
43.4 74
43 24
43 27
43.33333 40.33333
43 45
43 49
43 55
43 64
44.5 4.5
44 19.5
44 29
44 57
44 61
44 71
45 13
46 23
45 25
45 32
45.5 34
46.55556 45
45 55
51.10959 26.43836
46 38
47 56
50.2 2.4
48.5 9.5
48 14
48 25.5
48 73
49 70
53.75 9.125
58.82857 14.84286
50 52
52.16667 73.33333
56 41.45833
51 42
51 69
52 5
52 48
54.47619 51.85714
54 6
54 33.5
55.5 2.5
55 21
58.5 1.5
58 59
59 25.5
61.71429 34.35714
60 45
62 23.25
61.5 26
61 43
61 47
62 28
62 50
63 16.5
63.5 38.5
65.71429 55.5
65.77778 11.55556
64 25
65.66667 1.333333
65 32.5
65 51
65 61
66 54
73.36923 25.84615
67 43
68 5
68.5 36
68 49
68.5 52.5
71.33333 12.66667
69 33
69.5 42
70 20
70.5 63.5
70 75
71 46
71 79.5
72.75 43
72.5 48
72.66667 66.33333
73.33333 34.33333
74 38.5
73 57
75 20
75 46
75 52
75 54
77 43.66667
77.66667 40
77 49
79 28
79 42
79 51
79 56
80 48
80 69
81 43
82 20
83 54
85 21
85 24
88.66667 19
89.5 67
90 5
91 33
91 54
93 46
94 8
94 54.5
95 6
97 4
97 29
106 8
107 2
107.6667 5.333333
107 140
108.5 11.5
117 4.666667
116.8 7.6
120.5 3
132 237
133.3333 222.3333
135 219.5
141 1
157 1
160 21
164 4
165.3333 2
168 1
168 3
169 5
170 12
172 3
172 5
174 2
180 223
185 13.33333
186 10
191.5 235.5
191 244
192.3333 3.333333
194 1
198 234
202.5 232.5
204 51
211.9 52.13333
209 226
214 235
215.8261 279.8696
215 222
218.5 221.5
219 226
220 207
221 197
221.5 202.5
221 218
222 124
222 212.5
223 209
223 215
225.4444 216.8889
223 221.5
224 202
224 204
225.4 211.6
225 130
225 206
225 208
226 198
227.4 219.6
227 286.5
229.75 36.9
228 223
228 225.5
229.5 212.5
229 217
230 70
241.0284 218.9504
234 42
236 134
239 212
244.5714 31.28571
243 212
245 112
247 103
248.1429 111.1429
255.431 224.2759
248.3333 224.6667
251.9 233.4
249 231
252 219
252 226
253 210
255 210
255 217
256.5 212.5
257.5 215.5
258.2 229.8
258 271.6
258 205
258.5 236
259.5 211.5
260 205
262.5 80
262.5 215.75
261 225
261 228
262.4 237.8
263 207
263 222.5
263.3333 226
263 230
264 234
266.6667 202.7778
265 209
265.5 211
265 213
265 218
265 222
265 232
268 208
268 225
269 238.6667
270 225.5
270 228
271.5 201
271 249
272 199
273.3333 235
273 238
273 248
274 242
276.0714 253.2143
276 218
276 234
276 238
278.5 216.5
278 223
280.4444 220.4444
279.5 226
280.5385 230.4615
279.8 251.6
285.8846 21.46154
282 216
282 268
282 275.5
283 223
283.6 225.8
283.5 266.5
283.75 273.75
285.5 221
285 269
286.8571 274.8571
289 215
291.75 275.5
294 264.5
295 16.5
299 181.3333
304 189
304 258.5
