0 64 195.9014 55.00909 10.41288 50.03998 17.84657 62.07254 64.07027 50.60138 19.10497 22.62742 28.3196 41.67733 65.45991 62.03225 35.75262 38.8973 29.96665 39.69887 30.31914 39.96248 191.8324 44.10215 42.94182 51.08816 40.94203 48.42061 47.18315 47.12218 51.97115 52.80152 58.25873 56.60955 61.44306 55.71355 54.24574 60.53924 55.22681 56.88585 67.57588 60.41638 64.07808 61.84254 72.56003 65.30697 69.78454 76.40026 79.21073 78.44743 83.19856 86.47832 85.84288 89.50559 87.28115 88.42385 93.04837 106.3584 110.3396 113.8444 144.3607 113.6893 116.5879 113.0531 116.6726 234.917 223.6788 136.565 222.4011 148.1924 149.5523 150.6254 153.1747 155.357 160.6549 170.4259 170.8391 186.2197 187.7472 195.2013 197.3069 277.8939 276.5881 203.1994 271.3982 277.5464 211.1433 279.034 287.4335 320.5186 280.7477 283.7464 286.1857 349.4084 281.8971 235.7223 272.5459 286.9991 270.4404 240.6657 273.5416 290.5185 332.9508 228.8068 274.8709 291.7328 230.7054 233 252.3668 292.8361 243.807 253.8425 253.4502 256.6327 310.6175 350.7278 311.0064 353.5562 320.4809 321.5315 326.0981 344.6232 324.803 264.2466 330.1007 332.1118 336.2038 331.074 336.245 337.2002 325.9034 328.6609 335.1492 338.6696 328.9635 332.1494 345.1861 353.1147 328.9183 333.101 336.4509 285.624 334.5504 335.6307 357.6646 332.2123 358.3682 336.238 337.3129 369.3914 365.8394 369.6728 368.8123 295.1038 330.8005 372.3993
64 0 175.0615 9.055385 71.81941 14.14214 46.63153 3.605551 3 17.90251 78.26238 81.58431 85.61542 35 21.09502 22.80351 44.52247 95.21029 81.59657 94.86833 76.88465 91.5478 129.7731 95.46203 92.19544 104.5466 70.74072 97.96882 85.71027 65.82173 100.6231 98.48858 59.13104 100.8198 58.23444 98.79271 75.37772 61.58734 88.23831 92.80086 64.17554 90.2855 106.7801 93.5548 67.92144 100.1249 104.0382 86.60831 112.9115 85.47514 92.66067 120.2269 99.64437 122.6835 104.0096 111.4755 114.6211 140.2668 143.216 149.2042 111.3194 147.5034 150.1402 143.934 140.7853 185.262 176.1975 163.4442 175.6082 174.7484 172.4738 174.2642 176.6536 177.4706 181.2457 193.6311 191.0026 206.0173 208.425 217.1379 219.7134 237.135 237.2277 210.3188 234.1816 239.416 217.6705 241.139 249.0181 276.3709 244.9295 247.0951 249.3797 310.7698 247.3095 221.7318 240.7514 251.2061 240.1041 225.282 242.5387 254.5918 289.2339 238.9589 244.5608 256.7255 231.8124 241.6299 236.6622 260.4477 254.773 244.0738 246.0183 247.1964 276.3824 309.0146 277.7427 311.8108 285.412 286.9259 290.8264 305.7325 290.6974 262.7894 296.2811 297.6613 301.9023 298.332 302.6891 303.2227 295.8462 297.8087 302.8481 305.7643 299 302.0782 311.6346 317.4177 299.8054 302.5959 305.6426 297.1632 304.9262 305.6927 322.2732 303.6264 323.2519 306.7768 307.5386 332.3643 329.8704 333.0616 332.9722 307.3211 310.2338 339.2127
195.9014 175.0615 0 175.7674 193.2591 175.928 185.075 172.4432 172.1019 167.8182 190.5463 190.5736 188.2425 161.8844 154.7576 154.6176 162.6865 187.6331 179.8598 185.4546 174.3512 179.1885 164.7539 178.814 175.4673 183.3347 157.9641 175.7411 161.2974 149.5307 174.1727 169.2557 137.8693 166.5878 135.0473 164.9605 144.8492 135.4565 152.8057 155.2871 128.5232 147.541 163.4611 148.8477 123.46 151.4384 149.4909 123.0338 146.5721 119.8734 117.49 145.4842 119.0064 144.0636 121.0145 128.1303 124.3364 144.7591 142.517 148.7152 66.97774 144.9146 144.5235 138.0008 123.0257 110.7693 96.77668 129.6393 93.50683 130.5993 120.7671 122.9133 122.9262 119.4977 116.2125 126.5275 117.4567 121.586 124.9995 132.3756 134.9264 106.4048 101.611 88.71617 92.071 99.33549 90.6823 100.0228 108.3586 151.4372 96.98408 101.3029 103.7531 165.0435 95.66601 49.36435 82.65315 102.4489 78.73045 51.44528 82.46709 105.8423 161.1571 112.4387 82.84293 105.2712 85.50927 110.3092 62.25829 102.3015 125.0944 74.69399 79.70174 77.94935 121.541 172.3868 120.5983 175.0675 132.0366 132.3693 137.6391 161.009 134.8104 104.1002 139.5205 142.2368 145.9689 139.2349 145.1209 146.5324 131.8307 135.1309 142.7373 146.7589 134.7668 137.9675 153.7588 164.0056 134.1931 139.2077 142.7165 159.1546 140.0406 141.3003 167.9869 137.1701 168.3222 141.6065 142.8524 181.4862 176.6167 181.1735 179.3215 169.1242 136.097 179.9123
55.00909 9.055385 175.7674 0 62.76447 5.09902 37.58324 7.28011 9.219544 10.97725 69.2315 72.56721 76.65507 27.58623 21.18962 21.2132 36.62308 86.33076 72.8011 86.03488 68.23672 82.8553 138.1185 86.8159 83.63014 95.85406 62.93846 89.44582 77.71261 58.75798 92.17917 90.21086 53.75574 92.67087 53.38773 90.6973 68.52883 56.36488 80.72174 85.14693 59.77039 83.08914 98.81295 86.26993 63.92364 92.69844 96.72714 81.3941 105.7852 80.62258 87.72685 113.1923 94.36631 115.7335 98.48858 105.395 108.7566 133.4271 136.5067 142.2927 113.4637 140.7347 143.4192 137.4373 134.9907 191.0497 181.5403 157.5436 180.8183 168.9645 167.0945 168.8135 171.2381 172.2217 176.2044 188.3534 186.0753 201.2191 203.5313 212.1326 214.6625 241.4477 241.2986 207.1714 237.876 243.2817 214.6416 244.9694 252.9585 281.359 248.4187 250.7309 253.0479 314.8765 250.5993 221.6506 243.5575 254.7087 242.6685 225.4285 245.2203 258.1259 294.1687 235.5463 247.1356 260.1115 229.5931 238.4303 236.9072 263.4103 251.3151 243.4625 245.0735 246.5488 279.6896 313.6367 280.8932 316.4427 288.8771 290.3179 294.3365 309.8728 294.0153 261.0541 299.5638 301.0502 305.2753 301.4432 305.9418 306.5453 298.518 300.6127 305.897 308.9171 301.6637 304.7659 314.9039 321.0483 302.3347 305.3543 308.4562 293.7627 307.5484 308.3667 325.8619 306.0801 326.7973 309.3768 310.1903 336.238 333.5663 336.8679 336.6519 303.8573 311.4498 342.4708
10.41288 71.81941 193.2591 62.76447 0 57.69166 25.23397 69.58145 71.57778 57.04124 8.719411 12.2159 17.93818 45.56619 70.79321 67.08598 37.84611 28.49084 20.49093 29.33476 22.22956 29.96378 197.8582 34.02173 33.18928 40.73424 35.84415 38.46037 39.22886 43.73103 42.03901 43.24613 57.02217 47.14956 60.58385 46.45243 49.34479 58.98074 47.78784 48.79168 66.0852 53.23095 54.62122 54.23332 70.84243 56.99586 61.39108 71.77624 70.60826 74.25549 78.3261 77.69655 80.12165 80.73663 81.02394 81.13172 85.84042 97.23334 101.2833 104.4792 144.4518 104.4904 107.3875 104.1944 108.6027 237.2633 225.6151 127.9116 224.2002 139.473 141.238 142.2175 144.7636 147.0867 152.5198 161.9166 162.6745 177.994 179.4126 186.6868 188.731 278.186 276.615 196.4151 271.043 277.3347 204.3828 278.7713 287.2333 321.3396 280.0903 283.23 285.6877 349.0417 281.0096 231.6888 271.2023 286.3099 268.8521 236.8131 272.0543 289.8391 333.6457 221.4875 273.2564 290.8794 224.541 225.8479 248.4934 291.5062 236.319 249.0727 248.3446 251.7996 309.55 350.9641 309.7619 353.7916 319.531 320.4931 325.1668 344.3186 323.6624 258.2558 328.8909 331.0103 335.0623 329.6668 334.9679 335.9966 324.0393 326.9266 333.6502 337.2677 327.073 330.2672 343.8811 352.1806 326.8807 331.2913 334.6837 277.918 332.5828 333.7141 356.6614 330.0733 357.3121 334.2368 335.3625 368.664 364.9221 368.8662 367.8632 287.2926 327.3451 370.954
50.03998 14.14214 175.928 5.09902 57.69166 0 32.5346 12.04159 14.03567 8.514693 64.13267 67.46851 71.56815 23.60085 22.47221 21.54066 32.19084 81.27115 67.77905 80.99383 63.28704 77.87811 142.6778 81.85964 78.71467 90.87354 58.4658 84.54913 73.10438 54.7403 87.32125 85.44004 50.8063 87.9667 50.76662 86.02325 64.60495 53.48832 76.38063 80.72174 57.36288 78.92701 94.20191 82.05181 61.72854 88.39118 92.47952 78.39005 101.6301 77.83315 84.8646 109.0802 91.28527 111.6658 95.25755 101.8305 105.3091 129.4042 132.5531 138.2241 114.5426 136.7452 139.4539 133.6001 131.5466 194.0773 184.3192 154.0195 183.5218 165.4962 163.8512 165.5295 167.9717 169.0468 173.1416 185.1513 183.0683 198.2737 200.5318 209.0667 211.5703 243.6001 243.3126 205.139 239.6769 245.1775 212.6701 246.8441 254.8921 283.8836 250.0969 252.4916 254.8259 316.882 252.1626 221.3256 244.8494 256.3913 243.8237 225.2288 246.4407 259.8249 296.6585 233.3486 248.2942 261.725 228.0636 236.3493 236.7551 264.781 249.0843 242.825 244.2478 245.8891 281.2494 315.9399 282.3632 318.7507 290.5237 291.9221 296.0068 311.8993 295.5757 259.7773 301.1021 302.6487 306.8632 302.8828 307.4606 308.1039 299.7082 301.8775 307.2995 310.3779 302.8481 305.9628 316.4293 322.7786 303.4423 306.5913 309.7235 291.5465 308.707 309.5545 327.5668 307.1433 328.477 310.5221 311.3647 338.1035 335.3304 338.6946 338.4058 301.6028 311.8092 343.9815
17.84657 46.63153 185.075 37.58324 25.23397 32.5346 0 44.50281 46.50269 32.75668 32.25678 35.75612 40.47839 25.46566 47.81736 44.52527 22.38861 50.79862 38.50325 50.93623 35.72464 49.11721 173.9861 53.33385 50.95586 61.72925 38.74597 56.87462 49.9925 41.04875 60.12071 59.5021 47.70933 62.78746 50.15227 61.30661 50.17669 50.34382 56.20053 59.26635 56.921 60.47428 69.9035 62.76942 62.03814 67.75323 72.24015 70.51596 81.87953 71.71123 77.51451 89.44272 81.68537 92.35394 84.15759 87.5154 91.81775 109.9558 113.6484 118.1442 130.3323 117.4149 120.2771 115.7 117.047 218.5463 207.636 138.2841 206.4709 149.9883 150.1712 151.4942 154.0292 155.8014 160.6876 171.4191 170.8698 186.3105 188.1289 196.0512 198.3242 263.2575 262.226 199.681 257.4539 263.436 207.5308 264.9764 273.2956 305.3219 267.1252 269.9602 272.3752 335.3751 268.5377 226.8623 259.7504 273.4026 257.9545 231.4962 260.9224 276.9052 317.8604 226.3809 262.409 278.3173 225.7443 230.1662 243.1923 279.9866 241.7237 246.1636 246.3707 249.0559 297.4244 336.0662 298.0243 338.8931 307.136 308.2888 312.7243 330.5279 311.6769 258.8132 317.0505 318.9299 323.0642 318.2617 323.2677 324.1335 313.6726 316.2602 322.4446 325.8409 316.7625 319.9332 332.2316 339.7124 316.9089 320.79 324.0812 283.9441 322.4415 323.454 344.3378 320.3319 345.1023 324.1705 325.1776 355.7366 352.4046 356.1074 355.411 293.6652 320.7935 359.5848
62.07254 3.605551 172.4432 7.28011 69.58145 12.04159 44.50281 0 2 14.57738 75.80237 79.07591 82.9759 31.62278 18 19.41649 41.24621 92.44458 78.74643 92.0489 73.9138 88.60023 130.8384 92.47702 89.15716 101.5923 67.39622 94.90112 82.41511 62.32576 97.50897 95.29428 55.52549 97.57121 54.63744 95.52487 71.84706 57.98276 84.81156 89.40358 60.60116 86.7975 103.465 90.08052 64.37782 96.67471 100.5651 83.00602 109.406 81.88406 89.06739 116.7069 96.04166 119.1522 100.4042 107.8785 111.018 136.7203 139.6561 145.6648 109.11 143.9488 146.5807 140.3567 137.1805 184.5887 175.2994 159.8405 174.6461 171.1432 168.8714 170.6605 173.0506 173.8715 177.6542 190.0316 187.4166 202.4387 204.8414 213.5491 216.1227 235.7796 235.7711 206.9034 232.5726 237.876 214.2722 239.5851 247.5096 275.3187 243.242 245.4649 247.7625 309.3357 245.5463 218.9155 238.8101 249.5245 238.0777 222.5242 240.5535 252.9229 288.1584 235.5111 242.5387 255 228.5432 238.21 233.9316 258.5653 251.3205 241.1327 243.0021 244.2473 274.6293 307.8003 275.9312 310.601 283.7199 285.2061 289.1522 304.3119 288.9498 259.6117 294.5208 295.9413 300.1766 296.508 300.9181 301.478 293.8639 295.8733 301.0017 303.9563 297.0152 300.1021 309.8706 315.7927 297.7738 300.6447 303.7113 293.7202 302.9274 303.712 320.6322 301.5692 321.5941 304.7704 305.5503 330.8368 328.272 331.5072 331.3676 303.8704 307.7824 337.4467
64.07027 3 172.1019 9.219544 71.57778 14.03567 46.50269 2 0 16.32483 77.78175 81.04937 84.92938 33.28663 18.11077 19.92486 42.97965 94.37161 80.65358 93.96276 75.78423 90.47652 128.9146 94.33981 91 103.465 69.067 96.73101 84.12045 63.83181 99.31767 97.06184 56.65933 99.30579 55.65294 97.24711 73.2912 59.07622 86.40023 91.02198 61.50203 88.30896 105.1523 91.61059 65.17776 98.23441 102.095 84.0595 110.8874 82.8553 90.04999 118.163 97.09789 120.5871 101.5135 109.1136 112.2007 138.1223 141.026 147.0812 108.4666 145.3315 147.9512 141.6757 138.3347 183.1529 173.9556 161.0124 173.3299 172.2846 169.9183 171.7236 174.1049 174.8866 178.6197 191.0497 188.3534 203.3423 205.7669 214.4992 217.0829 234.6487 234.6913 207.4247 231.5729 236.8396 214.7651 238.5561 246.4569 274.0455 242.2855 244.477 246.7676 308.2458 244.6324 218.7419 238.0005 248.5649 237.3205 222.2993 239.7707 251.9563 286.8959 236.0887 241.7788 254.065 228.8493 238.7384 233.6835 257.7208 251.9064 241.0747 243.0185 244.197 273.7102 306.6023 275.0455 309.401 282.7667 284.2684 288.1892 303.215 288.0278 259.8043 293.606 295.0038 299.2424 295.6298 300.0095 300.5545 293.0802 295.061 300.1366 303.0689 296.233 299.3146 308.9582 314.8031 297.0206 299.842 302.8967 294.2884 302.1539 302.9274 319.6514 300.8322 320.6225 304.0016 304.7704 329.7954 327.2682 330.48 330.3672 304.4524 307.3142 336.5357
50.60138 17.90251 167.8182 10.97725 57.04124 8.514693 32.75668 14.57738 16.32483 0 62.59792 65.73051 69.30007 17.10263 16.32483 14.30035 26.66927 78.47611 64.64132 77.97756 59.60914 74.31353 141.2327 78.1313 74.74289 87.28402 52.84174 80.44909 67.83989 48.08326 83.00904 80.73723 42.80864 82.99558 42.54703 80.94751 57.76244 45.43677 70.35979 74.90327 49.0408 72.50613 88.89601 75.74299 53.3275 82.27089 86.22099 70.44501 95.17137 69.73163 76.81471 102.5329 83.40564 105.0345 87.51286 94.44722 97.78804 122.685 125.7158 131.5829 107.1098 129.9663 132.6338 126.58 124.0202 188.9193 178.7756 146.5827 177.8658 157.9953 156.1198 157.8369 160.2623 161.2531 165.2528 177.3824 175.1357 190.2952 192.5941 201.1816 203.7069 237.1592 236.7076 196.7143 232.8358 238.4376 204.23 240.0802 248.1905 277.9069 243.1227 245.6023 247.9541 310.2412 245.0724 212.9941 237.5084 249.4193 236.3652 216.9435 239.0366 252.8685 290.6291 224.976 240.8371 254.6812 219.5552 227.9397 228.4874 257.5044 240.724 234.3982 235.7806 237.4567 274.1464 309.6587 275.1736 312.4748 283.504 284.8596 289.0095 305.2839 288.4692 251.2633 293.9728 295.5778 299.7808 295.6594 300.311 300.9925 292.2644 294.497 300.0408 303.1726 295.3989 298.5234 309.2838 315.8362 295.9295 299.186 302.3437 283.1825 301.235 302.1068 320.5971 299.5939 321.4814 303.0388 303.9054 331.3012 328.4205 331.8501 331.4845 293.2529 303.7803 336.8163
