0 173.2045 2.683864 38.85812 22.03867 12.37752 57.96295 46.05109 53.12206 61.06599 47.93045 55.40265 9.351638 49.69359 61.52355 20.07369 56.6939 72.79524 67.27505 77.06785 21.86214 74.23158 71.50802 65.54564 23.86322 25.34666 35.97677 57.91548 27.26634 65.51682 138.7278 87.21212 91.1805 97.3368 88.199 86.75801 84.72133 52.03975 96.24229 82.128 58.99537 65.41584 78.74296 77.78627 75.9528 74.86623 74.20211 73.59995 72.29421 59.61856 66.05265 71.83977 95.48509 68.36997 108.6564 106.8595 102.878 115.5101 78.47263 77.91231 109.2848 93.52782 95.76901 122.5824 121.3753 113.5537 111.4639 126.2144 140.1482 146.2257 190.209 180.5233 179.75 168.235 171.6813 179.838 182.9663 195.4928 198.1464 200.4575 209.058 211.5879 233.9654 204.1861 211.6664 244.4508 251.4179 280.177 312.4031 219.0952 222.9164 255.7962 292.9647 232.5374 226.7029 235.4383 234.4125 267.4569 248.302 276.0226 240.8074 242.3622 243.887 293.1697 308.3874 279.3475 291.5626 282.6384 258.2232 301.6951 300.1045 288.9934 305.7805 303.9923 310.8648 303.2342 308.086 290.7523 308.2051 335.2047 297.3759 308.2993 328.7232 331.5562 335.8589 305.2007 337.7458 338.7827 300.8419 301.6727 304.7195 340.7034
173.2045 0 173.9099 181.8603 175.2978 172.1063 189.0042 183.1723 185.6317 187.7275 181.6622 184.8963 163.8832 181.0616 185.282 167.0187 180.8696 187.9389 183.2923 187.7049 151.4991 184.0031 181.3196 174.9003 149.3413 147.929 156.6883 168.8175 145.9753 170.2003 164.5735 180.6626 177.6968 181.0118 172.9286 168.4656 165.7134 135.5399 173.2331 161.4711 143.907 145.1611 154.7314 151.2745 149.6932 147.3517 145.3295 143.3137 142.1023 126.3639 134.3893 135.3197 148.4248 121.6467 164.064 161.1188 146.826 161.0796 118.926 114.5532 146.5689 118.1134 115.2589 134.1169 132.4296 120.8857 66.78206 123.8871 138.9273 133.0109 110.6597 96.65994 93.39066 130.7588 135.8611 118.6774 120.8829 127.5535 121.6437 125.0583 132.4424 134.9949 100.2759 88.81968 90.79987 96.45459 108.3934 151.4527 165.6904 49.56145 51.64101 103.7908 161.1833 112.5696 85.6664 110.4482 62.45157 114.1591 125.2367 122.2139 74.8901 79.89489 78.14549 139.4026 161.0761 114.3647 134.522 119.5419 104.2856 143.8984 140.063 122.0984 148.1311 144.7127 153.8738 139.0013 144.8366 159.3189 144.0991 182.3605 125.2481 140.7804 170.5185 173.9351 179.1854 133.9322 181.3437 182.8436 169.2904 128.8974 131.63 180.0246
2.683864 173.9099 0 41.36726 24.62214 15.04161 60.46693 48.5824 55.65294 63.61094 50.5 57.95904 10.54751 52.28049 64.1043 22.74313 59.30847 75.39249 69.89748 79.68218 22.41163 76.86677 74.15543 68.21799 24.68299 25.98557 38.53894 60.59909 27.95085 68.20007 136.7537 89.88465 93.8619 100.0162 90.88286 89.43853 87.39708 54.18335 98.92548 84.79125 61.45934 67.93083 81.37106 80.38812 78.5398 77.429 76.74145 76.1134 74.78803 61.5909 68.3758 74.22432 98.06404 70.37977 111.3115 109.5046 105.4413 118.1461 80.56829 79.88273 111.8417 95.73531 97.94003 125.025 123.8033 115.8588 111.6971 128.5554 142.6066 148.6245 189.2967 179.765 179.0377 170.5603 174.0381 182.0172 185.1544 197.6898 200.2765 202.6086 211.234 213.7738 233.6049 205.9351 213.3877 244.3077 251.1558 279.5691 312.0656 220.0415 223.7996 255.6995 292.3773 234.355 228.2241 237.2051 235.2706 267.3579 250.1324 275.9153 241.9055 243.5513 244.9956 293.0265 308.0701 279.5336 291.5025 282.7601 259.6247 301.6376 300.1104 289.2339 305.7127 303.9712 310.772 303.3632 308.1769 292.5734 308.3239 334.972 297.8846 308.5438 328.6385 331.4518 335.7235 305.6391 337.6007 338.6241 302.6789 302.2501 305.3543 340.6765
38.85812 181.8603 41.36726 0 17 27 19.10497 7.28011 14.31782 22.315 9.617692 16.76305 40.31129 11.6619 23.09642 23.08679 19.03648 34.48832 29.5172 39 48.70992 36.67765 34.41576 30.18462 47.92703 50.15974 25.387 25.55386 50.9902 32.01562 175.5981 51.0392 55.88505 61.61169 54.00103 53.8145 52.63079 46.43823 62.26155 51.54098 42.04759 45.05736 50.9902 51.62364 50.75677 50.96077 51.41984 51.97115 51.62364 55.76562 52.15362 55.03635 69.00532 61.90769 77.46612 76.40026 76.64704 85.30094 68.46897 70.79901 82.99841 79.1012 82.05486 99.72462 99.0202 95.12623 128.4251 106.1803 116.1756 123.8588 218.0115 206.8668 205.6265 147.3201 149.8566 162.2652 165.1208 177.2005 181.3361 183.1338 191.0268 193.2899 255.3635 195.0923 202.9584 263.1539 271.494 304.0524 332.951 223.2891 228.0022 273.8211 316.5348 221.6632 221.382 225.4994 239.704 285.4085 236.9707 294.0068 242.3242 242.4046 245.1953 311.472 328.7159 293.5534 308.8394 297.6592 254.5413 318.8683 316.4838 302.3987 323.0557 320.6887 328.422 318 323.3145 279.156 323.0697 354.3586 307.044 321.5027 346.0708 349.1351 353.8036 315.7863 355.8005 357.0014 288.8533 310.3335 312.5332 357.2496
22.03867 175.2978 24.62214 17 0 10 36.05551 24.08319 31.14482 39.05438 25.89401 33.37664 23.5372 27.65863 39.48558 8.602325 34.71458 50.77182 45.32085 55.08176 33.19497 52.33784 49.70692 44.13741 33.01515 35.22783 21.78302 37.20215 36.40055 44.65423 158.8841 65.74192 70.01766 76.05919 67.39766 66.4003 64.66065 43.15412 75.58108 62.61101 44.59821 49.76748 60.30755 60 58.53418 57.98276 57.80138 57.70615 56.79789 52.29242 53.60037 58.18935 77.91492 60.02552 89.19641 87.69265 85.52508 96.52072 68.593 69.58807 91.98498 81.7435 84.40379 107.042 106.066 100.09 118.1524 112.0993 124.2197 131.1259 204.2009 193.5499 192.474 153.9964 157.0032 167.3708 170.3738 182.7266 186.1624 188.2153 196.4813 198.8819 243.9928 196.3517 204.0749 252.8418 260.6645 291.8207 322.0335 218.7899 223.1412 263.7973 304.4343 223.8459 221.0362 227.2642 234.7957 275.436 239.4126 284.037 239.0397 239.7603 242.0101 301.4053 317.8785 285.0923 299.1746 288.8771 253.571 309.2604 307.1889 294.2788 313.4135 311.2736 318.6754 309.3558 314.4921 281.8251 314.3936 344.0131 300.468 313.498 336.4313 339.4073 343.936 308.8462 345.8916 347.0288 291.7229 304.1829 306.7409 347.9443
12.37752 172.1063 15.04161 27 10 0 46.04346 34.05877 41.10961 48.985 35.78407 43.28972 13.92839 37.48333 49.31982 8.602325 44.39388 60.53465 54.95174 64.7611 24.98812 61.88093 59.1392 53.17999 25.4951 27.58623 25.387 45.65085 29.06888 53.23533 149.0826 74.84651 78.86152 85 75.95466 74.62573 72.67049 44.26286 84.03868 70.23868 48.8774 54.85917 67.20863 66.48308 64.77847 63.89053 63.41136 63.00794 61.85467 52.76104 56.85948 62.17717 84.32517 61.1397 96.82975 95.13149 91.82299 103.8569 70.60453 70.79901 98.26615 84.8646 87.31552 112.3299 111.2205 104.2017 112.8716 116.603 129.7614 136.2131 196.311 185.997 185.0304 158.645 161.895 171.0935 174.1663 186.6253 189.657 191.8463 200.2953 202.7659 237.6184 197.7726 205.3872 247.1214 254.6095 284.8542 315.8626 216.7233 220.8438 258.2421 297.5403 225.7188 221.443 228.8864 232.4414 269.8981 241.3974 278.4906 237.6552 238.7572 240.6783 295.7802 311.7607 280.4775 293.8006 284.0599 253.5316 303.9112 302.0348 289.862 308.039 306.0413 313.2315 304.5997 309.6211 283.8594 309.6127 338.1789 296.9865 309.1294 331.0378 333.9571 338.3962 305.1328 340.3248 341.422 293.8575 300.955 303.7269 342.7466
57.96295 189.0042 60.46693 19.10497 36.05551 46.04346 0 12 5.09902 4.152698 10.79352 4.242641 59.07622 9.848858 6.565905 41.30375 8.312764 16.66667 13.55337 21.40093 66.44852 20.18044 19.04673 18.9062 65.25335 67.44627 37.90119 20.88061 68.00735 23.02173 194.0331 35.4683 41.0342 46.01087 40.4777 41.62932 41.4367 54.77901 48.39938 41.96195 45.17743 45.16316 44.10215 46 46.06788 47.26521 48.50773 49.81967 50.21952 63.31148 55.03635 55.65968 61.14052 67.35772 65.29931 64.88451 68.39984 73.568 71.30919 74.91662 74.32072 78.44743 81.58431 92.57429 92.22798 91.00549 140.0714 100.5497 107.7081 116.1809 232.8991 221.2334 219.8141 139.9627 141.9084 156.5535 159.2039 170.8362 175.7397 177.2258 184.6173 186.703 267.3995 193.4373 201.3965 273.9799 282.8745 316.9458 344.2857 227.853 232.9378 284.2903 329.2541 218.7528 221.3256 223.0359 244.6242 295.7854 233.6679 304.3567 245.4221 244.7877 248.1665 321.8865 339.9676 302.209 318.8063 306.6627 254.9828 328.7461 326.0138 310.6445 332.9625 330.3441 338.4346 326.792 332.2939 275.3817 331.8846 365 313.5427 329.5649 355.9241 359.0826 363.9011 322.667 365.9413 367.2125 284.8127 316.3446 318.1352 366.7005
46.05109 183.1723 48.5824 7.28011 24.08319 34.05877 12 0 7.071068 15.04619 2.915476 9.486833 47.09565 5 15.84649 29.42788 12.16385 27.2356 22.41765 31.7805 54.79422 29.58462 27.47322 23.9467 53.75872 55.97321 28.29311 20.88061 56.64804 26.41969 182.1719 44.20407 49.23216 54.81788 47.64918 47.80167 46.87217 47.71842 55.87933 46.22559 41 42.88337 46.48656 47.53946 46.97074 47.51842 48.25971 49.09175 49.0102 56.81039 51.1957 53.23533 64.39071 62.12135 71.61006 70.72482 71.9642 79.60057 67.68309 70.54431 78.21489 77.05842 80.09994 95.50916 94.92102 91.92388 131.5903 102.5 111.5797 119.5408 222.733 211.3391 210.0149 143.1557 145.4991 158.6852 161.4741 173.4157 177.8214 179.5132 187.242 189.4466 258.802 193.0026 200.9113 266.0695 274.6525 307.8859 336.1087 223.6001 228.4644 276.5881 320.294 219.1419 219.9113 223.1435 240.1687 288.1406 234.3199 296.7305 242.0744 241.8781 244.8983 314.229 331.8366 295.5643 311.4056 299.8166 253.2829 321.4001 318.8683 304.2433 325.601 323.1273 331.0136 320.0766 325.4708 276.3621 325.1574 357.224 308.1769 323.2785 348.6001 351.7049 356.4379 317.0773 358.4536 359.6846 285.969 311.2714 313.3082 359.6126
53.12206 185.6317 55.65294 14.31782 31.14482 41.10961 5.09902 7.071068 0 8.006375 5.700877 2.828427 54.03702 5 9.15302 36.22154 7.228063 20.4233 16.11502 25.05993 61.35068 23.20022 21.4502 19.39358 60.16644 62.36185 33.14363 19.0263 62.93648 22.80351 188.9406 38.20995 43.50639 48.83646 42.40021 43.04649 42.48529 50.82218 50.52227 42.44768 42.15448 42.85368 43.73786 45.27693 45.06939 46 47.04253 48.16638 48.37355 59.56926 52.20153 53.36666 61.2689 64.06686 66.88797 66.24198 68.69834 75.04166 68.62215 71.9618 74.78794 76.65507 79.76215 92.64988 92.19544 90.19978 135.7719 100.206 108.2291 116.4818 228.114 216.523 215.1308 140.2125 142.3376 156.349 159.0615 170.8362 175.5252 177.1017 184.6444 186.7833 263.0903 192.1666 200.1085 269.8981 278.6898 312.4936 340.1214 225.08 230.0826 280.2802 324.8342 217.8354 219.6657 222.0023 241.7788 291.7962 232.8663 300.3748 243.0021 242.5387 245.7781 317.8956 335.8183 298.5693 314.9033 302.9521 253.2178 324.863 322.2002 307.0928 329.0745 326.5061 334.5265 323.13 328.5944 274.7302 328.219 360.9723 310.3691 326.0567 352.0511 355.1912 359.9806 319.412 362.0124 363.2699 284.238 313.2803 315.1634 362.9108
61.06599 187.7275 63.61094 22.315 39.05438 48.985 4.152698 15.04619 8.006375 0 13.22991 5.716071 61.71445 11.7456 2.85754 43.75372 7.189845 12.64059 9.46314 17.35641 68.51622 16.02883 14.9451 15.52644 67.15942 69.32503 38.82785 18.97635 69.781 19.931 196.2875 31.31571 36.89048 41.85982 36.40479 37.67097 37.59125 54.36513 44.28675 38.32633 43.82712 43.19475 40.85814 42.94301 43.17318 44.53043 45.89696 47.32972 47.86397 62.6024 53.44919 53.61332 57.59907 66.14881 61.2684 60.90826 64.77266 69.55724 69.52668 73.36135 70.61856 75.95178 79.10275 89.01101 88.71199 87.87387 139.9555 97.16956 103.9589 112.5095 233.6214 221.7954 220.321 136.3009 138.1783 153.0769 155.6987 167.2661 172.2616 173.7074 181.0326 183.0959 267.2493 190.5064 198.4735 273.5052 282.5397 317.0132 343.9129 225.9974 231.1526 283.7191 329.267 215.6132 218.6307 219.9596 242.8273 295.1851 230.4633 303.7456 243.2696 242.5029 245.9884 321.2842 339.5744 301.1884 318.0933 305.7218 252.3502 328.0071 325.1909 309.5251 332.229 329.55 337.7253 325.7926 331.3366 272.0932 330.8885 364.44 312.0352 328.3956 355.1693 358.35 363.2041 321.2379 365.2545 366.5429 281.4847 314.7327 316.4375 365.8439
