0 42.91675 96.45445 160.7375 135.571 132.4616 135.6027 113.5342 78.35331 145.7113 136.7631 136.2459 193.827 200.5277 210.8578 193.3898 196.1699 223.1417 211.0835 224.8393 207.1279 238.933 217.2509 220.3283 220.4652 267.2388 239.8012 263.5702 280.5959 290.9376
42.91675 0 133.1208 143.7649 92.69185 89.56323 92.68598 71.66134 70.39784 161.4663 149.6878 148.267 159.8278 167.0947 213.3545 173.0446 177.0187 188.655 181.044 191.1486 188.5778 204.4945 194.5289 196.0558 197.6011 270.5857 212.1799 256.7641 246.8003 257.0064
96.45445 133.1208 0 177.2791 221.343 217.9766 220.1177 192.3802 112.4342 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.6171 322.7339 332.9039
160.7375 143.7649 177.2791 0 152.9161 150.4526 148.4401 122.4622 82.72038 116.6341 103.4016 100.1176 85.79928 86.37692 102.3673 34.40589 35.83517 106.5368 77.02632 103.5802 46.42463 117.8959 60.20831 66.0009 63.43732 152.2464 91.67059 119.0742 149.3114 159.0262
135.571 92.69185 221.343 152.9161 0 3.41321 4.837355 34.03087 124.9968 224.5035 210.2938 207.825 114.7946 122.6666 249.6898 167.1239 173.3188 136.6206 145.734 141.6813 184.2715 150.5906 178.4741 175.5095 180.6723 303.5955 179.6403 270.6549 191.1745 200.202
132.4616 89.56323 217.9766 150.4526 3.41321 0 4.609772 30.84234 121.6439 221.2018 207.0084 204.5495 114.08 121.986 246.8527 165.1704 171.3221 136.4294 144.78 141.3833 182.3383 150.5735 176.9159 174.1041 179.1548 300.897 178.7316 268.3994 191.4004 200.5156
135.6027 92.68598 220.1177 148.4401 4.837355 4.609772 0 30.83018 122.262 221.4723 207.1977 204.6906 110.0636 117.947 245.5891 162.373 168.5823 132.1089 140.9433 137.1167 179.5132 146.1764 173.6433 170.6722 175.8385 299.3225 174.8607 266.031 186.9167 196.0057
113.5342 71.66134 192.3802 122.4622 34.03087 30.84234 30.83018 0 91.56692 190.6423 176.3748 173.8771 100.5311 108.4609 216.7775 140.508 146.3028 126.7818 128.3141 130.6618 157.6912 142.1178 155.0951 153.5008 157.6251 271.374 162.0903 241.2986 184.3779 194.1552
78.35331 70.39784 112.4342 82.72038 124.9968 121.6439 122.262 91.56692 0 100.1699 86.44202 84.28671 131.6435 136.8377 143.0874 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 188.0386 214.5951 224.9361
145.7113 161.4663 92.75788 116.6341 224.5035 221.2018 221.4723 190.6423 100.1699 0 14.72715 17.75528 199.4492 201.3944 82.02439 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 150.5075 264.8345 274.2066
