178.9942 132.1305
2 85
5.533333 45
5 50
18 43
30.33333 80.33333
39.5122 229.9268
40 33
46 9
48.5 11
50.77778 74.55556
54 12.88889
52 52
53 55
57 52.33333
64 6
70.5 27.5
71.5 25
71 30
77 22
78 24.5
80.5 11.5
80.5 23.5
82 22
85 62
85.66667 64.66667
89 17
96 6
96 8
107 140
132 237
133.3333 222.3333
135 219.5
157 12
204 51
211.9 52.13333
214 235
215.8261 279.8696
243.0769 278.8555
222 124
225 130
227 286.5
229.75 36.9
230 70
234 42
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
255 216
255 218
256 221
257.3333 271.6667
260 223
262.5 80
274 224
276.5 225
285.8846 21.46154
295 16.5
