0 191.2918 191.292 170.4766 168.2595 185.779 168.7072 187.3919 185.2338 188.1639 164.8906 181.3114 180.454 183.0845 187.8293 182.6632 164.615 170.2252 137.2939 185.029 179.5064 183.3201 137.8112 147.7654 179.4524 175.4132 145.468 171.6707 166.5608 151.2436 168.3864 158.2446 152.4779 152.5234 150.0257 151.2085 148.667 136.4547 134.382 168.4936 150.4786 147.2244 154.1556 149.189 146.1571 113.5969 112.9426 114.0262 132.8686 68.1684 109.2983 95.40235 92.12573 90.30588 92.09697 89.42633 97.69424 105.8633 148.9986 157.3943 48.56848 50.34687 158.6837 113.6612 86.28458 111.4055 60.97231 97.76292 96.48043 107.9211 118.4806 126.133 74.10381 79.35966 77.3535 105.6201 115.1534 117.684 158.1831 104.1153 126.1664 123.9145 159.7587 169.6839 133.8639
191.2918 0 4.472136 41.59327 51.47815 12.72006 39.65476 14.5 16.32483 29.87887 37.88469 16.55295 22.47221 38.31508 40 41.72529 180.655 37.57659 69.64194 59.5483 61.29548 68.28067 53.54257 49.44178 68.83959 69.68904 53 69.2026 69.15068 62.64184 74.63243 72.22534 69.64194 72.23573 72.27897 75.39231 74.8014 70.34913 71.17584 88.81441 80.69232 80.99383 97.94897 95.34149 95.07891 93.0215 95.00526 98.39267 106.1341 135.5913 224.7154 213.6833 212.4765 201.01 208.9018 266.2818 271.9504 278.6485 311.0703 329.2547 230.2216 234.9745 323.5711 227.3209 227.6357 231.2618 246.6779 285.6765 283.4784 291.899 299.6131 242.5454 249.0883 249.0703 251.9437 293.2115 300.4164 304.2532 335.411 260.9008 312.5796 313.1581 284.6373 294.2724 324.236
191.292 4.472136 0 45.27693 55.22681 8.955445 43.15669 10.30776 12.34909 25.48359 40.95424 13.34166 18.78829 34.07325 35.60899 37.48333 184.1891 34.17601 72.06941 55.22681 57.10246 64.00195 53.49473 47.70659 64.64433 65.59392 51.15662 65.21503 65.33044 59.66574 70.72482 68.69134 66.40783 68.94926 69.11042 72.11103 71.6467 68.06614 69.00725 84.87638 77.3644 77.7946 94.37161 91.92388 91.76056 91.19759 93.13431 96.3351 103.159 136.6931 226.8766 215.6708 214.4067 199.01 206.9237 267.2265 273.0073 279.7803 312.6474 330.5672 229.5953 234.4376 325.1004 225.0755 225.9779 229.107 246.1422 286.146 284.007 292.6175 300.4863 240.2254 248.131 247.9516 250.9585 293.7158 301.0814 304.8442 336.5302 259.3593 313.1932 313.5474 282.2313 291.8154 323.9336
170.4766 41.59327 45.27693 0 10 48.70524 3.535534 51.5873 51.79286 65.93323 9.604686 48.6621 54.34151 71.33053 74.95332 74.33034 139.0938 63.07139 34.98571 91.76056 91.36996 99.20307 46.42075 58.21319 98.39828 97.75 61.6198 95.88013 93.78801 79.30952 99.8599 93.31934 87.86353 90.68627 89.50559 93.43447 91.58739 79.20227 78.81624 113.4637 98.6927 97.58074 117.4564 113.1371 111.7587 94.42987 96.66437 101.5609 118.2023 107.3546 187.9707 177.9903 177.1306 198.7083 206.1951 237.0232 241.8533 247.9859 277.3299 297.1181 214.1121 217.9931 290.078 227.0473 221.3052 229.9565 229.5125 259.7898 257.1575 264.0928 270.6326 242.8103 235.6884 237.1708 238.7591 267 272.9469 277.3085 304.5312 252.8878 285.412 287.6839 285.2615 295.3494 304.2581
168.2595 51.47815 55.22681 10 0 58.68731 12.74755 61.57313 61.74545 75.81756 17.6706 58.54912 64.13267 80.99265 84.72308 83.9345 129.3388 72.23573 31.04835 101.1929 100.5851 108.4493 51.4479 65.46693 107.4968 106.6774 68.68042 104.6566 102.3288 87.00575 108.4066 101.3829 95.60335 98.40732 97.06312 101.0445 99.03661 85.63294 85.04117 121.7949 106.2085 104.8904 124.964 120.4159 118.8697 98.9798 101.2126 106.3153 124.4124 103.465 180.4799 170.9207 170.1918 201.1094 208.4557 231.9483 236.5016 242.4397 270.7295 291.0092 212.9413 216.5664 283.5406 229.7661 222.6118 232.422 227.9825 255.677 252.9229 259.3935 265.5598 245.5832 235.1361 237.0021 238.25 262.7718 268.3282 272.8369 298.8074 253.638 280.8558 283.623 287.9669 298.1296 301.7168
185.779 12.72006 8.955445 48.70524 58.68731 0 46.10531 2.906888 3.701351 18.09335 42.81647 4.837355 9.838699 25.8477 28.03212 29.2438 186.3934 25.23886 71.78997 47.20381 48.69956 55.81622 48.50417 40.19102 56.24016 57.00318 43.46953 56.48363 56.46142 50.87436 61.91769 59.73692 57.49609 60.02166 60.22001 63.18386 62.76026 59.80301 60.85557 76.09599 68.42551 68.88977 85.42248 82.97108 82.82149 83.35466 85.23497 88.23256 94.33757 133.2201 225.4418 213.8631 212.476 190.8822 198.8141 263.2721 269.2582 276.1681 309.8924 327.2746 223.104 228.071 322.2416 216.7168 218.1912 220.8262 239.7703 281.3341 279.298 288.2367 296.3798 231.8015 241.1779 240.7908 243.9678 288.9595 296.6011 300.2322 332.8629 251.6896 308.6166 308.5855 273.7334 283.278 317.8685
168.7072 39.65476 43.15669 3.535534 12.74755 46.10531 0 49.00255 49.09175 63.0936 6.103278 45.83121 51.3858 68.26172 71.97569 71.22149 141.0377 59.75366 34.30015 88.55789 88.07744 95.92315 43.11596 54.67949 95.06869 94.37326 58.09045 92.46891 90.33412 75.77928 96.40799 89.81091 84.33564 87.1579 85.97238 89.90273 88.05254 75.70007 75.32928 109.9841 95.15908 94.0452 113.9232 109.6016 108.2243 91.12903 93.3622 98.22611 114.7066 106.2191 188.283 178.0956 177.1729 195.7358 203.2488 236.2255 241.1649 247.3752 277.1725 296.7339 212.0059 215.9595 289.8883 224.0061 218.5601 226.9637 227.5049 258.619 256.0322 263.1397 269.8231 239.7559 233.402 234.7818 236.4601 265.8693 271.9605 276.2653 303.9793 250.2644 284.3985 286.4865 282.2136 292.2862 302.5401
187.3919 14.5 10.30776 51.5873 61.57313 2.906888 49.00255 0 2.5 15.60083 45.72199 6.103278 9.124144 23.81549 25.65638 27.22591 189.2927 24.62214 74.56038 45.06939 46.81461 53.78197 50.44657 41.11166 54.35812 55.28619 44.26342 54.9295 55.14133 50.55937 60.4752 58.77287 56.87926 59.34012 59.66574 62.5 62.21334 60.102 61.24745 74.60731 67.67939 68.28067 84.37565 82.10512 82.06248 83.93599 85.77441 88.61688 93.9079 135.4336 228.0159 216.3796 214.9721 191.189 199.1331 265.3323 271.3692 278.3114 312.2222 329.4871 224.3284 229.3474 324.5489 216.8223 218.7356 221.0006 241.042 283.1531 281.1481 290.1797 298.3961 231.8428 242.1864 241.6945 244.9571 290.7942 298.5151 302.108 334.9868 252.3024 310.5016 310.355 273.6944 283.196 319.2526
185.2338 16.32483 12.34909 51.79286 61.74545 3.701351 49.09175 2.5 0 14.52669 45.54393 4.301163 6.670832 22.14692 24.38237 25.54408 188.9587 22.19234 73.69193 43.50287 45.01941 52.11766 48.53562 38.72048 52.5616 53.3649 41.83898 52.90085 52.98235 48.08846 58.38236 56.46238 54.46559 56.94295 57.23854 60.10408 59.78503 57.60642 58.75798 72.54309 65.30123 65.86729 82.10055 79.76528 79.69002 81.46472 83.29766 86.12511 91.46007 133.7105 226.7212 214.9994 213.5632 188.6915 196.6361 263.4625 269.5413 276.5113 310.604 327.7485 222.0011 227.0385 322.9059 214.3232 216.2556 218.5006 238.731 281.1094 279.1245 288.2195 296.4903 229.3458 239.7926 239.2749 242.5583 288.7603 296.5341 300.1008 333.1677 249.8304 308.5004 308.2799 271.2019 280.7067 316.9834
188.1639 29.87887 25.48359 65.93323 75.81756 18.09335 63.0936 15.60083 14.52669 0 59.1434 17.27144 12.12308 9.543899 10.12545 12.74852 201.8588 18.16199 85.26346 29.85655 32.25525 38.74629 55.22244 40.50003 39.72319 41.1549 42.69884 41.37192 42.48301 42.70925 47.24254 47.53387 47.28721 49.36567 50.27974 52.42637 52.78623 54.98962 56.583 61.04891 57.20089 58.41111 72.37458 70.87134 71.28559 79.6595 81.23814 83.21127 84.44287 140.6314 235.9446 223.7868 222.1955 184.6001 192.579 268.9409 275.342 282.5158 317.8505 334.1531 222.5945 227.9071 329.9779 209.1791 213.2668 213.677 239.5437 285.0321 283.2421 292.904 301.6309 223.8614 239.1626 238.0879 241.8196 292.767 301.0232 304.3453 338.9674 247.1096 312.7908 311.8584 265.268 274.5599 318.2862
