0 96.92339 104.4452 174.1265 120.025 112.4342 128.6332 119.3594 145.7784 114.1456 115.1627 107.072 186.836 174.6001 93.76465 190.9138 101.9227 104.0525 92.75788 94.12793 105.9478 104.2786 96.0554 106.1213 105.3888 126.0296 125.1181 128.5423 129.2963 142.9607 231.5173 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 253.3576 234.7421 218.6536 238.7031 285.4953 250.947 236.9219 243.2316 240.0758 254.5109 223.0874 222.4266 223.726 268.7036 267.0116 232.6007 234.5742 233.4143 233.7158 284.1423 237.0476 241.2796 322.7339 291.583 291.9804 297.496 296.4324 293.8161 296.0451 300.5672 274.7003 332.9039 269.6706 282.313
96.92339 0 17.88631 78.66652 37.6235 27.63177 45.08323 33.85554 64.13971 25.7069 21.28382 12.26354 106.1123 91.90598 19.72249 104.7752 15.70757 17.80762 72.55192 58.9541 25.70515 67.72437 56.91799 31.80432 52.38671 84.10758 66.66023 74.55998 77.3579 72.22104 135.1161 147.2753 151.4133 116.9894 117.7679 174.639 151.8043 173.8028 158.585 139.229 127.1652 143.738 188.8537 162.853 142.8144 148.314 146.0457 158.6636 145.1637 178.6893 148.951 172.7885 172.0683 157.8299 159.8049 161.2534 163.5607 187.9691 161.3428 168.2166 225.8124 195.6789 196.6404 202.0533 201.1114 198.8252 201.0613 205.1691 185.7414 235.9897 187.8496 193.2124
104.4452 17.88631 0 79.05608 20.18877 10.16682 28.28236 17.09299 47.49972 9.948804 12.43965 10.26471 90.02321 76.08106 37.57124 90.13978 32.10102 33.64525 90.37593 76.8401 41.77756 85.52059 74.79455 48.31871 69.85722 101.2613 82.85113 90.93039 93.84267 85.8511 127.7133 138.7581 143.6183 117.9935 119.7656 167.0645 146.8651 166.8626 158.0895 138.0634 130.0642 143.2161 181.8622 167.1441 143.2342 147.7845 146.4918 156.7653 153.9884 193.8139 158.6696 170.6484 171.2307 167.368 169.3052 171.4572 174.2432 185.2723 170.5358 178.0482 220.4191 193.38 195.1154 200.3592 199.5774 197.6979 199.9251 203.5104 189.243 230.7199 194.548 196.5469
174.1265 78.66652 79.05608 0 78.14059 77.41556 75.37688 74.54306 79.09989 73.14347 66.67169 71.59039 96.74651 85.63796 81.14856 84.52402 72.34265 70.35106 116.4217 102.8485 70.15336 102.7246 99.56175 72.49417 87.38203 101.6065 80.86632 86.7208 89.48765 64.64452 69.503 84.26685 85.40269 38.93867 41.01379 106.2887 77.8582 103.6846 79.92325 60.68959 51.92459 65.07155 118.2361 89.96763 64.39196 69.64784 67.64326 80.38484 88.60872 157.1821 96.21768 94.57725 93.40521 103.4663 105.1138 109.8127 114.3464 110.0677 105.142 114.4657 150.9199 117.4578 118.0725 123.5292 122.5396 120.1755 122.4114 126.6282 110.9804 160.7668 120.9833 118.1131
120.025 37.6235 20.18877 78.14059 0 10.04988 8.732125 4.825038 27.608 12.52345 20.8112 26.92582 70.27644 56.59996 56.93138 71.58546 50.15974 51.20791 110.1136 96.29411 59.05929 104.4235 94.08108 65.76473 88.14193 118.7598 99.15518 107.3604 110.3959 99.06856 116.211 125.8769 131.4459 116.1551 119 154.8602 137.7534 155.3319 153.7379 133.3071 130.0615 139.0839 170.1369 168.0716 140.1606 143.5618 143.3882 150.8679 160.3387 207.7368 166.012 164.2932 166.3143 174.3932 176.264 179.2345 182.5705 178.1376 177.1158 185.3117 210.093 186.6012 189.1719 194.1803 193.582 192.1692 194.3656 197.3423 189.0026 220.4614 197.9419 196.0408
112.4342 27.63177 10.16682 77.41556 10.04988 0 18.17278 7.192742 37.37247 4.611432 13.42956 17.49286 79.95693 66.09505 47.07634 80.50419 40.70626 41.93149 100.1699 86.44202 49.92995 94.77655 84.28671 56.60389 78.71467 109.6832 90.54485 98.71297 101.7018 91.78333 121.2106 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 155.0706 134.8003 129.1395 140.2719 175.3416 166.7764 140.8119 144.8068 144.0626 152.9884 156.3857 200.2987 161.5952 166.6741 167.9589 170.1411 172.0465 174.631 177.7104 180.942 173.0809 180.9615 214.5951 189.2327 191.3766 196.5121 195.8188 194.1649 196.3797 199.6722 188.3215 224.9361 195.4789 195.5019
128.6332 45.08323 28.28236 75.37688 8.732125 18.17278 0 11.27282 19.21895 19.3819 26.12006 33.63406 61.78749 47.98408 63.90226 62.85335 56.46459 57.24509 117.1804 103.1252 64.80934 110.7877 100.7795 71.5 94.16077 124.1288 103.9407 112.1606 115.2476 102.2679 108.9874 118.2 123.9642 112.5178 115.7767 147.3162 131.2412 147.9873 148.8874 128.4005 127.0679 134.3859 162.7064 165.2549 135.8685 138.8065 139.0673 145.45 159.8882 210.79 165.9827 158.66 161.2031 174.1845 176.0178 179.3495 182.9269 172.1867 176.6954 185.1697 203.0259 180.7547 183.6171 188.5292 187.998 186.7572 188.9372 191.6879 185.632 213.4022 196.0517 192.5416
119.3594 33.85554 17.09299 74.54306 4.825038 7.192742 11.27282 0 30.47026 8.231287 16.06898 22.66573 72.9325 58.99707 52.86887 73.31201 45.78615 46.74286 106.1299 92.18272 54.51946 100.1127 89.90593 61.22766 83.70353 114.16 94.44214 102.652 105.6963 94.24353 115.1493 125.2616 130.6141 112.8362 115.5009 154.0676 136.0615 154.3361 150.9653 130.5877 126.4566 136.2454 169.214 164.3669 137.1148 140.7487 140.353 148.4215 155.9291 202.9118 161.5099 161.9663 163.6746 169.9254 171.8036 174.7 177.9908 176.0054 172.6931 180.8267 208.7995 184.3939 186.7775 191.8428 191.2029 189.6861 191.8911 195.0049 185.5038 219.1558 193.9046 192.5919
145.7784 64.13971 47.49972 79.09989 27.608 37.37247 19.21895 30.47026 0 38.45579 44.28189 52.41375 42.67163 29.17726 82.6025 45.16258 74.70521 75.24982 135.8131 121.5844 82.46333 128.7825 119.1265 89.07133 111.8661 140.9432 120.1357 128.3162 131.4504 116.2692 99.17679 106.542 112.9961 113.082 117.2733 135.8991 123.5268 137.296 145.7867 125.4194 128.9077 131.8754 151.6003 167.0372 134.3963 136.0834 137.4775 140.8318 166.8336 223.8653 173.7139 153.2934 157.2698 181.4967 183.2413 187.2646 191.2883 165.7841 183.5639 192.5374 192.9641 174.5934 178.2696 182.8753 182.5378 181.7875 183.9068 186.0041 185.9338 203.3227 199.6823 192.4826
114.1456 25.7069 9.948804 73.14347 12.52345 4.611432 19.3819 8.231287 38.45579 0 8.97809 14.45613 80.67392 66.59624 44.63759 80.32651 37.64848 38.68482 97.89999 83.95555 46.55236 91.94371 81.68896 53.25526 75.62016 106.2773 86.82958 95.02151 98.03834 87.53882 118.5465 129.3096 134.323 111.9144 114.1308 157.7857 138.3504 157.7384 151.1521 130.9373 124.7843 136.3284 172.705 162.3533 136.7442 140.8737 139.9978 149.2787 151.7744 196.125 156.9886 163.0292 164.1113 165.5315 167.4365 170.0306 173.1217 177.4151 168.4695 176.354 211.643 185.6486 187.6676 192.8367 192.1167 190.3969 192.6158 195.9948 183.9821 221.9683 190.9274 191.1835
115.1627 21.28382 12.43965 66.67169 20.8112 13.42956 26.12006 16.06898 44.28189 8.97809 0 9.038057 85.40906 71.09852 38.4328 83.54244 30.45531 31.14103 91.54885 77.3039 38.70139 84.70997 74.86579 45.39927 68.04071 98.18733 78.37409 86.58492 89.63202 78.59879 116.4241 127.9109 132.4943 105.6022 107.4575 155.8885 134.9184 155.4715 145.6525 125.6404 117.8525 130.7781 170.5017 155.1081 130.804 135.347 134.0616 144.3911 143.3167 187.2141 148.376 158.3001 158.8037 156.9649 158.8797 161.3575 164.3799 172.9873 159.9719 167.7515 208.6334 181.0557 182.7277 187.9848 187.1914 185.2878 187.5158 191.1342 177.0553 218.9098 183.0449 184.3307
107.072 12.26354 10.26471 71.59039 26.92582 17.49286 33.63406 22.66573 52.41375 14.45613 9.038057 0 94.05908 79.80323 30.2685 92.51662 23.25941 24.4387 83.54639 69.52857 32.44996 77.49968 67.24024 39.11521 61.26989 92.19546 73.2321 81.37106 84.33416 75.63452 124.4588 136.2351 140.6356 110.44 111.8302 163.9716 142.2006 163.3799 151.2506 131.4881 121.8236 136.363 178.426 158.4919 135.9779 140.9433 139.2307 150.5638 144.1475 183.7377 148.6775 164.582 164.5625 157.4103 159.3549 161.4001 164.125 179.4937 160.6393 168.0493 216.0863 187.4166 188.7882 194.1159 193.2589 191.191 193.4244 197.2536 180.8784 226.3255 185.2188 188.2472
186.836 106.1123 90.02321 96.74651 70.27644 79.95693 61.78749 72.9325 42.67163 80.67392 85.40906 94.05908 0 14.39522 123.7553 15.61901 115.1931 115.3648 176.4552 161.9396 121.8856 168.1413 159.2724 128.2229 150.8679 177.8723 156.28 164.2225 167.3839 148.6677 83.81594 85.25517 92.99035 120.4552 126.2 113.0162 111.032 116.2301 142.5992 123.9758 137.6231 130.9772 128.7149 173.4554 135.6212 134.3978 138.2252 134.4739 183.9899 252.1523 192.2189 144.4219 151.5138 198.8998 200.409 205.7274 210.5519 153.826 199.9936 209.7281 171.1801 162.8172 168.2501 171.9577 172.0856 172.5064 174.4022 174.8984 188.3687 181.2154 208.8343 193.8869
174.6001 91.90598 76.08106 85.63796 56.59996 66.09505 47.98408 58.99707 29.17726 66.59624 71.09852 79.80323 14.39522 0 109.4046 17.71781 100.8078 100.971 162.0634 147.5447 107.4968 153.7682 144.8774 113.8444 136.506 163.7024 142.175 150.157 153.3193 135.0694 82.86066 86.81334 94.13693 112.4139 117.7875 115.6559 109.4633 118.1336 138.1106 118.7008 129.3969 125.6109 131.5013 166.1889 129.6272 129.3273 132.4104 130.9801 173.8046 239.5434 181.7275 141.9101 147.9757 188.7164 190.2925 195.2995 199.9389 152.5097 190.0672 199.6411 173.779 161.4999 166.3337 170.3884 170.3493 170.3542 172.3414 173.4154 182.4067 183.9931 200.9525 188.2788
