0 187.3394 23.08679 7.211103 23.34524 31.257 20.61553 26.4764 14.31782 11.68867 26 33.83785 23.85372 31.76476 23.76973 30.4795 23.76973 26.58007 25.4951 30.88689 30.88689 30.8707 38.94868 37.64306 43.93177 41.7732 52.00961 33.35416 47.42362 47.38143 50.95586 43.01163 147.0592 36.49658 52.3259 47.40517 52.33068 39.04485 40.80441 61.7171 60.10824 52.20153 44.94441 54.81788 50.11986 48.10405 55.47071 57.42822 54.70832 50.92151 55.9464 53.28765 54.59446 66.70832 64.81512 64.4052 55.9464 57.77543 79.78291 77.23341 75.9276 76.83749 62.45398 81.62883 78.40918 83.09633 78.23682 96.09049 76.8505 83.40863 76.47876 70.83078 79.17702 86.26703 85.44004 72.44308 87.13208 90.73588 82 105.7592 95.38344 111.5213 118.3427 116.3873 112.361 124.3965 124.6315 107.0187 112.4011 111.234 111.4271 132.0038 111.9464 118.0678 124.3382 119.6161 136.7406 119.2246 126.5741 149.9526 198.3986 188.5671 187.7452 230.9502 244.8836 247.2428 206.3444 213.9281 253.7301 245.8989 258.8011 288.035 249.2072 251.6684 293.7558 223.9129 294.3257 227.9035 234.3881 229.7063 237.4974 239.4598 269.0465 272.2591 250.0871 245.1775 246.4569 248.2241 275.1818 315.8448 291.1855 261.6223 291.4052 292.5519 295.9189 302.5694 313.1569
187.3394 0 180.9874 185.0855 179.0047 178.1234 178.4373 177.6395 178.6348 181.0553 172.9253 171.063 170.5313 167.4768 168.8731 171.8896 166.9587 165.0744 164.7457 166.2914 157.6469 157.0839 168.8694 168.0185 153.0445 167.946 173.2525 158.4787 149.8878 167.5827 147.2186 163.0318 171.7551 154.677 166.9184 162.6125 144.2916 152.5024 154.0436 169.6396 165.7784 159.6069 152.8699 160.2233 154.5387 139.6219 156.1246 156.2681 153.7791 136.6919 151.5451 144.209 146.9334 158.2836 156.6035 152.5854 147.8743 146.1133 159.0523 157.402 156.1688 153.976 124.8855 156.053 152.4037 154.0288 148.9769 154.2527 145.7494 151.21 139.7756 128.72 139.3492 146.1111 143.4 122.3295 141.8796 140.9571 120.2955 152.4346 135.88 151.5058 155.1993 152.7998 137.2933 151.2663 149.1834 122.4827 120.6457 118.3822 116.223 147.9448 111.9138 75.62062 122.2934 112.6213 141.3425 107.3889 122.0012 126.7562 114.0813 100.4754 97.189 106.6622 105.8571 106.1985 86.40659 87.64075 98.21078 81.86984 105.1773 148.9884 80.8508 85.97078 151.9488 40.9812 141.2986 42.82292 108.6197 80.28124 106.053 53.57155 99.90358 103.5083 120.6229 66.5483 71.91687 69.79566 96.8 156.3963 116.895 96.95241 111.279 153.3585 110.5753 163.2052 125.8401
23.08679 180.9874 0 29.06888 2 8.246211 4.242641 4.242641 10.77033 31.48214 8.062258 12.72792 11.40175 13.92839 37.73592 47.85394 35.80503 38.50325 36.23534 45.48626 26.24881 27.85678 55.9464 54.20332 28.79236 58.66856 70.68239 43.13351 32.31099 64.49806 35.58792 58.24946 124.4055 44.68781 69.46222 62.96229 37.98026 46.9308 50.93133 79.64923 77.17513 67.20119 55.86591 70.21396 63.03174 43.41659 69.6563 71.8401 68.0147 46.38965 68.62215 62.14126 65.16304 82.20097 79.81228 78.30408 67.20863 68.68042 95.70691 92.80086 91.21403 91.67879 58.97881 96.99032 92.95698 98.0816 92.02174 111.1911 89.80535 97.8366 87.86353 77.52419 90.68627 99.72462 98.29039 76.55717 99.72462 103.2763 88.11924 120.5073 107.0561 126.0635 133.3042 131.0458 124.6515 138.6813 138.6218 116.4989 121.758 120.1083 119.8874 145.664 119.5701 107.9676 134.2721 127.7693 149.4021 126.3824 136.4844 160.3757 180.3247 171.4115 170.8691 214.8046 229.6541 232.1422 209.7642 217.0357 240.0381 233.5236 244.7386 271.6834 237.3421 239.3533 277.5743 219.3855 279.3845 222.8116 238.5506 230.6729 241.085 234.1324 256.8132 259.8961 254.3838 242.0021 244.1311 245.1429 264.5146 301.3592 279.428 261.3451 280.9128 296.7168 291.0756 306.9108 306.0462
7.211103 185.0855 29.06888 0 29 37 26.01922 32.01562 19.10497 5.062114 30.59412 38.63936 27.51363 35.73514 18.24829 23.60085 19 21.55226 21.0238 24.69818 31.14482 30.61046 32.01562 30.80584 46.32494 34.82815 44.82187 28.53945 49.64877 40.36087 53.12721 36.35932 151.8994 32 45.27693 40.63558 54.11562 34.50362 35.51056 54.56189 53.03772 45.48626 39.29377 48.01042 43.86342 47.01064 48.8774 50.77401 48.30114 49.64877 49.65884 47.97703 48.81826 59.81639 58.00862 57.7901 49.98 51.86521 72.78951 70.29225 69.02898 70 60.45246 74.70213 71.61006 76.2168 71.56116 89.16295 70.3278 76.6094 70.26379 65.76473 72.91776 79.61156 78.89233 68.02941 80.62258 84.21995 76.94154 98.85848 89.00562 104.6375 111.3957 109.4806 105.8159 117.5266 117.8007 101.0198 106.4049 105.3423 105.622 125.2078 106.3203 117.3371 118.1863 113.842 130.0846 113.6684 120.4201 143.6487 200.3846 190.1654 189.2254 232.0388 245.5769 247.881 201.4001 209.0446 253.8128 245.5081 259.0174 289.1367 248.6287 251.2469 294.7798 221.0271 294.8419 225.1755 229.2304 225.3198 232.4672 236.7805 268.5703 271.8253 244.8804 241.8677 242.9094 244.8831 274.1478 316.16 290.5116 257.5078 290.2912 287.3344 293.0188 297.305 310.92
23.34524 179.0047 2 29 0 8 3.162278 3.162278 10.19804 31.11471 6.082763 11.40175 9.486833 12.08305 36.71512 47.01064 34.66987 37.31622 35 44.41846 24.35159 26 55.00909 53.23533 26.92582 57.70615 69.857 41.74326 30.46309 63.52952 33.77129 57.14018 123.8333 43.18565 68.47627 61.85669 36.11786 45.39273 49.49747 78.71467 76.15773 66.0303 54.45181 69.06519 61.7171 41.4367 68.41053 70.60453 66.70832 44.40721 67.26812 60.57303 63.68324 81.02469 78.60025 77.00885 65.76473 67.20863 94.54 91.60786 90 90.42677 56.99561 95.77194 91.67879 96.82975 90.68627 109.9295 88.4138 96.54015 86.37129 75.80237 89.19641 98.35141 96.87621 74.73286 98.29039 101.8332 86.35392 119.2057 105.5509 124.7397 132.0076 129.7266 123.1666 137.3263 137.2443 114.8564 120.1041 118.4314 118.1905 144.2567 117.8346 106.0424 132.6386 126.0516 147.9223 124.6214 134.8481 158.7528 178.8994 169.8957 169.3288 213.2159 228.0022 230.4821 207.8485 215.1114 238.2945 231.7137 243.0165 270.1195 235.5106 237.5416 275.9978 217.3891 277.7205 220.8189 236.6503 228.7051 239.1694 232.1422 255 258.0891 252.4853 240.0021 242.1322 243.1429 262.6404 299.6688 277.5968 259.3593 279.034 294.8106 289.083 305.0086 304.0826
31.257 178.1234 8.246211 37 8 0 11.04536 5.09902 18.11077 39.04004 9.219544 7.071068 14.21267 11.40175 43.86342 54.42426 41.59327 44.09649 41.67733 51.42956 28.01785 30 62.24147 60.41523 25.07987 64.88451 77.25283 47.90094 28.28427 70.68239 31.18493 64.00781 116.1717 48.9183 75.58439 68.71863 33.94849 50.95586 55.44367 85.90693 83.18654 72.71864 60.44005 75.80237 68.00735 43.32436 74.88658 77.10383 73.00685 46.17359 73.40981 65.89596 69.37499 87.66413 85.14693 83.31284 71.58911 72.91776 101.1821 98.1835 96.51943 96.83491 58.58754 102.2699 98.0051 103.2279 96.82975 116.28 94.36631 102.8008 91.93476 80.21222 94.76286 104.3504 102.7278 78.39005 104.0625 107.5639 90.42677 125.4193 111.018 130.874 138.2245 135.8713 128.6934 143.3405 143.1782 119.6328 124.8079 123.0041 122.6418 150.0733 122.0369 104.1393 137.4373 130.3572 153.4438 128.6332 139.6281 163.5801 173.358 164.7641 164.3175 208.4346 223.5733 226.1017 210.2974 217.4368 234.4645 228.4103 239.0335 265.1917 232.3989 234.252 271.1337 217.0576 273.3503 220.2748 239.2759 230.2738 241.5988 231.4865 251.7161 254.7509 255.124 240.1021 242.5283 243.2698 259.9461 295.4586 274.4668 260.4367 276.3838 297.3381 288.5013 307.5813 302.6586
20.61553 178.4373 4.242641 26.01922 3.162278 11.04536 0 6 7.071068 28.00223 6.403124 13.41641 8 12.80625 33.61547 43.86342 31.62278 34.30015 32.01562 41.34005 22.56103 24.04163 51.88449 50.11986 27.29469 54.58938 66.70832 38.89087 30.88689 60.41523 34.30015 54.08327 126.4485 40.45986 65.36819 58.79838 36.44859 42.71417 46.69047 75.591 73.06162 63.00794 51.62364 66.0303 58.79626 40.11234 65.43699 67.62396 63.78087 43.10452 64.38167 57.93466 60.92801 78.00641 75.60423 74.0728 62.96825 64.44377 91.51673 88.60023 87.00575 87.45856 55.68213 92.78074 88.72993 93.8616 87.78383 106.9687 85.56284 93.60556 83.63014 73.43024 86.4523 95.48298 94.04786 72.61543 95.48298 99.03535 84.07735 116.2755 102.8251 121.8277 129.0736 126.8109 120.4159 134.4414 134.3801 112.3299 117.5968 115.9655 115.7627 141.4214 115.4859 105.9481 130.0961 123.6649 145.1654 122.3295 132.3102 156.1922 180.3247 171.1312 170.5088 214.2732 228.8952 231.3525 206.0413 213.3445 238.919 232.1126 243.7068 271.2308 235.8267 237.9328 277.0785 216.5918 278.5754 220.1022 234.7749 227.2004 237.3605 231.4649 255.384 258.4956 250.6021 239.0335 241.0519 242.1633 262.7737 300.4479 277.9101 258.0237 279.1451 292.9579 288.3626 303.139 303.6894
26.4764 177.6395 4.242641 32.01562 3.162278 5.09902 6 0 13.0384 33.95769 5.385165 8.485281 10 10.19804 38.91015 49.39636 36.71512 39.27467 36.89173 46.52956 24.59675 26.41969 57.27128 55.4617 25 59.9333 72.23573 43.34167 28.4605 65.74192 31.66228 59.16925 120.6735 44.55334 70.66116 63.88466 34.15406 46.6744 50.9902 80.95678 78.29432 67.95587 55.97321 71.02112 63.41136 41 70.21396 72.42237 68.41053 43.93177 68.88396 61.75204 65.05553 82.92768 80.44874 78.71963 67.20863 68.593 96.4485 93.47727 91.83681 92.20087 56.48451 97.5982 93.40771 98.6002 92.31468 111.6768 89.93887 98.23441 87.69265 76.55064 90.52072 99.90495 98.35141 75.13322 99.72462 103.2473 86.95401 120.8801 106.8316 126.3725 133.6862 131.3659 124.4829 138.8974 138.7732 115.8016 121.0165 119.2812 118.9832 145.7258 118.5116 104.2929 133.6001 126.7793 149.2414 125.2138 135.8013 159.7342 176.0824 167.1822 166.6471 210.6015 225.4884 227.9825 207.7811 214.9937 235.9582 229.5392 240.6346 267.4691 233.3972 235.372 273.3651 216.2314 275.2272 219.5837 236.6611 228.2805 239.0983 230.8679 252.8339 255.9062 252.5034 239.0084 241.2509 242.1597 260.6645 297.2234 275.4814 258.7436 277.074 294.786 287.842 305.0037 302.5413
14.31782 178.6348 10.77033 19.10497 10.19804 18.11077 7.071068 13.0384 0 20.93144 11.7047 19.64688 9.899495 17.49286 27.20294 37.12142 25.4951 28.29311 26.1725 35 21.09502 22 45.27693 43.56604 30.4795 48.02083 59.9333 33.50373 34.05877 53.85165 37.58324 47.80167 132.963 35.51056 58.83026 52.5 39.30013 37.90119 41.40048 68.96376 66.57327 56.85068 46.2277 59.81639 53.03772 39.20459 59.46427 61.6198 57.98276 42.19005 58.72819 53.13347 55.73349 71.8401 69.52697 68.21923 57.62812 59.20304 85.31596 82.46211 80.91971 81.46779 54.55731 86.69969 82.807 87.86353 82.02439 100.9844 79.98125 87.72685 78.40918 69.35416 81.21576 89.82761 88.52683 69.26038 90.02777 93.60556 80.23092 110.3902 97.6166 116 123.1666 120.9669 115.1086 128.6954 128.7012 107.7033 113.0177 111.5078 111.4136 135.8308 111.3598 107.3359 125.3994 119.4194 139.8177 118.3491 127.6244 151.4184 184.7187 175.1625 174.4312 217.9197 232.2003 234.6103 203.2462 210.6465 241.6643 234.387 246.5867 274.9594 237.9228 240.1874 280.7433 216.2267 281.78 219.9204 231.7895 225.1444 234.5421 231.3655 257.6141 260.7719 247.5889 238.2541 240.0083 241.3561 264.4617 303.4886 279.9786 256.3616 280.7775 290.0052 288.1336 300.1404 304.1977
11.68867 181.0553 31.48214 5.062114 31.11471 39.04004 28.00223 33.95769 20.93144 0 31.7746 39.81363 28.07356 36.29222 13.30883 18.79162 14.35705 16.75187 16.48105 19.63734 29.16548 28.30415 27.26032 25.96392 45.50412 30.0853 40.57247 23.75132 48.66338 35.70889 52.06366 31.41059 152.6071 27.30613 40.66479 35.75087 52.76955 29.77625 30.54709 50.17096 48.45746 40.57247 34.25821 43.15235 38.81527 43.89334 43.91042 45.83258 43.27961 46.40178 44.61642 42.9896 43.76468 55.02386 53.1519 52.83434 44.91798 46.80411 68.09782 65.54483 64.2427 65.16613 56.73293 69.94103 66.75047 71.41516 66.63426 84.40292 65.34237 71.75044 65.21599 60.81221 67.87581 74.6768 73.91634 63.25049 75.63481 79.23462 71.98351 94.0751 83.98586 99.8405 106.6542 104.7026 100.8421 112.7192 112.9651 95.95898 101.3441 100.2802 100.5615 120.35 101.2701 114.1386 113.1354 108.7825 125.1544 108.6238 115.3695 138.6187 198.7854 188.3096 187.2916 229.823 243.1062 245.3755 196.4399 204.096 250.9719 242.3997 256.253 286.9065 245.4152 248.1192 292.4985 216.7121 292.2454 220.9245 224.2303 220.4884 227.4887 232.547 265.4065 268.6841 239.8721 237.3829 238.3383 240.3862 270.6827 313.4372 287.2336 252.7501 286.7806 282.3232 288.6843 292.2869 306.8642
