1 42
1 106
173.743 134.3971
2 97
8.275 34.55
3 92
4.5 59.5
4 104
4 106
11.5 91.5
15 29
17 26
22 23
22 78
22 104
23 100
25 68.5
29 15
28 29
31 16
30.5 35
35 21
39.5122 229.9268
38 18
39 22
40 9
41.5 48
42.66667 17.33333
47.5 34
45.5 57.5
46 16
49 20
50.2 73.2
53 19.625
51.5 77
53 22
54.2 52.6
53 73
56 37
57 32
58.5 77.5
61.33333 38.83333
60 17
62.5 35.5
63.36364 79.09091
65 29
69.25806 27.48387
75 61
78 23.41667
76 65
82 61
84.5 19.5
86 54
87.5 19
88 49
89.33333 38
94 39
102 8.666667
106.25 8.875
107.3333 1.333333
107 140
108.5 5
111.25 4.083333
110 12
116.5 25.5
132 237
133.3333 222.3333
134 11
135 219.5
145 7
148.3333 16.33333
149 14
151.5 13.5
154.25 16.5
160 19
168 8
170 17
185 13.33333
186 10
192.3333 3.333333
194 1
198 238
202 232
204 51
205 221
207 228
211.9 52.13333
209 228
214 235
215.8261 279.8696
217.2 221.1
217 226
218.5 228
262.9045 273.284
222 217
222 124
222 201.5
222.5 224.5
224 195
225 130
225 199
225 227
227 286.5
229.75 36.9
228 197
229 224
230 70
234 42
236 134
238 214
244.5714 31.28571
245 112
247 103
248.1429 111.1429
247.5 231
250 289
251 227
252 291
253 240
255.5 238.5
257 244
258 271.6
260 238
262.5 80
265.5 239.5
265 243.5
269 245
270 235
271.6667 241.5
271 244
274 220
274 225
275 235
276 239.6667
277 221
279.5 223
279.3333 246.1667
278 261
279.5 217
279 225.5
281 228.5455
285.8846 21.46154
283 222
283 224
283 262
284 216
284.6667 261
285 222
285 224
286 277
287.5 269.5
288 275
290.5 270.5
295 16.5
303 177
304 258.5
