0 180.0414 184.6525 177.7204 171.6642 172.9773 174.8404 177.7505 173.3746 150.4293 151.3913 174.8691 148.4533 169.9871 173.1102 172.8619 172.2177 162.7458 170.2294 145.2648 160.2962 144.4017 170.7564 140.7 150.9698 138.2363 168.2162 151.3649 177.9644 153.6148 147.7233 142.9091 176.4703 134.261 171.3068 143.7722 138.8584 158.5983 166.4062 166.5451 156.651 126.984 160.3425 142.4477 133.4786 157.863 123.9477 141.6133 155.0598 167.4856 156.5616 126.3183 154.6443 153.4648 141.9406 121.1929 164.9313 148.324 139.6804 156.9018 150.5521 119.8899 148.2138 140.6212 115.6639 132.6754 143.8884 141.164 136.1868 137.8812 130.7545 140.5819 132.0169 113.1732 109.8009 75.23434 137.5957 130.7778 125.3888 112.3517 134.4679 121.0932 127.3861 97.15767 111.8319 98.27406 94.98711 98.01795 90.47819 92.46662 101.7546 85.68959 98.56816 103.4897 88.78064 89.97467 92.24543 102.9836 86.89898 41.90904 43.40078 110.8809 82.36297 108.2655 53.90998 122.803 67.63577 73.22506 70.8735 101.0161 112.3778 98.52556 107.7631 120.226 110.2071 122.8917 124.1776 155.2983 165.1151
180.0414 0 43.65229 19.2474 30.59412 49.92476 54.07865 70.04606 74.4228 29.67022 29.15476 82.52303 31.84965 76.68768 86.83461 84.60171 82.56876 66.30309 114.3787 35.74633 64.96307 35.96943 89.19417 40.79338 56.4358 42.7481 103.4268 70.88159 117.0845 85.36158 76.36033 74.81726 122.1192 68.87452 123.2956 91.01406 87.55912 114.1968 124.1064 128.4919 116.4456 79.41347 120.4303 100.3404 91.17653 119.6428 81.82977 104.0928 120.6002 139.4691 123.6058 91.7259 128.0105 124.9194 115.5459 98.41138 144.5248 126.8401 121.141 138.8651 132.2749 105.7793 140.3912 127.1605 105.5907 124.661 137.3476 137.7549 132.1121 140.057 133.7535 145.9089 138.9025 126.4162 121.9119 105.8121 149.4739 142.3123 143.5092 134.7368 152.1079 143.322 154.6773 135.0652 173.2334 164.8822 164.503 215.4572 216.5775 217.5578 224.6994 221.6726 226.9837 229.5008 213.2271 220.3371 233.8157 239.7186 235.4524 219.2131 222.3587 242.2404 232.9858 244.5191 233.5294 258.0893 242.3902 244.9073 245.5656 263.8098 273.5134 263.0107 275.4491 286.2729 281.7559 290.2978 292.5964 300.2742 310.5267
184.6525 43.65229 0 24.84018 18.1307 13.91279 15.38036 28.93335 34.76421 53.82482 56.14317 42.34941 56.59849 38.20195 47.20317 45.03116 43.19787 32.36081 155.1689 61.54718 32.79312 59.45353 50.25988 65.97137 34.94837 66.05595 65.32921 42.33268 77.21856 52.81492 48.30689 49.95387 82.76909 52.51243 85.05717 61.89541 61.28667 78.78593 86.97924 91.49305 81.57519 62.33422 84.65108 70.60257 66.62454 84.48307 65.5053 74.31652 86.18617 102.7417 88.84099 70.46078 93.80932 90.96962 84.9714 77.79067 108.5719 94.2588 91.06179 104.4263 99.18067 84.10394 108.0513 96.68534 85.71011 96.55885 106.0202 107.1295 102.814 110.2997 105.9436 115.5641 110.686 104.32 101.4604 117.4311 119.9422 114.4176 117.0394 112.247 123.402 118.0115 127.7669 117.2493 202.0183 191.5778 190.5688 237.8614 237.3072 238.5667 246.6334 240.6537 247.9289 251.1017 198.6992 206.3819 252.2592 259.5703 252.3089 219.6681 223.9153 226.3764 222.9829 229.6985 235.5463 241.9893 240.2278 241.1156 243.222 277.6678 288.1563 255.3399 287.7836 299.4356 292.5065 302.9874 304.8984 284.4278 294.3651
177.7204 19.2474 24.84018 0 12.20912 30.85568 34.9115 50.83859 55.37726 33.42955 34.87926 63.45914 36.25 57.82355 67.86798 65.63202 63.61653 48.0501 130.8406 41.18935 47.02194 39.88812 70.35313 46.16614 40.70703 47.05383 84.82682 54.00058 98.19125 67.83968 59.79392 59.10825 103.339 55.66249 104.7548 74.51028 71.81269 96.28246 105.8256 110.2612 98.68486 66.43277 102.4625 83.81863 76.04869 101.8286 69.21108 87.61378 102.9882 121.3494 105.9201 77.68695 110.5039 107.4619 98.97001 84.75295 126.6257 109.7796 104.7686 121.353 115.1046 91.9079 123.49 110.7229 92.34014 108.934 120.7295 121.353 116.0778 123.9405 118.2056 129.6481 123.2667 112.7116 108.7282 105.9224 133.4918 126.8072 128.4827 120.9899 136.4077 128.684 139.5855 123.0104 182.7404 173.2386 172.5248 221.8041 222.0902 223.213 230.841 226.3394 232.6393 235.4911 203.0223 210.3916 238.2615 244.8736 239.1329 215.2767 218.9214 231.6316 224.6866 234.329 230.3455 247.4416 237.4206 239.25 240.5307 266.1476 276.25 255.7862 277.1039 288.3443 282.6908 292.1576 294.2807 289.8403 299.9914
171.6642 30.59412 18.1307 12.20912 0 19.57612 23.92697 39.91554 43.92554 35.70325 38.07887 52.03124 38.47077 46.09772 56.26944 54.03934 52 35.92353 137.9454 43.41659 34.82815 41.34005 58.60034 47.85917 29.06888 48.01042 72.88478 41.86884 86.49253 55.63057 47.71268 47.27814 91.53081 44.99444 92.7847 62.40929 59.90826 84.11005 93.74433 98.16509 86.49329 55.70009 90.30089 71.70077 64.32449 89.64374 58.61835 75.49908 90.78546 109.2253 93.723 66.36415 98.29707 95.25361 86.82885 73.53911 114.458 97.58074 92.65602 109.1473 102.8992 80.56829 111.3 98.59513 81.24893 96.95131 108.5705 109.2245 104.0192 111.8596 106.2544 117.5379 111.2884 101.3519 97.5833 101.9657 121.43 114.8564 116.6555 109.5901 124.4026 116.9701 127.7265 112.272 184.1331 173.8866 172.9487 220.8642 220.6015 221.813 229.7325 224.2881 231.2055 234.2669 192.8549 200.3238 236.0275 243.0741 236.4112 208.173 212.0778 221.2453 215.3416 224.116 223.6068 237.0189 229.7063 231.1753 232.775 262.5148 272.8369 246.8972 273.0293 284.4967 278.1726 288.1736 290.1863 279.4629 289.5639
172.9773 49.92476 13.91279 30.85568 19.57612 0 4.505099 20.35514 24.52256 52.10744 54.97086 32.61096 54.63982 27.07548 37.02378 34.78777 32.7819 18.95887 156.0631 59.28089 19.0472 56.69917 39.59179 63.02615 22.11519 62.4998 54.28677 28.43431 67.36555 39.56602 34.42605 36.06699 72.58144 39.5042 74.22319 48.21412 47.40038 66.67198 75.61044 80.09379 69.30059 48.9111 72.716 57.07585 52.71385 72.3272 52.10614 60.82608 73.80338 91.28498 76.58662 56.5983 81.41528 78.48414 71.68614 63.92247 96.83856 81.4411 77.73478 92.1648 86.51781 70.19597 95.2557 83.45706 71.84205 82.99236 92.99933 93.9822 89.43199 97.02136 92.38473 102.4054 97.19373 90.41371 87.55249 108.0288 106.6679 100.9006 103.3828 98.35546 110.0198 104.2638 114.1838 103.3797 196.5414 185.4458 184.2321 230.0421 229.0039 230.3363 238.6305 231.8505 239.6338 242.9802 184.8504 192.5483 243.2587 250.9171 242.8995 207.164 211.56 212.4795 209.3454 215.8235 223.224 228.0854 227.3171 228.0115 230.2826 267.4463 278.0818 241.8374 277.194 288.9938 281.5718 292.4328 294.2554 270.5211 280.4548
174.8404 54.07865 15.38036 34.9115 23.92697 4.505099 0 16.00781 20.60529 56.54988 59.43484 28.62254 59.06353 23.50532 33.18509 30.95561 28.99138 17.08801 160.5565 63.67496 17.84657 61.06144 35.92353 67.35726 23.92697 66.772 50.80411 27.72183 63.5301 37.44142 33.54102 35.85232 68.84806 40.80441 70.70007 46.69068 46.48118 63.70243 72.29454 76.79568 66.42507 49.64877 69.65809 55.28562 51.99942 69.3866 52.85462 58.98258 70.99648 88.02155 73.7055 56.38528 78.62047 75.74464 69.59346 63.65925 93.70232 78.93352 75.68667 89.29796 83.90024 69.65092 92.73597 81.30498 71.55806 81.24483 90.65717 91.75238 87.44427 94.92003 90.62284 100.1867 95.33945 89.56184 86.97701 110.9617 104.5622 99.07825 101.7693 97.37813 108.0301 102.8227 112.4514 103.0364 200.3859 189.1685 187.9129 233.3463 232.1734 233.5262 241.8812 234.8678 242.8014 246.1961 184.5332 192.2792 246.2082 253.9734 245.7117 208.4814 212.98 211.9305 209.5006 215.3938 224.6609 227.477 228.3035 228.8198 231.2425 269.9454 280.6359 242.1864 279.5362 291.3954 283.7578 294.7855 296.5692 269.8773 279.7611
177.7505 70.04606 28.93335 50.83859 39.91554 20.35514 16.00781 0 6.68604 71.24703 74.28492 13.45362 73.61556 10.92016 18.38478 16.27882 14.60308 15.30523 175.5698 78.00801 18.06239 75.22134 21.63909 81.29729 31.34087 80.40056 36.7239 26.38655 48.29374 29.16865 30.51639 34.9114 53.83746 44.51123 56.24278 39.902 41.93149 51.04165 58.42303 62.93418 54.02259 50.76662 56.61272 47.02393 47.81516 56.72081 53.81475 50.37223 58.73883 74.17438 61.16576 53.74988 66.28945 63.63175 59.77458 60.50826 80.18494 67.52962 65.88289 76.62327 72.06941 65.27634 81.11646 71.044 68.04757 72.35656 79.63336 81.08175 77.63537 84.63192 81.52454 89.45664 85.8644 83.60562 82.0381 118.4536 94.15413 89.66186 93.01747 90.8529 97.96556 94.63747 103.1882 98.62682 211.377 199.6125 198.1679 241.831 240.0838 241.5207 250.1185 242.1323 250.6816 254.2759 179.5446 187.4219 253.1664 261.3623 252.1051 209.2062 214.0683 206.0465 206.0467 209.903 225.7726 221.3454 227.7482 227.6187 230.5822 275.0241 285.9148 239.3094 283.974 296.0474 287.5748 299.2378 300.8651 263.5275 273.2261
173.3746 74.4228 34.76421 55.37726 43.92554 24.52256 20.60529 6.68604 0 73.22204 76.37541 8.105746 75.44503 4.29571 12.58782 10.36596 8.452995 13.19387 177.5182 79.62068 16.09979 76.71834 15.49849 82.57771 30.52381 81.45983 30.56836 22.45447 42.92489 22.85308 25.66278 30.5561 48.27103 41.46177 50.31852 33.70791 36.23125 44.51773 52.23938 56.75429 47.46202 46.59483 50.17921 40.51485 42.10692 50.20909 49.52421 43.80617 52.16515 68.0042 54.6393 48.36221 59.73688 57.04562 53.10088 54.90404 73.91137 60.87859 59.20593 70.14104 65.45955 59.34394 74.49278 64.35801 62.29139 65.72043 72.96695 74.40231 70.95388 77.9464 74.8679 82.78127 79.18953 77.29193 75.90671 115.9675 87.47116 82.98767 86.37319 84.43757 91.27953 88.0324 96.5153 92.54433 210.3466 198.3035 196.7621 239.5062 237.5041 238.9764 247.6731 239.2732 248.0775 251.7562 173.2576 181.1507 250.1688 258.5367 248.8804 204.1346 209.0932 199.6203 200.0061 203.5275 220.7928 214.8836 222.3251 222.0399 225.1311 271.2798 282.2356 233.3612 279.9946 292.135 283.3804 295.2532 296.8252 257.0308 266.7079
150.4293 29.67022 53.82482 33.42955 35.70325 52.10744 56.54988 71.24703 73.22204 0 3.374743 80.84433 2.838231 73.88768 84.00281 81.94798 79.92531 61.48622 104.3523 7.835106 59.12181 6.637436 85.29198 12.73665 45.89904 13.83434 97.27219 60.92664 112.1807 75.92155 64.93758 61.45143 116.2567 51.23367 116.006 78.1868 73.1304 104.4887 115.5309 119.5496 106.0794 60.28451 110.6834 86.98308 75.13651 109.3468 61.91616 90.42523 109.5539 129.7319 112.7064 73.52951 116.3532 113.204 101.6127 79.16263 133.7828 113.8364 106.4723 126.9036 119.4256 86.54751 126.5331 112.4517 85.32943 108.3444 122.8027 122.6433 116.2672 124.1888 116.7707 130.2437 121.9729 106.1776 100.9697 76.16247 133.0682 125.0176 125.21 114.3506 135.0138 124.2875 136.2713 112.1816 149.4146 139.8104 139.0976 188.6321 189.1597 190.2368 197.7272 193.7328 199.6699 202.4221 187.4212 194.2569 205.7605 212.0866 207.0028 189.8422 192.8783 216.6756 205.5612 218.5514 203.9969 232.4974 213.2824 216.0433 216.4752 234.822 244.6795 234.8492 246.248 257.2064 252.3715 261.1654 263.412 274.347 284.6667
