0 177.3708 112.4342 199.9796 182.6569 199.4242 92.75788 94.12793 96.0554 145.5712 146.5005 243.0454 247.5921 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 322.7339 332.9039
177.3708 0 83.57636 114.5934 98.38045 100.0629 115.9667 102.8216 99.5401 88.29204 91.23138 86.93235 87.40586 34.01496 35.16166 107.4023 77.66485 104.3695 45.57301 118.6256 59.89422 65.86422 63.11133 150.6756 91.74307 149.7208 159.3987
112.4342 83.57636 0 94.11761 74.7025 89.84526 100.1699 86.44202 84.28671 115.3646 118.2582 131.6435 136.775 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 214.5951 224.9361
199.9796 114.5934 94.11761 0 20.05779 16.13013 190.644 176.108 173.4218 189.8173 192.9783 84.35713 92.19866 128.1508 134.1944 110.4401 112.6749 114.3487 145.35 125.7757 141.2272 139.1281 143.6355 263.9519 146.5712 168.0483 177.8416
182.6569 98.38045 74.7025 20.05779 0 17.58868 170.5934 156.0519 153.364 170.519 173.6758 83.94105 91.4248 115.6343 121.2695 112.2403 108.5039 115.1411 132.7609 128.0293 131.4939 130.5931 134.1628 246.1558 141.5781 170.4592 180.5803
199.4242 100.0629 89.84526 16.13013 17.58868 0 182.7033 168.027 165.1953 178.1484 181.3092 70.07811 77.82433 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 155.3956 165.3796
92.75788 115.9667 100.1699 190.644 170.5934 182.7033 0 14.72715 17.75528 54.34151 54.74486 199.4492 201.3794 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 264.8345 274.2066
94.12793 102.8216 86.44202 176.108 156.0519 168.027 14.72715 0 3.28718 51.73544 52.97064 185.3345 187.4411 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 252.2328 261.7317
96.0554 99.5401 84.28671 173.4218 153.364 165.1953 17.75528 3.28718 0 50.30159 51.70348 182.0803 184.1705 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 248.9687 258.4744
145.5712 88.29204 115.3646 189.8173 170.519 178.1484 54.34151 51.73544 50.30159 0 3.162278 175.0343 174.9602 107.5639 103.0776 193.3499 161.4001 189.4466 104.3168 202.6672 127.9414 136.8503 130.194 86.60577 164.4118 227.1687 235.7377
