0 172.9139 147.1036 117.0848 112.4826 77.56504 114.1452 100.6588 97.37158 81.34275 86.84544 87.88098 103.6883 39.31378 40.94577 108.6159 79.88028 105.9232 51.58431 120.4164 65.00025 70.55016 68.24062 154.6061 95.84447 114.892 123.0397 152.7143 162.5162
172.9139 0 220.0646 189.8927 182.356 112.4342 92.75788 94.12793 96.0554 133.2178 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.8289 241.6171 322.7339 332.9039
147.1036 220.0646 0 34.28903 41.64559 122.9677 222.3465 208.1074 205.6215 212.3031 112.3087 120.1934 247.0984 164.385 170.5786 134.3465 143.1727 139.3604 181.5335 148.3992 175.7746 172.8369 177.9794 300.9477 177.0943 258.3557 267.9211 189.1089 198.1841
117.0848 189.8927 34.28903 0 7.702774 88.96746 188.0814 173.8242 171.3334 178.5938 100.5965 108.5014 214.59 139.2077 144.9486 127.1425 127.9988 130.9135 156.3757 142.5524 154.1354 152.686 156.6971 269.2917 161.6991 230.6993 239.6068 184.8732 194.6965
112.4826 182.356 41.64559 7.702774 0 81.40055 180.7183 166.5111 164.0519 172.0065 101.9604 109.7653 208.6609 136.3079 141.8663 129.2737 128.1628 132.7257 153.4009 144.8622 152.2863 151.2877 154.9425 263.7126 161.5724 226.6819 235.3456 187.2972 197.2412
77.56504 112.4342 122.9677 88.96746 81.40055 0 100.1699 86.44202 84.28671 100.005 131.6435 136.8377 143.0874 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 182.6839 188.0386 214.5951 224.9361
114.1452 92.75788 222.3465 188.0814 180.7183 100.1699 0 14.72715 17.75528 45.17743 199.4492 201.3944 82.02439 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 152.0352 150.5075 264.8345 274.2066
100.6588 94.12793 208.1074 173.8242 166.5111 86.44202 14.72715 0 3.28718 39.18191 185.3345 187.4587 81.6551 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.8415 147.4948 252.2328 261.7317
97.37158 96.0554 205.6215 171.3334 164.0519 84.28671 17.75528 3.28718 0 37.16517 182.0803 184.188 80.50621 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.7908 145.6683 248.9687 258.4744
81.34275 133.2178 212.3031 178.5938 172.0065 100.005 45.17743 39.18191 37.16517 0 168.0744 168.6544 46.09772 104.7091 101.0198 188.1804 157.0987 184.716 104.0192 198.459 127.063 135.6245 129.5869 102.4078 163.3593 108.6632 108.5564 225.4216 234.3699
