1 83
1.4 101.8
37.23205 121.5473
2 112
4 104
4 116
5 70
6 89
6.5 104.5
8 107
9 103
11 107
11 109
12 73
13 94
14 54
14 75
16 77
18.5 78
23 106
25.55556 60.66667
30.5 127.5
34 130
39.5122 229.9268
187.265 134.8389
41.66667 68
50 64
50.33333 73.33333
52 52
54 54
56 50
61 3
67 29
70.5 25
70.5 28
70 30
73 28
74.66667 25.66667
75.5 22.5
78 20
78.66667 22.33333
83 21
107 140
132 237
133.3333 222.3333
135 219.5
141 6
142.5 8.5
158.5 16.5
199 222
204 51
204 224
206 225
211.9 52.13333
214 235
215.8261 279.8696
242.6126 278.6107
222 124
225 130
227 286.5
229.75 36.9
230 70
234 42
236 134
241 212
244.5714 31.28571
245 112
247 103
248.1429 111.1429
257.3333 271.6667
259 220
262.5 80
261 214
285.8846 21.46154
295 16.5
