0 173.8917 160.1444 184.4953 172.8969 169.8681 145.5053 142.2194 138.9608 146.739 154.8167 146.203 143.2746 153.3368 152.0492 150.3753 150.6575 130.1724 173.0079 127.0277 154.9989 170.9298 157.9064 167.4444 156.4999 125.2113 168.8261 150.1306 153.6824 149.4507 151.9752 119.9293 145.5605 123.9717 121.8599 138.5842 74.62239 127.184 134.1494 123.0524 128.8351 111.8178 98.22237 94.93578 88.65041 89.90481 103.4588 42.41324 43.97086 110.8842 82.48794 108.3073 54.51789 122.8679 68.10842 73.64272 71.34867 98.86557 124.8537 155.4969 165.3275
173.8917 0 30.36445 63.06346 47.92703 138.4883 31.40064 39.62323 36.23534 40.95594 57.31492 46.32494 44.94719 60.11563 57.28001 58.72819 60.82763 51.1957 101.0198 53.93515 87.41684 101.2423 89.4986 101.2571 90.78546 66.12866 109.0413 89.80535 96.78229 91.92388 100.4316 75.96052 114.5523 91.3017 91.24144 121.5683 104.6518 120.1083 126.4209 121.0785 131.4686 186.0376 175.9249 175.0264 195.7805 203.2585 245.5239 211.1421 215.0349 224.145 218.3232 227.0352 226.559 239.9133 232.6972 234.173 235.7669 249.8925 292.9284 282.3612 292.4556
160.1444 30.36445 0 90.27181 73.68175 108.3514 18.86796 18 25.94224 55.72003 77.07788 61.77378 58.40591 79.36764 76.05919 76.92204 79.15807 57.28001 123.13 58.79626 106.4446 122.9309 109.1238 122.2497 110.0182 74.24958 129.769 107.5407 115.0752 109.4166 118.163 83.54639 130.1989 101.8332 101.1187 135.404 86.68333 131.5295 139.1088 131.5523 142.8356 158.4172 149.2053 148.5976 195.7243 202.6921 222.2791 200.0025 203.1207 224.885 214.6462 226.9471 214.2825 240.7271 223.2711 225.8871 226.4535 244.3138 273.9463 282.7457 293.038
184.4953 63.06346 90.27181 0 17.26268 197.2072 80.50466 90.66973 79.62412 45.69525 29.83287 42.72002 47.07706 31.15909 32.64966 34.20526 33.83785 60.46487 44.65423 63.00794 42.00539 45.79301 41.7732 47.41308 43.73786 59.66574 54.70832 47.09565 50.5501 49.16299 54.72202 64.66065 70.93031 66.21933 67.72001 80.85029 132.4122 85.09407 87.47142 88.00568 94.64143 228.5279 216.1771 214.5186 175.9233 183.8981 273.9142 213.3776 218.6893 200.7879 204.3771 205.1975 230.3259 215.5782 229.9935 228.9629 232.6583 238.1832 309.2484 257.1436 266.5113
172.8969 47.92703 73.68175 17.26268 0 180.0836 63.28507 73.43705 62.36986 29.45147 20.09975 27.58623 31.51587 22.67647 22.36068 24.33105 25.07987 45.27693 54.03702 48.08326 44.3757 54.56189 45.48626 55.15433 47.16991 47.85394 62.93648 48.33218 53.89631 50.56679 57.98707 54.70832 73.77898 61 62.03225 82.67825 117.1537 84.64632 88.7257 86.88498 95.21029 212.059 199.918 198.3412 172.0029 179.9126 259.5169 203.9019 208.9234 198.1834 199.0075 202.1584 220.6173 213.3936 221.84 221.4362 224.6245 232.4441 297.197 255.4835 265.125
169.8681 138.4883 108.3514 197.2072 180.0836 0 116.9366 106.9279 119.0534 156.0388 178.3645 161.4106 157.0072 179.8996 176.5224 176.6978 178.7842 148.7924 223.5019 148.3113 203.9582 222.756 207.1823 221.1797 207.4861 162.8408 227.8672 203.2292 210.8134 204.5798 212.8138 168.8914 220.4536 187.7088 186.083 222.0312 112.4342 214.2896 223.2564 212.5544 224.062 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 242.1339 322.7339 332.9039
145.5053 31.40064 18.86796 80.50466 63.28507 116.9366 0 10.19804 7.28011 40.31611 62.58594 46.17359 42.25222 64.52304 61.13101 61.68468 63.89053 39.05125 108.6692 40.31129 90.74113 108.2405 93.6376 107.2054 94.33981 55.97321 114.4902 91.28527 98.92074 93.03763 101.7472 65.05382 112.951 83.63014 82.807 117.6308 74.09453 113.2784 121.0589 113.1459 124.5231 155.6021 145.0594 144.0529 177.2005 184.2443 214.1495 184.3285 187.7711 206.299 196.7562 208.4634 199.1105 222.1463 207.0024 209.2391 210.1511 226.9124 262.4873 264.2462 274.52
142.2194 39.62323 18 90.66973 73.43705 106.9279 10.19804 0 13 49.62582 72.00694 55.31727 51.17861 73.8053 70.40597 70.83078 73.00685 46.14109 117.9025 46.87217 99.496 117.3882 102.489 116.211 103.0922 62.68174 123.3694 99.72462 107.3886 101.3903 110.0386 71.21798 120.5511 90.21086 89.20202 124.6598 69.12308 119.6328 127.7077 119.2057 130.7287 146.4923 136.302 135.4151 179.1089 185.9347 206.9299 182.0027 185.1324 208.3705 197.2536 210.2308 196.3084 224.1896 205.2949 207.9639 208.4803 226.617 256.9953 266.025 276.3463
138.9608 36.23534 25.94224 79.62412 62.36986 119.0534 7.28011 13 0 37.03227 59.4138 42.57934 38.34384 61.10283 57.70615 58.0517 60.20797 33.28663 105.119 34.20526 86.54452 104.561 89.56004 103.3247 90.13878 50 110.44 86.72946 94.39445 88.39118 97.03865 58.79626 107.6376 77.62087 76.6942 111.9155 68.44706 107.1681 115.1141 106.8878 118.3427 153.1176 142.1193 140.969 169.9441 176.9771 209.6115 177.4768 181 199.0562 189.4888 201.2014 192.3798 214.9026 200.0025 202.1584 203.1429 219.6981 256.8026 256.9874 267.2644
146.739 40.95594 55.72003 45.69525 29.45147 156.0388 40.31611 49.62582 37.03227 0 22.39171 6.059886 4.219663 24.21317 20.81799 21.40223 23.6232 16.69498 68.35731 19.78355 50.7663 67.92684 53.52933 66.94318 54.35122 26.35758 74.31053 51.85289 59.36148 53.76544 62.50778 35.88949 75.20824 50.34602 50.31291 81.3987 87.84867 79.28885 85.89803 80.15436 90.67555 182.8425 170.5685 168.957 156.8865 164.5485 230.5372 180.1945 184.8027 184.715 181.2146 187.9399 196.4978 200.3801 199.7817 200.2533 202.7104 213.7463 270.1266 242.8397 252.8309
