16.06741 22.80351 38.27532 35.44009 31.7805 123.9759 10.81665 4.642796 14.22146 3.605551 0 30 26.30589 140.6412 16.03122 37.21559 32.20248 38.83298 58 55.44367 65.8559 59.20304 64.44377 66.06815 72.15608 70.0928 86.68333 75.17166 83.09633 72.47068 81.02469 74.24284 83.47005 158.373 147.2873 146.1036 164.1115 189.5046 202.566 206.1553 170.1352 189.6503 177.2818 209.2009 212.24 179.9028 183.5756 199.124 190.4337 201.4373 195.0205 214.9727 202.0891 204.0221 205.2073 208.7349 232.1659 229.0022 271.3823 221.0345 223.1917 227.2504 250.8904 229.3687 233.6932 233.6365 255.1138 253.744 255 242.0331 257.1764 242.0021 246 252.9822 253.3081 245.7036 244.9653 250.2639 260.9964 249.9202 259.3867 260.931 267.4215 262.2923 260.7259 258.3118
15.13171 18.43909 14.31782 10.77033 7.071068 93.99156 21.84033 31.96178 16.19413 27.07397 30 0 5.656854 136.3706 34.88553 64.84597 59.13544 65.78754 81.63333 77.93587 90.42677 81.02469 87.36704 88.23265 95.27067 92.91394 111.5078 96.80278 104.8094 64.12488 101.415 91.93476 98.62682 134.618 124.9542 124.2427 146.6887 169.6231 185.0757 188.6796 182.0604 176.599 188.5758 192.6266 197.8656 179.4018 182.0989 211.4152 198.3053 212.8779 193.0104 227.1478 203.4207 206.6519 206.6433 213.3548 221.0452 219.0936 254.1896 226.5309 227.7891 231.3426 239.1359 233.0021 240.4631 239.9708 245.9089 242.8703 243.8135 249.2388 268.5368 248.4854 254.2754 245.153 245.7336 252.6267 251.3722 257.4723 253.257 248.7169 252.6291 253.5843 278.8983 255.8071 255.1431 265.4148
10.51721 19.69772 19.72308 16.12452 12.08305 98.21268 19.72308 28.89444 13.64734 23.76973 26.30589 5.656854 0 132.5759 29.54657 59.90826 54.12024 60.72891 76.15773 72.40166 85 75.45197 81.8352 82.66196 89.73572 87.36704 106.066 91.20002 99.20181 60.53098 95.77578 86.27862 93.0121 135.0926 124.9542 124.0977 145.4106 169.0089 183.8831 187.4887 176.6635 174.4187 183.2231 191.2302 195.9919 175.1828 178.0112 206.0135 193.2175 207.5307 189.0106 221.7608 199.0075 202.0916 202.2213 208.5863 218.5521 216.3747 253.0003 221.685 223.0353 226.6448 236.7826 228.355 235.5048 235.0532 243.0928 240.3539 241.3566 244.2458 263.2197 243.559 249.1907 242.0992 242.6376 247.6616 246.4549 252.4837 250.1955 244.6687 249.4048 250.4576 273.5768 252.5416 251.734 260.44
133.4011 151.2158 149.2945 146.2907 143.3372 165.8192 144.5943 145.2528 140.3266 141.8795 140.6412 136.3706 132.5759 0 125.4796 134.9364 132.0728 132.3371 120.3038 116.4614 124.6024 113.9007 117.6216 114.7156 118.7984 117.3979 130.2083 112.7069 113.6658 72.29254 107.7876 98.29818 88.17502 107.2694 93.66531 90.37874 71.29184 99.30965 95.55477 98.18917 93.05766 66.18519 94.39543 96.31096 89.63629 45.86589 46.95046 115.4306 87.01991 112.864 57.10739 127.4243 71.71184 77.50699 74.93644 88.70771 97.80415 92.34938 152.728 103.0077 101.7306 103.7717 116.9991 104.2699 119.3164 117.6036 116.666 117.9403 119.7523 128.6136 159.9513 125.8462 136.4794 113.166 113.3042 130.9093 128.3064 136.2046 121.0473 112.797 118.9284 120.7361 169.7611 121.7435 120.0892 143.2952
20.22714 35.51056 47.01064 43.60046 39.40812 126.4377 24.16609 20.34426 23.81701 18.43909 16.03122 34.88553 29.54657 125.4796 0 31.14482 25.17936 31.57531 46.87217 43.41659 55.56978 46.75468 52.80152 53.90733 60.70008 58.41233 76.66159 62.74109 70.76722 59.40539 67.94115 59.90826 68.42697 150.841 138.8976 137.4273 152.8749 179.3014 191.1073 194.6715 154.7288 176.5075 161.7816 197.3069 199.4626 164.1036 167.872 183.8292 174.5451 185.9946 179.36 199.6761 186.1317 188.0106 189.2426 192.7077 218.2567 214.7673 259.5314 205.0299 207.166 211.2199 237.1181 213.3378 217.7533 217.6718 240.6403 239.7102 241.0519 226.1261 241.7753 226.0487 230.1847 238.1953 238.4659 229.7787 229.0087 234.3608 246.1763 234.1149 244.3681 246.0285 252.0481 247.217 245.4893 242.4046
49.71536 59.90826 75.15318 72.09022 68.15424 157.5401 48.02083 38.26951 50.77647 40.81666 37.21559 64.84597 59.90826 134.9364 31.14482 0 6 3 24.35159 24.18677 30.23243 28.28427 31.01612 33.52611 37.7955 36.24914 50.20956 42.40807 49.65884 79.88116 49.33559 47.04253 58.50855 177.395 164.5941 162.7859 173.9791 201.9431 211.2913 214.7673 143.8506 192.7854 151.4865 216.4902 216.4667 167.6305 172.3514 171.8036 168.0476 174.9514 184.0543 187.5016 186.9037 187.2592 189.8124 189.5554 231.6074 226.9471 278.3195 200.5898 203.7138 208.261 250.7688 210.8578 211.5999 212.0212 251.6015 252.4143 254.0551 219.3285 229.9665 220.0818 222.0923 247.76 247.7579 223.2471 223.0807 227.4313 255.5102 236.6343 252.6957 254.951 239.9901 255.2082 252.549 235.4782
44.0202 55 69.77105 66.64083 62.64982 151.6039 43.01163 33.71284 45.412 35.80503 32.20248 59.13544 54.12024 132.0728 25.17936 6 0 6.708204 26.92582 25.63201 33.97058 29.73214 33.61547 35.77709 40.92065 39.11521 54.56189 44.88256 52.47857 75 51.47815 47.67599 58.71329 171.8982 159.2081 157.446 169.286 197.0406 206.7849 210.2784 144.931 188.8974 152.4682 212.1509 212.4872 165.9397 170.4963 173.1984 168.2974 176.1477 182.1867 188.9587 185.7767 186.4242 188.7301 189.191 228.2674 223.8057 274.0922 200.5 203.4354 207.8941 247.3964 210.402 211.8691 212.191 248.7026 249.2087 250.7987 219.7385 231.411 220.327 222.7667 245.1061 245.153 223.6096 223.3226 227.8794 252.906 235.2611 250.2701 252.4203 241.4979 252.8463 250.3537 235.9364
50.68461 61.61169 76.47876 73.34848 69.35416 157.9962 49.64877 40.16909 52.11766 42.43819 38.83298 65.78754 60.72891 132.3371 31.57531 3 6.708204 0 21.54066 21.2132 27.80288 25.31798 28.23119 30.67572 35.1639 33.54102 48.10405 39.61621 46.95743 78.23043 46.48656 44.04543 55.50901 176.2328 163.3163 161.4628 172.1518 200.2498 209.3442 212.8098 140.89 190.534 148.5186 214.4505 214.2518 164.7695 169.517 168.8756 165.0485 172.0029 181.2209 184.5817 183.9674 184.296 186.8713 186.5643 229.1397 224.4148 276.2151 197.5911 200.7195 205.2697 248.3103 207.8702 208.6013 209.0215 248.9947 249.9 251.5572 216.3331 227.0469 217.0829 219.1073 245.0877 245.0735 220.2504 220.0818 224.4371 252.8249 233.7237 249.9682 252.2479 237.0786 252.4663 249.7719 232.4844
67.09298 80.62258 93.81365 90.44335 86.26703 170.121 68.593 60.13503 69.97321 61.52235 58 81.63333 76.15773 120.3038 46.87217 24.35159 26.92582 21.54066 0 5.09902 9.219544 6.403124 6.708204 9.219544 14.1598 12.20656 29.96665 18.077 25.55386 77.20104 25 24.73863 36.62308 177.3415 163.6344 161.4381 167.7485 196.8248 203.5903 206.9396 119.9417 181.9356 127.6554 207.8004 205.8927 148.7716 153.9351 147.6461 145.0552 150.9205 165.605 163.3038 166.4812 166.1716 169.2734 167.5179 218.0482 212.6076 268.7012 178.0513 181.4885 186.1841 237.2551 188.9391 188.506 189.0661 236.2291 238.2142 240.0521 196.0408 205.7627 197.0102 198.4943 231.5254 231.3547 200.0156 200.01 204.0882 239.0769 216.6474 235.6752 238.2709 215.7551 237.9732 234.7978 212.1155
63.62421 77.83315 90.42677 87.00575 82.80097 165.5864 65.8559 57.89262 66.86741 58.89822 55.44367 77.93587 72.40166 116.4614 43.41659 24.18677 25.63201 21.2132 5.09902 0 14.03567 4.123106 9.433981 10.63015 17.33494 15 34.17601 19.73435 27.65863 72.12489 25.94224 23.02173 34.73111 172.2556 158.563 156.3753 162.9271 191.9427 198.9095 202.2721 119.6829 177.5816 127.3058 203.2166 201.52 145.9623 151.0033 147.7392 144.0035 150.8145 162.693 163.469 164.2011 164.1493 167.0382 165.9254 214.1145 208.8061 264.243 176.7293 179.9972 184.6184 233.3238 187.2966 187.5327 188 232.636 234.4014 236.2054 195.2076 205.9318 196.023 197.9141 228.1096 227.9759 199.1413 199.0226 203.2978 235.7084 214.24 232.4395 234.9574 215.989 234.7898 231.7412 211.341
75.73705 88.61715 102.3426 99.0202 94.8736 179.3287 76.57676 67.65024 78.3023 69.42622 65.8559 90.42677 85 124.6024 55.56978 30.23243 33.97058 27.80288 9.219544 14.03567 0 13.34166 7.211103 9.899495 8.514693 8.246211 21.09502 14.8024 20.39608 85.37564 22.09072 26.62705 38.02959 185.5398 171.7029 169.441 174.6522 203.9338 209.9952 213.3003 117.1537 187.4039 124.9948 213.9018 211.389 150.7116 156.1185 144.1582 143.5897 147.7633 167.72 159.6558 167.2991 166.4812 169.9955 166.9978 222.396 216.6403 274.3978 177.0007 180.7478 185.5744 241.5802 188.4702 186.7953 187.5233 239.7472 242.2499 244.168 194.0644 202.0348 195.31 196.0638 234.6423 234.3886 198.1067 198.3053 202.0223 242.0801 217.6337 238.3858 241.1514 211.9062 240.5665 237.1181 210.0095
66.90115 81.46779 93.723 90.27181 86.05231 167.7069 69.52697 61.75669 70.35801 62.62587 59.20304 81.02469 75.45197 113.9007 46.75468 28.28427 29.73214 25.31798 6.403124 4.123106 13.34166 0 7.071068 7.211103 14.57738 12.08305 32.01562 16.03468 24.04163 72.03471 21.9545 19.10497 30.90712 172.2005 158.3768 156.1258 161.8005 190.9686 197.474 200.8109 115.5725 175.6157 123.2024 201.6036 199.5791 142.6184 147.7329 143.6164 140 146.697 159.4114 159.3459 160.5895 160.4307 163.4072 162.0594 211.6459 206.2062 262.4244 172.7896 176.1028 180.7459 230.8528 183.4475 183.517 184.0027 229.8483 231.8124 233.6493 191.1675 201.8087 192.0104 193.8376 225.1777 225.0156 195.1083 195.0103 199.2511 232.7404 210.6904 229.374 231.9483 211.8661 231.6878 228.5542 207.2921
73.02063 86.97701 99.80982 96.40021 92.20087 174.687 74.96666 66.6875 76.15281 67.94115 64.44377 87.36704 81.8352 117.6216 52.80152 31.01612 33.61547 28.23119 6.708204 9.433981 7.211103 7.071068 0 3.162278 7.905694 5.656854 25 11.392 18.86796 78.64477 18.43909 20.12461 31.84729 178.7652 164.8612 162.5677 167.4786 196.7867 202.7856 206.0898 113.6354 180.2375 121.3874 206.693 204.2212 144.5061 149.8166 141.1835 139.1761 144.5337 161.4497 156.8119 161.6075 161.0466 164.3521 162.0193 215.4252 209.7451 267.2133 172.3405 175.9027 180.654 234.6167 183.4693 182.5555 183.1748 232.9986 235.3572 237.2551 190.0026 199.2623 191.0654 192.3148 228.0197 227.7938 194.0006 194.0644 198.0227 235.4969 211.8752 231.9047 234.6103 209.2325 234.1287 230.7834 206.0388
74.07667 88.45903 100.896 97.45255 93.23626 174.6443 76.48529 68.47303 77.44837 69.52697 66.06815 88.23265 82.66196 114.7156 53.90733 33.52611 35.77709 30.67572 9.219544 10.63015 9.899495 7.211103 3.162278 0 7.648529 5.09902 25.31798 9.15302 17.02939 77.10383 15.81139 17 28.69233 177.1243 163.1458 160.8143 165.2122 194.5893 200.3397 203.6296 110.7655 177.545 118.4957 204.1568 201.5312 141.3648 146.6867 138.4286 136.1323 141.718 158.3161 154.0843 158.4456 157.8924 161.1908 158.9001 212.5135 206.7873 264.5633 169.2579 172.7972 177.5399 231.7002 180.3469 179.5341 180.1361 229.9753 232.3984 234.3075 187.0107 196.5432 188.0425 189.3806 224.9556 224.7221 191.0007 191.0419 195.041 232.4223 208.713 228.8066 231.5254 206.5363 231.0222 227.6598 203.0616
80.92161 94.75495 107.7056 104.3 100.1024 182.2402 82.73149 74.28362 84.00744 75.67364 72.15608 95.27067 89.73572 118.7984 60.70008 37.7955 40.92065 35.1639 14.1598 17.33494 8.514693 14.57738 7.905694 7.648529 0 2.54951 17.67767 6.654155 12.02082 84.2882 13.72953 20.5548 31.10064 184.1535 170.0943 167.7178 171.2821 200.7847 205.9769 209.2283 108.6393 182.4575 116.4819 209.5483 206.4378 143.3824 148.9043 135.6732 135.1758 139.257 160.4572 151.1888 159.4694 158.4756 162.1286 158.7585 216.4682 210.4863 269.5816 168.6453 172.453 177.3069 235.6194 180.2346 178.3396 179.088 233.2254 236.0773 238.0515 185.5815 193.582 186.8542 187.554 227.8739 227.5709 189.6292 189.8486 193.5317 235.2395 209.8371 231.3805 234.2403 203.4705 233.4957 229.9054 201.5155
78.62351 92.63369 105.423 102.0049 97.80082 179.7078 80.62258 72.30875 81.80006 73.59348 70.0928 92.91394 87.36704 117.3979 58.41233 36.24914 39.11521 33.54102 12.20656 15 8.246211 12.08305 5.656854 5.09902 2.54951 0 20.22375 6.666667 13.41641 81.88406 14 19.10497 30.10399 181.8048 167.7713 165.4093 169.2446 198.7083 204.0833 207.3475 109.2932 180.7988 117.1015 207.7354 204.7836 142.6674 148.1249 136.5503 135.4474 140.0357 159.706 152.1174 159.088 158.2403 161.7764 158.7648 215.1279 209.2295 267.8951 168.8113 172.5301 177.348 234.2926 180.236 178.7023 179.4018 232.1191 234.8297 236.7826 186.0242 194.5407 187.2165 188.1303 226.8766 226.5966 190.0533 190.213 194.0026 234.2764 209.432 230.4975 233.311 204.4658 232.6462 229.131 202
96.83197 109.4806 123.422 120.1083 115.9655 199.6844 97.45255 88.25468 99.33403 90.27181 86.68333 111.5078 106.066 130.2083 76.66159 50.20956 54.56189 48.10405 29.96665 34.17601 21.09502 32.01562 25 25.31798 17.67767 20.22375 0 20.33333 16.64332 101.4002 22.82542 34.78505 42.45292 200.898 186.7071 184.2532 186.2773 215.9676 220.0659 223.2353 106.6771 195.1663 114.6547 223.1435 219.0669 150.3363 156.237 131.7667 135.5913 136.0331 167.5381 146.7743 164.128 162.1635 166.5757 160.8081 227.1145 220.6173 282.3168 169.5324 173.9294 179.0033 246.1382 182.1867 177.799 178.8854 242.3362 246.0894 248.1955 184.4397 188.7014 186.2713 185.4562 236.2922 235.841 188.5981 189.2353 192.151 243.4169 214.408 239.0456 242.2003 198.2807 240.9362 236.8628 200.0025
82.83931 97.49587 109.6591 106.189 101.9613 181.8768 85.54401 77.61515 86.38496 78.6158 75.17166 96.80278 91.20002 112.7069 62.74109 42.40807 44.88256 39.61621 18.077 19.73435 14.8024 16.03468 11.392 9.15302 6.654155 6.666667 20.33333 0 8.02773 81.17539 7.333333 14.92574 24.71223 180.5661 166.3747 163.9249 166.4411 196.0513 200.7348 203.9545 102.6456 176.7339 110.447 204.1203 200.7007 136.7666 142.3099 129.976 128.8039 133.4208 153.852 145.5673 152.8183 151.8479 155.4804 152.2192 210.2802 204.2093 263.8918 162.1985 165.9517 170.786 229.414 173.6935 172.0434 172.7506 226.8121 229.7886 231.7839 179.3584 188.0037 180.5578 181.4684 221.3838 221.0666 183.3886 183.5541 187.336 228.7281 203.1846 224.8264 227.7099 197.9496 226.9259 223.3057 195.3333
90.86664 105.4751 117.686 114.2147 109.9864 189.3613 93.50936 85.46669 94.39942 86.55634 83.09633 104.8094 99.20181 113.6658 70.76722 49.65884 52.47857 46.95743 25.55386 27.65863 20.39608 24.04163 18.86796 17.02939 12.02082 13.41641 16.64332 8.02773 0 87 6.324555 19.10497 25.81182 185.6906 171.3687 168.8379 169.9316 199.6722 203.4945 206.6519 97.02062 178.5279 104.9036 206.5188 202.4335 135.1518 140.9007 123.8013 124.1692 127.4755 152.322 139.2746 150.0833 148.6607 152.6496 148.3113 210.7605 204.3844 265.6821 157.8266 161.827 166.7602 229.8195 169.7793 167.1302 167.9673 226.4103 229.8978 231.9698 174.2326 181.6436 175.6417 176.0028 220.6015 220.2045 178.3094 178.6309 182.1346 227.8189 200.4639 223.6451 226.6848 191.5104 225.6286 221.7589 190.0947
62.52268 79.62412 77.02597 74 71.06335 112.4342 74.33034 77.08149 69.44242 72.91776 72.47068 64.12488 60.53098 72.29254 59.40539 79.88116 75 78.23043 77.20104 72.12489 85.37564 72.03471 78.64477 77.10383 84.2882 81.88406 101.4002 81.17539 87 0 81.02469 68.02941 66.38712 100.1699 86.44202 84.28671 94.39405 122.0656 132.2309 135.7645 131.6435 117.2485 136.8377 138.105 140.0743 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 152.9322 159.8155 156.9522 200.2987 166.6741 167.1456 170.2595 178.4657 171.5634 181.5998 180.6931 183.3692 181.4663 182.6609 190.683 214.5951 189.2327 196.774 181.9121 182.387 193.7427 192.0104 198.8064 189.9906 184.8859 188.9976 190.1605 224.9361 192.097 191.2119 206.5454
87.82814 103.0776 114.5862 111.072 106.8316 184.5116 91.21403 83.67729 91.72377 84.40379 81.02469 101.415 95.77578 107.7876 67.94115 49.33559 51.47815 46.48656 25 25.94224 22.09072 21.9545 18.43909 15.81139 13.72953 14 22.82542 7.333333 6.324555 81.02469 0 13 19.70406 179.4798 165.136 162.5923 163.6156 193.352 197.246 200.4121 95.33625 172.4497 103.1289 200.3247 196.3729 130.361 136.0037 122.7557 121.499 126.1507 147.4924 138.3752 145.9623 144.8447 148.5921 145.0319 205.0658 198.7989 259.6146 154.9298 158.724 163.5776 224.154 166.5083 164.7195 165.4358 221.0594 224.3413 226.3846 172.0262 180.824 173.2339 174.1407 215.4182 215.0581 176.0575 176.23 180.0028 222.6959 196.3444 218.6529 221.6168 190.7937 220.6949 216.9539 188
79.10836 95.41488 105.5509 101.9804 97.74457 172.5382 83.86298 77.40945 83.64359 77.41447 74.24284 91.93476 86.27862 98.29818 59.90826 47.04253 47.67599 44.04543 24.73863 23.02173 26.62705 19.10497 20.12461 17 20.5548 19.10497 34.78505 14.92574 19.10497 68.02941 13 0 11.88486 166.5953 152.2899 149.774 151.5934 181.2402 185.809 189.0291 97.29337 161.94 104.8003 189.2115 185.9161 124.3905 129.6919 125.7481 121.0165 128.5496 141.3259 141.553 141.7604 141.439 144.5438 142.9554 196.023 190.1421 249.0806 153.7083 156.9992 161.6411 215.1883 164.3472 164.5615 165.003 213.1333 215.7452 217.6901 172.2905 183.9628 173.0462 175.1457 208.0192 207.7715 176.2051 176.0454 180.3996 215.4664 191.9586 211.8178 214.553 194.1037 214.0263 210.6609 188.4489
86.72944 103.7943 112.6022 109.0011 104.8058 174.818 92.58645 86.93181 91.7878 86.46531 83.47005 98.62682 93.0121 88.17502 68.42697 58.50855 58.71329 55.50901 36.62308 34.73111 38.02959 30.90712 31.84729 28.69233 31.10064 30.10399 42.45292 24.71223 25.81182 66.38712 19.70406 11.88486 0 162.4077 147.8912 145.2257 144.5968 174.4054 177.7674 180.9067 86.88067 152.7486 94.21701 180.7187 176.6694 112.7087 118.09 115.7029 109.6141 118.2 129.6968 131.5472 129.8817 129.5618 132.6612 131.1964 185.6239 179.5056 239.9121 142.088 145.2848 149.8914 204.7444 152.5656 153.1837 153.5521 202.1283 205.0811 207.0827 161.0256 173.8345 161.6516 164.1196 196.7924 196.5025 164.9015 164.6489 169.1663 204.1789 180.0945 200.3972 203.2074 184.0448 202.5562 199.0885 177.2237
