0 108.5229 63.6718 130.7494 62.20346 94.63469 86.58105 76.54652 82.00016 142.9183 132.2334 131.1952 104.4901 157.8944 150.2085 143.0411 192.3503 147.7405 164.2728 156.1417 165.1296 175.0199 171.6851 195.5358 180.6341 178.4688 169.4538 180.3821 182.6079 174.7827 174.4664 177.6452 200.9693 189.6353 202.772 188.8521 216.7788 197.6895 200.3261 200.8718 205.239 258.3779 233.03 218.9591 234.691 220.0116 220.968 236.7 222.0027 245.5472 258.5578 268.8858
108.5229 0 160.9588 166.4116 112.4342 188.4001 174.6001 155.3957 159.4413 92.75788 94.12793 96.0554 180.062 115.6922 115.3626 124.0658 150.5497 128.0478 132.353 133.2178 231.5173 166.9546 243.0454 166.7984 171.3534 247.6451 229.7709 174.4345 176.5299 235.0167 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 230.8635 222.4266 256.4329 268.7036 266.6261 267.0351 243.7874 288.1463 266.51 243.2196 322.7339 332.9039
63.6718 160.9588 0 101.3373 62.64079 30.98525 26.43112 31.47431 35.124 162.7617 148.8722 146.5914 50.84223 169.9415 160.0346 145.7735 197.8448 149.594 169.2073 157.7514 109.2903 163.7436 112.9885 193.0152 169.0599 120.4097 116.5693 166.8375 168.7523 121.4829 135.3861 140.3002 141.597 135.8324 144.2853 152.0013 157.4179 154.2115 154.492 157.1018 168.9671 252.959 195.4145 168.0635 192.1998 170.4507 184.7447 184.0281 173.629 221.6096 199.7964 209.9613
130.7494 166.4116 101.3373 0 70.49666 97.96823 83.66081 69.86616 66.53971 110.0183 96.23138 92.9495 61.95808 103.1112 92.82735 72.93494 116.5001 74.08926 92.45815 79.38874 75.27497 68.92998 89.81857 103.2925 73.40651 91.4139 68.5785 69.80827 71.33592 73.13761 46.37661 48.05919 112.7714 85.00623 110.396 58.64288 125.0655 71.98205 77.35025 75.22833 74.63135 157.0491 102.4651 102.2928 106.2117 100.7798 90.26572 121.7348 100.6503 120.4133 158.3223 168.2125
62.20346 112.4342 62.64079 70.49666 0 82.01944 66.09505 44.92215 48.09691 100.1699 86.44202 84.28671 67.6757 108.5961 99.13655 87.22322 139.0436 91.5478 110.1986 100.005 121.2106 114.1699 131.6435 138.0458 119.7803 136.8377 121.5936 119.0798 121.2659 127.007 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 145.0004 200.2987 172.8247 166.6741 176.4164 166.5644 160.4814 185.5249 167.5771 183.3609 214.5951 224.9361
94.63469 188.4001 30.98525 97.96823 82.01944 0 16.76456 38.29194 37.41855 178.7828 164.2811 161.6246 36.81516 182.422 172.0273 155.4367 206.3136 158.621 178.5879 166.196 85.10105 165.5778 86.141 197.8891 170.4684 93.92502 94.56932 167.3346 168.9902 98.92223 122.598 128.3784 113.6616 112.3563 116.9969 139.7764 129.3133 137.5198 136.1813 140.0999 156.3577 254.6504 181.088 145.848 174.9367 149.0976 171.5942 160.2788 153.0038 214.4535 171.7724 181.7701
86.58105 174.6001 26.43112 83.66081 66.09505 16.76456 0 21.67692 20.68094 162.0634 147.5447 144.8774 25.83065 165.686 155.3049 138.8453 189.9108 142.0923 162.0536 149.7405 82.86066 150.2528 86.81334 182.0157 155.2583 94.13693 90.34871 152.3392 154.0667 95.19353 112.4139 117.7875 115.6559 109.4633 118.1336 129.3969 131.5013 129.6272 129.3273 132.4104 146.2437 239.5434 171.9591 141.9101 167.5114 144.4743 161.8111 157.6725 147.8314 202.0674 173.779 183.9931
76.54652 155.3957 31.47431 69.86616 44.92215 38.29194 21.67692 0 5.460082 140.5133 126.0406 123.415 28.17801 144.7177 134.4249 118.5481 170.1075 122.0041 141.9043 129.8653 88.60023 133.1708 95.77056 163.5587 138.393 102.2674 93.17188 135.9485 137.8138 98.44609 105.513 110.0636 125.1282 113.2652 126.5741 121.758 140.8418 125.8968 127.1417 128.921 138.7243 222.5515 165.6223 143.5105 163.7933 145.0999 154.5864 160.7387 147.6402 190.1824 182.2739 192.6272
82.00016 159.4413 35.124 66.53971 48.09691 37.41855 20.68094 5.460082 0 141.6609 127.0907 124.3827 22.85416 145.0077 134.624 118.2345 169.4592 121.5352 141.4862 129.251 83.15836 131.127 90.45337 162.1516 136.2679 96.89629 87.72293 133.6387 135.4552 92.99279 100.8604 105.5477 119.8091 107.8091 121.1974 117.2511 135.5031 120.8814 121.9808 123.8844 134.2247 220.5307 160.9743 138.1225 158.8155 139.759 150.0598 155.3069 142.3486 186.5923 176.8762 187.2326
142.9183 92.75788 162.7617 110.0183 100.1699 178.7828 162.0634 140.5133 141.6609 0 14.72715 17.75528 153.5513 22.96484 24.99444 41.45649 58.48701 43.41659 40.64021 45.17743 185.154 80.60353 199.4492 74.20674 83.88594 201.3944 178.4405 88.10221 89.88492 182.7979 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 154.5114 130.6643 176.567 204.155 190.6768 200.7108 164.6142 223.0837 198.4951 153.5735 264.8345 274.2066
