0 188.445 28.01785 18.11077 38.11824 18.43909 14.86607 9.219544 19.31321 21.18962 18.78829 21.0238 11.7047 21.09502 37 23.02173 42.37924 40.8534 23.43075 42.54409 17.02939 39.81206 26.1725 35.51056 25.4951 35.80503 24.16609 45.27693 37.80212 33.24154 45.48626 32.20248 26.1725 43.27817 44.59821 34.17601 51.15174 64.66065 167.4167 67.95587 50.32892 65 67.20119 70.91192 60.10824 42.0119 53.82379 49.0306 63.89053 51.34449 75.0733 54.94464 50.35871 62.1289 76.38063 78.49204 76.57676 65.29357 63.97656 68.66687 62.36185 62.514 82.60901 82.0061 78.77182 77.38863 70.11419 70.34913 94.89468 85.14693 100.7782 96.88137 128.7051 114.1622 117.9873 120.3329 119.6161 214.6183 204.0602 145.6194 203.008 151.921 157.0987 160.4649 182.4856 185.3106 186.9037 191.6667 193.582 196.3268 203.6296 211.4233 271.2803 302.4297 255.7049 228.2323 259.139 232.6908 269.5849 271.1167 277.0289 260.862 315.0496 230.7219 272.0827 274.5779 229.0196 275.6882 234.3374 279.2938 280.4015 272.7205 244.3645 279.8732 290.2813 282.3969 246.1759 288.7646 248.1149 248.6202 251.0541 299.5947 295.9358 328.4968 311.9387 261.8229 309.8548 313.683 316.1851 309.22 319.2319 317.9899 315.9905 321.0424 319.0611 320.6696 325.2856 323.5556 327.5622 322.2737 322.6367 328.3213 324.3594 330.6055 332.2665 323.4471 323.188 337.858 338.9985 340.147 345.7347 335.3211 338.3785 344.6752 347.6147 288.5013 320.8317 319.3634 320.2952 322.5911 310.0145 321.5991 310.6928 312.1618 312.9233 313.8296 298.3056 315.3284 316.7965 317.7361 315.5147 317.1939 321.7017 317.6539 322.9319 323.6696 308.5012
188.445 0 178.8759 194.1137 174.7991 178.6449 178.913 185.7074 189.6779 175.1924 175.129 173.5727 176.7479 171.9669 166.5792 169.7573 195.0852 193.131 168.1626 192.0487 172.3925 161.481 165.0004 185.3778 164.69 159.257 172.6781 187.1517 182.0302 177.4088 184.9452 173.6161 165.9312 179.5963 177.9658 154.282 145.5911 188.5996 164.6009 187.7246 171.5225 182.8746 183.4852 184.7942 174.6794 149.8567 165.5441 150.1702 168.0872 139.4528 177.6911 148.8192 146.3549 161.2304 174.8788 172.8038 167.8086 153.0405 152.1306 153.5019 144.3255 128.9291 151.9413 163.0163 157.2171 147.2834 124.0934 122.5108 148.3214 117.3059 148.8024 119.9043 68.78682 126.5713 127.6052 130.6023 128.8518 108.6507 94.80422 133.8933 91.52489 128.776 131.7181 129.9217 125.546 128.55 127.5854 124.5549 127.9556 128.8602 91.04005 92.74848 104.6963 147.8624 75.73341 48.19905 78.13838 49.83137 93.48553 95.4509 104.7588 79.38913 157.5285 114.2188 95.1004 98.15975 86.63713 98.42994 111.904 101.7783 103.4246 90.51474 60.36116 101.3214 114.8869 103.1337 126.6023 109.3699 73.81751 79.18864 77.06332 123.1625 117.3424 157.2809 133.8379 104.1061 129.3989 134.6977 137.6471 127.0793 140.3323 137.5609 134.9258 141.1077 137.7151 139.897 145.7756 143.1186 148.7875 140.2089 141.4961 147.6624 142.6353 150.5838 152.8176 140.5713 139.2099 159.4165 160.9455 162.4847 169.2672 155.1292 159.2132 167.6242 171.5442 160.0196 135.2889 133.1129 134.2865 136.88 121.6732 135.3218 122.2687 123.7205 124.5014 125.4016 169.9231 126.9279 128.3524 129.2976 127.3274 128.8088 133.3366 129.4183 134.49 135.2363 128.869
28.01785 178.8759 0 46.01087 10.19804 10.44031 14.56022 35.35534 46.38965 10 13.0384 12.04159 26 14.14214 13.0384 15 69.2315 67.46851 17.20465 68.88396 31.38471 17.88854 19.23538 60.72891 21.09502 20.02498 43.41659 70.5195 62.03225 55.9464 70.2282 53.23533 39.82462 66.70832 67.54258 34.88553 33.53357 89.31965 140.0443 92.30926 71.34424 88.56636 90.80198 94.60708 81.9878 49.09175 73.00685 60.44005 84.05355 54.44892 97.24711 67.31949 59.64059 80.28076 97.94386 99.56907 96.60745 80.9645 79.20859 84.7357 74.20243 64.19502 98.82705 100.896 96.26006 92.09777 73.05477 72.12489 110.4536 90.24965 116.4742 105.0952 114.2366 125.1958 129.3213 132.3065 131.2288 192.5201 182.9268 157.8417 182.1792 163.1104 168.5853 171.5401 191.8802 194.9897 196.3517 200.3957 202.6845 205.3855 206.7365 214.2325 254.0551 282.663 241.5367 221.9031 245.153 225.7299 254.1909 255.5939 260.6799 246.9656 295.4611 235.044 256.8268 259.1409 229.3665 260.417 237.9769 264.0076 264.9679 258.7986 237.2277 264.8245 274.2983 267.479 250.7995 273.7663 243.5939 245.1306 246.6716 283.6794 280.6083 311.0041 296.2366 260.9315 294.8237 298.1879 300.5362 294.7168 303.6379 302.8429 301.0598 305.7127 304.1792 305.5912 309.7817 308.3411 311.8269 307.5859 307.6472 313.1164 309.5351 315.1841 316.6607 309.0259 309.1866 321.9084 322.9319 323.9645 329.1846 319.8957 322.6221 328.2834 330.9456 293.2548 307.5484 306.4702 307.2588 309.3768 299.1521 308.7021 300.1283 301.735 302.3376 303.7269 303.3336 305.3604 306.511 307.2544 306.0641 307.28 310.8521 308.112 312.474 313.498 303.4864
18.11077 194.1137 46.01087 0 56.00893 36.05551 32.14032 11.7047 5 38.32754 35.51056 37.65634 23.76973 37.10795 53.93515 38.60052 25.05993 23.85372 38.27532 25.80698 24.20744 56.04463 40.31129 20.80865 38.91015 50.69517 21.54066 29.69848 24.18677 22.56103 30.4795 24.02082 28.30194 30.01666 31.76476 42.42641 65.0884 48.9183 184.5743 52.40229 39 50.24938 52.34501 55.86144 47.16991 44.28318 43.9659 46.69047 52.3259 54.66669 61.22091 50.9839 49.47727 52.49762 63.00794 65.45991 64.49806 57.56084 56.7186 60.3529 58.00862 65.39113 73.39245 70.66116 68.70953 69.63476 71.47027 72.44998 85.70298 84.0119 91.29211 93.00538 138.1919 107.6894 111.198 113.031 112.5877 228.0022 216.8668 137.6408 215.6253 144.5545 149.4523 153.0523 175.9346 178.5385 180.2692 185.4619 187.1096 189.8567 201.01 208.9235 281.2774 313.9995 263.7973 231.4865 267.0974 236.3155 278.4026 280.0112 286.435 268.7545 326.4694 227.0726 280.8006 283.4025 227.9693 284.4011 231.106 288.0017 289.2006 280.5743 248.0202 288.425 299.4003 290.8539 242.22 297.2491 250.066 249.904 252.8967 308.6373 304.6079 338.4904 320.8018 261.3451 318.286 322.405 325 317.309 328.0015 326.4708 324.3362 329.6335 327.3652 329.0973 333.9781 332.0636 336.4001 330.4409 331.0002 336.8089 332.6094 339.2285 341.0059 331.4363 330.9038 346.8083 348.023 349.2449 355.0613 343.9335 347.2002 353.8997 357.0154 284.2219 328.0869 326.3694 327.3912 329.7954 315.7356 328.6001 316.2183 317.5925 318.4541 319.0439 293.8031 320.4497 322.118 323.1815 320.3002 322.2732 327.3713 322.4903 328.3428 328.8921 310.4465
38.11824 174.7991 10.19804 56.00893 0 20.02498 24.08319 45.09989 56.14268 18.43909 21.58703 19.92486 34.9285 21.54066 9.486833 21.47091 78.77182 76.94154 23.32381 78.26238 39.56008 14.14214 24.20744 69.857 26.40076 20.12461 51.62364 79.55501 70.88018 64.51356 79.12016 61.46544 47.01064 75.27284 75.96052 38.94868 29.53811 98.03061 129.8762 100.9009 79.15807 96.93297 99.16148 102.9684 89.89994 53.75872 80.26207 65.79514 91.41663 57.46485 105.0952 72.70582 64.38167 87.09191 105.5888 107.042 103.7738 87.00144 85.14693 90.82294 79.20859 66.18912 104.7371 107.6476 102.6158 97.62172 75.13322 73.82412 116 92.5905 122.001 108.2266 108.7842 129.0349 133.2216 136.4001 135.2072 183.8695 174.6259 161.8209 173.9864 166.6883 172.2353 175.0257 194.6535 197.851 199.1231 202.8886 205.3022 207.9757 207.1618 214.5164 246.9818 274.681 235.5674 218.8264 239.2405 222.4095 247.76 249.1149 253.9016 241.0809 287.5261 235.7979 250.4396 252.6856 228.6941 254.0177 238.4722 257.5966 258.5034 252.8798 233.8055 258.4956 267.6258 261.1915 251.6116 267.4397 241.1016 243.0082 244.2201 277.0162 274.1551 303.7623 289.6298 259.7061 288.4528 291.6505 293.9422 288.5308 297.0589 296.4203 294.7151 299.2227 297.8473 299.1889 303.2261 301.8878 305.1885 301.317 301.273 306.6603 303.2161 308.6503 310.0613 302.8481 303.1554 315.1841 316.1661 317.1577 322.246 313.3548 315.9636 321.4001 323.9645 294.0027 301.7714 300.8322 301.5692 303.6215 294.2448 303.0594 295.3252 296.9781 297.5231 299.0819 304.1599 300.7607 301.7963 302.4686 301.6475 302.6962 305.9297 303.6593 307.6882 308.8122 300.6659
18.43909 178.6449 10.44031 36.05551 20.02498 0 4.123106 25.07987 36.12478 3.605551 4.123106 5.09902 15.65248 7 18.78829 9.055385 58.85576 57.07013 11 58.46366 21.40093 22.2036 14.03567 50.28916 15.0333 20.24846 33.28663 60.08328 51.62364 45.61798 59.80803 43.04649 30.41381 56.36488 57.24509 28.63564 35.70014 78.92401 148.9795 81.939 61.29437 78.26238 80.49845 84.30006 71.86793 41.62932 63.25346 52.15362 74.20243 48.38013 87.13208 58.922 51.88449 70.76722 87.92042 89.627 86.83317 71.96701 70.29225 75.68227 66.03787 58.85576 89.83344 91.35097 86.97701 83.40863 67.46851 66.91039 101.671 84.20214 107.6859 98.23441 115.8836 117.6478 121.7087 124.5311 123.5476 198.0732 187.9625 150.0833 187.0568 155.6535 161.059 164.1371 185.0108 188.0425 189.4756 193.7424 195.9235 198.6426 201.8836 209.4942 257.2567 287.0919 243.3537 220.4768 246.8947 224.5551 256.5619 258.0237 263.4862 248.6705 299.8104 229.8394 259.139 261.5358 225.4994 262.7394 233.0021 266.34 267.3668 260.5273 236.1398 267.0524 276.9511 269.6516 245.5192 275.9801 241.514 242.6685 244.5443 286.3093 282.9735 314.3701 298.7805 257.5485 297.069 300.641 303.0594 296.7305 306.1389 305.1452 303.2656 308.0978 306.3658 307.8652 312.2468 310.6771 314.3962 309.6898 309.8835 315.4514 311.7002 317.6161 319.1755 311.0145 310.9932 324.5797 325.6563 326.7415 332.1302 322.3325 325.2076 331.1571 333.9461 287.9814 309.0453 307.8003 308.6503 310.8456 299.6281 310.0355 300.4829 302.0348 302.7028 303.8964 297.9803 305.4767 306.7572 307.5813 305.972 307.376 311.3326 308.0584 312.7955 313.7037 301.6637
14.86607 178.913 14.56022 32.14032 24.08319 4.123106 0 21.0238 32.06244 6.324555 4.242641 6.403124 11.6619 7.211103 22.13594 9.433981 54.74486 52.95281 10.77033 54.34151 17.69181 25.05993 13.92839 46.17359 14.31782 21.93171 29.41088 55.97321 47.53946 41.59327 55.71355 39.11521 27.01851 52.3259 53.23533 27.07397 37.50333 74.84651 152.6508 77.87811 57.42822 74.24284 76.47876 80.27764 67.95587 39.21734 59.5483 49.24429 70.43437 46.58754 83.21658 55.92775 49.24429 67.17887 84.05355 85.8021 83.09633 68.63855 67.00746 72.3197 63.13478 57.31492 86.48131 87.72685 83.48653 80.21222 65.76473 65.37584 98.40732 82.2253 104.4138 95.85927 116.9701 114.9348 118.9622 121.7087 120.7684 200.5293 190.2338 147.2481 189.2703 152.9477 158.3193 161.4497 182.5431 185.5398 187.0027 191.3629 193.4968 196.2224 200.2598 207.9137 258.8049 289.0953 244.3768 220.2385 247.8871 224.4148 257.7926 259.2764 264.8811 249.6478 301.7801 228.0545 260.3459 262.7737 224.2699 263.9489 231.3115 267.5519 268.6038 261.5085 236.0275 268.2238 278.282 270.8007 243.6962 277.1426 241.0021 242.0021 244.0118 287.6282 284.1918 315.9626 300.0624 256.5019 298.2365 301.8874 304.3321 297.8087 307.402 306.3322 304.4158 309.3158 307.5077 309.0405 313.4944 311.8754 315.6834 310.7988 311.0436 316.6479 312.8322 318.8495 320.4403 312.0785 311.9868 325.9034 327 328.1052 333.5573 323.5665 326.4981 332.5568 335.3938 286.1472 309.9193 308.6098 309.4834 311.7082 300.1066 310.8456 300.9136 302.4434 303.1369 304.2532 296.1102 305.812 307.1433 307.9988 306.2252 307.7028 311.8092 308.3261 313.2092 314.0716 301.2308
9.219544 185.7074 35.35534 11.7047 45.09989 25.07987 21.0238 0 11.04536 27.01851 24.08319 26.1725 12.08305 25.4951 42.42641 26.92582 33.95585 32.28002 26.57066 33.83785 13.60147 44.38468 28.63564 26.41969 27.29469 39 16.27882 36.23534 28.6007 24.08319 36.35932 23.32381 20.39608 34.05877 35.38361 32.20248 53.52102 55.56978 173.0092 58.83026 41.23106 55.80323 58.00862 61.72925 50.91169 36.87818 44.94441 42.10701 54.81788 46.8881 65.8559 47.5479 44.01136 53.33854 67.17887 69.31089 67.47592 56.92319 55.71355 60.18144 54.91812 57.97413 73.9867 73.00685 69.97142 69.07966 64.93843 65.51336 86.31338 79.02531 92.14798 89.80535 128.0625 106.3203 110.0636 112.272 111.6288 216.6887 205.6993 137.4191 204.5098 143.8923 149 152.4336 174.7226 177.4852 179.1201 184.0157 185.8521 188.5998 197.2055 205.051 271.0609 303.2342 254.3423 224.3234 257.7014 228.9629 268.6503 270.2281 276.4489 259.3877 315.7566 223.9446 271.0904 273.6494 223.2241 274.6944 227.7125 278.2984 279.4602 271.2295 240.6595 278.7867 289.5333 281.2561 239.3004 287.6421 243.6144 243.8217 246.5065 298.8043 294.9254 328.2919 311.0457 256.2816 308.7086 312.7075 315.265 307.8766 318.286 316.8751 314.7968 319.9926 317.8443 319.5246 324.2962 322.4581 326.6588 320.9792 321.4552 327.2133 323.113 329.577 331.3065 322.0512 321.6374 337.0237 338.2085 339.4009 345.1268 334.2877 337.4685 344.0058 347.0519 281.5348 319.0235 317.4177 318.3991 320.7554 307.3792 319.6514 307.9562 309.3768 310.1903 310.9341 291.2666 312.386 313.957 314.9607 312.4023 314.2308 319.0439 314.568 320.1406 320.7819 304.0296
19.31321 189.6779 46.38965 5 56.14268 36.12478 32.06244 11.04536 0 38 35.01428 37.05401 22.36068 36.22154 53.23533 37.48333 23.08679 21.54066 36.87818 23.25941 21.47091 54.91812 38.60052 16.97056 37 49.0408 17 26.40076 20 17.72005 26.90725 19.0263 24.20744 25.80698 27.45906 39.05125 62.90072 45.80393 183.6506 49.20366 34.43835 46.69047 48.83646 52.44521 43.01163 39.82462 39.21734 41.7732 47.88528 50.23866 57.38467 45.99423 44.64303 47.75982 59.03389 61.40033 60.20797 52.66166 51.78803 55.505 53.00943 60.83584 68.66429 66.24198 64.07808 64.7611 66.7308 67.77905 80.99383 79.07591 86.62707 88.00568 134.4693 102.7716 106.3015 108.1712 107.7079 225.211 213.8992 132.8533 212.6012 139.7176 144.6409 148.2228 171.0497 173.6692 175.391 180.5578 182.2224 184.97 196.0102 203.9241 277.5464 310.6323 259.6998 226.762 262.9753 231.6247 274.4321 276.0548 282.5774 264.6205 323.0592 222.0799 276.8104 279.4316 222.991 280.4086 226.1084 284.007 285.2227 276.4294 243.329 284.4011 295.4808 286.8118 237.2337 293.2098 245.2305 245.0245 248.0531 304.6999 300.6011 334.7398 316.8261 256.3811 314.2308 318.4023 321.014 313.1932 324.0062 322.4224 320.264 325.6044 323.2847 325.0385 329.9667 328.0187 332.4154 326.3354 326.9293 332.759 328.5179 335.2029 337.0015 327.2996 326.721 342.8425 344.0712 345.3071 351.1673 339.9048 343.2098 349.9857 353.136 279.2458 323.8302 322.0745 323.1099 325.5303 311.2619 324.3039 311.7194 313.0815 313.9554 314.506 288.8343 315.9003 317.5925 318.6711 315.7117 317.7184 322.8885 317.9072 323.8271 324.3532 305.601
21.18962 175.1924 10 38.32754 18.43909 3.605551 6.324555 27.01851 38 0 3.162278 2.236068 16.49242 4.472136 15.81139 6.082763 60.40695 58.54912 8.246211 59.84146 21.47091 18.86796 11.04536 51.41984 12.36932 16.64332 33.54102 61.13101 52.49762 46.23851 60.72891 43.38202 29.83287 57.00877 57.77543 26.24881 32.1014 79.71198 146.3595 82.63776 61.40033 78.79086 81.02469 84.83219 72.06941 39.82462 63.00794 50.80354 74.06079 46.02814 87.32125 57.64568 50.24938 70.29225 87.98295 89.58795 86.60831 71.08622 69.35416 74.84298 64.63745 56.29387 88.95726 90.90655 86.31338 82.32861 65 64.32729 100.6578 81.90849 106.6783 96.25487 112.2943 115.9741 120.0666 122.9675 121.9385 194.6176 184.4548 148.5194 183.5354 153.9513 159.3895 162.4131 183.0683 186.1317 187.5367 191.718 193.9407 196.6534 199.2787 206.8596 253.6533 283.5319 239.7666 217.175 243.3105 221.2193 252.9605 254.4214 259.8807 245.0877 296.2453 227.3391 255.5386 257.9341 222.6499 259.139 230.4365 262.7394 263.765 256.944 232.7939 263.454 273.3463 266.0545 243.0435 272.3821 238.3149 239.535 241.3534 282.7048 279.3725 310.7687 295.177 254.5962 293.4706 297.0387 299.4562 293.1382 302.5359 301.5457 299.6681 304.4967 302.7689 304.2663 308.6444 307.0769 310.7925 306.0951 306.2855 311.8513 308.1039 314.0143 315.5725 307.4232 307.4082 320.9751 322.0512 323.1362 328.5247 318.7307 321.6038 327.5515 330.3407 285.5086 305.4734 304.2367 305.0836 307.2751 296.1216 306.4719 296.9865 298.5431 299.2056 300.4164 295.5321 302.0017 303.2705 304.0876 302.517 303.9029 307.8262 304.5997 309.3024 310.2209 298.4292
