0 18.503 184.7542 4.609772 34.63019 5.315073 11.67262 13.434 14.5 17.41407 18.03469 31.75295 23.04886 26.31539 16.00781 27.6134 32.59601 27.04831 34.82815 35.01785 37.91108 27.77139 26.10077 65.29357 30.69609 36.90867 45.64263 35.59846 32.19084 55.62598 40.51234 37.79219 39.58851 151.4068 45.91568 46.32764 48.77983 50.48216 55.69785 57.44684 68.01654 60.46326 63.05135 64.74759 57.10079 57.94178 66.82253 54.9659 52.26495 54.82928 52.97405 56.15381 61.82942 54.9477 54.27937 76.52614 79.96405 89.44358 98.32929 97.12492 102.7631 102.5 105.1154 104.3324 103.3308 109.573 106.4249 105.5616 105.4336 109.3584 116.5472 115.8544 111.5807 124.913 117.7338 107.3604 105.0959 113.1205 118.7655 108.0521 120.1177 128.6905 112.2241 111.6971 133.1287 130.3658 132.6018 147.9118 201.8 191.7989 190.9241 225.9851 233.5407 244.3118 244.6099 239.0758 252.9096 205.5851 213.2198 246.0447 245.5489 261.3833 291.052 244.7745 253.7346 254.4234 296.7368 224.6803 297.1177 264.8854 228.7755 254.8298 233.4483 256.9557 229.3976 266.085 259.6122 236.667 240.3648 272.2157 274.8641 249.1051 245.6588 246.7717 248.684 279.3282 318.4817 261.5234 286.3289 297.7688 291.5613 286.664 291.4091 293.8716 309.3639 294.0225 301.5377 308.947 311.2219 311.2202 310.8472 313.5781 314.4802 315.7747
18.503 0 180.226 14.01586 16.2207 22.30346 28.06738 14.61354 12.54769 11.7804 33.48797 16.93451 14.70072 42.21802 23.86304 42.13899 47.92732 40.40661 50.39538 49.9611 53.0796 38.77642 35.83915 49.21156 38.79576 29.81797 60.36923 30.68297 38.55876 41.61463 33.0471 48.56382 50.70284 133.5024 37.04202 38.50685 39.75061 44.0065 45.65389 46.6631 54.41609 49.0827 51.27811 52.41925 47.91688 48.15715 80.83179 47.72607 58.47281 48.33333 61.34148 50.91278 72.6895 62.15125 58.7887 88.97253 92.54068 101.9227 110.5117 108.6897 115.0469 114.3217 117.1443 115.7992 113.5904 120.8351 116.9627 115.7776 115.3377 118.7663 127.0241 125.9462 120.6542 136.3737 127.964 114.1933 109.6712 121.3086 128.1839 113.539 112.2918 139.5628 118.2925 117.4781 143.9136 139.2376 141.4595 156.7443 187.8797 178.6172 177.9692 214.6977 223.3595 233.2526 233.8376 229.0512 241.8514 208.9851 216.3909 236.2654 235.9437 250.8308 278.648 236.4783 244.3633 245.2267 284.4781 221.7606 285.8768 254.9747 225.4125 246.2433 237.5125 248.6606 230.8949 256.8607 251.4737 240.2785 236.8384 263.2669 265.794 253.3087 243.8718 245.6687 246.9788 271.5513 307.6393 262.0916 279.0671 289.134 295.7294 283.5932 288.4472 290.9319 303.2645 295.8087 305.86 303.8401 306.0752 305.878 305.9804 308.1846 309.4643 310.5117
184.7542 180.226 0 182.6022 175.4074 181.9235 179.6945 172.3258 172.4127 170.7615 176.3755 165.1574 166.0135 176.1916 169.2769 171.7247 173.3283 169.0029 173.9803 171.5214 171.9873 164.1973 163.3811 148.8593 158.3552 150.5193 169.1181 150.3712 155.4202 145.7494 147.1946 158.605 158.5626 168.8809 143.388 141.7405 140.8304 136.2484 135.9551 135.8436 135.6843 134.5946 133.4524 133.6946 133.1475 133.4158 163.4568 132.5318 140.3416 131.8986 144.7411 129.5478 148.8387 140.6866 135.8361 153.2647 153.6937 152.4588 150.1679 145.7021 151.0374 147.4563 149.1153 144.7584 136.067 143.1863 137.7871 135.5398 133.3636 129.4251 137.0404 134.0128 126.7851 145.9682 135.0778 113.2114 102.0195 120.3828 128.6917 105.3013 71.88861 141.1735 106.9982 105.4881 140.9738 124.0592 123.9738 125.0414 112.8738 99.08632 95.80459 89.78243 82.22443 99.13661 96.24407 84.51951 105.3977 86.9936 88.5629 87.35607 85.35585 106.7981 150.3178 73.87805 89.85197 88.96984 153.413 44.5327 143.2844 103.7357 46.53587 84.60256 109.9172 84.43143 82.2218 99.11546 85.78324 107.5523 57.34456 102.4762 105.6986 122.2306 69.96621 75.13725 73.21882 101.9623 158.6467 99.8481 106.3503 123.9151 155.6036 104.3471 109.3444 111.8444 125.6711 137.7037 165.5112 124.2283 126.515 126.6121 126.0933 129.0004 129.7365 131.1142
4.609772 14.01586 182.6022 0 30.06659 8.544004 14.76482 10.33871 10.81665 13.45362 20.80865 27.29469 19.10497 29.41513 15.52417 30.15377 35.51408 29.12092 37.85829 37.80212 40.80441 28.99138 26.83282 60.82763 31.01612 33.61547 48.41487 32.69557 32.01562 51.40039 37.21559 39.11521 41.04875 146.8005 42.43819 43.04649 45.30514 47.50773 52.10086 53.73288 63.89053 56.66471 59.19929 60.81118 53.66796 54.40588 69.42622 51.88449 52.37008 51.89412 53.7122 53.48832 63.3884 55.36244 53.93515 78.64477 82.13404 91.60587 100.4171 99.0202 104.8904 104.4844 107.1681 106.2121 104.8475 111.4002 108.0301 107.0701 106.8504 110.6391 118.1524 117.3456 112.7697 126.8227 119.2686 107.912 105.0344 114.0614 120.0666 108.2405 117.1708 130.4301 112.5789 111.9732 134.8481 131.5295 133.7647 149.0872 197.7397 187.8667 187.0328 222.423 230.2021 240.8007 241.1561 235.7711 249.4013 205.3607 212.9423 242.7926 242.3324 257.9787 287.29 241.8317 250.5694 251.2946 293.0036 222.926 293.5837 261.6123 226.9207 251.8293 233.4122 254.0177 228.7094 262.9544 256.7085 236.5164 238.4785 269.1445 271.7683 249.1132 244.1823 245.4588 247.2284 276.5086 315.0317 260.6228 283.623 294.7711 291.5782 284.9035 289.6757 292.1442 306.9206 293.4365 301.5978 306.7263 308.9928 308.947 308.6815 311.2941 312.2817 313.5207
34.63019 16.2207 175.4074 30.06659 0 38.01316 43.28972 27.42667 25 22.47221 48.05206 12.52996 20.80865 56.63259 36.40055 55.81442 61.83243 53.54775 64.36808 63.56886 66.7308 50.75924 47.41308 35.38361 49.09175 29.96665 73.53911 32.75668 47.80167 31.01612 31.95309 59.68249 61.91123 117.4254 33.54102 35.90265 35.59806 41.94706 39.52847 39.57131 43.38202 41.05552 42.60542 43.01163 42.5 42.04759 93.05912 44.40721 65.80748 45.70558 70.0928 49.24429 82.78942 70.00714 64.81512 99.86491 103.4698 112.6264 120.8586 118.5622 125.4193 124.3262 127.2831 125.495 122.3315 130.2997 125.8829 124.4508 123.7619 126.732 135.7645 134.3801 128.316 145.8355 136.4881 120.1041 113.7844 128.2264 136.0294 118.3385 105.3233 148.4992 123.4909 122.45 152.7351 146.4923 148.6775 163.789 174.7713 166.1703 165.7204 203.7449 213.3284 222.4343 223.2627 219.1347 231.0087 210.9242 218.0845 226.5353 226.3647 240.3934 266.5934 228.0297 234.9574 235.9682 272.5334 218.0826 274.7761 245.0735 221.3256 237.5079 239.8755 240.1687 231.0411 247.5419 243.1075 242.2313 232.5511 254.1655 256.5814 255.7225 241.0747 243.4625 244.2391 263.4331 296.8315 261.2781 271.3706 280.232 297.9574 279.5174 284.4503 286.9464 296.5034 295.9409 308.1935 297.9346 300.1292 299.7637 300.277 302.0199 303.6225 304.4536
5.315073 22.30346 181.9235 8.544004 38.01316 0 6.403124 13.4371 15.23155 18.38478 12.72792 33.52611 23.70654 21.10095 12.64911 22.2991 27.33587 21.77218 29.60152 29.73214 32.64966 22.7706 21.37756 66.85058 26.1725 36.06938 40.36087 34.20526 28 56.4358 39.62323 32.69557 34.43835 153.8478 45.25483 45.34314 48.08557 48.99839 55.15886 57.11003 68.50547 60.27069 62.95148 64.81512 56.26944 57.28001 61.52235 53.60037 47.72971 53.25411 48.08326 54.20332 56.61894 50.21952 50.03998 71.21798 74.65253 84.13188 93.0215 91.83681 97.45255 97.20082 99.80982 99.04544 98.11218 104.2929 101.1855 100.3444 100.2397 104.2017 111.3059 110.6391 106.4519 119.6202 112.5078 102.489 100.5612 108.0787 113.6002 103.3683 118.3385 123.422 107.4477 106.9626 127.8632 125.2398 127.4755 142.7782 201.9356 191.6461 190.6836 225.0889 232.2628 243.3187 243.5185 237.7415 251.9087 201.102 208.7682 244.6247 244.0738 260.2038 290.509 242.8983 252.1785 252.8122 296.1359 221.4159 296.149 263.4919 225.6103 253.0316 228.8453 255.0686 225.2221 264.4731 257.6766 232.1314 237.2277 270.5139 273.1977 244.474 242.1239 243.0905 245.1292 277.2724 317.3635 257.5 284.1215 295.9544 286.9197 283.3884 288.1059 290.562 306.8245 289.762 296.8708 306.1503 308.434 308.4822 307.989 310.8521 311.6576 313.0141
11.67262 28.06738 179.6945 14.76482 43.28972 6.403124 0 16.87865 19.10497 22.2036 6.403124 37.48333 26.92582 14.70544 12.04159 16.00781 20.93442 15.80172 23.20022 23.34524 26.24881 17.67767 17.02939 70.21396 22.09072 37.20215 33.97058 34.71311 24.5153 59.09315 40.60788 27.20294 28.79236 157.9029 46.40043 46.09772 49.14491 49.07122 56.30719 58.47412 70.71068 61.77018 64.53337 66.57327 57.0548 58.25805 55.15433 53.75872 43.28539 53.15073 42.95346 53.60037 50.74154 45.39824 46.09772 65 68.41053 77.88663 86.80092 85.70298 91.21403 91.02198 93.60021 92.91394 92.17917 98.1835 95.19716 94.41398 94.36631 98.4124 105.3091 104.7091 100.7224 113.4637 106.5505 97.26767 95.92821 102.528 107.7868 98.47842 117.5968 117.3456 102.3914 101.9804 121.7949 119.5073 121.7415 137.0237 203.4035 192.7846 191.7192 225.3042 232.0022 243.403 243.4815 237.4068 251.9782 196.4714 204.1845 244.1787 243.559 260.0481 291.1161 241.8761 251.5572 252.121 296.6706 218.5635 296.2359 263.0684 222.8924 252.1032 224.0138 254.0256 221.0566 263.7745 256.5702 227.4071 234.5421 269.6988 272.4261 239.5931 238.8828 239.6414 241.8587 276.0018 317.2579 253.5493 282.6517 294.9847 282.0132 280.4924 285.1701 287.6165 304.9119 285.4488 291.9217 303.8964 306.1912 306.3058 305.6522 308.6908 309.3672 310.806
13.434 14.61354 172.3258 10.33871 27.42667 13.4371 16.87865 0 2.426703 5.34374 20.79797 20.60475 10.29023 29.25415 9.339284 28.42192 34.41616 26.31276 36.94779 36.2108 39.36863 24.23611 21.23414 53.56823 24.26703 23.48522 46.3633 22.3731 24.31506 42.99871 27.09038 33.95422 36.10017 141.0363 32.48418 32.91234 35.34748 37.21517 42.28541 44.08199 55.10797 47.14988 49.7784 51.55795 43.66698 44.51467 66.47472 41.63599 44.56659 41.59193 46.96689 43.14961 58.08573 48.01967 45.43738 74.38115 77.9544 87.32424 95.90041 94.08093 100.4368 99.70902 102.5308 101.1956 99.07853 106.2429 102.4242 101.273 100.8723 104.3802 112.4999 111.467 106.3292 121.7767 113.469 100.3887 96.61378 107.1676 113.8078 100.161 106.8857 125.0076 104.7325 104.0107 129.3686 124.9756 127.2028 142.5086 188.6846 178.5401 177.6302 212.5533 220.1285 230.8778 231.1784 225.6728 239.4756 196.5856 204.0987 232.6588 232.1764 247.9581 277.6714 231.5512 240.3842 241.0903 283.3438 212.804 283.684 251.4927 216.75 241.5689 224.8549 243.736 219.4058 252.7513 246.4166 227.8133 228.2927 258.9133 261.5484 240.6044 234.2176 235.6061 237.2769 266.1965 305.051 251.1045 273.2927 284.5105 283.0623 274.7718 279.5572 282.0286 296.5864 284.2169 293.1344 296.4263 298.691 298.636 298.3948 300.981 301.9868 303.2134
14.5 12.54769 172.4127 10.81665 25 15.23155 19.10497 2.426703 0 3.162278 23.19483 18.43909 8.602325 31.67412 11.6619 30.84234 36.84087 28.70588 39.37321 38.62642 41.78516 26.50472 23.43075 51.62364 26.24881 22.82542 48.75449 22.13594 26.07681 41.34005 26.41969 36.12478 38.28838 138.885 31.62278 32.24903 34.48993 36.83146 41.30981 42.99096 53.60037 45.97705 48.55467 50.24938 42.85149 43.60046 68.7968 41.14608 46.17494 41.23106 48.82622 43.01163 60.17037 49.73932 46.8188 76.57676 80.1561 89.50731 98.04999 96.17692 102.5914 101.8234 104.6614 103.2763 101.0445 108.3005 104.415 103.2327 102.8008 106.2544 114.4771 113.4063 108.1665 123.8426 115.421 101.9804 97.93479 108.9082 115.6763 101.5923 106.4519 127.0157 106.2309 105.4751 131.3659 126.7793 129.0039 144.2997 187.3233 177.2989 176.4263 211.6341 219.3855 230 230.3459 224.9556 238.6001 197.7321 205.2161 231.9811 231.5254 247.1639 276.5885 231.0986 239.7707 240.5036 282.2856 213.122 282.7886 250.7987 217.0069 241.0747 226.0796 243.2858 220.3111 252.1626 245.9903 228.9825 228.5279 258.3675 260.9847 241.8444 234.6913 236.1715 237.7617 265.827 304.2216 251.8894 273 284.0158 284.2945 275.0727 279.8732 282.3477 296.4646 285.1561 294.3845 296.4456 298.7048 298.6223 298.4481 300.9601 302.0193 303.2111
17.41407 11.7804 170.7615 13.45362 22.47221 18.38478 22.2036 5.34374 3.162278 0 26.07681 15.29706 5.656854 34.44198 13.92839 33.38038 39.42398 31.07562 41.96725 41.10961 44.27189 28.46928 25.23886 48.46648 27.58623 20.61553 51.07837 20.39608 27.01851 38.27532 24.16609 37.80212 40 135.7441 29.15476 29.96665 32.01389 34.81152 38.71046 40.29337 50.60632 43.21137 45.7481 47.38143 40.38874 41.04875 70.83078 39 46.73462 39.21734 49.81967 41.23106 61.5943 50.47772 47.01064 78.24321 81.8352 91.13272 99.58815 97.59098 104.1393 103.2763 106.1508 104.6518 102.1763 109.6221 105.5959 104.3504 103.8557 107.2007 115.6244 114.4771 109.0413 125.1759 116.5161 102.4207 97.94159 109.6038 116.6062 101.7693 104.2785 128.2225 106.5129 105.7024 132.5481 127.5813 129.7998 145.0713 184.3909 174.4426 173.5951 209.0096 216.9055 227.4071 227.7899 222.4972 236.0085 197.4335 204.8732 229.5566 229.1244 244.6385 273.8364 228.88 237.4026 238.1596 279.5511 211.7286 280.1786 248.3586 215.5412 238.8158 225.8917 241.0685 219.6657 249.8159 243.7955 228.7116 227.0352 256.0595 258.66 241.6771 233.4823 235.0766 236.566 263.6854 301.664 251.0762 270.9336 281.7534 284.1106 273.6512 278.469 280.9471 294.5713 284.5488 294.2265 294.7032 296.9563 296.8438 296.7427 299.1739 300.2909 301.4449
