159.6636 56.5263 19.0263 33.12099 31.01612 13.60147 50.80354 47.51842 49.49747 25.01999 0 18.11077 3 176.0871 19.92486 26.57066 52.20153 16.49242 27.98222 47.92703 24.20744 22.15833 33.30165 35.35534 34.4093 47.26554 40.8534 41 41.48494 47.16991 55.23938 65.79514 55.57877 114.1096 94.03191 96.56604 93.47727 98.9798 101.6477 208.5402 196.4804 194.934 125.6861 129.5415 130.9695 144.1007 152.7776 154.3308 158.3123 160.1624 168.1484 170.4494 172.0262 179.9097 256.6807 291.22 236.2688 305.1752 202.4846 207.4247 303.4489 198.488 198.6454 202.3561 249.2388 219.1255 265.5485 260.0481 272.805 267.2265 269.8379 262.4195 277.4762 213.7815 220.7555 265.8007 268.2126 271.4498 220.513 223.5689 281.6895 275.4941 277.065 266.9392 282.3632 287.4456 282.6818 284.5488 280.8006 290.0241 313.7288 284.007 294.0163 289.9312 292.3577 231.9617 275.9656 288.4025 296.5755 283.2967 314.892 276.268 296.1081 318.6946 329.5125 294.43 316.3621 302.0546 334.3497 299.2524 279.0287 281.2579 282.1321 298.203 297.3298 304.2089 303.7241 255.9612 291.9059 265.66 275.7861 299.0895 294.2809 293.6673 298.491 338.2854 300.9867 297.901 299.2023 300.7532 295.4657 302.3177 302.7755
150.026 42.07005 27.01851 21.09502 48.76474 16.40122 33.83785 30.36445 32.28002 7.615773 18.11077 0 18.02776 158.023 37.21559 43.56604 69.2315 26.07681 18.02524 64.28841 17.26268 28.15688 21.18962 24.04163 26.07681 58.10936 36.12478 39.05125 38.63936 38.63936 65.62054 78.77182 59.03389 99.76472 103.3925 105.6456 101.4002 107.4477 110.0284 191.9088 180.1866 178.7659 129.8653 133.5403 134.6291 148.0034 157.1782 158.9025 161.9962 164.1585 172.582 175.0457 171.2921 179.0059 242.8353 276.1711 223.9921 290.8593 195.059 199.6121 288.5468 198.872 196.0102 202.2375 237.4532 211.3007 252.8003 247.7357 259.938 254.6095 257.1002 250.1999 264.5559 214.4714 214.758 253.7755 256.0195 259.1235 215.244 217.6909 268.8215 263.0684 264.6979 255.5021 269.824 274.6143 270.2758 272.0294 268.7545 277.4058 300.0269 271.8308 281.2689 277.546 279.8232 228.64 264.6224 276.2607 284.0158 271.5824 301.4249 265.1867 283.6477 305.1233 315.5479 282.1436 302.9472 289.4011 320.3368 286.9007 268.412 270.6474 271.703 286.6234 285.8968 292.5332 292.2179 256.9046 282.3002 266.8356 268.9721 289.1963 285.0039 284.5848 288.9385 325.8481 291.4052 288.7715 289.9276 291.37 286.7543 292.8276 293.4706
157.0363 57.84654 22.02272 34.66987 32.20248 16.12452 51.41984 48.05206 50.01 25.31798 3 18.02776 0 175.9847 19.23538 25.70992 51.41984 13.60147 25.92856 46.8188 21.93171 19.16889 31.40064 33.30165 32.01562 44.83337 38.07887 38.07887 38.60052 44.65423 52.77678 63.78087 52.61179 112.1606 91.52595 94.03191 90.82401 96.38465 99.04671 207.1183 194.9501 193.3656 122.8007 126.6491 128.0625 141.2091 149.9133 151.4761 155.4149 157.28 165.2903 167.6007 169.0266 176.9098 254.5624 289.3357 233.9112 303.1349 199.6722 204.6363 301.5298 195.4993 195.6553 199.3615 246.8137 216.3354 263.2508 257.6897 270.5235 264.9094 267.5378 260.0481 275.2018 210.7988 217.8623 263.4027 265.8364 269.0911 217.5891 220.6699 279.4065 273.1483 274.7108 264.4676 280.0321 285.1561 280.3319 282.2145 278.4026 287.703 311.5746 281.6256 291.7131 287.5772 290.0241 228.9809 273.4813 286.0157 294.2448 280.8558 312.6979 273.7535 293.7635 316.5174 327.4027 292.0616 314.1592 299.7366 332.2479 296.8922 276.4634 278.6916 279.547 295.7431 294.8525 301.7599 301.2546 252.9859 289.2412 262.6904 272.9267 296.4498 291.5875 290.9579 295.8207 335.9315 298.3186 295.1949 296.508 298.0679 292.7268 299.6415 300.0833
165.82 128.4354 176.9245 148.7962 205.7613 168.9441 127.0048 129.741 127.7538 151.1667 176.0871 158.023 175.9847 0 194.9327 200.9323 226.0509 180.1269 156.802 220.2267 161.3363 178.2513 151.6206 151.9366 157.2671 205.2749 163.7893 170.0589 168.0962 154.3838 210.2814 227.0431 189.9583 112.4342 237.9208 238.8393 231.5758 238.2277 240.0041 92.75788 94.12793 96.0554 238.6394 240.5674 239.8143 251.105 260.7442 262.97 260.9204 264.247 273.311 276.1774 243.0454 247.6451 174.5615 183.2508 181.3301 206.2799 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 196.7768 218.6536 196.5772 198.129 200.5884 199.608 200.0172 201.1194 203.5327 285.4953 236.9219 206.1838 205.894 206.6807 243.2316 240.0758 207.5767 208.546 210.5455 214.3891 212.4905 212.6814 214.4898 214.4978 217.6322 217.6028 222.4266 218.5231 219.1358 220.5861 220.6012 268.7036 222.5705 222.4961 223.7147 223.8058 226.7077 225.98 224.6329 228.4891 232.2373 225.5246 228.6795 226.9888 235.7607 228.6304 233.6791 235.5271 238.3434 237.5617 238.6548 241.3229 243.0237 322.7339 255.6365 332.9039 271.8629 258.2924 261.2372 262.8699 261.6411 260.595 263.3803 265.8437 265.3192 265.4009 268.3797 265.5071 267.9487
164.6578 76.33406 32.01562 52.80152 19.72308 31.90611 70.61161 67.26812 69.2315 44.55334 19.92486 37.21559 19.23538 194.9327 0 6.708204 32.28002 18.02776 41.06215 28.17801 36.40055 23.60645 46.8188 47.92703 44.77723 33.78079 46.69047 44.04543 45.34314 55.60576 41.55385 48.60041 50.21952 125.6423 79.70571 82.46211 80.65358 85.44004 88.132 222.8004 210.1957 208.4448 115.9741 119.9417 121.6963 134.3503 142.3938 143.7533 148.5882 150.0966 157.5486 159.6621 166.7693 174.742 266.4132 302.6272 243.9451 315.4393 204.3942 209.7475 314.6001 191.7594 195.164 196.125 256.205 221.3707 273.7243 267.6602 281.1149 275.2181 277.9829 269.8981 285.842 206.6048 220.8574 273.0073 275.632 279.034 219.784 223.5123 289.969 283.196 284.6823 273.3707 290.193 295.6552 290.3308 292.344 287.9757 297.9346 323.0783 291.3434 302.0892 297.5267 300.1466 228.9656 282.2375 295.6772 304.3846 290.0241 323.9043 282.2003 303.7845 327.8449 339.2027 301.8775 325.2968 309.9742 344.0993 306.7719 284.3554 286.5676 287.2081 304.6999 303.6379 310.8119 310.1061 248.254 295.9106 257.665 276.5014 303.4246 297.8695 297.0194 302.404 345.8092 304.9262 301.2939 302.7689 304.4479 298.3572 306.1389 306.3658
165.8236 83.02945 38.20995 59.5063 20.39608 38.58756 77.12976 73.75636 75.70997 50.9902 26.57066 43.56604 25.70992 200.9323 6.708204 0 25.70992 22.13594 45.9436 21.47091 41.23106 26.70191 51.66237 52.49762 48.8467 29.89663 49.40648 46.01087 47.50789 58.83026 37.29239 42.72002 49.0408 129.1395 74.67262 77.49194 76.15773 80.65358 83.33817 227.0352 214.2504 212.4294 112.361 116.3486 118.2074 130.6484 138.4522 139.7426 144.8497 146.2395 153.4945 155.541 164.478 172.4586 269.0074 305.7772 245.8561 318.177 204.4162 209.8976 317.6511 188.9153 193.396 193.4373 257.8565 221.4723 275.7716 269.5199 283.2009 277.2003 280.0152 271.7094 287.9428 203.5843 220.2385 274.7217 277.4167 280.8719 218.8881 222.8354 292.036 285.0702 286.5257 274.8187 292.1044 297.6928 292.1797 294.2414 289.6636 299.8666 325.49 293.0836 304.0738 299.3505 302.0348 227.2955 283.6212 297.392 306.276 291.5562 326.1978 283.4678 305.6305 330.1837 341.7228 303.6462 327.5622 311.899 346.6372 308.5612 285.4137 287.6178 288.1779 306.1389 305.0131 312.282 311.5009 245.0006 296.5068 254.3074 276.0072 304.1258 298.3224 297.3928 302.9626 347.5701 305.4914 301.677 303.2095 304.9303 298.5733 306.6627 306.811
177.9229 108.4599 61.29437 84.8646 33.42155 63.56099 102.8397 99.46356 101.415 76.68768 52.20153 69.2315 51.41984 226.0509 32.28002 25.70992 0 46.01087 69.79497 7.211103 65.12296 48.79075 75.32596 75.66373 71.19691 33.16001 68.94926 64.07808 65.9242 79.05694 36.30503 30.06659 58 148.6472 64.00781 67.00746 68.35934 71.00704 73.5 248.0202 234.7826 232.7751 107.2007 111.1575 113.4372 124.5793 131.0954 132.0341 138.3153 139.1294 145.3349 147.0306 163.8841 171.7813 285.0439 323.4289 259.8037 334.5211 212.191 218.0826 334.972 185.6878 194.5379 190.8219 270.8967 229.3927 290.0362 283.196 297.5644 291.2473 294.2151 285.2175 302.3376 199.4467 225.5394 287.8976 290.8144 294.4317 223.1614 227.8992 306.307 298.734 300.0833 287.1054 305.866 311.8493 305.7352 307.9497 302.6946 313.6702 340.7796 306.276 318.0365 312.7983 315.6866 228.5088 295.6552 310.4851 319.925 304.0592 341.1041 295.1085 319.1316 345.2264 357.3213 316.8975 342.3741 325.6409 362.2817 321.8649 296.3309 298.4979 298.7783 318.2766 316.9385 324.5043 323.4707 239.522 305.768 248.3148 281.4125 313.7268 307.0688 305.8603 312.0653 360.6688 314.6077 310.1612 311.8926 313.7555 306.4719 315.6279 315.4964
147.9541 68.08247 35.35534 45.96738 36.79674 29.54657 59.5063 55.9464 57.77543 33.61547 16.49242 26.07681 13.60147 180.1269 18.02776 22.13594 46.01087 0 23.94746 40.11234 19.23538 6.501112 29.61419 30.36445 26.83282 32.36987 29.06888 27.29469 28.30194 37.64306 40.1255 52.69725 39.20459 107.6151 78.60025 81.02469 77.52419 83.21658 85.86181 205 192.3033 190.5236 109.2016 113.0531 114.4771 127.6127 136.3121 137.8768 141.8219 143.6802 151.6901 154.0032 156.0032 163.9139 248.5578 284.6148 226.4905 297.5238 189.082 194.2395 296.6028 182.2215 183.0956 186.172 238.9477 205.9126 256.164 250.2339 263.5272 257.7014 260.4314 252.5074 268.2436 197.4603 206.526 255.6912 258.2596 261.62 205.9369 209.274 272.3913 265.7536 267.262 256.2821 272.7215 278.0953 272.9047 274.8818 270.6751 280.4461 305.2975 274 284.5632 280.1172 282.6889 216.5877 265.2037 278.3523 286.9233 272.8534 306.1846 265.2772 286.3564 310.1004 321.3697 284.5083 307.5923 292.4876 326.2581 289.3856 267.6434 269.8629 270.5892 287.6056 286.6025 293.6875 293.05 239.5903 279.7172 249.2614 261.874 287.1002 281.8532 281.1059 286.2522 328.4342 288.7646 285.3647 286.7647 288.3895 282.6517 290.0276 290.3532
132.975 53.92974 43.17357 37.1561 57.63559 33.06134 41.96716 38.42066 39.87068 21.63231 27.98222 18.02524 25.92856 156.802 41.06215 45.9436 69.79497 23.94746 0 63.62618 4.716209 21.45317 5.757377 7.37788 8.056631 50.24589 18.62934 22.68637 21.82189 20.75721 56.70332 72.10908 44.62227 86.23614 92.05255 94.00509 88.86027 95.24107 97.70152 181.9367 169.5252 167.8635 114.3924 117.9407 118.8433 132.2584 141.6461 143.4545 146.0686 148.3784 156.9933 159.5339 153.7209 161.3843 228.699 263.4272 208.4933 277.2205 177.354 182.0008 275.6084 181.5497 178.0844 184.7731 221.6156 193.6992 237.672 232.2702 244.9077 239.3773 241.9642 234.6673 249.5705 197.2161 196.826 238.1059 240.4693 243.6711 197.2481 199.7467 253.7935 247.6911 249.2771 239.4478 254.5345 259.5571 254.8852 256.7251 253.1036 262.1791 285.7483 256.2725 266.1449 262.1414 264.5319 210.6443 248.5139 260.6789 268.7447 255.7087 286.9234 248.9245 268.3007 290.7195 301.532 266.6671 288.3977 274.204 306.3706 271.4732 251.8978 254.1307 255.0946 270.6674 269.8493 276.6401 276.2174 239.6762 265.3211 249.6692 251.1758 272.3424 267.895 267.4031 271.9398 310.4909 274.4192 271.6084 272.8194 274.3044 269.4441 275.8049 276.3752
170.8503 104.4456 58.89822 80.95678 33.54102 60.03332 98.0816 94.64143 96.56604 71.8401 47.92703 64.28841 46.8188 220.2267 28.17801 21.47091 7.211103 40.11234 63.62618 0 59 42.38558 69.06519 69.26038 64.62971 26.15823 61.98387 57.00877 58.87274 72.12489 29.88961 26.30589 50.91169 141.5486 60.40695 63.3877 64.00781 67.18631 69.75851 241.0187 227.7372 225.7128 102.489 106.4707 108.6646 120.1499 127.0039 128.0352 134.0415 135 141.4905 143.2829 158.3982 166.3251 277.8381 316.2234 252.6568 327.313 205.5164 211.367 327.7625 180.7628 188.7882 185.7767 263.7973 222.7128 282.8798 276.0652 290.4048 284.1003 287.0618 278.0953 295.1773 194.7382 219.1803 280.7935 283.6988 287.3082 216.9447 221.5743 299.1521 291.6059 292.9607 280.0556 298.734 304.6999 298.6135 300.8205 295.6011 306.5371 333.5919 299.1739 310.8964 305.6831 308.5612 222.783 288.6243 303.3892 312.8003 296.9983 333.9281 288.1059 312.0144 338.0462 350.1264 309.7935 335.2014 318.5122 355.0859 314.7586 289.3856 291.5562 291.8604 311.2427 309.9193 317.4655 316.4495 235.1641 298.9774 244.0866 275.0727 306.9047 300.3319 299.153 305.2927 353.5788 307.8344 303.4535 305.1639 307.0122 299.8283 308.8705 308.7685
135.8622 56.04066 40.49691 37.69615 53.25411 30.80584 44.82187 41.23106 42.80187 22.36068 24.20744 17.26268 21.93171 161.3363 36.40055 41.23106 65.12296 19.23538 4.716209 59 0 17.01045 10.44031 11.6619 10.29563 46.39717 19 21.84033 21.37756 23.25941 53.11047 68.15424 42.72002 90.42677 89.19641 91.24144 86.37129 92.65528 95.15908 186.5074 174.0399 172.355 113.1592 116.7776 117.7837 131.1831 140.46 142.2252 145.1026 147.3296 155.8436 158.3446 154.0552 161.7816 232.6478 267.6446 212.0618 281.2668 179.6274 184.3828 279.7897 181.6094 179.0028 184.9811 225.0555 196.0867 241.3504 235.841 248.6137 243.0226 245.639 238.2142 253.2885 197.2112 198.7083 241.603 244.0082 247.2428 198.9271 201.5969 257.4976 251.2867 252.8577 242.7948 258.1569 263.2508 258.4744 260.3421 256.6028 265.8195 289.6476 259.8038 269.8164 265.7238 268.1511 211.7859 251.8353 264.2007 272.3692 259.1235 290.7662 252.1785 271.9007 294.5866 305.4906 270.224 292.2277 277.8507 310.3396 275.0455 255.0314 257.2625 258.1792 274.0456 273.1904 280.0417 279.5761 239.647 268.19 249.5842 253.2982 275.2862 270.6774 270.1342 274.7945 314.078 277.2814 274.352 275.6012 277.1146 272.0772 278.6431 279.1648
