0 24.54082 21.41149 23.4049 21.37823 109.1271 10.86569 19.23237 18.6188 16.07169 8.951158 9.322531 6.790461 18.17272 6.973566 11.51878 4.166447 1.707987 8.42735 11.58727 17.29568 133.672 48.94894 39.41894 52.84073 47.31987 45.41741 23.40102 52.06564 45.52284 45.41273 58.52272 47.50021 63.29727 68.20717 66.00132 72.80283 68.20972 74.5633 81.36804 79.6513 84.46303 79.89174 87.07472 96.28988 78.26498 99.57396 95.70208 88.80718 62.23725 97.88604 100.8708 104.469 92.98144 100.7094 86.173 82.39793 87.55093 84.09191 90.78711 89.53713 86.11517 92.89118 143.3097 132.589 95.59066 94.7478 131.5389 107.8364 156.4103 149.8425 151.7997 159.9731 168.1344 172.4691 174.7934 186.5476 171.0757 172.7056 182.9539 189.5395 187.2638 175.7636 177.6964 190.7021 190.2349 178.7325 192.1774 171.3034 192.1371 178.0988 180.7115 191.4692 192.9792 194.7812 192.5227 174.3244 195.0544 197.9255 191.5483 177.5233 199.4545 200.5822 198.9378 189.3288 197.8533 202.4001 188.7413 211.767 213.2952 205.5293 216.3942 217.2879 197.5105 200.1213 200.6908 220.3736 258.6007 232.2794 218.6985 213.3565 230.8728 219.7681 219.1305 217.3033 218.3799 234.2261 221.6466 219.4424 233.0064 234.3398 235.3794 223.6174 222.3104 227.1556 226.5166 228.3022 227.3768 245.3327 235.8278 237.4313 236.6656 231.9778 258.1887 243.5606 247.7832 247.6891 251.0494 252.7653 268.5148 254.9601 253.6723 263.4844
24.54082 0 3.282953 2.692582 7.28011 93.51953 16.12452 33.72314 9 31.95309 20.59126 26.25727 20.80865 12.04159 26.81625 17.58551 26.90725 26.24881 31.89044 34.82815 40.60788 150.9777 70.66116 61.91123 74.5356 69.35416 67.60178 47.86207 74.30343 68.26419 68.50547 81.12336 71.10028 86.53323 91.26883 89.30845 96.26006 92.00543 98.15238 104.8618 103.2279 107.8981 103.8557 110.8016 119.8541 102.5914 123.2234 119.6328 113.1724 78.05767 122.0246 124.964 128.5496 117.3882 125.2078 110.5271 105.9906 111.6468 107.7822 114.8654 113.4956 109.5901 116.8461 143.5584 134.7858 119.4738 118.5327 134.3214 130.9236 160.4244 155.7241 157.3054 164.2589 174.5924 180.2471 182.1236 192.4607 179.8472 181.1353 189.6355 194.9821 193.458 184.2715 186.0457 196.7359 196.5401 188.0425 198.9573 194.9897 199.945 201.6303 192.11 201.1616 202.9759 205.3156 203.4232 193.4373 206.271 208.3555 203.7302 196.125 210.2647 224.3225 210.6086 211.8726 210.0524 225.9425 207.0217 222.2836 224.1468 218.1984 240.097 228.3139 217.4419 220.6354 220.6631 231.8124 265.6279 250.2046 240.3565 232.2606 243.2879 241.0782 239.8588 236.6115 237.2109 246.84 242.6471 238.1344 246.4163 247.4207 248.2136 244.7529 241.6713 248.3228 245.0735 247.455 246.2032 258.9523 258.1356 259.4807 258.5653 251.039 281.6715 258.3118 262.2079 263.0589 266.0075 268.1859 292.021 270.2832 269.787 285.5766
21.41149 3.282953 0 2.386304 5.206833 94.55904 13.6178 31.73895 6.146363 29.76202 18.077 23.72528 18.06777 9.29755 24.06704 14.35367 23.9467 23.11805 28.94439 31.93396 37.74181 148.0176 68.14527 59.249 72.03163 66.78406 65.00342 44.78343 71.71084 65.57523 65.75544 78.48 68.25707 83.77815 88.55193 86.54158 93.46717 89.13535 95.33217 102.0659 100.413 105.1163 100.9494 107.9558 117.0489 99.578 120.3998 116.7395 110.1459 75.12508 119.0747 122.0278 125.6176 114.345 122.1165 107.2972 102.7105 108.3872 104.5041 111.6042 110.2272 106.3083 113.5772 142.3673 133.34 116.2015 115.2567 132.8045 127.6419 158.8 153.8791 155.5049 162.6072 172.7029 178.2165 180.1438 190.6483 177.7089 179.0348 187.734 193.2255 191.6145 182.1651 183.9577 194.9131 194.6864 185.8533 197.0519 191.7093 197.9262 198.3477 189.7077 198.9408 200.7242 203.0093 201.0782 190.3579 203.8953 206.0617 201.2563 193.0832 207.9327 221.0428 208.1893 208.6052 207.58 222.6599 204.0068 219.9881 221.8175 215.6834 236.8164 225.9685 214.3108 217.4675 217.5297 229.4263 263.7307 247.2264 237.1266 229.2039 240.8079 237.8662 236.6799 233.5261 234.1604 244.3415 239.4524 235.0945 243.8397 244.8764 245.6938 241.5508 238.5829 245.1191 242.045 244.3824 243.1545 256.3592 254.878 256.2337 255.3248 247.9736 278.3886 255.6112 259.5389 260.3026 263.2897 265.4261 288.7381 267.5328 266.9652 282.3286
23.4049 2.692582 2.386304 0 4.609772 92.27533 15.97655 34.12477 6.576473 32.14421 20.4267 26.06456 20.35313 9.5 26.33808 15.50806 26.10077 25.10478 31.10064 34.12111 39.94058 148.4571 70.47163 61.53251 74.36042 69.09595 67.30713 46.80485 74.0152 67.84725 68.00184 80.76664 70.45566 86.01889 90.80887 88.7764 95.6883 91.31402 97.53874 104.2845 102.6219 107.3417 103.1031 110.1465 119.2613 101.6477 122.602 118.9002 112.2018 75.52649 121.1951 124.1582 127.7507 116.3841 124.1018 109.0413 104.2125 110.0284 106.0295 113.2379 111.8235 107.7787 115.1705 141.0718 132.22 117.772 116.8 131.7365 129.0087 157.814 153.0694 154.6585 161.6424 171.9309 177.5676 179.4499 189.8123 177.1588 178.4496 186.9724 192.3441 190.8042 181.5854 183.361 194.0857 193.8846 185.3517 196.2938 193.1974 197.267 199.793 189.4215 198.4698 200.2835 202.6232 200.7318 191.0137 203.5809 205.663 201.0479 193.6653 207.5729 222.5405 207.9213 209.8243 207.3698 224.1032 204.5391 219.5911 221.4549 215.521 238.301 225.6224 215.0773 218.3237 218.3012 229.1228 262.9662 247.6935 238.1701 229.8135 240.606 238.8483 237.5647 234.1928 234.7579 244.1603 240.3815 235.6719 243.7483 244.7473 245.5367 242.5021 239.2556 246.0749 242.601 245.023 243.7483 256.2873 256.0395 257.3451 256.4084 248.5997 279.8084 255.6722 259.5597 260.4367 263.3728 265.5648 290.1629 267.6588 267.1895 283.4436
21.37823 7.28011 5.206833 4.609772 0 90.99464 16.03122 34.55792 2.828427 32.24903 20.22375 25.63418 19.64688 5.09902 25.4056 11.92686 24.59675 23.02173 29.52965 32.64966 38.47077 143.9429 69.64194 60.41523 73.54288 68.15424 66.30988 44.6144 73.00685 66.64083 66.64833 79.62412 68.85674 84.59905 89.47067 87.32125 94.15413 89.58795 95.93169 102.7278 101.0198 105.8159 101.2571 108.4528 117.6605 99.48869 120.9504 117.0684 109.9864 71.00704 119.2015 122.2007 125.8014 114.1096 121.6553 106.0012 100.7224 106.7801 102.5768 109.973 108.4908 104.2353 111.8302 137.186 128.1336 114.3897 113.3711 127.598 125.2996 153.6001 148.7179 150.333 157.4103 167.5545 173.1185 175.0257 185.4799 172.6615 173.9684 182.5896 188.0452 186.4537 177.1017 178.8854 189.7472 189.5284 180.8342 191.9088 189.6523 192.8238 196.1801 184.8384 193.9407 195.7436 198.0658 196.1632 186.6039 199.0043 201.1094 196.451 189.2142 203.008 219.0056 203.3347 205.9053 202.7733 220.4836 200.0625 215.0372 216.8909 210.9184 234.7433 221.054 210.7368 214.0491 213.964 224.544 258.5861 243.1862 234.0582 225.3752 236.0085 234.6785 233.3115 229.7869 230.3128 239.56 236.1648 231.2163 239.1401 240.1416 240.9336 238.3044 234.8531 241.881 238.1344 240.6013 239.3011 251.6782 252.0496 253.3007 252.3351 244.1698 276.1478 251.0657 254.951 255.8378 258.7682 260.9665 286.5087 263.0589 262.6062 279.4011
109.1271 93.51953 94.55904 92.27533 90.99464 0 106.9563 125.4359 92.93913 122.9278 110.928 115.9468 109.9369 91.93887 115.0279 97.64261 113.1748 110.3355 117.3962 120.4758 125.7641 166.391 157.4005 147.5004 161.2169 155.5608 153.5821 128.2225 159.9703 153.0638 152.4258 165.7548 153.3013 169.1337 174.231 171.5338 177.5894 172.049 178.8316 185.6444 183.7176 188.8025 182.2621 190.2006 199.6844 178.1522 202.4883 197.4141 187.494 112.4342 198.1398 201.3005 204.8082 190.8235 196.1966 174.818 163.4555 172.5868 165.6846 175.17 172.8022 165.5585 175.6362 92.75788 94.12793 177.2174 175.5286 96.0554 180.6534 119.4926 123.0671 122.8127 123.5052 140.0578 149.817 149.6053 152.7777 153.4244 153.1225 153.3427 153.1358 154.6986 156.0242 156.8688 156.8791 157.7489 162.3725 161.6426 243.0454 166.4878 247.6451 174.3437 175.0427 177.8394 182.0607 181.9381 211.0031 185.7145 184.2669 187.5814 210.6919 187.4969 271.0162 191.3914 248.7211 193.1448 270.4478 218.6536 196.8495 199.886 202.3104 285.4953 204.3194 236.9219 243.2316 240.0758 209.1738 222.4266 255.8716 268.7036 244.6582 223.666 267.0351 262.1832 250.8559 248.7783 227.7481 266.4805 248.8713 230.8481 230.3116 229.9541 269.3047 255.7917 272.831 254.5016 259.9513 256.9989 243.232 290.0447 289.3733 287.4233 262.7477 322.7339 247.7813 249.8624 255.04 255.8285 260.0151 332.9039 261.4948 264.8299 314.3707
10.86569 16.12452 13.6178 15.97655 16.03122 106.9563 0 18.52701 14.03567 16.27882 4.472136 10.13794 5 15.52417 10.85255 13.08625 11.6619 12.36932 16.40122 19.10497 24.75884 144.0206 54.56189 45.79301 58.44275 53.23533 51.47815 32.74311 58.18075 52.15362 52.43091 65 55.12939 70.45566 75.16648 73.23933 80.21222 76.05919 82.13336 88.81441 87.20092 91.83681 87.9659 94.81034 103.8123 86.97701 107.2007 103.7111 97.59098 72.03471 106.2168 109.1238 112.6987 101.8627 109.8772 96.31329 93.04837 97.94386 94.7048 101.1883 100.0162 96.79876 103.3683 148.3947 138.3735 106.1037 105.3091 137.5364 118.596 162.9356 157.0032 158.8364 166.6043 175.5349 180.3136 182.4966 193.8 179.2345 180.7595 190.4581 196.6367 194.6124 183.8478 185.7337 198.0025 197.6259 187.0722 199.7298 181.8598 200.025 188.7117 189.6741 199.945 201.5487 203.5125 201.3579 185.0027 203.9836 206.6301 200.7436 188.1303 208.2721 211.1061 208 200.1449 207.0604 213.0023 199.3038 220.513 222.1401 214.871 226.9304 226.187 208.2907 210.9502 211.4755 229.3927 266.3136 242.8015 229.5632 224.0201 240.1687 230.6323 229.9745 228.0197 229.0349 243.5775 232.5029 230.0782 242.5634 243.8135 244.7897 234.4781 233.0343 238.0172 237.135 239.0021 238.0336 254.9506 246.6617 248.2826 247.5237 242.6669 268.8003 253.4502 257.5985 257.7208 260.9904 262.8106 279.1169 264.9849 263.8655 274.3319
19.23237 33.72314 31.73895 34.12477 34.55792 125.4359 18.52701 0 32.5 3.201562 14.53444 10.18305 15.78765 33.63406 12.26218 29.12044 15.40292 19.00658 14.70544 14.11559 16.00781 146.4679 38.20013 30.8099 41.94606 37.25923 35.75262 25.67154 42.25222 37.13826 37.9638 49.29757 41.50301 55.50901 59.83519 58.33738 65.40833 62.04232 67.53374 73.9138 72.47931 76.78704 74.08272 80.2574 88.82708 74.34548 92.33228 89.48324 84.91908 77.59671 92.52162 95.25361 98.74842 89.33784 97.9094 87.61564 87.21382 90.3839 88.55083 93.61123 92.89241 91.16057 96.17302 162.4569 151.5689 99.07699 98.60147 150.446 113.3589 175.0521 168.1019 170.1419 178.5532 186.1807 190.1085 192.5649 204.6852 188.3833 190.1269 200.8914 207.789 205.3247 193.1457 195.1262 208.7972 208.2577 195.8092 210.0601 174.4083 209.7004 181.6135 196.8883 208.3465 209.7263 211.2917 208.8786 185.0304 211.2538 214.4697 207.2878 188.7306 215.824 203.317 214.9029 195.075 213.5562 205.7237 200.1855 228.2241 229.5961 220.9504 219.1622 233.4948 207.1358 209.0054 210.2478 236.3731 276.2651 243.8288 225.8329 224.034 246.3377 227.4334 227.6236 227.5286 229.1075 249.5721 229.7513 230.3069 247.9037 249.4238 250.5998 231.5194 232.4527 234.9941 237.4832 238.6425 238.0656 260.0639 241.7649 243.8237 243.3172 242.3994 261.4234 257.5757 262.0005 261.2609 264.8986 266.2835 271.6487 268.541 266.6707 269.6966
18.6188 9 6.146363 6.576473 2.828427 92.93913 14.03567 32.5 0 30.06659 18.02776 23.29044 17.26268 3.162278 22.89347 9.17878 21.93171 20.24846 26.83282 29.96665 35.77709 141.9805 67.06713 57.77543 70.96869 65.55151 63.69458 41.80643 70.38466 63.97656 63.95311 76.96753 66.11543 81.88406 86.76981 84.59905 91.41663 86.82166 93.18202 99.985 98.27004 103.0776 98.47335 105.6882 114.9087 96.67471 118.1905 114.2847 107.1681 69.06519 116.4002 119.4027 123.0041 111.2879 118.8276 103.2 98.0051 104.0096 99.84989 107.2057 105.7367 101.5332 109.078 137.2443 127.9462 111.6468 110.6391 127.3391 122.654 153.2221 148.1114 149.7732 157.0032 166.8967 172.3079 174.2699 184.9003 171.7323 173.0809 181.9165 187.5233 185.8413 176.2073 178.0112 189.156 188.9047 179.8472 191.2302 186.9545 192.0234 193.5034 183.6062 192.9171 194.6849 196.9447 194.9974 184.4587 197.8027 200.0025 195.1333 187.131 201.857 216.3055 202.0817 203.3544 201.4572 217.8095 198.0227 213.9276 215.7424 209.5509 232.0501 219.8868 208.5042 211.7475 211.7277 223.3294 257.9092 241.2055 231.6231 223.2711 234.6828 232.2861 230.9897 227.6357 228.2192 238.2121 233.8106 229.1397 237.6973 238.7384 239.56 235.9343 232.6972 239.5078 236.0763 238.4722 237.2109 250.2151 249.5376 250.8212 249.874 242.0528 273.4884 249.4674 253.393 254.1673 257.1478 259.2915 283.8472 261.3963 260.8486 276.9206
16.07169 31.95309 29.76202 32.14421 32.24903 122.9278 16.27882 3.201562 30.06659 0 12.04159 7.195678 13.0384 31.01612 9.098229 26.19637 12.20656 15.81139 11.6619 11.40175 14.14214 143.9255 39.11521 31.14482 42.93276 38.01316 36.40055 23.85605 43.01163 37.53665 38.18377 50 41.48795 55.97321 60.44005 58.79626 65.8559 62.24147 67.92316 74.41102 72.91776 77.33693 74.27651 80.65978 89.37561 74.20243 92.84934 89.80535 84.81156 74.68601 92.69844 95.48298 99.00505 89.20202 97.65244 86.62707 85.70298 89.1852 87.09765 92.42328 91.62014 89.627 94.92102 159.2608 148.3674 97.80082 97.26767 147.2455 111.8034 171.8633 164.9394 166.9731 175.3682 183.0369 187.0027 189.4466 201.5344 185.3106 187.0428 197.7581 204.6289 202.1806 190.0658 192.0417 205.6502 205.117 192.7615 206.9324 173.2974 206.6035 180.4438 193.9414 205.3217 206.7161 208.3083 205.9126 182.7922 208.3063 211.4829 204.3942 186.4242 212.8573 202.2846 211.9835 193.5691 210.668 204.5996 197.851 225.2488 226.639 218.0976 218.1333 230.5491 205.061 207.0386 208.1841 233.4524 273.1614 241.493 224.1322 221.8152 243.4831 225.6539 225.7216 225.3752 226.8832 246.7326 227.9074 228.0636 245.1204 246.6171 247.7761 229.7063 230.3128 233.1918 235.2275 236.4762 235.8495 257.3035 240.252 242.2421 241.6961 240.2226 260.3384 254.9078 259.3068 258.6523 262.2537 263.6829 270.5832 265.9323 264.1401 268.1511
