0 166.3468 178.4533 162.2237 165.2089 188.772 182.2307 184.9166 177.8767 179.6332 172.7603 177.3245 182.5789 179.8465 183.0683 174.7048 180.367 163.6336 172.5189 178.2926 176.8864 159.0732 144.9056 176.1414 181.4304 171.1635 133.4091 143.7592 173.0117 138.6661 165.5039 140.0515 161.9819 148.4767 145.1017 133.6449 135.7478 134.0208 127.887 141.2015 145.8006 129.7341 145.5332 142.572 122.4341 117.8923 113.4263 115.7724 139.3832 64.80308 111.1155 97.01128 93.75197 119.7657 123.9779 121.1995 118.2016 115.6556 123.1196 120.5504 123.9766 103.3845 131.4565 134.0311 88.33902 90.5309 110.4152 153.3178 94.10246 168.4217 51.37894 53.65404 163.1356 112.5096 86.10217 110.5292 116.168 64.56937 119.0483 125.3737 125.3234 76.53462 128.9283 140.847 81.34452 79.79199 115.1445 114.8698 178.2213 163.3108 105.4234 139.2761 154.6045 171.2796 141.5821 175.6432 159.8924 139.9997 178.3007 182.8581 174.0386 181.1868 179.0275 185.1728 174.9967 169.905 186.6408 134.6232 140.5936 182.4654
166.3468 0 42.10701 4.123106 13.92839 67.26812 55.3263 66.75328 55.01136 64.04881 57.24897 73.21287 82.90054 80.53709 86.35103 73.38937 83.1685 140.0711 73.1642 84.38935 80.99383 56.0803 38.60052 88.96207 96.56604 89.22023 45.86252 59.23312 96.15092 53.60037 89.61724 60.99362 90.15681 76.57676 74.27651 65.21503 69.73163 67.20119 69.60703 80.62258 90.10751 74.06079 97.93424 96.52072 78.39005 81.0126 75.02666 80.07653 108.3005 107.7868 188.7326 178.7127 177.8405 168.6476 173.4251 176.6635 175.3083 175.5634 182.0247 192.2805 194.5893 228.4841 203.1885 205.7183 198.4943 205.9944 248.5558 278.0011 239.9271 310.6119 214.2545 218.1605 290.7426 226.7979 221.199 229.7325 263.0969 229.6889 268.9238 242.5539 273.3825 235.7668 276.6604 289.0272 237.2109 238.833 268.8829 271.0129 315.1587 305.6173 252.8344 291.4215 307.363 319.2397 300.1016 324.1007 285.0089 299.7666 326.1656 329.7787 324.3594 330.1653 329.0289 333.3767 328.093 295.0885 337.0831 300.5661 306.3287 337.3815
178.4533 42.10701 0 43.01163 29.06888 25.17936 13.34166 25 14.15097 23.26478 18.87974 33.77314 42.73757 40.88058 46.33034 34.82815 43.56604 180.8804 35.38361 45.42645 42.2019 26.68333 33.83785 50.91414 57.68882 52.69013 45.14949 39.76258 59.46427 41.23106 54.99318 43.39611 56.80009 49.64877 49.47727 50.15974 51.52184 51.0392 56.41931 56.75385 63.12022 58 70.67806 70.47163 65.06919 69.33386 68.65858 69.95892 83.00602 129.4488 220.8099 209.3686 208.0294 150.6154 154.6714 158.8616 158.1518 159.0676 164.2011 176.0761 177.792 254.6213 185.5601 187.7791 191 198.9032 272.5014 305.8099 261.5989 334.7842 221.382 226.241 318.2079 217.2081 217.8302 221.1832 285.0281 237.9454 290.0431 232.4091 295.1694 239.8854 298.6101 311.0409 239.7082 242.7124 288.6468 289.8569 340.8372 329.6807 251.1797 312.1001 328.0015 341.7382 318.1478 346.487 274.4787 317.1514 348.7764 352.745 346.0925 352.4374 350.9259 355.9508 348.8037 284.1025 358.8983 312.4244 318.5895 357.4035
162.2237 4.123106 43.01163 0 14.03567 68.02941 56.0357 67.26812 55.38276 64.28258 57.16448 73.06589 82.82814 80.36929 86.22355 73.08215 82.96987 138.3003 72.73239 84.05393 80.65358 55.00909 36.12478 88.42652 96.13532 88.43783 42.7065 57.1451 95.34149 51.08816 88.56213 58.70169 88.93396 74.8131 72.34639 62.62587 67.30899 64.66065 66.79924 78.51751 88.18766 71.40028 95.97124 94.45237 75.47185 77.95263 71.69379 76.92366 106.0754 103.7545 185.3996 175.2424 174.3309 165.605 170.4237 173.5886 172.1918 172.4021 178.9413 189.0717 191.4158 224.7354 200.058 202.6055 194.805 202.2801 244.7059 274.3743 235.9831 306.7919 210.1523 214.0491 287.098 223.1781 217.3292 226.0619 259.1698 225.5748 264.9698 238.9482 269.4531 231.7002 272.738 285.1104 233.1738 234.7696 264.8868 266.9925 311.4161 301.7909 248.8941 287.4587 303.4024 315.349 296.0676 320.2066 281.3949 295.7178 322.2809 325.9095 320.4403 326.268 325.1169 329.492 324.1389 291.4914 333.1696 296.4473 302.2123 333.407
165.2089 13.92839 29.06888 14.03567 0 54.00926 42.0119 53.23533 41.36726 50.31153 43.36025 59.31378 69.02536 66.63499 72.46033 59.46427 69.26038 151.9174 59.23681 70.4632 67.06713 42.43819 27.85678 75.04166 82.63776 75.3608 37.25873 47.00066 82.29824 42.48529 75.89631 49.18898 76.5588 63.63961 61.6198 54.12024 58.14207 55.9464 59.11124 68.24954 77.3606 63.06346 85.23245 84.00744 68.15424 71.25536 66.4906 70.69123 96.04686 109.8362 195.8009 185.0988 184.0115 158.4045 163.0314 166.5173 165.3149 165.7362 171.8982 182.6046 184.7728 233.0257 193.1965 195.6579 191.2119 198.8622 252.2419 283.3354 242.687 314.4956 211.6247 215.8703 295.9497 219.0324 215.2324 222.2724 266.0113 227.5016 271.5327 234.683 276.2607 232.2154 279.6087 292.0226 233.1373 235.2137 270.9686 272.7526 319.6576 309.4504 247.5 293.9022 309.8548 322.4717 301.5974 327.2954 277.1376 301.0149 329.4511 333.2086 327.2996 333.3233 332.0392 336.6571 330.6433 287.1102 340.0721 299.8166 305.7323 339.6811
188.772 67.26812 25.17936 68.02941 54.00926 0 12 4.123106 13.75682 9.17878 16.52607 16.48105 21.50581 21.02115 24.90984 19.10497 23.32381 205.2778 21.0238 26.05883 23.76973 29.83287 50.60632 32.20637 37.01351 35.93397 59.95834 45.01736 41.59327 50.93133 40.38874 48.72257 43.44249 44.91102 46.84015 55.22681 53.89341 55.07268 61.21116 53.15073 55.40995 60.41523 61.58459 62.508 68.02941 72.68748 75.47185 74.23779 74.24284 145.8664 240.7841 228.7223 227.1635 143.5026 146.9294 151.6476 151.4001 152.7367 156.8184 169.474 170.7513 271.3116 177.7842 179.747 189.6549 197.6354 287.8976 323.0793 275.8623 349.9328 228.1228 233.4459 335.2331 214.0277 218.4765 218.5864 299.2474 245.0796 303.7845 228.6325 309.2394 244.616 312.7459 325.133 243.4954 247.2643 301.6571 302.3524 356.7856 344.7947 252.3455 325.4512 341.2345 355.9284 330 360.5915 269.9228 328.6411 362.9945 367.1417 359.8361 366.4498 364.7369 370.1148 361.9641 279.1617 372.6258 320.8317 327.1792 370.1354
182.2307 55.3263 13.34166 56.0357 42.0119 12 0 11.7047 4.609772 10.96586 11.00505 21.94596 30.10814 28.59876 33.71202 23.60085 31.241 193.3617 24.69818 33.42248 30.41381 24.04163 40.60788 39.25876 45.45327 41.80012 50.83775 39.32636 48.27007 43.56604 45.02499 43.14961 47.40517 44.10215 45.01111 49.98 49.84476 50.28916 56.23883 52.00961 56.47178 56.51548 63.50324 63.83768 64.03124 68.58601 69.857 69.73701 76.15773 136.6931 230.3411 218.5083 217.0328 145 148.7557 153.2221 152.7416 153.8717 158.4929 170.7906 172.2905 262.1793 179.7087 181.8048 188.4489 196.4092 279.3081 313.7377 267.7387 341.4783 223.2308 228.3528 325.9958 213.7528 216.3793 218.0367 291.158 240.0333 295.9003 228.67 301.2192 240.6595 304.6999 317.1122 239.9708 243.3931 294.0833 295 348 336.3524 250.0525 317.746 333.5881 347.8807 322.9427 352.5823 270.3909 321.7406 354.938 359.0111 351.9801 358.4821 356.8543 362.0842 354.3586 279.8272 364.7821 315.2856 321.556 362.7179
184.9166 66.75328 25 67.26812 53.23533 4.123106 11.7047 0 12.01041 5.315073 13.32083 12.81113 19.09188 18.13529 22.63846 15.29706 20.61553 203.8628 17.11724 23.16382 20.59126 26.1725 47.85394 29.26175 34.65545 32.65348 56.82848 41.20149 38.58756 47.38143 36.84087 44.87266 39.77751 40.79216 42.72002 51.31277 49.86482 51.10773 57.25212 49.0306 51.40002 56.36488 57.6717 58.53418 63.97656 68.63702 71.56116 70.21574 70.34913 142.6114 238 225.8308 224.2348 139.6066 143.0743 147.7633 147.489 148.8036 152.9477 165.565 166.8682 268.0019 173.9508 175.9318 185.5586 193.5389 284.4293 319.8294 272.2811 346.4224 224.0826 229.421 331.9477 209.9835 214.3572 214.5251 295.6552 241.0498 300.1466 224.6123 305.6305 240.5203 309.1424 321.5225 239.3846 243.1649 297.9564 298.6101 353.3624 341.2816 248.2242 321.774 337.5441 352.3209 326.2039 356.9751 265.9423 324.82 359.3884 363.5519 356.1867 362.8238 361.0928 366.5024 358.2639 275.2004 368.9729 316.8407 323.1954 366.399
177.8767 55.01136 14.15097 55.38276 41.36726 13.75682 4.609772 12.01041 0 9.192388 6.534099 19.65006 28.62254 26.72961 32.20637 20.86265 29.41513 191.8711 21.63909 31.30196 28.11139 19.44865 37.16517 36.87818 43.54595 38.94868 47.02564 34.77158 45.60976 39.24602 41.74326 38.59368 43.909 39.70202 40.5 45.412 45.23549 45.69737 51.66129 47.54209 52.28396 51.90617 59.43753 59.66574 59.42432 63.98218 65.3395 65.14599 72.05033 132.9784 227.2361 215.273 213.7534 140.7382 144.5424 148.9673 148.4529 149.5535 154.2506 166.4903 168.0216 258.4729 175.4959 177.6126 183.892 191.8501 275.4238 310.1136 263.7219 337.5587 218.6944 223.8331 322.3329 209.2605 211.7811 213.5211 287.1346 235.5106 291.8257 224.2042 297.1788 236.0704 300.6663 313.0732 235.3683 238.8009 289.9366 290.8062 344.182 332.429 245.4486 313.6308 329.4605 343.8506 318.693 348.5427 265.9635 317.4622 350.9106 355.0032 347.9026 354.4324 352.7836 358.0506 350.2231 275.4206 360.7024 310.8155 317.0946 358.5422
179.6332 64.04881 23.26478 64.28258 50.31153 9.17878 10.96586 5.315073 9.192388 0 8.388153 10.98294 19.47434 17.73336 23.07054 12.77693 20.40221 200.0292 14.11559 22.48472 19.44865 20.86265 43.00291 28.29311 34.6013 30.92733 51.70758 35.90003 37.32626 42.08622 34.43835 39.58289 37.04727 36.28016 37.9638 46.05703 44.73533 45.8939 52.03258 44.47752 47.52539 51.27621 54.12613 54.77682 58.89185 63.54642 66.30422 65.07304 66.83001 137.4018 233.037 220.8026 219.1849 136.0046 139.5887 144.1917 143.8376 145.0836 149.413 161.9126 163.2919 262.7646 170.5114 172.5406 181.1636 189.1412 279.142 314.6147 266.9724 341.1252 218.9663 224.2794 326.7185 205.8495 209.7528 210.3146 290.3451 235.9158 294.8326 220.5728 300.3186 235.5488 303.831 316.2104 234.4893 238.2085 292.6418 293.2989 348.0866 335.9839 243.5826 316.4589 332.2292 347.009 320.9022 351.6625 262.0405 319.525 354.0766 358.2419 350.8721 357.5104 355.7784 361.19 352.9494 271.3614 363.6581 311.6541 318.0008 361.0872
