0 171.9367 112.4342 187.3593 92.75788 94.12793 118.6499 96.0554 104.7175 103.8191 118.5338 121.5022 189.2342 171.4704 243.0454 164.6787 247.6451 180.517 211.0031 210.6919 187.8865 271.0162 248.7211 270.4478 218.6536 285.4953 250.1671 208.1751 210.7225 236.9219 211.1085 243.2316 240.0758 214.2677 250.7115 248.9471 218.5226 253.0872 259.3393 255.0926 223.1446 221.8795 222.4266 246.6442 268.7036 241.8382 285.759 288.828 288.8096 288.5433 322.7339 293.5274 293.8161 332.9039 298.107 264.8299 264.1445 276.306 269.6706
171.9367 0 72.53232 90.50752 117.6865 103.7962 102.6137 100.5197 86.76168 100.5386 64.7334 61.1595 56.63255 75.0716 81.97643 96.41078 83.70789 73.24457 43.59544 46.32252 84.79287 105.2821 78.16913 103.0693 57.53131 117.8258 94.90847 85.95475 85.69344 68.44835 88.22179 73.08146 71.70562 89.12772 79.65605 78.14998 91.05947 82.12863 88.16333 84.44547 95.6902 96.87584 163.197 112.8062 97.06937 122.4066 114.1302 117.0603 117.2242 117.1036 151.8197 121.8448 123.3362 161.7962 127.906 124.5824 125.5546 120.4621 127.2283
112.4342 72.53232 0 80.4767 100.1699 86.44202 103.1001 84.28671 75.94268 90.51083 63.70243 62.93648 76.80007 116.5108 131.6435 127.0157 136.8377 120.7684 116.1077 118.423 132.3782 160.3034 141.5238 160.4151 129.1395 175.3416 165.9551 143.5688 144.6187 140.8119 146.4138 144.8068 144.0626 148.4697 150.5407 149.3251 151.6465 153.0751 158.747 155.647 156.6826 156.8949 200.2987 177.5278 166.6741 182.0315 183.4693 185.9301 186.6253 186.8154 214.5951 190.9241 194.1649 224.9361 198.9095 192.0521 192.5123 192.0651 195.4789
187.3593 90.50752 80.4767 0 176.9421 162.4235 173.3761 159.7537 148.6818 164.2048 130.1249 127.7047 38.02959 163.5898 85.03235 182.2704 92.77802 163.1089 120.5757 126.3349 174.9014 112.7476 110.9076 115.9849 137.748 128.4381 172.8228 176.0753 175.55 135.6558 178.1923 134.3968 138.2522 178.8036 135.3403 135.5083 180.3006 137.639 140.9417 140.7924 184.6518 186.1626 252.4786 199.0421 144.3234 211.2604 157.8496 158.6332 160.7809 161.9089 170.903 163.5925 172.3905 180.9316 177.3654 207.5151 209.0849 194.3463 208.9366
92.75788 117.6865 100.1699 176.9421 0 14.72715 27.21229 17.75528 31.08521 17.86645 53.14132 56.64804 159.8851 85.38415 199.4492 73.5459 201.3944 95.29428 144.4611 141.7674 100.09 222.6995 193.6311 220.0659 146.3728 234.5009 171.1099 122.1556 125.1322 168.5052 124.8879 176.5814 171.2577 128.2624 185.3335 183.0956 132.6535 187.3233 193.7404 188.5206 136.7776 135.0037 130.6643 159.9945 204.155 152.2279 220.411 224.0893 223.1435 222.3196 264.8345 228.1272 224.86 274.2066 228.4229 178.8463 177.7104 195.686 184.0924
94.12793 103.7962 86.44202 162.4235 14.72715 0 25.84462 3.28718 17.07958 9.789393 39.06689 42.63671 145.1716 78.50567 185.3345 70.66745 187.4587 88.05617 132.4055 130.1085 94.34806 209.0017 180.4159 206.5282 135.4372 221.0726 162.0928 115.5287 118.3087 156.9805 118.3803 164.8046 159.8266 121.6635 173.4053 171.2295 126.0103 175.4695 181.8984 176.8075 130.4066 128.8936 134.0484 153.8631 192.2051 147.8943 208.6669 212.2661 211.4629 210.7263 252.2328 216.426 213.7543 261.7317 217.4685 172.4497 171.5281 187.2767 177.5243
118.6499 102.6137 103.1001 173.3761 27.21229 25.84462 0 25.23214 27.42554 16.40831 43.28692 45.92576 151.0988 58.91958 184.3019 46.44985 185.339 68.93729 123.3201 119.8739 73.06351 205.4842 174.9412 202.2664 123.2117 216.2401 145.5709 95.34549 98.39201 146.1153 98.02446 154.5873 148.6862 101.4227 163.5674 161.2246 105.8183 165.401 171.7565 166.3295 109.8387 107.9919 108.3479 132.9532 182.3183 125.0253 198.1116 201.9183 200.7194 199.7471 244.1263 205.7192 201.4983 253.1765 204.8291 151.8543 150.664 169.6106 157.1449
96.0554 100.5197 84.28671 159.7537 17.75528 3.28718 25.23214 0 13.79275 8.823831 35.79455 39.36051 142.1443 76.07656 182.0803 69.04528 184.188 85.54093 129.1869 126.9262 92.08827 205.719 177.1306 203.2419 132.3301 217.7855 159.2259 113.0763 115.8191 153.8059 115.945 161.6052 156.6607 119.2086 170.1918 168.0216 123.5431 172.2622 178.6913 173.6124 127.9819 126.5158 133.5792 151.4596 188.9881 145.8176 205.4659 209.058 208.2673 207.5386 248.9687 213.2282 210.614 258.4744 214.3438 169.989 169.1043 184.4892 175.0321
104.7175 86.76168 75.94268 148.6818 31.08521 17.07958 27.42554 13.79275 0 15.55442 22.07918 25.61816 129.4853 66.86629 168.4075 63.86775 170.4489 75.80165 115.7769 113.7035 83.53736 191.9364 163.3569 189.4494 119.4818 203.9937 147.5086 103.4586 106.0109 140.6076 106.395 148.2811 143.5044 109.5502 156.7951 154.6528 113.8079 158.8952 165.3245 160.3056 118.4286 117.1891 132.7074 141.927 175.5698 137.8046 192.1231 195.6801 194.95 194.2599 235.3098 199.8992 197.5624 244.8494 201.3651 160.1477 159.4343 173.1129 165.036
103.8191 100.5386 90.51083 164.2048 17.86645 9.789393 16.40831 8.823831 15.55442 0 36.65529 40.00262 144.8387 69.51845 182.4632 60.90821 184.1979 79.21749 126.5947 123.9218 85.06827 205.2838 175.9563 202.5434 128.6523 216.912 154.1182 106.5317 109.3786 150.6805 109.3499 158.73 153.4471 112.6654 167.4724 165.238 117.0312 169.4668 175.8853 170.6763 121.3488 119.759 124.7556 144.7564 186.2937 138.3781 202.5666 206.2378 205.3061 204.4931 246.9923 210.2879 207.1217 256.351 210.7212 163.4326 162.4476 179.0218 168.5628
118.5338 64.7334 63.70243 130.1249 53.14132 39.06689 43.28692 35.79455 22.07918 36.65529 0 3.605551 108.5415 59.0496 146.3284 64.3506 148.3935 66.18912 95.67131 94.20191 76.11833 169.9708 141.7357 167.5739 101.0198 182.1831 131.6342 93.00538 95.07398 121.0372 96.00521 128.316 124.0416 98.84554 136.5888 134.5362 102.8359 138.7732 145.1873 140.3567 107.7409 107.0047 137.1902 130.866 155.2587 129.8454 172.0029 175.4537 174.8971 174.3158 214.1672 179.8055 178.219 223.8197 182.2004 148.2228 147.8682 157.8132 152.7416
121.5022 61.1595 62.93648 127.7047 56.64804 42.63671 45.92576 39.36051 25.61816 40.00262 3.605551 0 105.5047 57.74392 142.8041 64.40497 144.8338 64.49806 92.19544 90.80198 74.73286 166.3835 138.1304 163.9756 97.7548 178.5809 128.7117 91.02198 93.00302 117.6138 94.02127 124.8439 120.6301 96.8 133.0883 131.0458 100.7341 135.2812 141.6923 136.8832 105.6714 105.019 137.5128 128.6851 151.744 128.162 168.5052 171.9448 171.406 170.8362 210.5798 176.3094 174.8056 220.2391 178.8072 145.8801 145.5816 154.9516 150.3363
189.2342 56.63255 76.80007 38.02959 159.8851 145.1716 151.0988 142.1443 129.4853 144.8387 108.5415 105.5047 0 131.6258 57.94178 152.2933 64.53225 129.8124 82.65138 88.5226 141.2312 87.29904 77.46774 88.84396 99.84613 103.0268 134.7987 140.2007 139.4151 97.9094 142.1452 97.14036 100.5869 142.5058 98.8041 98.74842 143.7191 101.1941 105.018 104.3132 147.9032 149.5736 219.8013 161.4418 109.5103 174.3429 124.2266 125.5279 127.2841 128.1649 144.6088 130.5996 138.0009 154.9452 143.0009 169.5472 171.1498 156.5511 170.9218
171.4704 75.0716 116.5108 163.5898 85.38415 78.50567 58.91958 76.07656 66.86629 69.51845 59.0496 57.74392 131.6258 0 147.1384 24.24816 146.0028 10.05065 75.39525 70.17432 17.10763 162.6449 129.9597 158.2347 69.93399 170.7605 87.14166 37.02734 39.86287 93.69878 39.8751 102.7715 95.76125 43.16248 111.9638 109.4622 47.51909 113.3953 119.4398 113.7116 51.9067 50.46805 88.9078 75.38452 130.0542 71.32308 144.6076 148.6036 146.9337 145.6921 193.0324 151.892 145.9766 201.3498 148.8764 93.94705 93.02981 110.7276 99.04909
243.0454 81.97643 131.6435 85.03235 199.4492 185.3345 184.3019 182.0803 168.4075 182.4632 146.3284 142.8041 57.94178 147.1384 0 171 7.98088 141.5097 75.18643 81.7435 150.4726 29.35767 32.20248 31.32092 88.95504 45.10758 112.5818 140.5205 138.4596 73.4983 141.3825 67.47592 74.60399 140.3426 63.67496 65.05382 139.7644 65.19202 65.79633 68.11755 142.4925 145.031 227.1131 147.8471 65.29357 165.7613 75.69016 75.70997 78.33901 79.81228 87.04947 80.41144 91.09336 97.32035 95.88013 149.459 151.819 126.8109 148.9228
164.6787 96.41078 127.0157 182.2704 73.5459 70.66745 46.44985 69.04528 63.86775 60.90821 64.3506 64.40497 152.2933 24.24816 171 0 170.0503 32.31099 99.63935 94.36631 30.41381 186.8825 154.2077 182.4829 93.6376 194.982 107.1441 53.07542 56.4142 117.3925 55.31727 126.5306 119.3227 58.74555 135.7148 133.1953 63.03239 137.0584 143.0028 137.2334 66.34087 64.07027 73.3223 88.51746 153.5782 78.854 167.72 171.7586 169.9412 168.609 216.612 174.8628 168.2409 224.7471 170.8801 107.5407 106.066 128.8177 113.0177
247.6451 83.70789 136.8377 92.77802 201.3944 187.4587 185.339 184.188 170.4489 184.1979 148.3935 144.8338 64.53225 146.0028 7.98088 170.0503 0 139.9267 72.57291 78.96093 148.4458 23.46651 25.43281 24.31243 85.34027 38.75623 106.9914 137.4318 135.2301 68.4078 138.1416 61.80152 69.25077 136.9322 57.314 58.86109 136.1292 58.6688 58.83292 61.5009 138.6386 141.2597 224.2562 142.922 57.766 161.2939 67.77877 67.75122 70.40474 71.8992 80.09046 72.43959 83.22196 90.41761 87.98804 143.7605 146.1892 120.2219 143.0138
180.517 73.24457 120.7684 163.1089 95.29428 88.05617 68.93729 85.54093 75.80165 79.21749 66.18912 64.49806 129.8124 10.05065 141.5097 32.31099 139.9267 0 68.26419 62.64982 12.04159 155.7083 122.8007 151.0761 61.35145 163.2342 77.12687 27.65863 30.29129 85.09407 30.59412 94.24436 87.01173 33.76152 103.4239 100.9009 38.05179 104.7521 110.6919 104.9238 42.62759 41.4367 90.00089 66.12933 121.2693 63.67008 135.5065 139.5314 137.7679 136.4734 184.302 142.706 136.4588 192.461 139.2695 84.48077 83.67795 100.6876 89.49302
211.0031 43.59544 116.1077 120.5757 144.4611 132.4055 123.3201 129.1869 115.7769 126.5947 95.67131 92.19544 82.65138 75.39525 75.18643 99.63935 72.57291 68.26419 0 6.708204 76.05919 87.44411 54.58938 82.8734 17.20465 95.42226 53.40618 65.45991 63.55755 25.94224 66.48308 32.64966 29.1334 65.71332 41.01829 38.8973 65.63054 43.13931 49.56513 44.68781 68.94281 71.19691 151.9268 79.29318 59.80176 94.12673 76.38063 79.9062 79.24645 78.64477 120.8113 84.17244 82.92768 129.9433 87.13208 86.95401 88.50989 77.78175 88.54942
210.6919 46.32252 118.423 126.3349 141.7674 130.1085 119.8739 126.9262 113.7035 123.9218 94.20191 90.80198 88.5226 70.17432 81.7435 94.36631 78.96093 62.64982 6.708204 0 70 93.22109 60.20797 88.45903 11.7047 100.6357 48.98537 58.82176 56.88201 26.90725 59.80803 34.82815 29.8527 59.0122 43.70927 41.40048 58.92437 45.60702 52.00588 46.75468 62.25842 64.49806 145.3945 73.07005 62.5 87.54994 78.64477 82.32861 81.3941 80.62258 124.4489 86.37129 84.02381 133.3501 88.00568 81.41253 82.8553 74.16873 83.25863
187.8865 84.79287 132.3782 174.9014 100.09 94.34806 73.06351 92.08827 83.53736 85.06827 76.11833 74.73286 141.2312 17.10763 150.4726 30.41381 148.4458 12.04159 76.05919 70 0 163.1692 130.0961 158.2561 66.91039 169.8457 76.81448 22.80351 26.08759 90.24411 25.23886 99.46356 91.82148 28.67821 108.538 105.9906 33.04666 109.6358 115.2983 109.4806 36.82541 34.9285 78.83882 59.90529 125.7229 54.33727 139.0863 143.1712 141.1559 139.714 188.6344 146.0137 138.7083 196.3982 141.1559 78.79086 77.62087 98.49365 84.09518
271.0162 105.2821 160.3034 112.7476 222.6995 209.0017 205.4842 205.719 191.9364 205.2838 169.9708 166.3835 87.29904 162.6449 29.35767 186.8825 23.46651 155.7083 87.44411 93.22109 163.1692 0 33.10094 6.638712 97.30094 15.84913 111.7809 149.6876 147.1424 76.63271 149.9829 68.31378 76.48725 148.3284 61.22355 63.41981 146.906 61.65203 59.32938 63.75478 148.7432 151.5697 236.3941 149.4899 54.13107 169.1853 58.26982 56.86891 60.17202 62.11741 58.21891 60.68256 73.76159 68.36463 77.96328 147.3424 150.0179 120.0799 145.7085
248.7211 78.16913 141.5238 110.9076 193.6311 180.4159 174.9412 177.1306 163.3569 175.9563 141.7357 138.1304 77.46774 129.9597 32.20248 154.2077 25.43281 122.8007 54.58938 60.20797 130.0961 33.10094 0 28.28427 64.28063 41.36572 82.12336 116.7262 114.2391 44.59821 117.0982 37.12142 44.96552 115.5398 31.94527 33.6006 114.2801 33.24154 33.59617 36.06938 116.3376 119.1008 203.5352 118.7835 34.00368 137.7898 47.01064 48.09366 50 51.0392 74.02076 53.15073 61.52235 84.18581 66.48308 118.7139 121.2023 94.79451 117.8007
270.4478 103.0693 160.4151 115.9849 220.0659 206.5282 202.2664 203.2419 189.4494 202.5434 167.5739 163.9756 88.84396 158.2347 31.32092 182.4829 24.31243 151.0761 82.8734 88.45903 158.2561 6.638712 28.28427 0 92.02174 15.05161 105.4526 144.281 141.6777 70.85901 144.4991 62.36986 70.57446 142.7692 55.03181 57.28001 141.2453 55.36244 52.85291 57.38467 142.9724 145.8252 230.8509 143.2676 47.5 163.0842 51.86521 50.60632 53.85165 55.75841 55.80181 54.56189 67.41662 66.11543 71.69379 140.8723 143.5618 113.4637 139.1869
218.6536 57.53131 129.1395 137.748 146.3728 135.4372 123.2117 132.3301 119.4818 128.6523 101.0198 97.7548 99.84613 69.93399 88.95504 93.6376 85.34027 61.35145 17.20465 11.7047 66.91039 97.30094 64.28063 92.02174 0 103.0713 37.43801 52.46904 50.06558 23.76973 52.95281 32.89377 25.88239 51.6124 42.07731 39.56008 50.82684 43.46263 49.52477 43.82921 53.57653 56.0803 139.3476 62.24738 60.15189 77.83092 75.16648 79.07591 77.66595 76.6094 123.0991 82.66196 78.49204 131.481 82.07314 69.83552 71.34424 63.00794 71.58911
