3 42.93333
1.333333 52.33333
1.5 103
173.4027 132.9634
4.5 39
7.857143 42.78571
11 40
11 92
13.5 93.5
14 44.5
16 51
18.5 52.5
20.5 56.58333
19 59
23 61
24.8 66.2
26.33333 22.55556
24 55
24.6 58.6
25 63
26 57
26 69
26 107
27 20
27 26
28 61.875
28 71
29.5 18.5
32.47368 24.36842
31 65.75
32.25 32.5
32 63
32 75
34 36.66667
34 68
34 71
35 39
36.5 27.5
36 34
36.5 65
36.33333 69.66667
39.5122 229.9268
37 39
37 41
37 74
40.8 36.96
39.5 73.5
39 76
40 47
44.25 44
44 38
44 41
48 48
50.73333 75.6
50 64
53.4 52
52.5 55
52 62
54.16667 58.83333
53.33333 72.66667
54 62
54 65
57.5 62.5
60.25 66.5
59 68
62.75 70
65 72
67 74
68.5 26
71.69231 27.53846
73 8
77.69231 22.76923
78.2 11.4
78 14
79 19
91.33333 17.66667
107 140
117 27.5
132 237
133.3333 222.3333
135 219.5
185 13.33333
186 10
189 232
190.5 228.5
192.3333 3.333333
193 226
194 1
199 230.5
203 215
204 51
207.5 216
211.9 52.13333
214 235
215.8261 279.8696
260.884 275.9027
222 124
223 210
225 130
225 220
227 286.5
229.75 36.9
228 197
228 222
230 70
234 42
236 134
244.5714 31.28571
245 112
245.3333 236
254.5152 246.2576
247 103
248.1429 111.1429
250.2727 239.4545
258 271.6
262.5 80
275 252
278 270
280 270
281 260
285.7826 264.5217
281 274
285.8846 21.46154
282 272
283 275
286.5 277
292.5 266.5
294 272
295 16.5
304 258.5
