0 39.70469 40.0125 16.49242 6.670832 40.79216 26.57066 12.24972 22.82542 15.55635 37 17.69181 35.65459 14.76482 15.13275 17.49286 34.44198 20.56156 21.0238 33.6006 20.09975 24.23324 70.83784 32.1753 24.35159 25.4951 68.70953 34.65545 28.06007 70.93659 73.35019 77.3398 70.68239 39.7555 43.93177 43.41659 80.05623 72.06941 130.7284 54.48853 190.0328 82.73452 53.05186 46.61545 83.64807 88.26035 75.16648 53.58405 92.13034 52.31157 95.71311 91.3017 94.41398 90.04999 97.89575 67.88225 93.81365 60.53982 92.7045 74.75156 58.13777 101.8725 100.7025 90.80198 69.02898 102.9272 69.40033 87.20665 72.62231 63.07139 96.40021 72.30837 119.0378 112.3299 75.85842 74.94665 80.84182 73.49225 119.3995 75.66373 70.20288 104.3734 77.17675 76.34207 102.6499 119.4027 106.1508 79.60528 125.6702 99.82485 111.7738 95 84.12639 82.8553 100.2646 90.0125 123.0366 102.7278 100.8886 108.0463 108.1041 104.9405 107.7822 119.6202 110.3152 108.547 129.3213 113.7844 121.7631 118.5116 116.9701 131.0343 111.6288 131.0506 185.9704 164.5068 176.8593 176.2562 167.6305 178.8435 176.0057 178.1348 188.0638 189.9921 185.3531 188.3534 193.6311 193.2466 196.9772 197.106 205.5694 207.5114 238.2478 210.0595 217.4251 242.157 245.6013 249.5376 277.0011 234.1645 239.1171 301.2891 221.8152 239.0863 241.5382 242.3659 241.2323 252.2955 225.3908 243.0823 289.859 238.6717 231.6592 269.3798 257.1478 241.3669 236.7826 273.4246 254.4815 244.1004 246.0081 247.2192 269.4736 306.1472 281.7836 262.6923 279.292 285.6081 317.5756 286.5589 331.6361 304.2384 296.8803 304.0765 302.8209 305.3604 307.0314 304.171 306.5746 308.2872 308.7539 309.3429 310.9807
39.70469 0 66.57282 45.72206 34.6659 63.16548 49.62096 27.70734 44.35208 37.27755 56.92488 38.14178 54.48057 24.98657 28.09834 22.39852 51.18436 19.52589 18.68386 46.45322 21.70472 15.55008 84.5995 41.21225 27.84415 14.21787 81.34048 42.06715 12.01062 83.19528 85.01652 87.74975 80.8116 42.45066 45.68653 43.63228 88.5894 79.59014 108.3713 56.59041 152.0745 90.58758 53.13819 43.62532 90.63005 95.02716 79.73506 51.31965 98.76071 47.51911 101.8915 96.90739 99.98193 95.00294 102.5432 65.67443 97.44374 50.49389 95.05188 71.33387 45.46292 104.9564 103.1521 91.35843 62.22051 105.2974 60.31623 85.19242 65.04051 48.34547 96.1167 63.19514 120.626 112.842 64.23162 62.20298 69.81621 57.74144 119.8778 61.37243 49.23853 100.696 61.94303 59.24114 98.26283 117.8753 101.1754 63.12409 124.8623 91.78417 106.0239 83.71602 65.53549 63.65842 89.95034 70.14381 115.4239 86.82101 81.00997 91.45742 90.47551 84.50547 88.83698 105.8694 91.15517 87.143 117.4941 95.20512 106.0601 101.9333 99.63889 118.3269 72.30885 115.0566 149.4379 149.3737 139.3418 138.4807 152.0331 160.6084 156.2071 157.8133 170.0805 172.1934 164.3436 167.4157 173.9838 173.1085 176.4944 175.9089 183.3017 185.4911 199.0868 181.2335 188.1135 202.7223 206.1255 210.1561 238.7599 194.5095 199.4199 262.3655 184.9399 199.4296 201.8494 202.6627 201.5648 212.6642 188.1125 203.4209 251.5329 210.4626 199.701 229.822 217.4684 212.3971 199.3113 233.8297 226.2918 208.1448 210.745 211.325 229.7714 266.9218 242.0945 229.2273 239.6624 245.9814 278.2336 247.0376 292.3567 264.5529 268.1978 264.4332 263.5929 266.1367 278.509 265.1356 267.7224 269.4757 269.8867 270.6612 272.2166
40.0125 66.57282 0 24.18677 38.89087 7 17 44.50531 22.36068 30.67572 12.08305 29.15476 14.32655 48.50773 40.49691 50.96077 17.75528 49.64317 52.20153 23.02173 46.09772 53.50934 34.82815 28.11139 38.83298 55.54278 33.94113 28.84441 55.58593 36.06938 38.55191 42.90817 37.64306 32.87096 33.83785 35.4683 46.69047 41.04875 169.1391 36 199.6085 49.51767 37.66298 39.21734 50.9902 55.16239 46.14109 40.37635 58.69412 42.57347 62.24147 58.72819 61.52235 58.13777 65.33244 47.67599 62.482 51.47073 62.55098 53.53179 52.88667 70.0928 69.52697 62.43397 53.08484 71.58911 55.62514 61.7414 56.22277 57.48913 67.95587 57.55432 86.97701 81.56592 62.518 63.00794 65.51336 65.04443 88.12066 65.06919 68.08899 77.83195 67.09136 68.39428 76.94154 89.64374 80.5295 70.11419 94.92102 77.83315 86.19961 76.90254 75.66538 75.32596 80.36168 81.5981 98.0051 87.9659 90.53452 93.21481 94.33186 94.56479 95.42536 100.5783 97.84568 98.71226 107.5407 100.2691 104.4186 102.3914 101.789 109.9318 129.0349 113.1205 215.6015 143.5218 204.9444 203.8609 146.932 160.2099 159.1006 161.6818 168.7987 170.4699 169.3205 172.122 175.8408 175.9808 179.9361 180.8197 190.1537 191.7603 261.62 202.4846 210.294 264.0928 267.2396 271.7425 303.1345 251.0777 256.9436 325.2881 227.774 255.9692 259.058 260.5 258.2789 272.4849 232.28 260 315.7329 229.477 228.0548 290.2115 276.5249 233.1373 243.9611 293.8741 244.9031 247.5035 247.9294 250.4306 287.2716 328.8672 298.9398 260.9315 295.3726 301.5974 339.6414 301.4249 353.9838 321.1261 287.2039 320.1539 315.5321 318.0252 296.987 315.8686 317.4161 318.9389 319.6404 319.4527 321.4094
16.49242 45.72206 24.18677 0 14.71394 24.33105 10.29563 20.70561 8.062258 8.602325 20.61553 8.544004 19.47434 24.69818 17.80449 27.313 18.82153 27.00823 29.15476 19.41649 24.08319 31.10064 54.42426 20.08109 20.61553 33.01515 52.39275 22.47221 33.90653 54.626 57.06356 61.12374 54.58938 28.15138 31.7805 31.95309 64.00781 56.30275 145.0912 40.80441 189.4386 66.7308 40.13104 35.73514 67.74216 72.31797 59.81639 41.36726 76.15773 41.14 79.75588 75.47185 78.54935 74.33034 82.1132 54.40588 78.23682 50.17705 77.35713 61.22858 49.0306 86.26703 85.2115 75.82216 56.82429 87.41853 57.89133 72.86288 60.41523 54.12947 81.46779 60.60116 103.4698 97.00515 64.73407 64.2573 69.2315 63.96701 104.0012 65.45991 62.95325 89.98785 67.20305 67.10274 88.45903 104.3504 92.02174 69.92138 110.4219 86.60831 97.71459 82.8553 74.94832 73.97973 87.66413 81.00772 109.2245 91.7878 91.42483 97.16995 97.5833 95.54318 97.73945 107.5407 100.2735 99.40378 116.4989 103.4354 110.2463 107.3546 106.1037 118.4314 114.0395 119.4414 195.0205 152.166 185.0601 184.2017 155.3963 167.3302 165.0515 167.344 176.3859 178.2386 174.7411 177.6879 182.4637 182.2533 186.0753 186.4606 195.2574 197.0913 244.2007 202.5957 210.1589 247.4187 250.7269 254.9451 284.392 237.0338 242.4232 307.6543 219.8045 241.9551 244.708 245.8236 244.1823 256.7431 223.7878 245.9776 297.1368 230.7097 225.8008 274.167 261.2221 233.7734 235.3423 278.0378 246.4253 241.0996 242.4046 244.149 272.8369 311.8976 284.8754 257.6572 281.8865 288.1736 323.0267 288.6174 337.2395 307.2475 288.8903 306.7157 303.9482 306.4719 298.9252 304.8541 306.8876 308.5207 309.0906 309.3429 311.1222
6.670832 34.6659 38.89087 14.71394 0 38.52921 23.6326 7.086764 19.03943 10.5119 33.94849 12.74755 32.26841 10.70047 8.514693 13.50926 30.51639 15.15292 16.32483 28.85308 13.94633 19.13766 67.54628 26.70674 17.73415 20.70024 65.18052 29.12902 22.72843 67.38323 69.73701 73.58178 66.772 33.94113 38.19031 37.50333 76.04275 67.78274 130.4167 49.11721 183.8865 78.65431 47.42362 40.52777 79.45124 84.08759 70.51596 47.74149 87.98011 46.2277 91.53415 86.99713 90.13601 85.6417 93.52381 62.32576 89.26646 54.24546 87.98082 69.1748 51.67688 97.32677 96.06508 85.83997 63.07535 98.29802 63.28038 81.91764 66.65208 56.57296 91.39201 66.21933 114.4225 107.5384 69.63476 68.64765 74.70007 67.02943 114.6484 69.28564 63.56318 99.05333 70.76192 69.8399 97.24454 114.4137 100.71 73.14711 120.7994 94.05583 106.2907 88.94099 77.60316 76.30531 94.31066 83.46406 117.433 96.40799 94.37161 101.7079 101.7104 98.4124 101.3237 113.5011 103.8538 101.9916 123.3795 107.3595 115.5216 112.2074 110.6187 125.03 105.9835 124.8169 182.5445 158.4045 173.0763 172.3724 161.5008 172.5564 169.6246 171.728 181.8035 183.7457 178.9179 181.9244 187.2765 186.8643 190.5794 190.6711 199.0886 201.0435 233.6932 203.3925 210.7555 237.3868 240.7914 244.8152 272.9578 228.7367 233.8001 296.8927 215.4774 233.6605 236.1878 237.0891 235.8273 247.2903 219.1084 237.6647 285.7783 232.0143 225.0078 264.4786 252.0407 234.7009 230.5266 268.4744 247.8261 237.6521 239.5005 240.7642 264.1827 301.5512 276.4281 256.0806 273.8147 280.1259 312.8886 280.96 327 298.8687 290.2211 298.6168 297.0269 299.5638 300.3752 298.2893 300.6235 302.3218 302.8077 303.3356 304.9992
40.79216 63.16548 7 24.33105 38.52921 0 15.0333 43.33654 20.22375 29.15476 6.403124 27.29469 8.902247 47.26521 38.63936 49.49747 12.41974 47.45641 50.21952 17.69181 43.68066 51.10039 30.88689 23.04886 35.34119 53.16014 29.41088 23.34524 52.75221 31.62278 34.12111 38.40284 32.55764 26.76752 27.313 29.06888 41.86884 35.4683 167.7255 29 193.0867 44.68781 30.70016 32.69557 46.01087 50.36423 40.22437 33.45519 54.03702 35.78407 57.62812 53.8145 56.72742 53.03772 60.47791 40.79216 57.28001 44.58403 57.07999 46.76166 46.17359 65.06919 64.3506 56.61272 46.09772 66.46804 48.62516 55.47071 49.25444 50.69517 62.20129 50.56184 82.13404 76.38063 55.52027 56.00893 58.55083 58.08997 83.09182 58.07753 61.36593 71.84575 60.102 61.43922 70.83078 84.29116 74.43118 63.12686 89.80535 71.30919 80.12963 70.0928 68.68224 68.35934 73.68175 74.60731 91.92388 81.04937 83.53742 86.31338 87.39851 87.56997 88.45903 93.92018 90.88515 91.71574 101.1336 93.33929 97.66396 95.56673 94.92102 103.4698 123.4058 106.4249 211.4545 137.1368 200.5307 199.3646 140.5276 153.6574 152.427 154.9839 162.3083 164.003 162.6072 165.4237 169.2483 169.3524 173.2974 174.1343 183.4269 185.054 256.363 195.5019 203.3076 258.6426 261.748 266.3175 298.2381 245.0816 251.0319 320.0513 221.0204 249.9645 253.1127 254.6159 252.2875 266.8127 225.5682 253.9941 310.7833 222.5313 221.0566 284.5961 270.7563 226.1725 237.2551 288.21 237.9717 240.6346 241.0145 243.5538 281.3254 323.4534 292.9198 253.9434 289.2542 295.4657 334.1351 295.1949 348.5032 315.0635 280.2868 314.0167 309.1221 311.6103 290.0832 309.3865 310.8762 312.386 313.1022 312.8658 314.8412
26.57066 49.62096 17 10.29563 23.6326 15.0333 0 28.30881 5.385165 14.14214 10.44031 12.36932 9.17878 32.24903 23.76973 34.52535 8.902247 32.7838 35.44009 11.18034 29.15476 36.5821 44.27189 14.22146 22.02272 38.62642 42.15448 16.03122 38.58862 44.38468 46.81079 50.84727 44.29447 21.50581 24.33105 25.07987 53.7122 46.04346 152.8039 31.76476 187.1102 56.4358 31.66228 29.06888 57.45433 62.02598 49.67897 33.38038 65.8635 33.94849 69.46222 65.19202 68.26419 64.07027 71.8389 45.27693 68.00735 43.22888 67.19468 52.00078 43.01163 76.02631 75 65.79514 48.46648 77.20104 49.96905 63.12686 52 48.04165 71.44928 52.50238 93.2309 86.83317 56.94295 56.75385 61.07209 57.22859 93.80432 58.24946 57.74465 80.18299 60.11032 60.48783 78.74643 94.26028 82.32861 62.96825 100.2646 77.38863 88.04013 74.24958 68.23672 67.47592 78.77182 74.31857 99.63935 83.81527 84.33564 89.19641 89.8137 88.4562 90.24965 98.83825 92.76553 92.43616 107.3778 95.72646 101.8393 99.16148 98.0816 109.4166 114.057 110.9471 198.8291 143.2079 188.3345 187.3106 146.4855 158.7633 156.7801 159.154 167.72 169.5317 166.6307 169.5435 174.0488 173.9289 177.792 178.3109 187.2684 189.0423 245.8373 196.1556 203.814 248.6001 251.8134 256.205 286.9011 236.7129 242.3654 309.4512 216.5179 241.6221 244.5588 245.8541 243.8955 257.381 220.7374 245.6522 299.5517 223.9368 220.2272 274.9898 261.6123 227.2004 232.3618 278.7418 239.5764 237.1687 238.1134 240.1706 272.7526 313.286 284.598 252.5 281.3006 287.5587 324.2056 287.6839 338.5004 306.8827 282.0267 306.1184 302.4111 304.9213 291.9884 303.0413 304.8442 306.4262 307.0586 307.1042 308.9676
12.24972 27.70734 44.50531 20.70561 7.086764 43.33654 28.30881 0 23.18165 14.19116 38.16703 16.16753 36.20505 4.006938 6.059886 6.637436 33.92353 8.329999 9.240611 31.25256 8.249579 12.15753 71.04967 27.99057 15.79205 13.64022 68.44503 30.18922 15.88183 70.60257 72.8707 76.52051 69.58009 34.20851 38.50613 37.43513 78.65572 70.10508 124.6487 49.96721 177.8433 81.16684 47.79702 39.93397 81.80906 86.45005 72.3099 47.63898 90.35147 45.53997 93.85124 89.17056 92.32942 87.68156 95.57506 62.65824 91.09366 52.81427 89.55732 69.40731 49.63925 99.11974 97.73121 87.05969 62.52511 99.96694 62.29335 82.60784 66.03072 54.31441 92.50976 65.29336 116.0548 108.9314 68.29755 67.07748 73.5703 64.85411 116.0796 67.43433 60.33287 99.60648 68.76146 67.46892 97.64932 115.4761 101.0349 70.95578 122.0303 93.74463 106.5159 87.96243 75.08976 73.65724 93.5738 80.79484 117.3885 94.63644 91.82713 99.85684 99.66221 95.8013 99.02216 112.2797 101.533 99.22729 122.5835 105.1774 113.945 110.4418 108.6986 124.0782 99.40182 123.2429 175.4956 157.144 165.9948 165.287 160.1626 170.7479 167.5054 169.5132 180.0687 182.0514 176.5882 179.6164 185.2333 184.7245 188.381 188.3329 196.5572 198.565 226.6555 199.5313 206.8025 230.3954 233.8106 237.8124 265.872 222.0136 227.0155 289.8328 209.7651 226.9364 229.4211 230.2842 229.0911 240.3707 213.2871 230.9359 278.6936 228.3238 220.495 257.525 245.1599 230.8522 224.6569 261.5366 244.1582 232.1983 234.2237 235.3283 257.3857 294.5228 269.6653 251.2505 267.123 273.4375 305.8793 274.3502 319.98 292.1142 286.487 291.9148 290.5751 293.1144 296.683 291.9213 294.3287 296.0429 296.5075 297.105 298.7386
22.82542 44.35208 22.36068 8.062258 19.03943 20.22375 5.385165 23.18165 0 9 15.0333 7.071068 13.2382 27.07397 18.43909 29.27456 11.6297 27.40641 30.08322 11.40175 23.76973 31.19695 48.50773 12.25765 16.97056 33.24154 46.17359 14.56022 33.22772 48.38388 50.75677 54.66057 47.92703 20.2608 23.76973 24.04163 57.27128 49.24429 147.5151 32.80244 183.7454 59.9333 32.07024 27.89265 60.82763 65.44378 52.43091 33.32041 69.31811 33.20392 72.89719 68.47627 71.58911 67.23095 75.07215 46.40043 71.02112 42.31906 69.98303 53.23744 41.4367 79.07591 77.93587 68.24954 48.76474 80.1561 49.86638 65.05382 52.35456 46.52956 73.87828 52.55949 96.25487 89.627 56.73183 56.30275 61.18823 56.19114 96.67083 57.56735 55.70258 82.20592 59.34012 59.36703 80.62258 96.82975 84.17244 62.0967 103.0049 78.60025 89.85238 74.79305 67.19561 66.28725 79.61156 73.26834 101.3163 83.7735 83.58529 89.15716 89.6019 87.7069 89.81091 99.47864 92.34236 91.60119 108.4666 95.46669 102.1922 99.31767 98.0867 110.3857 109.7725 111.3833 193.6595 144.1128 183.2545 182.2615 147.3397 159.2708 157.0127 159.3142 168.3241 170.1764 166.7217 169.6644 174.4133 174.2104 178.0365 178.437 187.2568 189.082 241.1327 194.9872 202.5839 244.0184 247.259 251.6029 281.9915 232.5941 238.1596 304.7137 213.5907 237.5084 240.3838 241.6201 239.7666 252.9585 217.7016 241.5367 294.6646 222.9993 218.5154 270.515 257.2664 226.1261 229.2968 274.3028 238.6937 234.5592 235.6884 237.5856 268.561 308.6562 280.4728 250.5499 277.2814 283.5507 319.6346 283.7904 333.9079 302.7904 281.1582 302.1068 298.7482 301.264 291.1722 299.4879 301.3851 302.9884 303.5951 303.7269 305.5552
15.55635 37.27755 30.67572 8.602325 10.5119 29.15476 14.14214 14.19116 9 0 24.02082 2.236068 22.14159 18.11077 9.848858 20.39608 20.13082 19.0817 21.54066 18.35756 15.81139 23.07054 57.27128 16.62077 12.36932 25.05993 54.81788 19.10497 25.60014 57.00877 59.34012 63.14094 56.30275 24.30021 28.42534 28.01785 65.55151 57.27128 138.6832 38.94868 181.438 68.15424 37.50333 31.38471 68.942 73.57913 60.03332 38.1084 77.47258 37.04727 81.02469 76.48529 79.62412 75.13322 83.01402 52.3259 78.77182 45.57853 77.51855 59.19528 43.65776 86.83317 85.58621 75.45197 53.60037 87.81799 54.12861 71.70077 57.2014 48.70318 81.02469 56.99561 103.9423 97.09789 60.71655 59.94164 65.57591 58.92745 104.1981 60.83584 56.74309 88.8612 62.44397 61.91482 87.11487 104.0433 90.60905 65 110.3857 84.29116 96.22563 79.6304 69.75851 68.62215 84.81156 75.74464 107.4802 87.70975 86.44362 93.05912 93.2443 90.53452 93.10746 104.2929 95.64576 94.2644 113.8508 98.99944 106.5892 103.4456 102 115.6028 105.5509 115.8588 186.6789 149.1459 176.6104 175.7249 152.2958 163.7126 161.059 163.2483 172.8872 174.7942 170.5377 173.5195 178.6197 178.2954 182.0604 182.2843 190.8825 192.7823 235.6014 196.7562 204.2372 238.8179 242.1281 246.3433 275.8488 228.5542 233.9081 299.0613 212.132 233.4764 236.2041 237.2978 235.6968 248.1633 216.0208 237.4974 288.5849 225.1121 219.3171 265.5766 252.6599 228.0088 227.5434 269.4531 240.8787 233.6942 235.1723 236.7643 264.3218 303.2954 276.3838 250.8909 273.441 279.732 314.4253 280.232 328.6373 298.7658 283.3277 298.2692 295.6899 298.2164 293.4199 296.6648 298.7608 300.4081 300.9601 301.2723 303.0264
