0 94.72885 104.7367 101.7902 99.30162 149.8503 120.2705 112.4342 118.0371 99.84657 93.99739 98.94318 166.7831 180.8275 98.13703 180.2777 124.4394 100.0228 102.2515 105.3382 92.75788 94.12793 105.9478 103.6593 96.0554 184.6622 104.1381 185.481 186.6852 123.5292 115.4966 126.933 199.6879 214.0526 129.5248 139.1859 134.452 134.5451 141.3949 142.6267 137.5814 148.8475 150.6147 223.1035 156.6713 154.9277 160.0716 240.1046 167.9491 161.1323 162.8513 163.0869 162.9246 166.0634 224.4805 166.8305 226.6149 243.0454 227.375 168.5672 169.1637 171.6173 247.6451 223.002 217.651 229.7709 176.7731 174.4345 176.5132 235.0167 176.2593 181.2572 183.7098 185.253 218.4387 232.9561 212.5249 211.0031 223.2346 210.6919 195.8372 271.8644 269.4654 248.7211 239.0496 235.0503 272.8908 221.0315 270.4478 225.4193 218.6536 232.4236 239.9017 239.4519 239.038 252.5475 253.1892 285.4953 236.9219 249.4328 248.5256 243.2316 240.0758 227.453 254.4182 229.8128 218.783 256.9072 259.9875 250.2592 223.0874 222.4266 237.7454 268.7036 240.4379 269.6187 230.1379 243.6677 275.0378 258.8275 259.8098 249.1554 266.0648 237.5839 295.5642 251.607 299.2892 281.5196 272.6705 240.9061 277.1796 242.4753 253.6652 247.2033 244.6367 283.3792 319.4275 272.3068 305.7287 278.0877 319.6563 323.007 288.6602 281.1307 269.8842 251.3411 322.5351 255.6463 326.4923 262.859 285.591 280.5095 311.5912 332.9039 287.5391 291.0187 315.8048 270.8857 293.9036 273.0712
94.72885 0 12.18072 9.108787 5.637597 61.49198 30.11594 21.23605 25.90309 8.49006 23.44991 11.76308 78.24105 94.36509 27.0845 91.877 29.7106 26.49094 27.46944 29.44775 80.6943 67.63967 36.07173 77.63036 65.83859 93.09334 60.98077 93.36257 93.75057 97.06538 84.16009 79.04027 105.6985 119.5683 88.97402 78.32008 109.0255 95.01774 78.20211 117.5147 103.4552 121.2146 127.1326 128.3752 132.0928 126.0816 138.0277 145.9539 103.6936 135.3069 100.9959 139.6416 135.9808 143.7146 129.9206 106.5897 132.0764 148.332 132.9156 142.341 144.4831 112.7208 152.9282 129.192 124.5248 135.6236 113.264 112.6169 116.1933 140.9445 117.8795 160.8377 161.6909 165.8112 126.9644 139.7611 124.0595 123.1226 132.8328 124.3518 175.2339 177.1432 174.7888 154.998 146.4258 143.6166 178.1918 135.7135 175.8669 137.3384 134.1655 143.213 153.0925 148.9616 149.5263 160.0599 161.1936 190.9025 148.7379 158.2693 157.7287 153.7965 151.9877 145.093 163.4127 147.9127 149.5568 168.0858 169.4237 162.1888 154.3903 189.055 156.6945 177.5095 159.3035 179.6051 161.8602 163.5762 183.9871 171.7087 175.5506 169.4917 178.9786 170.2309 202.5823 171.2052 206.5515 191.3734 184.2365 172.923 187.6501 173.5447 174.2909 176.9224 175.4211 195.2104 225.432 187.726 213.2705 190.2061 225.7892 229.027 199.628 194.0864 186.5682 181.0143 228.6866 184.3778 232.63 189.7166 200.318 196.47 219.8171 239.0843 200.5836 204.5037 224.4796 197.4091 207.9489 199.402
104.7367 12.18072 0 3.162278 6.543126 49.33451 17.93544 9.055385 13.92839 15.05914 33.27438 19.5059 74.4737 82.20097 35.8469 79.79701 21.24265 34.66987 35 36.12478 91.76056 78.26167 43.27817 87.73463 76.23156 81.43709 70.25455 81.84131 82.49242 106.2482 93.38763 86.34468 95 109.3422 96.82358 83.29454 117.8898 102.7278 82.68011 126.1507 111.5213 129.4681 135.6802 118.8813 140.4005 134.0634 146.4689 137.5996 106.7356 143.4015 104.6566 147.8986 143.934 152.0023 121.0372 110.3726 123.2274 138.5929 124.2014 150.2332 152.5025 116.5598 143.5199 121.2642 117.206 127.3146 116.1405 115.8706 119.6389 132.6959 121.6553 169.0089 169.6775 174.0029 120.7021 132.2895 119.3315 118.6634 127.0862 120.5073 183.1591 167.672 165.5236 147.0272 139.3135 137.2321 168.8409 132.0877 166.8323 132.607 130.8625 137.9275 148.6976 143.0245 144.046 152.9575 154.3783 181.8205 143.8402 151.9243 151.5738 148.3139 147.0978 142.3517 157.1154 145.279 150.29 162.7554 163.306 157.214 155.1596 195.2812 154.2077 171.0358 156.7586 173.6815 162.6014 161.2901 177.552 167.0263 171.8437 167.2599 174.2519 171.0497 195 168.7402 199.1113 185.3258 178.9531 173.5655 181.8928 173.9684 172.0879 176.9953 175.7555 189.9643 217.0369 183.8105 205.9765 185.1013 217.5063 220.64 194.0137 189.2709 183.0705 181.0249 220.4144 184.1308 224.3395 188.9669 196.0815 192.6646 212.8756 230.8187 195.7601 199.8139 217.7479 196.4994 203.4333 198.4263
101.7902 9.108787 3.162278 0 3.508917 52.46871 21.04471 12.16553 17.08801 13.0682 30.9697 17.48371 75.88616 85.32878 33.83785 82.95217 23.58495 32.80244 33.30165 34.65545 89.1852 75.82582 41.72529 85.46832 73.86643 84.58132 68.21805 84.97058 85.58621 104.274 91.39065 84.89023 98.0051 112.2647 95.22853 82.47065 116.0172 101.1781 81.9878 124.35 109.8772 127.7811 133.9101 121.663 138.7029 132.4575 144.7347 140.1485 106.4616 141.7674 104.2161 146.219 142.3411 150.3153 123.6932 109.9064 125.8769 141.4284 126.8227 148.6607 150.894 116.0851 146.2907 123.7134 119.5167 129.8499 115.9208 115.5509 119.272 135.2202 121.2023 167.3619 168.0846 172.3514 122.7721 134.6421 121.0372 120.3038 129.0395 122 181.5881 170.4598 168.2698 149.4958 141.5883 139.3396 171.6049 133.5358 169.5317 134.3228 132.2309 139.7784 150.3419 145.031 145.9461 155.2353 156.5917 184.5322 145.6022 154.0292 153.6347 150.2165 148.8596 143.5897 159.2113 146.4923 150.6568 164.6284 165.3627 159.0008 155.5201 194.1988 155.3898 173.1769 157.9565 175.6969 162.9733 162.4263 179.6863 168.7477 173.3328 168.3856 175.9866 171.406 197.3955 169.9242 201.4764 187.3733 180.8209 173.9684 183.8722 174.4276 173.2087 177.5457 176.2385 191.8268 219.611 185.3545 208.3106 186.9291 220.0568 223.2129 195.9634 191.0317 184.5132 181.593 222.963 184.7658 226.8925 189.7312 197.7066 194.1851 215.1325 233.3672 197.5247 201.548 219.9586 197.3069 205.1271 199.2511
99.30162 5.637597 6.543126 3.508917 0 55.86376 24.47841 15.59848 20.33009 10.33233 27.76458 14.61138 76.27711 88.73451 30.85146 86.28224 25.41776 29.93848 30.58288 32.1374 85.77769 72.49392 39.10003 82.23585 70.57664 87.68017 65.15273 88.00746 88.50883 101.2355 88.34061 82.27589 100.7041 114.7868 92.48893 80.42969 113.05 98.47239 80.07379 121.4348 107.0902 124.9532 131.0158 123.9214 135.8637 129.6931 141.8655 142.017 104.9349 138.9777 102.5247 143.3922 139.5844 147.4817 125.7391 108.1847 127.9113 143.777 128.8112 145.9189 148.1226 114.3505 148.5224 125.4365 121.0385 131.7016 114.4413 113.9707 117.6419 137.0524 119.4856 164.5564 165.3222 169.5415 123.9549 136.217 121.7408 120.9248 130.0611 122.4349 178.8409 172.7161 170.4537 151.2376 143.0474 140.5648 173.8191 133.9079 171.6357 135.0308 132.5059 140.6585 150.9502 146.1158 146.8879 156.6934 157.9574 186.6538 146.3636 155.2444 154.7896 151.1599 149.6193 143.7004 160.4122 146.5719 149.7715 165.5268 166.5076 159.7883 154.6256 191.8639 155.4278 174.4357 158.0121 176.7821 162.0879 162.4066 180.9336 169.4469 173.7367 168.3509 176.7004 170.5002 199.0146 169.9583 203.0494 188.4989 181.7069 173.1121 184.9062 173.6327 173.1663 176.8499 175.4688 192.7026 221.5013 185.8229 209.8366 187.7607 221.9095 225.1007 196.954 191.7747 184.8559 180.9152 224.8123 184.1613 228.7481 189.2705 198.2736 194.6213 216.5452 235.2149 198.2708 202.2536 221.3044 196.8929 205.7798 198.8563
149.8503 61.49198 49.33451 52.46871 55.86376 0 31.45182 40.30909 35.72866 61.86683 79.25236 65.70021 75.91213 32.87695 80.0038 30.76976 40.25279 78.13794 77.42993 76.96869 137.5501 123.1997 83.67732 131.03 120.6631 35.68565 112.2431 37.17864 39.91108 146.3293 134.0938 122.1516 55.28854 71.4721 133.4874 112.7803 156.6209 138.6616 110.7831 163.9089 148.0872 165.919 172.8675 84.58714 176.6792 169.4954 183.0105 108.1398 127.7515 178.9003 127.915 183.7995 178.9558 187.8941 89.95615 133.5342 92.16271 101.8081 93.78605 184.867 187.4935 139.4167 108.2683 95.23412 94.68765 98.79977 135.7613 136.8042 140.932 104.1021 143.9242 204.0985 204.1243 209.0525 103.0238 107.6599 108.911 109.5153 111.2224 113.8525 217.0991 131.2036 130.1548 118.9413 115.9387 117.5082 132.9388 125.2535 132.5698 120.8804 125.5174 123.2577 137.2176 124.9733 128.0268 128.7718 131.4795 146.8677 130.4721 131.3845 131.9421 131.988 133.532 138.426 136.4928 141.5858 159.6605 146.2395 143.1763 142.6125 164.3778 222.9664 150.5154 148.8824 152.6629 153.9264 171.2994 157.995 155.2868 153.1647 161.9737 163.8513 159.8256 179.6189 166.793 164.2836 171.4393 164.5066 161.8385 181.3333 162.5259 180.8665 168.5419 182.3784 182.2211 172.5496 184.4975 172.4691 178.7791 168.5118 185.4756 188.0641 174.8067 173.7832 173.5524 185.9788 188.372 187.9288 192.1338 190.5509 182.8446 181.4191 187.0944 198.603 179.9816 184.4691 192.7844 197.1342 188.7158 198.7203
120.2705 30.11594 17.93544 21.04471 24.47841 31.45182 0 8.881441 5.556978 31.50118 49.63166 35.69314 72.24369 64.29215 51.29405 62.05757 18.73846 49.72404 49.50838 49.82248 108.4439 94.53554 56.97614 103.3677 92.27746 64.57306 85.18216 65.25397 66.44005 120.6614 107.97 98.77167 79.93923 95.03602 109.7386 92.95868 131.8259 115.3979 91.7392 139.7445 124.5306 142.5583 149.1 105.8063 153.4857 146.7756 159.6891 126.3215 113.3436 156.195 112.1351 160.8741 156.5423 164.9945 109.0123 117.9066 111.2397 124.9387 112.437 162.7233 165.1444 124.0645 130.4041 110.8832 107.9145 116.2131 122.3491 122.5972 126.5644 121.6423 128.9964 181.7649 182.1878 186.7637 113.1189 122.5471 114.2562 114.0275 120.249 116.8062 195.5288 154.3216 152.528 136.311 130.0912 129.2258 155.6866 128.5378 154.215 127.3166 127.8307 131.6848 143.7323 135.6764 137.4188 143.622 145.4977 169.0563 138.1408 143.8273 143.7863 141.6357 141.3729 140.0174 149.0474 143.0709 153.0005 156.1775 155.4726 151.2486 157.8676 205.31 152.116 162.5728 154.5507 166.0752 165.1916 159.4259 169.1048 161.4278 167.7145 165.4184 168.5233 173.6723 184.616 166.5327 188.9356 177.4425 172.3175 175.911 174.4909 175.9928 170.2449 178.4828 177.6347 183.3109 205.2586 179.2634 196.0025 178.7014 205.9065 208.8628 186.7585 183.2931 179.17 182.3877 208.8219 185.0915 212.705 189.1503 190.9543 188.2229 203.4308 219.2039 189.7274 193.9635 208.6136 196.3916 197.8302 198.2077
112.4342 21.23605 9.055385 12.16553 15.59848 40.30909 8.881441 0 5.656854 23.12526 41.41403 27.45323 72.91685 73.1642 43.46263 70.84534 18.00694 42.04759 42.05948 42.72002 100.1699 86.44202 49.92995 95.58037 84.28671 72.89719 77.69329 73.43024 74.33034 113.4654 100.6789 92.47267 87.32125 102.0436 103.2334 87.94305 124.8679 109.0183 87.00575 132.9575 118.0042 136.0147 142.4048 112.1888 146.9547 140.4172 153.0984 131.8081 109.8591 149.8065 108.2266 154.4021 150.2431 158.5176 114.8564 113.9869 117.0684 131.6435 118.1524 156.4864 158.8364 120.1739 136.8377 115.8836 112.3488 121.5936 119.0824 119.0798 122.9599 127.007 125.1958 175.4138 175.9558 180.4134 116.6919 127.2419 116.559 116.1077 123.4593 118.423 189.3733 160.8951 158.9194 141.5238 134.5335 133.0479 162.1612 130.108 160.4151 129.7599 129.1395 134.618 146.0439 139.1761 140.5569 148.1418 149.7892 175.3416 140.8119 147.7193 147.5216 144.8068 144.0626 141.0035 152.9322 144 151.5093 159.3199 159.2473 154.0755 156.3857 200.2987 153.0033 166.6741 155.5 169.7482 163.7791 160.2116 173.2052 164.0847 169.6431 166.2018 171.2547 172.2556 189.7077 167.5 193.9253 181.2671 175.509 174.6339 178.0702 174.8742 171.0358 177.6326 176.5899 186.523 211.0663 181.4154 200.8956 181.7815 211.6247 214.6718 190.2762 186.1662 180.9985 181.604 214.5379 184.5099 218.444 188.9582 193.409 190.3319 208.0625 224.9361 192.6344 196.7832 213.0926 196.3517 200.5296 198.2246
118.0371 25.90309 13.92839 17.08801 20.33009 35.72866 5.556978 5.656854 0 26.40917 44.37197 30.49065 69.02758 68.593 45.88028 65.97774 14.43087 44.27189 44.01136 44.28318 103.1601 89.17523 51.42956 97.90875 86.88067 67.54258 79.67133 68 68.7968 115.1147 102.4317 93.23673 81.68843 96.38746 104.1912 87.61104 126.2696 109.859 86.4523 134.1883 118.9832 137.0109 143.5462 106.5567 147.9395 141.2409 154.14 126.3045 108.4123 150.6586 107.0747 155.3319 151.0132 159.4521 109.2886 112.846 111.5034 125.9921 112.6055 157.2005 159.6152 119.0152 131.2038 110.4762 107.0806 116.1077 117.4931 117.6605 121.6024 121.5257 123.9758 176.2328 176.6667 181.2319 111.6826 121.9119 112.0089 111.6468 118.5757 114.1578 190.0164 155.2521 153.2908 136.0772 129.272 127.9669 156.5256 125.8701 154.8063 125.1624 125.016 129.8384 141.5059 134.2013 135.7065 142.8636 144.5742 169.7245 136.1323 142.6219 142.4732 139.9464 139.3773 137.0328 147.8386 140.0571 148.8297 154.4747 154.19 149.3427 153.7026 199.9909 149.0839 161.5186 151.5528 164.7262 161.0588 156.3427 168.0514 159.4191 165.2697 162.3362 166.5631 169.5406 184.296 163.5489 188.5377 176.1995 170.6511 171.84 173.0809 171.9913 167.1683 174.6022 173.6663 181.6605 205.5164 176.9535 195.5319 176.9647 206.0898 209.122 185.31 181.4258 176.6705 178.5385 209.0036 181.3364 212.9061 185.5814 188.8294 185.8899 202.7659 219.3997 187.8829 192.0649 207.8376 192.8989 195.8574 194.7434
99.84657 8.49006 15.05914 13.0682 10.33233 61.86683 31.50118 23.12526 26.40917 0 18.31222 4.44872 70.57402 94.59269 20.81132 91.51142 25.79459 19.73435 20.27588 21.81233 77.04616 63.35175 28.77113 72.69477 61.2538 91.41177 55.21798 91.39718 91.30778 91.24473 78.37109 71.94983 102.374 115.6192 82.20385 70.3122 102.9568 88.17281 70.06743 111.282 96.83204 114.7233 120.8422 123.6629 125.6426 119.4227 131.669 140.281 95.32957 128.7224 92.7242 133.162 129.3101 137.2566 124.6867 98.34509 126.8087 143.7919 127.5413 135.6372 137.8566 104.4918 148.0718 123.2739 118.2442 129.9453 104.8852 104.2886 107.8972 135.21 109.6423 154.3117 155.0516 159.2999 120.1157 133.5301 116.5738 115.5441 125.7337 116.5738 168.5626 172.2956 169.7647 149.0451 139.9727 136.7897 173.236 127.8545 170.6491 129.829 126.2211 135.9023 145.445 141.9159 142.2839 153.5755 154.5529 185.7001 141.2708 151.3972 150.7677 146.5484 144.5132 137.0016 156.5099 139.7955 141.0673 160.7573 162.4286 154.7321 145.9005 181.5605 148.5399 170.6723 151.1589 172.5103 153.3704 155.3779 177.1232 164.1371 167.673 161.2799 171.4152 161.7409 196.3155 163.0369 200.1966 184.3208 176.8722 164.4337 180.4747 165.0589 166.0714 168.4479 166.9374 187.8216 219.6689 179.8982 206.8251 182.7684 219.948 223.255 192.3814 186.5408 178.6266 172.5421 222.8354 175.919 226.7878 181.2951 192.5773 188.6051 213.1731 233.2196 193.0357 196.9068 217.7231 189.0012 200.2916 191.0003
