39.5122 229.9268
184.3284 137.4229
107 140
109.5 109.3333
110.8182 102.7273
113.5 105
119.6667 60.66667
129.4072 68.18041
120.6667 75.33333
132 237
133.3333 222.3333
135 219.5
167.8571 211.1429
182.5 231.5
204 51
204.5 220.75
205.5 193
206 217.75
207 221
211.8214 52.17857
222 124
225 130
229.75 36.9
230 70
234 42
236 132
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
258 271.6
262.5 80
267 195
267 197
274 66
274.5 194.5
274 198
279.3922 198.5686
275.5 132.5
276 197
277 193
278.5 71.5
280 56
281 73
285.8846 21.46154
286 71
287 65
287.3333 68.66667
291.8333 64.58333
289 75
289 130
292 176
294 76
295 16.5
297 167.5
298 60
299 75
301 164
302.75 64.5
304 62
304 72
