0 131.3317 127.4663 127.2832 125.5919 160.0567 51.91739 120.8461 106.192 103.0929 109.315 112.795 121.0526 83.68714 87.76721 132.2773 130.3607 131.261 173.0513 185.4262 68.13134 136.1144 71.85987 183.4083 111.0374 139.5907 89.89479 110.395 83.39497 189.1433 125.4405 91.09448 94.11826 94.29053 185.2698 114.9167 198.9359 200.0758 163.4632 210.7959 152.4421 173.7528
131.3317 0 3.865805 4.772607 7.490735 127.9121 91.17809 172.314 162.0717 161.1439 184.5767 187.0858 195.913 187.6809 194.9851 229.0737 229.9857 231.6264 261.1668 283.6241 199.442 239.9113 203.1357 273.8918 216.4245 244.6442 208.9556 219.0003 214.5844 282.7791 232.2539 221.5162 223.3333 224.6238 288.6833 239.9382 308.3531 303.693 274.6029 316.8245 277.1253 284.7877
127.4663 3.865805 0 2.54951 5.147815 126.9962 87.47857 169.5361 159.1291 158.1526 181.4835 184.0231 192.8818 184.1426 191.4207 225.7 226.5668 228.1984 258.0173 280.3184 195.5774 236.4413 199.2699 270.7199 212.9334 241.1607 205.2523 215.4635 210.719 279.5601 228.7682 217.666 219.5006 220.7752 285.2856 236.1721 304.862 300.3073 271.0958 313.4047 273.3542 281.2921
127.2832 4.772607 2.54951 0 2.828427 129.4398 88.10221 171.2075 160.6763 159.6598 179.8178 182.3321 191.1654 182.9645 190.2818 226.8127 227.6225 229.2422 259.3703 281.5067 195.3586 237.4279 199.1231 272.0501 211.6881 242.1281 204.3649 214.2825 210.6015 280.8421 227.5154 217.2786 219.0091 220.3764 286.364 235.4384 305.8143 301.4001 269.8719 314.4535 273.7608 280.0522
125.5919 7.490735 5.147815 2.828427 0 131.2719 87.23531 171.6042 160.9002 159.8288 177.0982 179.6023 188.4256 180.4993 187.8406 226.4597 227.2004 228.8056 259.3167 281.241 193.6208 236.9219 197.4487 271.9655 209.1805 241.5988 202.0916 211.8136 208.9521 280.6947 225.0025 215.3927 217.0369 218.4806 285.9629 233.2751 305.2613 301.0149 267.3745 314.0143 272.6114 277.545
160.0567 127.9121 126.9962 129.4398 131.2719 0 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 243.0454 247.6451 168.7319 172.5624 174.5615 183.2508 212.1076 211.0031 184.5575 210.6919 195.8372 271.0162 189.5851 248.7211 270.4478 218.6536 206.4089 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 246.8188 235.3216 322.7339 249.6385 246.5636 332.9039
51.91739 91.17809 87.47857 88.10221 87.23531 112.4342 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 131.6435 136.8377 141.4284 141.598 143.0874 177.2191 196.6873 116.1077 150.7116 118.423 189.3733 160.3034 155.2417 141.5238 160.4151 129.1395 197.3244 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 218.6834 215.4252 214.5951 228.0373 186.2606 224.9361
120.8461 172.314 169.5361 171.2075 171.6042 92.75788 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 199.4492 201.3944 76.02631 80.025 82.02439 94.15207 121.4115 144.4611 92.02174 141.7674 107.1226 222.6995 97.00515 193.6311 220.0659 146.3728 117.2405 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 154.5998 144.2012 264.8345 158.4456 156.9235 274.2066
106.192 162.0717 159.1291 160.6763 160.9002 94.12793 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 185.3345 187.4587 76.50418 79.67992 81.6551 100.5757 126.0854 132.4055 91.54719 130.1085 113.5377 209.0017 96.63793 180.4159 206.5282 135.4372 123.183 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 157.0744 148.2078 252.2328 162.2567 152.619 261.7317
103.0929 161.1439 158.1526 159.6598 159.8288 96.0554 84.28671 17.75528 3.28718 0 212.1431 215.6183 223.6406 182.0803 184.188 75.55958 78.54457 80.50621 100.8828 125.9238 129.1869 90.33964 126.9262 113.8112 205.719 95.43715 177.1306 203.2419 132.3301 123.3243 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 156.3712 147.8589 248.9687 161.8464 150.5432 258.4744
109.315 184.5767 181.4835 179.8178 177.0982 260.9204 148.7563 229.8603 215.2915 212.1431 0 3.480102 12.40072 42.18741 47.21282 226.8357 223.305 223.5556 268.3129 272.9035 116.6881 225.0713 123.3333 276.3766 50.57618 226.9723 72.36098 56.76951 131.0017 279.5741 62.21771 115.4778 109.0143 116.4205 268.3853 102.2286 274.4417 281.4921 101.2115 288.8023 209.5299 110.0456
112.795 187.0858 184.0231 182.3321 179.6023 264.247 152.1217 233.3345 218.7675 215.6183 3.480102 0 9.195409 44.77723 49.45733 230.0543 226.4972 226.7355 271.5128 275.9358 119.5492 228.1863 126.1784 279.5233 51.35828 230.0543 74.4043 57.68882 133.7012 282.6643 62.31929 117.8346 111.2205 118.7081 271.3274 103.6931 277.2054 284.3818 100.5401 291.6059 212.0094 109.1936
121.0526 195.913 192.8818 191.1654 188.4256 273.311 161.1197 241.3301 226.8083 223.6406 12.40072 9.195409 0 49.07364 52.57656 236.1868 232.4999 232.6777 277.5323 281.1757 124.26 233.8209 130.8111 285.2808 50.26657 235.5382 76.57168 56.84384 137.7699 288.1588 59.24655 120.7569 113.6745 121.3985 276.1867 103.9285 281.3522 289.0206 95.29152 295.8996 215.1694 103.5075
83.68714 187.6809 184.1426 182.9645 180.4993 243.0454 131.6435 199.4492 185.3345 182.0803 42.18741 44.77723 49.07364 0 7.98088 188.0425 184.1738 184.2715 229.1749 232.1728 75.18643 185.0838 81.7435 236.6205 29.35767 186.6815 32.20248 31.32092 88.95504 239.285 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 232.5111 239.9708 87.04947 246.9757 167.3589 97.32035
87.76721 194.9851 191.4207 190.2818 187.8406 247.6451 136.8377 201.3944 187.4587 184.188 47.21282 49.45733 52.57656 7.98088 0 186.9074 182.8667 182.8787 227.7701 229.7612 72.57291 183.2665 78.96093 234.8526 23.46651 184.6601 25.43281 24.31243 85.34027 237.1772 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 228.8657 236.8525 80.09046 243.4791 162.7129 90.41761
132.2773 229.0737 225.7 226.8127 226.4597 168.7319 141.4284 76.02631 76.50418 75.55958 226.8357 230.0543 236.1868 188.0425 186.9074 0 5.656854 7.211103 41.61213 55.29632 115.849 16.49242 110.3177 51.15907 203.267 21.2132 170.4259 198.7083 108.6692 57.17657 210.9092 132.28 141.4814 134.0108 59.68886 168.0811 81.12321 74.63243 231.0606 87.98295 86.35392 238.9043
130.3607 229.9857 226.5668 227.6225 227.2004 172.5624 141.598 80.025 79.67992 78.54457 223.305 226.4972 232.4999 184.1738 182.8667 5.656854 0 2 45.0324 55.77247 111.4495 12 105.8017 53.64 198.8936 17.02939 165.9789 194.2498 103.8123 58.78431 206.3017 127.3499 136.5613 129.0229 58.78401 163.0192 79.10213 73.87828 225.9593 86.83893 80.9506 233.7333
