0 109.3243 149.6107 72.27504 51.1978 100.2351 107.3951 121.9167 75.0666 151.7787 141.7847 140.9522 184.9234 187.6853 196.7389 199.4705 183.3235 207.1921 190.242 209.5393 211.1478 212.8323 241.2993 215.6906 215.5027 271.7144 219.2408 187.5771 190.7742 220.6626 226.0803 254.0826 212.5258 202.019 214.5142 201.9854 228.3611 210.7289 213.2857 213.9057 269.7012 231.6553 260.8286 270.316 280.6193 302.7205
109.3243 0 176.138 179.4728 157.5054 205.2043 210.6609 221.0769 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 276.1774 243.0454 167.7363 247.6451 172.5003 172.5624 174.5615 183.2508 178.5343 179.4998 224.1097 182.9247 211.0031 210.6919 185.4994 189.9374 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 244.2764 322.7339 332.9039 266.0267
149.6107 176.138 0 151.8694 142.2986 152.8179 149.0534 141.1628 77.62538 119.8361 106.1604 102.8754 115.6273 118.9745 125.9085 128.3579 80.5205 108.7442 81.7872 106.8249 109.7216 110.2519 154.2682 110.4613 108.88 162.7487 111.5251 38.48474 41.17772 110.9632 115.6396 163.3514 102.8699 74.87871 100.3873 52.40786 115.0134 63.47089 68.28908 66.72851 160.7732 92.65347 122.6736 148.2188 158.1253 176.696
72.27504 179.4728 151.8694 0 22.00568 29.12473 37.87149 56.26466 103.8424 201.8867 189.0198 187.1751 136.7883 138.6984 146.7883 149.1317 150.5 239.8558 158.4041 240.5894 242.8544 244.1644 280.5905 246.0676 245.2575 302.8647 248.7367 183.6335 188.8207 249.3456 254.7157 292.5107 176.8131 177.5197 180.7242 200.4875 192.0858 200.9807 200.3653 203.7229 300.8066 211.0024 274.1955 234.2544 243.9518 325.2791
51.1978 157.5054 142.2986 22.00568 0 49.0408 56.35601 72.11636 86.05231 182.0357 169.5697 167.8876 144.8589 147.1666 155.7794 158.3193 152.5942 223.753 160.2642 224.86 226.9912 228.3966 263.2629 230.5342 229.863 287.4814 233.4282 176.5276 181.1988 234.2328 239.6523 275.4238 180.3989 177.0254 183.6355 192.8989 196.0604 195.9209 196.3059 198.8356 285.4242 209.6169 263.1381 238.5193 248.508 312.1078
100.2351 205.2043 152.8179 29.12473 49.0408 0 9.848858 29.95509 118.9033 218.9612 205.3442 203.1779 115.8092 117.2391 124.6016 126.6965 136.1323 249.2951 144.1086 249.3772 251.8492 252.9822 291.9045 254.4661 253.4285 310.5474 256.7281 180.3136 186.1021 257.0019 262.2374 303.2973 160.0565 165.6774 164.6845 197.4968 174.624 194.5508 192.6266 197.015 308.5015 199.6628 275.215 215.9556 225.2449 329.163
107.3951 210.6609 149.0534 37.87149 56.35601 9.848858 0 20.1418 120.3038 220.4654 206.6056 204.3239 106.4399 107.7868 115.027 117.0854 128.0976 247.8737 136.0557 247.7297 250.2659 251.3344 291.0384 252.6697 251.5572 308.3758 254.786 175.0714 181.011 254.9451 260.1206 302.2189 151.3895 158.1455 156.1602 192.2758 165.7786 188.3534 186.0753 190.7314 306.338 192.149 270.9656 206.8903 216.0978 325.7073
121.9167 221.0769 141.1628 56.26466 72.11636 29.95509 20.1418 0 123.5479 222.8164 208.5526 206.0519 86.91409 88.10658 95.13306 97.13472 111.2437 244.0927 119.1168 243.4856 246.1415 247.0729 288.2161 248.0974 246.8361 302.83 249.9054 163.8179 170.0328 249.8284 254.8585 298.9248 133.127 142.1862 138.1693 180.9547 147.1354 175.022 172.0201 177.2092 300.8148 176.0903 261.2986 187.7894 196.8463 317.5002
75.0666 112.4342 77.62538 103.8424 86.05231 118.9033 120.3038 123.5479 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 163.9817 131.6435 138.1668 136.8377 139.603 141.598 143.0874 177.2191 145.4545 144.9414 202.3493 148.5871 116.1077 118.423 149.6262 155.0748 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 185.9398 214.5951 224.9361 229.894
151.7787 92.75788 119.8361 201.8867 182.0357 218.9612 220.4654 222.8164 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 244.0082 199.4492 75.18902 201.3944 80.1561 80.025 82.02439 94.15207 86.05231 87.14356 132.4376 90.46392 144.4611 141.7674 93.13431 97.39072 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 154.1841 264.8345 274.2066 173.3385
141.7847 94.12793 106.1604 189.0198 169.5697 205.3442 206.6056 208.5526 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 229.497 185.3345 74.94035 187.4587 79.25837 79.67992 81.6551 100.5757 85.46669 86.21034 135.9237 89.77644 132.4055 130.1085 92.17495 96.90636 113.5377 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 150.231 252.2328 261.7317 174.4567
