0 172.2987 167.2082 162.9253 185.8352 154.6647 180.5422 174.4126 165.4249 162.0327 169.613 142.8618 156.9635 176.892 176.6613 144.3843 145.9717 153.7053 142.1783 172.566 156.8049 153.9467 155.2562 125.1701 151.953 148.0743 146.2002 143.279 110.6454 113.52 111.8455 136.1855 140.1407 115.0255 73.96049 106.8325 136.2905 131.4475 126.944 112.0383 98.39574 95.10985 128.5733 122.0191 128.4117 117.5701 125.6757 112.4976 118.6139 129.4193 115.9567 113.2447 92.82232 104.3161 88.26459 89.59268 104.2304 149.0527 151.2043 104.6348 105.5653 151.718 42.90293 130.4491 44.56858 107.6922 157.2435 110.6623 82.42618 107.6869 111.7329 108.1348 138.4276 55.18134 118.1202 138.3401 141.0463 142.8892 145.9151 164.5849 162.2183 122.2139 122.7244 163.2484 144.3616 68.54409 159.0492 156.2752 73.99355 71.78793 169.2774 165.5001 175.3347 155.9523 109.9603 99.09976 109.3019 118.474 155.5302 110.1599 165.3794 116.1385 118.5757
172.2987 0 11.06797 9.629238 69.9683 26.62705 69.98928 70.04913 47.62877 49.01449 128.5168 41.1643 51.50243 87.46428 95.60838 47.9802 51.73973 67.35818 51.50243 100.8588 95.17382 96.80797 102.4215 70.91192 104.1583 116.2968 122.2188 115.2584 94.60708 102.0355 108.8877 131.2307 132.9051 110.9617 101.8847 112.2508 140.3412 145.461 149.8464 179.0991 169.4935 168.752 153.4471 154.1013 156.2414 152.3507 157.8132 156.0614 158.3801 165.4524 161.4938 165.3132 210.3105 224.9011 199.7961 207.129 240.9077 268.9521 272.1994 243.7468 246.7593 282.4849 211.4013 265.3391 215.0174 251.5496 282.0714 228.4794 221.2069 252.9792 257.0846 231.1114 273.7636 226.4299 263.4219 275.9729 276.5547 277.7274 280.0398 292.993 291.5039 268.3962 244.3003 295.0474 283.0874 233.6204 293.4025 292.1083 235.5048 236.7361 301.0257 302.3597 310.018 297.6109 271.2144 252.1929 275.8306 285.3891 286.6746 281.0525 296.8438 287.2325 289.327
167.2082 11.06797 0 8.537499 79.81737 16.26346 79.42921 78.95982 55.97321 56.86229 117.5118 31.14482 58.59181 96.13792 104.0496 52.56805 56.92539 74.08863 55.9017 108.8531 101.9847 103.3385 108.9796 73.60027 110.4058 122.0291 127.7014 120.6151 96.56604 104.5765 111.3959 135.7875 137.7335 113.8112 95.33625 114.3208 144.747 149.4187 153.399 169.0355 159.7599 159.1234 157.043 157.2252 159.7672 155.192 161.1164 158.4816 161.1839 168.8342 164.0526 167.6085 201.3753 215.8726 199.542 206.6926 232.3812 259.4672 262.7318 235.3083 238.3948 273.3376 207.1956 256.5002 210.535 243.2785 272.6834 228.5108 219.6588 244.7734 248.8453 230.8463 264.8811 221.8152 255.1267 267.1835 267.6602 268.7936 271.0574 283.6815 282.2375 260.1115 244.3586 285.8673 274.3028 230.0196 284.3457 283.1276 232.3101 233.1748 291.8099 293.3688 300.8854 288.8862 263.9683 249.9625 269.1189 278.6862 286.5797 276.6532 296.8202 282.7808 284.9818
162.9253 9.629238 8.537499 0 72.70283 19.18477 71.98534 71.19007 48.03355 48.72859 123.0967 32.82614 50.24496 88.2084 96.0075 44.04266 48.3879 65.64562 47.39081 100.6473 93.52837 94.84816 100.4897 65.37499 101.8894 113.492 119.1654 112.0813 88.56197 96.42859 103.2624 127.3076 129.23 105.5993 92.27074 106.3052 136.2855 141.0176 145.0659 170.3659 160.5148 159.7075 148.7035 148.9776 151.4412 147.006 152.8334 150.4004 153.0092 160.5383 155.9385 159.5644 200.9334 215.5533 192.4073 199.6402 231.4114 259.7951 263.0327 234.2311 237.2286 273.1722 202.2743 255.9219 205.8103 242.0016 272.8635 221.2647 213.1421 243.4205 247.5309 223.7265 264.3588 217.1886 253.8772 266.5398 267.1533 268.3385 270.6669 283.7479 282.2391 258.8492 237.1056 285.746 273.6523 224.6966 284.0541 282.7333 226.7294 227.8268 291.7383 292.9871 300.6961 288.1576 261.5852 243.8185 266.2215 275.781 279.3997 271.8809 289.612 278.0466 280.1724
185.8352 69.9683 79.81737 72.70283 0 90.77204 5.640257 12.0137 27.59189 29.26828 194.7563 101.1549 32.38537 23.45341 31.84245 47.20289 43.40003 32.22286 47.70024 39.40574 43.91698 47.21507 51.11447 60.76852 54.70457 67.93078 74.52273 69.67648 77.80946 79.00831 84.12217 88.2664 87.91797 83.40451 132.9448 89.48638 97.09811 104.4527 110.8975 228.1618 216.0047 214.4162 113.8159 117.3838 116.7527 117.6288 119.5599 123.5806 123.2145 125.9556 127.5424 132.6274 248.6721 263.5153 180.1466 188.1148 274.9742 310.3278 313.3509 277.0294 279.3662 320.5958 216.3199 301.2387 221.5475 283.2771 322.307 205.2532 208.3346 284.1554 288.397 209.5932 309.8198 233.2066 294.9898 311.2021 312.6457 314.1215 316.7921 332.3333 330.4729 299.7421 220.1167 333.1885 318.1121 233.3116 330.5058 328.5865 232.441 236.0089 339.3675 338.7194 347.4627 331.8178 294.5506 242.0786 295.1056 304.3078 261.7749 284.034 271.1841 290.3555 291.6616
154.6647 26.62705 16.26346 19.18477 90.77204 0 89.56841 88.11443 64.82669 64.89083 104.2422 14.91643 65.36436 104.561 111.9334 55.97946 60.92618 79.69708 58.80901 115.8641 107.0641 107.929 113.5221 73.05135 114.4128 125.0238 130.2171 123.0224 94.21518 102.9138 109.5543 136.7282 139.0818 112.4389 81.62414 111.7777 145.3522 149.2775 152.5947 152.776 143.5179 142.9029 156.2722 155.7324 158.8649 153.2908 159.8624 155.9212 159.1736 167.638 161.6516 164.7877 185.409 199.8562 192.8899 199.7588 216.6299 243.272 246.5411 219.6099 222.7419 257.2572 195.516 240.5659 198.5309 227.684 256.5156 222.1232 211.1978 229.2215 233.2692 224.0458 248.9227 209.6342 239.5108 251.2722 251.6953 252.8092 255.0496 267.5378 266.1099 244.5005 237.9515 269.772 258.3921 218.9806 268.3021 267.1184 221.7487 222.1743 275.7 277.3532 284.8074 273.0041 249.131 240.5374 254.7401 264.307 279.8454 264.6063 290.159 270.6668 272.9822
180.5422 69.98928 79.42921 71.98534 5.640257 89.56841 0 6.383087 25.17936 26.24348 193.1612 99.32271 28.63564 19.81161 28.42761 43.38202 39.27467 26.84446 43.56604 35.60899 38.80578 42.03775 46.14697 55.60576 49.64317 62.96119 69.57284 64.53681 72.23573 73.37063 78.48408 83.13009 82.89798 77.78175 128.6002 83.84659 92.03422 99.30903 105.6856 224.5084 212.1938 210.5499 108.6485 112.1033 111.591 112.2745 114.3525 118.1721 117.8951 120.8305 122.1935 127.251 244.2642 259.0946 174.5623 182.5284 270.2961 306.0004 309.0065 272.3105 274.612 316.0692 210.7914 296.6177 216.0417 278.4772 317.8982 199.75 202.7042 279.3296 283.5719 204.0613 305.1967 227.695 290.1682 306.5355 308.0211 309.5109 312.1972 327.8625 325.9831 294.9051 214.6475 328.6504 313.4278 227.706 325.9149 323.9649 226.8149 230.3985 334.8343 334.0818 342.8737 327.0799 289.405 236.4429 289.831 299.0155 256.356 278.4421 265.7917 284.7631 286.0608
174.4126 70.04913 78.95982 71.19007 12.0137 88.11443 6.383087 0 23.29686 23.49642 191.0484 97.10968 24.80502 17.55428 26.01981 39.16838 34.72186 20.73218 38.9524 32.4292 33.51747 36.61453 41.04499 49.66815 44.37144 57.78073 64.40293 59.09098 65.87466 66.99588 72.14218 77.65553 77.59659 71.48947 123.4807 77.49365 86.65529 93.80496 100.0753 220.0876 207.6067 205.9031 103.1018 106.3863 106.0504 106.445 108.7431 112.2562 112.1164 115.3367 116.3681 121.3817 239.0255 253.8393 168.3439 176.3057 264.7703 300.8355 303.8231 266.7422 269.0072 310.6945 204.457 291.1473 209.7241 272.8252 312.646 193.6695 196.3858 273.6509 277.8936 197.9332 299.7231 221.3728 284.4928 301.017 302.5457 304.0498 306.7521 322.5444 320.6455 289.2135 208.6199 323.2623 307.8904 221.3262 320.4723 318.4909 220.4321 224.0173 329.4505 328.5904 337.4314 321.4862 283.4077 230.1077 283.7115 292.8794 250.4023 272.0679 259.8771 278.3886 279.6828
165.4249 47.62877 55.97321 48.03355 27.59189 64.82669 25.17936 23.29686 0 3.622154 168.0531 74.16873 9.055385 40.18084 48.09846 21.61481 19.45508 22.48611 23.32381 53.23533 48.79094 50.92539 56.36182 41.97618 58.68371 71.66667 78.02807 71.56116 64.03124 68.30996 74.64735 89.15933 90.06907 75.31268 107.5174 79.35521 98.43118 104.6542 110.0883 201.0622 189.139 187.6439 113.4659 115.5066 116.3925 114.686 118.577 119.6251 120.6493 125.8014 124.4438 128.9952 223.1435 238.0084 171.3534 179.1719 250.3797 284.5018 287.5709 252.6044 255.0926 295.3796 198.9095 276.3849 203.686 259.2081 296.709 198.3446 197.1624 260.2095 264.4409 201.9926 284.9649 215.3903 271.0073 286.5165 287.7933 289.2145 291.8238 306.9218 305.1246 275.8278 213.7892 308.0018 293.4911 217.8164 305.5102 303.7075 217.8922 220.6841 314.1592 313.8928 322.4466 307.4089 272.5 230.2048 274.1168 283.4642 256.1132 267.8582 265.9215 274.1751 275.7506
162.0327 49.01449 56.86229 48.72859 29.26828 64.89083 26.24348 23.49642 3.622154 0 167.5521 73.61331 5.433231 39.69408 47.30408 18.66762 16.08788 19.62511 20.08781 52.00692 46.59981 48.57095 54.07974 38.37603 56.24083 69.0712 75.36652 68.79913 60.42119 64.76859 71.13645 86.21939 87.22694 71.85764 104.7756 75.81273 95.49145 101.6103 106.9598 198.9631 186.9118 185.3725 110.3613 112.2971 113.2811 111.4134 115.4193 116.2879 117.389 122.6863 121.1469 125.6629 220.4698 235.3319 167.7877 175.6004 247.5106 281.9141 284.9711 249.7049 252.167 292.6432 195.3656 273.5699 200.1607 256.2491 294.0629 194.826 193.5493 257.2309 261.4646 198.4513 282.1512 211.8653 268.0362 283.67 284.9795 286.4118 289.034 304.2313 302.4191 272.8467 210.286 305.2603 290.6333 214.2212 302.7276 300.9009 214.2814 217.0858 311.4231 311.077 319.67 304.5143 269.2794 226.5846 270.7965 280.1332 252.6238 264.2838 262.445 270.6014 272.1699
