0 185.6814 6.082763 34.71311 13.60147 17.33494 37.71604 21.47091 19.83053 24.69818 40.79352 28.17801 35.69513 30.43846 38.01316 45.15927 41.88078 40.22437 35.01166 37.25923 42.80187 38.18377 47.20169 29.10756 30.18462 51.61395 46.8615 39.20459 36.47259 43.70927 35.53168 158.6715 49.57822 49.52272 41.04875 49.12293 78.24321 76.05919 50.08218 57.69749 58.95682 79.30952 53.15073 69.81404 56.10927 71.28113 82.39235 66.09841 70.68239 66.48308 65.19202 94.76286 81.56865 73.00685 86.39303 74.84651 69.54495 77.40406 71.84706 86.72114 93.91655 98.23441 98.22932 80.399 98.10454 84.5281 90.29985 87.57283 90.42677 90.55385 96.16912 117.8007 94.89468 97.08244 97.16481 109.7971 101.4347 102.7429 122.1334 106.17 105.99 123.8225 131.727 122.5602 135.595 207.562 197.2956 196.3371 158.9591 166.1114 167.1407 181.7471 194.3788 196.0867 255.4408 241.6795 251.2867 254.7376 246.4467 250.6013 253.4028 204.5336 212.2461 255.6345 265.8007 296.1639 264.3672 261.2661 318.9128 259.1698 260.2326 226.1526 264.8717 267.6602 230.417 308.8466 232.0676 274.5779 229.0786 284.965 235.4676 242.0516 278.6916 285.2146 286.2254 287.8906 281.2579 286.1824 247.6417 283.9159 246.6414 247.4773 249.6289 291.9367 292.2336 284.9439 287.1794 297.859 289 332.8979 322.8601 293.6205 294.4164 261.5306 296.2599 298.649 300.7191 304.6309 304.6974 294.7626 296.6243 305.5912 333.8252 302.9893 299.7082 308.5405 310.0613 308.1509 308.1331 310.6324 312.7059 314.6401 313.5124 348.1042 316.242 290.0581 316.5396 310.6445 299.9604 311.5205 313.5554 315.2562 317.2334 317.8443
185.6814 0 179.6702 171.1295 181.9598 181.9331 168.3203 183.3122 170.5369 167.5529 164.5837 183.2224 181.1753 172.7143 156.7723 179.7041 179.3205 178.2944 169.3622 175.1756 152.3361 171.8259 176.668 159.3048 156.2538 177.2107 173.9043 166.8679 162.8942 163.7173 152.9171 168.1803 166.3959 161.0189 146.4947 156.3864 174.2122 173.594 139.6218 149.4673 146.7981 169.9268 134.6638 157.8145 135.1477 152.8206 157.8512 137.5521 142.6517 135.6011 123.3226 167.3804 151.7533 139.6753 150.8907 138.1133 122.7716 135.8139 125.8992 144.6402 148.7172 154.9043 149.9118 116.7459 143.4522 119.0616 117.9441 112.2271 114.4114 109.8503 115.4291 152.8957 108.6589 112.6154 108.4797 123.8625 106.9347 102.2609 144.8274 111.2194 105.0854 70.75136 138.6206 120.2473 135.534 112.8257 98.97697 95.69799 119.1953 127.1225 119.5111 132.16 120.6459 123.04 108.8439 84.77799 100.3767 105.7665 89.40642 96.17737 98.6165 86.89207 88.57471 97.17477 107.6422 151.0743 101.6807 95.73105 161.1133 90.421 92.17906 45.57952 98.85146 103.3401 47.67301 160.5836 110.0526 108.2984 82.59714 118.8765 107.7598 58.5263 106.766 116.0585 118.4826 119.5334 108.5225 114.6883 122.4736 110.822 70.94039 76.02 74.19485 117.1232 118.6736 106.6188 108.7436 124.0406 110.8614 174.8775 159.6552 116.5479 116.5182 100.5874 116.8751 120.4231 122.8853 128.627 127.8464 113.1866 114.3868 127.1793 167.4692 122.6511 117.7751 130.3503 131.4679 128.2294 127.7099 130.9967 133.686 136.0247 133.3419 181.772 136.69 156.0776 135.4289 125.1991 166.0076 125.938 128.2164 130.1087 131.6859 132.1827
6.082763 179.6702 0 33.01515 12.16553 15.89025 35.67212 20.39608 16.2865 21.18962 38.31159 26.92582 33.94992 27.10166 34 43.12262 39.81206 38.01316 31.3291 34.55792 38.58756 35 44.77723 23.26478 24.11316 49.24429 44.10215 35.35534 31.91003 39.65476 29.60574 156.3447 46.01087 45.39273 35.01428 44.51474 75.45197 73.23933 44.13137 52.83938 53.94586 76.2168 47.09565 65.8559 50.20209 67.00746 78.5398 60.74537 65.76473 61.03278 59.13544 91.4385 77.35919 67.97794 82.17651 69.77822 63.59638 72.27763 66.09841 82.18813 89.63666 94.26028 94.02127 74.54529 93.60823 78.8543 84.70869 81.7435 84.72308 84.71718 90.60077 113.7014 89.10668 91.44397 91.41116 104.6555 95.70789 96.9215 117.7238 100.6209 100.2807 118.1905 127.0945 117.3882 130.8625 203.0394 192.5666 191.547 153.7693 161.059 161.929 176.706 189.0435 190.78 250.2339 236.2245 245.9797 249.482 241.0083 245.2264 248.0323 198.7083 206.4034 250.2039 260.4093 291.1433 258.8841 255.7206 313.6658 253.5587 254.637 220.0773 259.326 262.1545 224.3502 303.7931 226.3307 269.0502 223.1098 279.4638 229.6824 235.9873 273.0568 279.6494 280.692 282.3473 275.6102 280.5691 241.9297 278.2647 240.5598 241.4042 243.548 286.2587 286.5842 279.1774 281.4125 292.2112 283.2419 327.6736 317.4951 287.8923 288.6694 255.5176 290.478 292.898 294.9797 298.9398 298.9858 288.9221 290.7662 299.8416 328.4026 297.1877 293.8605 302.799 304.3107 302.364 302.3326 304.8549 306.9462 308.8925 307.7223 342.7018 310.4706 284.3609 310.7248 304.6654 294.286 305.529 307.5841 309.2968 311.2459 311.8237
34.71311 171.1295 33.01515 0 45.01111 48.56439 3.535534 53.08484 17.95132 14.31782 7.60117 59.3043 65.61982 56.66127 15.29706 74.07267 70.83078 68.88396 59.63103 64.77075 19 64.19502 75 42.61748 38.33333 79.40403 73.68175 62.76942 57.24727 65.97348 45.52472 123.9978 73.40981 70.91192 46.69047 68.05191 103.8701 101.6366 55.82474 74.20243 74.24726 103.7545 54.91812 90.73588 61.70292 90.44335 103.3175 77.7946 85.70298 77.15569 64.84597 117.8346 100.6037 87 105.1907 88.39118 72.37748 90.28504 78.23682 103.5482 112.0605 118.0042 116.6619 84.21995 114.7279 90.97252 97.48878 91.3017 96.04166 93.94147 103.3175 136.3598 98.88377 103.2473 101.5972 120.9509 106.066 105.6966 138.6442 113.0755 110.6687 103.4456 146.4548 133.0038 149.4824 177.4965 168.3069 167.688 168.3597 176.7088 176.1732 192.2108 201.6766 203.6787 229.1397 217.5684 225.7964 228.8149 222.1463 225.6945 228.4426 204.6876 211.9523 231.2055 240.9585 268.4164 240.3934 237.9517 292.6659 236.5967 237.4742 214.4575 241.5367 243.8955 217.9197 281.2708 233.4881 251.002 225.5748 261.068 236.0085 229.2597 256.285 261.9832 262.6519 264.4126 258.9923 263.4844 249.323 261.6797 237.0084 239.1025 240.1456 269.9932 269.9343 264.2461 266.4751 275.513 268.1567 306.4376 297.5536 272.3307 273.3862 256.2621 275.7334 277.6549 279.5514 282.795 283.1298 275.1908 277.3536 284.5435 308.9907 282.734 280.2356 287.3643 289.0069 287.6421 287.835 289.9698 291.7705 293.5224 293.0273 323.0457 295.4623 291.6486 296.4306 293.9541 301.8464 295.1779 296.6378 298.0243 300.7457 302.4235
13.60147 181.9598 12.16553 45.01111 0 3.807887 47.52368 8.246211 27.66315 32.38827 49.91771 14.86607 22.18224 17.33494 44.27189 31.5905 28.30194 26.62705 22.13278 23.71181 48.46648 24.83948 33.6006 22.65502 26.25727 38.01316 33.30165 26.41969 24.86463 31.08858 29.09467 167.7255 36.40055 36.91206 35.4683 37.25 64.66065 62.482 43.11191 46.17359 47.75622 65.79514 47.43416 56.85948 48.5824 58.66856 69.30007 55.7315 59.13544 56.4358 59.20304 81.32035 68.83152 61.68468 73.64691 63.60031 62.08462 66.27761 63 74.38787 81.22098 85.2115 85.44004 72.06247 85.67672 75.16648 80.53299 79.00633 81.15417 82.0061 86.26993 104.8618 86.02325 87.46428 88.09086 98.5257 92.19544 94.00946 109.5334 96.13825 96.63793 123.4058 119.4194 111.3194 123.4382 211.4545 200.5307 199.3646 147.6787 154.5057 155.9006 170.097 183.4269 185.054 256.7976 241.9132 252.2102 255.8852 246.757 251.2131 254.0315 195.5019 203.3076 255.9727 266.3175 298.2381 264.4334 261.0077 320.0422 258.5498 259.6998 221.0204 264.6091 267.6061 225.5682 310.7833 222.5313 274.4012 221.0566 284.9173 226.1725 237.2551 277.9137 284.8254 286.007 287.6178 280.4015 285.5224 237.9717 283.0358 240.6346 241.0145 243.5538 290.8864 291.3563 283.3231 285.5538 296.9865 287.4335 334.1167 323.4534 292.2499 292.9198 253.9434 294.5205 297.1216 299.2674 303.4881 303.4246 292.5884 294.3077 304.0674 334.1351 301.1021 297.4727 307.0688 308.5271 306.3658 306.2499 308.9118 311.1077 313.1227 311.7002 348.5032 314.56 280.2868 314.544 307.1563 290.0832 307.8831 310.1548 311.9848 313.6399 313.8057
17.33494 181.9331 15.89025 48.56439 3.807887 0 51 4.527693 31.03627 35.67212 53.28175 11.06797 18.38865 14.31782 47.1858 27.82553 24.54588 22.90196 19.21082 20.15564 51.22987 21.50581 29.90819 22.89651 27.17127 34.30015 29.7069 23.50532 22.69912 28.23119 29.06888 170.9073 33.14363 34.0147 35.55981 34.7536 61.01229 58.84301 42.58232 43.77785 45.49897 62.22941 47.2705 53.68892 47.78337 55.68213 66.0303 53.78197 56.66127 54.61227 58.82601 77.81067 65.75924 59.30008 70.56266 61.24133 61.18823 63.96006 61.59951 71.50796 78.15291 81.96646 82.3195 70.79901 82.73452 73.5153 78.71031 77.63054 79.51415 80.62568 84.38009 101.6489 84.51331 85.67672 86.50145 96.07145 90.53452 92.52537 106.4866 94.17437 94.92482 124.3965 116.5011 108.86 120.584 213.4537 202.3744 201.1573 145.1706 151.8634 153.4031 167.4291 181.0256 182.6212 258.1288 242.9537 253.4295 257.1619 247.8155 252.35 255.1715 193.7847 201.6177 257.034 267.422 299.74 265.4176 261.9055 321.29 259.3501 260.5235 220.5414 265.5042 268.5563 225.1722 312.2455 220.6258 275.3153 219.6645 285.8621 224.3491 236.8681 278.662 285.6774 286.905 288.5004 281.1272 286.3 236.0134 283.7539 239.876 240.1135 242.7726 291.5544 292.0719 283.8353 286.0638 297.7014 287.9592 335.3841 324.5576 292.8284 293.4629 252.6782 294.995 297.6546 299.8208 304.1258 304.0263 292.9411 294.6192 304.5989 335.16 301.5328 297.8061 307.6138 309.0542 306.8232 306.6798 309.3865 311.6159 313.6528 312.1482 349.5483 315.0436 278.28 314.9394 307.1262 288.0369 307.8092 310.1492 312.016 313.5769 313.612
37.71604 168.3203 35.67212 3.535534 47.52368 51 0 55.50225 20.05617 15.89025 4.116363 61.59951 67.71301 58.46366 13.6565 75.97539 72.76331 70.79901 61.22385 66.59767 16.68832 65.86729 76.76262 43.60333 38.99074 81.13261 75.34255 64.2067 58.5 67.23095 46.04346 120.9577 74.74289 72.01389 46.71723 68.93702 105.1974 102.9684 55.59905 74.75627 74.67534 104.9405 54.30009 91.59967 61.33718 91.11806 104.1009 77.81067 85.97965 77.07464 63.81614 118.796 101.1943 87.1579 105.7281 88.49011 71.56116 90.29889 77.70779 103.8816 112.4895 118.5854 117.1004 83.36966 114.9783 90.32442 96.86492 90.37975 95.27067 92.96505 102.6499 136.7351 97.9311 102.4817 100.6703 120.5943 105.1309 104.599 138.7854 112.3268 109.712 100.3419 146.3779 132.5236 149.3067 173.9612 164.7768 164.1623 167.6678 176.1207 175.4266 191.579 200.7094 202.7375 225.6601 214.1693 222.3432 225.347 218.7384 222.2622 225.0078 203.0382 210.2525 227.7905 237.5258 264.8988 236.9947 234.5815 289.1814 233.2606 234.1292 211.8124 238.1649 240.5047 215.2127 277.7557 231.9179 247.6176 223.5766 257.6684 234.3555 226.5226 252.9516 258.6114 259.2653 261.0297 255.6648 260.1359 247.7604 258.353 234.5005 236.6907 237.6467 266.6785 266.6027 260.9952 263.2233 272.1781 264.8971 302.9464 294.0971 269.0474 270.1157 254.0871 272.4884 274.3852 276.2725 279.4826 279.8303 271.9972 274.176 281.2694 305.5491 279.5013 277.046 284.0832 285.7315 284.395 284.5988 286.7141 288.5004 290.2428 289.7801 319.5951 292.1994 290.0426 293.2024 290.9235 300.2603 292.1686 293.5924 294.9593 297.7255 299.4704
21.47091 183.3122 20.39608 53.08484 8.246211 4.527693 55.50225 0 35.51408 40.11234 57.74465 6.708204 14.30374 12.58968 51.41984 23.8403 20.61553 19.10497 17.41412 16.91892 55.36244 18.78829 26.1725 25.16446 29.97962 30.4795 26.24881 21.58703 22.05108 26.31539 30.92733 175.2616 30.41381 31.94527 37.44329 33.3401 57.31492 55.17246 43.70276 42.42641 44.34136 58.72819 48.76474 51 48.54122 53.31041 63.1229 53.00943 55.10898 54.00926 60.00833 74.41102 63.20689 57.87055 67.97778 59.84146 61.74545 62.61035 61.52235 69.26439 75.58027 79.07591 79.64923 70.85901 80.36479 73.06162 78.01002 77.52419 79.05694 80.50466 83.57332 98.79271 84.21401 85.00588 86.09297 94.43827 90.02222 92.24123 103.9113 93.24464 94.33392 126.9055 114.1271 107.2007 118.3089 216.8894 205.671 204.4071 143.405 149.8933 151.6476 165.4116 179.3956 180.9447 260.9234 245.4588 256.1133 259.9024 250.3378 254.951 257.7751 193.0932 200.9589 259.5573 269.987 302.6955 267.86 264.2593 323.9915 261.6028 262.8003 221.382 267.8544 270.9631 226.1084 315.1607 219.6715 277.6833 219.3855 288.2599 223.5039 237.8108 280.8558 287.9788 289.2542 290.8333 283.2967 288.5233 234.9826 285.9148 240.3768 240.4413 243.2451 293.6607 294.2287 285.7761 288.0017 299.8563 289.9138 338.1035 327.1133 294.8389 295.4353 252.5495 296.893 299.6152 301.8029 306.1976 306.0596 294.7066 296.3393 306.5567 337.6333 303.3818 299.5497 309.5856 311.0064 308.7005 308.5271 311.282 313.5474 315.6077 314.0143 352.0405 316.9479 277.1724 316.7477 308.4623 286.8732 309.0955 311.5124 313.4206 314.8746 314.7602
19.83053 170.5369 16.2865 17.95132 27.66315 31.03627 20.05617 35.51408 0 4.924429 22.25671 41.54816 47.70108 38.74597 18.20027 56.12317 52.87958 50.93378 41.86289 46.84015 23.04886 46.34922 57.08984 26.1725 23.11625 61.50813 55.83234 45.16913 39.96248 48.62355 30.40148 140.1537 55.91288 53.80753 33.32041 51.42045 86.31483 84.07883 43.0192 58.33738 58.73484 86.39589 43.82066 74.00169 49.24429 74.1367 86.70208 63.53149 70.50709 63.23962 55.21096 100.8229 84.44541 72.15435 89.14162 73.71737 61.50813 75.86703 66.00189 88.04812 96.2566 101.7951 100.8129 73.22056 99.39945 78.99525 85.32035 80.48758 84.5 83.32617 91.25377 120.6037 88.08661 91.58739 90.64905 107.5391 95.096 95.45869 123.5252 101.2377 99.73869 106.2132 131.9669 119.9635 135.3006 187.8304 177.7033 176.7993 155.9463 163.8696 163.9428 179.4861 190.2534 192.1412 236.4493 223.2672 232.5 235.841 227.9852 231.9725 234.7621 196.4338 203.935 237.1461 247.2049 276.8617 246.0208 243.1157 299.9766 241.2494 242.2545 212.3494 246.719 249.3797 216.2759 289.5876 224.7363 256.3616 219.158 266.6614 227.6714 227.8119 260.8472 267.1148 268.021 269.717 263.462 268.252 240.4925 266.1325 233.8146 235.2345 236.8776 274.258 274.4381 267.6812 269.9171 280.0537 271.6915 313.9144 304.177 276.1634 277.0492 250.8117 279.07 281.2988 283.3112 287.0004 287.1572 277.9123 279.8861 288.2295 315.2816 285.9025 282.8997 291.1374 292.7016 290.9798 291.0365 293.4097 295.39 297.2629 296.3549 329.5046 298.9837 282.9474 299.5189 294.9089 293.0273 295.9244 297.7335 299.313 301.5862 302.6289
24.69818 167.5529 21.18962 14.31782 32.38827 35.67212 15.89025 40.11234 4.924429 0 17.66667 46 51.90951 42.57347 13.45362 60.09126 56.88585 54.91812 45.38616 50.70749 18.38478 50 60.87693 28.42974 24.51757 65.25335 59.48109 48.46648 42.93309 51.65753 31.81981 135.3529 59.09315 56.62597 33.83785 53.87544 89.55445 87.32125 43.3697 60.30755 60.50129 89.44272 43.46263 76.55064 49.4899 76.40026 89.17679 64.66065 72.12489 64.2028 54.40588 103.5857 86.62627 73.59348 91.2608 75.0733 61.19232 77.10202 66.24198 89.85482 98.23963 104.0192 102.8251 73.00685 101.1262 79.17702 85.59534 80.23092 84.5281 83.00602 91.50137 122.5765 87.84646 91.67879 90.47099 108.3695 94.93682 95.03742 125.1634 101.4178 99.57521 102.4597 133.3042 120.6524 136.4991 183.0956 173.0575 172.1838 156.4161 164.5144 164.3472 180.0944 190.371 192.3018 232.0776 219.1278 228.2126 231.5086 223.8258 227.7477 230.532 195.4891 202.9222 232.9742 242.9897 272.351 241.9008 239.069 295.6196 237.2867 238.2709 209.7451 242.6706 245.2835 213.565 285.0952 223.9644 252.2875 217.681 262.553 226.7708 225.0622 256.9066 263.081 263.9489 265.6558 259.5381 264.2789 239.7531 262.2122 231.4865 233.0772 234.5696 270.3726 270.5116 263.9413 266.1766 276.1224 267.9347 309.5368 299.9194 272.3545 273.2709 249.0808 275.3517 277.5252 279.5174 283.1289 283.317 274.3082 276.3187 284.4503 311.076 282.2171 279.3081 287.3434 288.9221 287.2647 287.3465 289.6765 291.6248 293.4764 292.6431 325.276 295.2372 282.1831 295.8522 291.6608 292.3034 292.72 294.4571 295.9975 298.3639 299.5413
