0 31 189.2074 7.28011 4.123106 7 7.28011 27.85678 12.5 14.31782 53.85165 54.40588 18.95755 35.80503 25.8544 56.85948 24.08319 40.80441 55.00909 57.01973 46.15328 52.83938 50.77401 43.13931 46.8615 53.00943 55.47071 62.68174 168.39 53.8145 37.05401 60.1415 51.86751 51.41984 54.65142 60.30962 81.05554 79.1342 77.61765 69.11584 81.81721 76.55064 76.844 86.3803 81.15417 88.56197 88.88257 80.04998 82.71034 84 86.00581 87.02299 92.44458 92.40822 96.72412 101.1187 111.234 129.2749 114.826 126.2696 125.2996 119.9409 140.5783 215.4112 204.8224 143.5444 145.2309 203.7603 159.487 164.7119 240.0854 247.552 191.3891 193.2899 201.3344 260.7552 258.6426 262.3201 203.5534 211.3554 261.2049 271.9007 303.1344 333.0479 253.5271 228.4841 232.9635 315.7471 230.5935 279.4602 229.0349 234.2328 244.6406 291.5647 246.0328 295.42 248.2982 284.1848 248.767 251.2319 282.5544 284.0044 285.6589 294.1241 295.1491 329.1206 291.1529 261.8745 312.0785 310.4609 302.3376 304.1381 315.0063 320.1406 346.2167 320.7512 339.5705 288.3451 341.7206 343.6772 347.0288 353.8238 350.9601 312.386 354.4972 311.7852 352.837 316.1938 357.694 313.6766 315.2257 298.138 319.0799 320.1562 321.3114 315.6866 317.7704 315.6264 324.2955 322.3864 320.5191 320.9299 321.6458 319.4057 358.9781
31 0 180.5791 38.0526 32.24903 31.7805 29.83287 11.18034 36.52739 39.21734 25.23886 26.40076 34.43916 63.56886 46.83642 31.14482 37.64306 24.08319 30.80584 32.40756 27.95756 30.01666 29.54657 68.8767 30.41381 33.24154 34.43835 40.81666 138.3934 37.10795 49.57822 45.12206 55.52881 65.94695 69.09735 61.83243 103.407 98.29491 96.16912 74.09453 100.4161 91.83137 91.40022 104.909 97.30879 107.4844 107.0753 92.11406 95.41488 89.5377 91.08238 93.04837 105.1523 104.1724 102.5828 110.0727 126.2458 114.3897 128.7012 144.0451 142.762 133.4009 155.0492 191.7316 182.2651 157.8417 159.7655 181.5551 171.9877 178.5301 220.64 227.2466 202.1289 204.4358 213.0303 241.8827 240.1853 243.7915 208.1466 215.6196 243.7068 253.7972 282.1197 314.3511 239.6351 222.6432 226.4178 294.9343 236.5134 262.589 230.5862 239.4034 237.8949 274.9855 252.2804 278.9588 244.4606 269.8036 246.0732 247.5472 268.6634 270.3599 271.8124 279.589 280.4461 310.6995 278.3613 262.052 296.5434 296.2043 290.1465 292.0223 301.4797 306.1323 328.8115 307.1299 323.0799 294.7292 325.2199 327.0856 330.3241 336.4435 334.0808 301.735 337.4274 301.5245 336.3132 305.5233 340.6024 303.9901 305.2839 304.8217 308.3586 309.6724 310.5672 306.5697 308.112 306.811 314.117 311.8782 311.0956 311.27 311.8092 310.6976 343.353
189.2074 180.5791 0 189.9528 185.8351 182.6773 181.9537 171.9133 179.3804 179.463 163.6474 161.6559 170.8891 183.1197 170.6507 154.6873 166.1849 156.6869 153.0198 152.3007 152.6318 152.4104 151.8643 176.6193 150.1881 147.9158 147.4595 142.7482 169.0281 143.5173 156.0292 135.4729 138.5441 149.5137 147.6953 129.9274 164.0194 151.7451 149.8946 124.98 149.3831 140.2104 138.1383 148.5292 141.3959 149.8192 146.9705 130.4301 130.9158 114.568 112.3613 113.353 127.2569 124.4022 106.7182 112.4318 131.6932 71.31012 126.4267 145.3104 143.5383 124.07 129.2924 113.7383 99.89469 128.703 130.2512 96.6155 121.1107 130.1862 93.06031 104.058 119.8355 123.2244 130.4229 103.9021 99.73527 103.0041 85.99855 87.6645 96.18355 108.215 151.7087 164.9872 73.05996 44.9407 47.1312 161.1789 109.1325 108.2917 81.68336 106.838 58.04732 117.7129 121.552 120.705 70.23891 102.7815 75.25937 73.49444 99.77837 100.4654 102.5867 112.5926 114.0756 160.083 105.315 99.75798 132.7073 127.3644 115.1615 116.8175 130.0112 136.0831 171.6574 135.8024 161.9891 155.1762 164.0688 166.2462 169.8328 178.7604 174.1942 123.4891 178.2479 122.7042 174.7565 127.2927 181.3736 124.4719 126.0506 165.11 130.1969 131.1459 132.4329 126.5392 128.5637 126.5781 135.1643 133.3809 131.3213 131.7229 132.4503 130.4083 177.8915
7.28011 38.0526 189.9528 0 6.324555 8.602325 10.29563 33.95585 10.59481 11.04536 60.20797 60.63827 19.16739 29.06888 22.2991 62.62587 23.76973 45.65085 60.53924 62.57995 50.94728 58.18075 55.9017 36.87818 51.31277 57.80138 60.41523 67.60178 174.7831 58.00862 35.35534 63.78087 51.64531 48.25971 51.39174 60.24326 75.21303 74.09378 72.74957 67.89698 76.88556 72.53275 73.00685 81.41594 76.844 83.47987 83.97486 76.79193 79.24645 82.29824 84.38009 85.14693 88.84256 89.03864 94.73765 98.32599 106.8925 131.8218 110.7249 121.1982 120.3038 115.9 136.1846 219.8295 208.9607 139.1761 140.8013 207.8082 155.4556 160.3652 243.3475 251.0239 187.6418 189.4466 197.3471 263.8356 261.62 265.3098 201.1591 209.0128 263.9337 274.7672 306.7219 335.9949 255.3684 228.4426 233.0772 319.2683 227.8244 282.0018 227.2664 231.6247 244.7734 294.0153 243.156 297.8355 247.7357 286.0944 247.9355 250.627 284.3449 285.7315 287.4335 296.0574 297.1229 331.9996 292.6585 260.3483 314.2388 312.3027 303.6791 305.4587 316.6607 321.9084 348.8166 322.4219 341.9424 285.3644 344.093 346.0708 349.4481 356.4102 353.4204 313.3369 357.0032 312.642 355.2045 317.1443 360.2027 314.3915 316.0004 295.0767 320.0391 321.0561 322.2732 316.261 318.4729 316.1281 325.1158 323.2893 321.1612 321.6287 322.3864 319.8765 361.1111
4.123106 32.24903 185.8351 6.324555 0 3.162278 4.242641 27.65863 8.381527 10.29563 53.93515 54.34151 15.16758 32.75668 21.7635 56.30275 20.22375 39.44617 54.23099 56.26944 44.76187 51.89412 49.64877 39.69887 45.22168 51.62364 54.20332 61.40033 168.4991 52.00961 33.01515 58 48.13661 47.29693 50.52832 56.63259 77.33693 75.17461 73.62404 65.19202 77.83351 72.44998 72.73239 82.40078 77.07788 84.60628 84.89078 75.9276 78.58753 80.00625 82.02439 83.00602 88.32327 88.28522 92.69604 97.01546 107.1541 126.6057 110.7249 122.2988 121.3136 115.8353 136.5 213.806 203.035 139.4633 141.1559 201.9164 155.3784 160.6269 237.794 245.3752 187.2684 189.1719 197.2221 258.3704 256.205 259.889 199.4919 207.2997 258.6445 269.4086 301.0259 330.5997 250.5694 224.8777 229.4014 313.6021 226.4998 276.8122 225.0555 230.1521 241.085 288.8754 241.9321 292.7149 244.5588 281.2579 244.9653 247.4825 279.5783 281.0027 282.6765 291.2078 292.2499 326.6383 288.0642 257.9365 309.2604 307.5077 299.1872 300.9801 311.9776 317.1577 343.6001 317.7292 336.8481 284.2389 338.9985 340.9648 344.3283 351.2012 348.2786 309.0955 351.837 308.4623 350.1132 312.9033 355.0352 310.3063 311.8754 294.0276 315.7927 316.8485 318.0252 312.2707 314.3962 312.1874 320.961 319.0799 317.1254 317.5547 318.2845 315.9573 356.1506
7 31.7805 182.6773 8.602325 3.162278 0 2 26.1725 6.103278 8.485281 52.46904 52.7731 12.03005 32.20248 19.45893 54.40588 17.11724 37.12142 52.20153 54.25173 42.39841 49.76947 47.42362 38.60052 42.72002 49.24429 51.88449 59.05929 166.9282 49.40648 30.06659 55.22681 44.99446 44.64303 47.8934 53.48131 75.74299 73.14293 71.51573 62.1289 75.74555 70.00714 70.2282 80.3195 74.73286 82.57656 82.77949 73.24616 75.96052 77 79.00633 80.025 85.72631 85.62173 89.7286 94.20191 104.7855 123.6002 108.2682 120.2206 119.2015 113.3548 134.1315 211.2274 200.371 137.0839 138.7984 199.2266 152.8761 158.2308 234.9127 242.5387 184.6694 186.6012 194.6943 255.453 253.2686 256.9549 196.5731 204.371 255.6658 266.4526 298.2145 327.6573 247.4773 221.7205 226.241 310.7752 223.6512 273.8047 222.036 227.2708 237.9244 285.8549 239.1048 289.6895 241.4229 278.1726 241.8471 244.3491 276.4815 277.9002 279.5783 288.125 289.1712 323.684 284.9439 254.8848 306.2025 304.4158 296.0557 297.8473 308.8689 314.0589 340.6009 314.622 333.8168 281.4312 335.9673 337.9364 341.3034 348.2 345.2593 305.9444 348.8241 305.308 347.0813 309.7523 352.0227 307.1482 308.7187 291.2374 312.642 313.6957 314.8746 309.11 311.2379 309.0259 317.8056 315.9272 313.9658 314.3962 315.127 312.7955 353.0896
7.28011 29.83287 181.9537 10.29563 4.242641 2 0 24.18677 7.433034 10 50.48762 50.80354 11.83451 34.0147 20.47071 52.49762 17 35.35534 50.32892 52.37604 40.65249 47.92703 45.61798 40.22437 41.04875 47.50789 50.11986 57.3062 164.9646 47.80167 30.26549 53.75872 44.63037 45.22168 48.48826 53.04951 77.10383 74.23761 72.55687 62.03225 76.7988 70.77429 70.93659 81.37499 75.58439 83.66733 83.81196 73.76313 76.53757 77.02597 79.00633 80.09994 86.33076 86.15266 89.82514 94.541 105.603 122.4132 109.0046 121.2642 120.2206 114.0671 134.9417 209.6115 198.8145 137.884 139.6173 197.6898 153.5593 159.0126 233.5551 241.1327 185.2497 187.2111 195.3473 254.1382 251.9782 255.6615 196.7359 204.5164 254.4347 265.1886 296.7834 326.3746 246.465 221.2058 225.6834 309.3594 223.9202 272.6188 222.009 227.4907 237.3605 284.6911 239.4034 288.5342 241.0498 277.1426 241.5492 243.9875 275.4814 276.9161 278.5821 287.0888 288.125 322.4174 284.0158 254.7828 305.1098 303.4024 295.1694 296.9663 307.9026 313.0639 339.4009 313.6514 332.6719 281.7547 334.8223 336.7863 340.147 347.0032 344.093 305.159 347.6467 304.5472 345.9375 308.9668 350.8447 306.4245 307.9793 291.584 311.8541 312.9233 314.086 308.4234 310.5173 308.3586 317.0539 315.1539 313.2611 313.6766 314.3962 312.1362 352.0032
27.85678 11.18034 171.9133 33.95585 27.65863 26.1725 24.18677 0 29.56772 32.14032 26.30589 26.68333 25.41762 56.08921 37.86357 29.06888 27.78489 15.65248 27.45906 29.41513 20.5943 25.6125 24.04163 60.40695 22.36068 27.01851 29 36.06938 140.843 29.52965 38.8973 37.16181 44.37313 55.17246 58.27616 50.82568 93.47727 87.80787 85.60666 62.96825 89.83349 80.91971 80.43009 94.29151 86.4523 96.90832 96.40251 80.99383 84.31489 78.43469 80.00625 81.9329 94.03191 93.02086 91.49621 98.89894 115.2085 107.3313 117.5968 133.2066 131.8939 122.2735 143.9453 188.8544 178.7518 146.7276 148.6607 177.8546 160.8149 167.3858 215.678 222.6791 190.9567 193.2589 201.8503 236.7008 234.8276 238.4676 197.3069 204.8174 237.9664 248.3103 277.9365 309.1616 232.5941 213.4127 217.3476 290.6652 225.5827 256.6281 220.1022 228.5366 228.8864 268.9275 241.3335 272.8608 234.8531 262.962 236.2562 237.9142 261.6582 263.2765 264.7961 272.8095 273.7243 305.3935 271.0166 251.7861 290.1258 289.3475 282.6305 284.4855 294.3892 299.2023 323.113 300.0748 317.0302 283.7908 319.1755 321.0763 324.3594 330.7405 328.1844 293.7839 331.6056 293.4655 330.2851 297.5811 334.791 295.7786 297.1418 293.8643 300.433 301.682 302.65 298.2113 299.8966 298.3756 306.0466 303.8964 302.8209 303.0578 303.6445 302.2383 337.0033
12.5 36.52739 179.3804 10.59481 8.381527 6.103278 7.433034 29.56772 0 2.692582 55.53602 55.64396 8.877249 27.04163 13.42386 56.57959 13.20038 38.422 54.08558 56.14713 43.51006 51.44171 48.85949 32.86716 43.40795 50.23196 53.02122 60.07703 169.5129 49.68149 25.04496 54.81104 41.05277 38.93905 42.16271 49.64877 69.69397 67.0458 65.43126 57.4913 69.6573 64.08003 64.35254 74.23031 68.74045 76.47966 76.69655 67.57403 70.21574 72.08502 74.1367 75.015 79.94529 79.92328 84.66683 88.74824 98.80916 121.8288 102.3536 114.1326 113.1205 107.4596 128.1562 211.2138 200.067 131.1154 132.8166 198.8291 147.0001 152.2736 233.7119 241.5352 178.8892 180.7906 188.8416 254.0728 251.7941 255.4903 191.3459 199.17 253.9651 264.8721 297.3011 326.1329 245.0189 217.8606 222.4865 309.7935 218.2566 271.9324 217.1296 221.9488 234.1821 283.9001 233.6657 287.7034 237.2219 275.763 237.4789 240.1214 273.9749 275.3421 277.0582 285.7328 286.8122 322.0991 282.2078 250.113 303.9955 301.9458 293.1898 294.9648 306.247 311.5273 338.7643 312.0123 331.784 275.9532 333.9345 335.9215 339.31 346.3503 343.3005 302.7809 346.9042 302.0749 345.0425 306.5881 350.1046 303.8112 305.4251 285.7271 309.4838 310.4936 311.7182 305.6718 307.8916 305.536 314.5446 312.7271 310.5757 311.047 311.808 309.2834 350.8518
14.31782 39.21734 179.463 11.04536 10.29563 8.485281 10 32.14032 2.692582 0 58.00862 58.07753 10.03605 24.35159 11.6211 58.85576 13.60147 40.5216 56.29387 58.35452 45.53707 53.60037 50.96077 30.23243 45.31004 52.20153 55.02727 62.03225 171.8313 51.42956 24.33105 56.30275 40.96052 37.48333 40.66667 49.58074 67.26812 64.88366 63.32851 56.88585 67.53806 62.29767 62.64184 72.10563 66.85058 74.31614 74.5952 66.09841 68.65858 71.25307 73.33485 74.10803 78.33901 78.40842 83.70915 87.46428 96.93297 122.6744 100.5684 112.0045 111.018 105.6992 126.2745 212.7275 201.4759 129.244 130.9236 200.203 145.2553 150.4161 234.7595 242.6623 177.2534 179.1201 187.12 255.0417 252.7232 256.4231 190.213 198.0563 254.796 265.7536 298.4567 327.031 245.5056 217.6235 222.3083 310.92 216.9831 272.6848 216.2314 220.7351 234.0085 284.6138 232.3525 288.4025 236.7805 276.268 236.9346 239.6632 274.434 275.7762 277.5104 286.2447 287.3395 322.9715 282.5544 249.3035 304.5915 302.4186 293.4706 295.2372 306.6464 311.9695 339.5247 312.4169 332.457 274.6024 334.6072 336.6021 340 347.1041 344.0058 302.9092 347.6266 302.1672 345.7115 306.7157 350.8276 303.8486 305.4853 284.3471 309.6143 310.601 311.8493 305.655 307.9237 305.4914 314.6208 312.8354 310.5841 311.0772 311.8541 309.2265 351.4289
