0 171.3092 169.7298 184.3248 169.0864 184.14 173.1488 167.3181 177.4027 162.6736 153.1786 146.6591 155.2372 158.2866 138.2606 157.8174 139.1477 155.295 132.7495 129.9585 158.9567 155.3828 157.117 156.2298 147.9697 131.783 141.8048 138.5346 77.83398 137.9089 133.6159 114.2849 100.811 97.52384 107.5574 105.0457 102.5631 86.76756 87.7801 103.6297 86.85703 39.05206 40.67747 108.4876 79.71248 105.7818 51.31554 120.2668 64.74365 70.30384 67.98362 107.3823 154.4947 95.61541 122.8417 152.5225 117.6109 162.3203
171.3092 0 2.236068 54.41609 28.17801 56.75385 148.9598 29.15476 61.84658 41.40048 30.26962 31.18119 44.15648 62.04232 42.72002 73.43549 47.92703 82.0263 60.00833 61.09828 87.86353 87 91.28527 93.01747 97.85498 93.81365 103.407 101.0198 102.9029 107.2392 112.058 190.0658 179.1328 177.9754 217.2763 221.3396 221.3256 184.6212 192.2343 245.5056 235.5292 204.3624 208.5977 212.589 208.3459 215.7406 220.2272 228.2761 225.0089 225.9779 228.0129 270.0259 302.7279 240.5083 289.573 270.7397 288.2013 280.7477
169.7298 2.236068 0 53.01677 26.40076 55.31727 149.7325 27.29469 60.16644 39.40812 28.04015 28.98431 42.02074 59.98541 40.5216 71.37014 45.69464 79.92902 57.77543 58.87274 85.79627 84.89994 89.19641 90.91892 95.69359 91.58603 101.2126 98.81295 101.8332 105.0298 109.8362 189.7367 178.6866 177.4915 216.6703 220.6677 220.6218 182.4829 190.1044 244.5731 234.4717 202.6154 206.8864 210.4231 206.2935 213.5907 218.5246 226.1045 223.1636 224.0826 226.1606 268.7843 301.8019 238.5021 288.2438 268.5673 286.7141 278.57
184.3248 54.41609 53.01677 0 28.00794 2.603417 200.9936 28.1267 12.33333 23.67371 39.91275 47.66555 30.09157 28.79863 50.02777 36.14246 46.46265 44.53099 51.58919 54.37013 47.48099 48.70432 51.60211 53.66278 62.31559 67.78479 70.38071 69.92456 132.6704 75.70355 82.05757 229.7886 217.2068 215.4624 252.0002 254.7951 254.1839 171.087 179.0672 273.3425 260.7383 210.342 215.7656 195.5763 199.9161 200.0894 227.3641 210.2505 226.4276 225.1735 229.0458 290.1318 329.972 233.797 307.0347 251.6642 301.0755 260.9662
169.0864 28.17801 26.40076 28.00794 0 30.01666 172.9857 2 33.83785 14.42221 16.10124 23.50536 19.831 35.21718 30.8707 46.55177 31.57531 55.4743 42.0119 44.10215 60.87693 60.44005 64.53681 66.38712 72.32475 71.16881 78.77182 76.92204 109.8772 83.18203 88.63972 204.4725 192.3657 190.8042 228.4316 231.6906 231.2942 169.1065 176.9669 252.4381 240.8319 198.6404 203.5412 195.7845 195.4329 199.5645 215.244 211.1431 217.0829 216.9332 219.9121 272.4849 309.4869 228.6597 290.6037 253.3892 286.681 263.1354
184.14 56.75385 55.31727 2.603417 30.01666 0 202.9572 30.01666 10.19804 24.59675 41.28256 48.96189 30.61227 27.68122 50.77401 34.40813 46.8615 42.62215 51.40039 54.20332 45.35416 46.69047 49.47727 51.53882 60.33083 66.27217 68.46897 68.11755 133.4541 73.83258 80.22468 230.9026 218.2404 216.4654 252.8122 255.5352 254.8921 169.7056 177.6865 273.7663 261.0383 209.7737 215.244 194.0028 198.7083 198.5674 226.8237 208.6155 225.6236 224.2699 228.2205 290.1465 330.3228 232.6182 306.9047 249.946 300.7275 259.2128
173.1488 148.9598 149.7325 200.9936 172.9857 202.9572 0 172.9451 205.0295 181.0817 163.6471 157.1251 178.839 196.2776 161.6424 205.4849 169.0153 211.1179 175.9664 174.4546 217.7245 215.1635 219.4828 220.3857 219.7151 206.6032 220.5647 216.7427 112.4342 221.2862 222.4878 92.75788 94.12793 96.0554 130.0494 137.5487 139.7212 243.0454 247.6451 174.5615 175.9633 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 217.9994 222.4266 268.7036 241.6171 322.7339 253.9724 332.9039
167.3181 29.15476 27.29469 28.1267 2 30.01666 172.9451 0 33.24154 12.80625 14.53444 22.1074 17.91222 33.67863 29.06888 45.04928 29.61419 53.92493 40.0125 42.10701 59.4138 58.89822 63.03174 64.86332 70.6581 69.28925 77.02597 75.13322 108.5772 81.39564 86.8159 203.5313 191.351 189.7637 227.2642 230.4732 230.0543 167.1077 174.9677 251.0239 239.3408 196.7587 201.6755 193.7952 193.4373 197.5702 213.3776 209.1581 215.1488 214.9791 217.9742 270.8579 308.049 226.6699 288.9161 251.4091 284.9035 261.1594
177.4027 61.84658 60.16644 12.33333 33.83785 10.19804 205.0295 33.24154 0 24.02082 41.54816 48.65819 27.88803 19.29378 48.10405 24.47207 42.94182 32.4779 45.27693 48.10405 35.17101 36.49658 39.29377 41.35517 50.14213 56.56854 58.30952 58.03447 130.1768 63.69655 70.11419 228.7794 215.7952 213.8954 249.4354 251.8774 251.1135 160.125 168.1042 268.9312 255.7831 201.9332 207.5235 184.1349 189.4228 188.7671 219.0457 198.6709 217.1866 215.6038 219.7324 283.9384 325.2008 223.3769 300.2441 239.9107 293.4365 249.145
162.6736 41.40048 39.40812 23.67371 14.42221 24.59675 181.0817 12.80625 24.02082 0 17.52855 24.79152 7.595377 20.8866 26.40076 32.2759 23.60085 41.12255 31.32092 33.83785 46.66905 46.09772 50.24938 52.06966 57.90345 57.28001 64.41273 62.64982 109 68.90029 74.46476 206.3226 193.6437 191.8704 228.3265 231.1318 230.532 157.0127 164.9298 249.97 237.5879 190.3943 195.5633 183.1501 184.201 187.131 207.2342 198.364 207.7811 207.1618 210.5236 267.6864 306.7112 217.7183 285.0517 240.4667 279.9464 250.1205
153.1786 30.26962 28.04015 39.91275 16.10124 41.28256 163.6471 14.53444 41.54816 17.52855 0 7.854483 16.02441 34.67708 15.40292 45.60643 18.33712 53.53486 30.22003 31.67412 59.78503 58.41447 62.8351 64.40497 68.30767 63.54723 73.43194 70.91015 94.25099 77.10058 81.8184 190.0691 177.6677 176.0057 213.1695 216.271 215.8084 156.7681 164.5285 236.5338 224.8094 183.2546 188.0459 184.1446 182.0337 187.6066 199.7505 199.7007 202.1862 202.3197 205.0613 256.385 293.5405 214.9244 274.5401 242.1106 270.7882 252.0099
146.6591 31.18119 28.98431 47.66555 23.50536 48.96189 157.1251 22.1074 48.65819 24.79152 7.854483 0 21.718 39.72314 11.53901 50.04769 17.42468 57.33465 29.35736 30.14819 63.79587 62.05952 66.52798 67.94668 70.84244 64.2612 75.21949 72.38522 86.49363 78.44285 82.69346 182.2335 169.8157 168.1515 205.3398 208.4671 208.0192 153.6845 161.3524 228.9364 217.3466 177.4573 182.1124 181.4952 178.0893 184.7288 193.8114 197.1576 196.9006 197.3078 199.819 249.2583 285.9816 210.6656 267.6143 239.6167 264.2526 249.606
155.2372 44.15648 42.02074 30.09157 19.831 30.61227 178.839 17.91222 27.88803 7.595377 16.02441 21.718 0 18.67711 20.36135 29.76727 16.41743 38.02117 23.74991 26.24691 44.08968 42.96945 47.32258 48.98918 53.75312 51.41017 59.64681 57.55231 102.9443 63.81588 69.08313 201.0212 188.1441 186.2957 222.3081 224.9662 224.304 149.8963 157.7954 243.2509 230.6869 182.8065 187.985 176.2658 176.8458 180.1552 199.6537 191.5554 200.1969 199.6038 202.9431 260.4579 299.8933 210.3097 277.6982 233.7415 272.4487 243.4506
