0 184.468 181.7176 172.5393 184.2755 179.5016 177.9263 173.06 179.6424 169.884 177.3309 175.7037 172.8375 173.8341 168.3974 177.6894 172.2314 166.5975 189.9377 167.1206 170.7595 169.7295 167.5107 187.6596 166.2673 175.0742 182.979 165.3821 161.0156 160.2068 159.2254 156.3289 155.2018 179.3875 172.1414 167.7339 181.0887 177.5098 173.6512 163.1733 161.3357 160.8759 158.7028 157.4607 175.4159 170.9376 167.4751 158.6556 151.7018 164.3574 160.9381 158.6398 151.8004 168.7884 164.5186 161.623 155.5196 156.8823 166.8961 164.0754 164.2599 156.2956 148.4354 165.8932 161.299 156.9784 154.4271 151.5267 163.9085 146.3173 166.3938 161.702 158.8176 150.8297 159.1416 143.0572 142.2307 173.2427 159.6878 134.9417 169.6627 152.5145 155.2974 137.4018 150.3071 147.0241 143.3149 132.2913 163.9599 129.935 166.9148 161.853 147.3436 126.006 126.1488 144.621 155.2118 135.0357 152.4144 121.5811 142.5968 133.2769 130.9345 154.3829 135.7625 134.2075 148.2806 136.4988 131.083 139.3308 139.192 67.50025 138.5579 119.3232 114.0254 99.98059 96.71548 120.3554 118.1385 121.553 128.9407 131.495 85.43011 87.50149 111.5147 154.7131 126.5697 166.3461 48.60858 51.11821 164.3683 109.3863 82.84298 107.3543 62.18434 126.8817 122.1819 73.59067 129.3512 78.26936 76.84826 118.8797 122.6337 128.9163 126.3179 130.2799 163.882 106.945 135.2772 102.2123 112.5333 137.1779 139.0568 140.9701 151.4534 151.9653 154.9064 154.0227 156.1936 157.118 160.3682 169.7311 156.6206 183.1095 142.2441 182.1101 141.0031 184.5561 173.2268 179.5665 184.2422 173.5277 184.5014 166.631 188.7612 182.2029
184.468 0 8 52 2.236068 9.219544 12.74755 31.59905 4.833218 41.19466 8.602325 13 22.56103 16.15549 38.47077 7.516648 16.12452 33.24154 35.73514 23.07054 13.89244 15.6205 20.80865 42.54409 18.43909 29.21399 43.909 27.39069 25.01999 25.17936 25.59785 28.15138 29.52965 48.13003 37.48333 33.97885 51.31277 46.40043 42.10998 29.73214 29.34706 28.44293 28 28.16026 46.15734 39.97656 38.66703 29.06888 33.12099 34 31.32092 30.26549 32.69557 40.45986 35.8469 34.9285 32.01562 33.54102 170.1143 43.82921 46.50269 38.8973 37.33631 49.0408 44.41846 40.8534 39.29377 38.20995 48.60041 41.23719 52.82282 49.64877 47.01064 41.7732 48.8774 42.57934 42.95346 68.0147 54.08327 50.86622 69.30007 52.80152 56.4358 49.70412 54.23099 52.97405 53.57437 55.22681 77.23341 58.60461 81.34494 78.1025 67.30899 60.67125 62.20129 84.76084 87.41853 86.16264 99.9925 84.5281 97.32677 92.52365 90.47652 106.8316 95.34149 94.541 105.1523 100.6479 107.5407 114.0614 116.297 129.6187 121.6553 123.3288 216.4001 205.7131 204.6198 170.4494 189.8845 191.7603 199.7679 202.0718 202.4179 210.2352 272.3692 303.8441 294.6993 329.7621 228.0351 232.5618 316.4352 229.3566 228.0789 233.0408 244.2458 296.4389 244.7675 247.6954 299.4562 248.0847 250.6167 293.6026 296.6286 301.2391 299.8166 304.392 329.5964 288.4874 309.1092 260.9909 294.7168 312.8886 314.2499 317.0647 325.0846 326.1733 328.6898 328.39 330.3407 331.7156 334.6409 341.4337 287.054 353.2096 322.7584 352.8002 322.1628 356.0056 349.2923 353.0503 356.4323 348.6345 357.9288 296.8253 362.9482 359.2134
181.7176 8 0 44 10.04988 2.236068 5.147815 23.6326 7.44043 33.24154 5.09902 6.403124 14.86607 9.219544 30.59412 11.33578 10 25.63201 43.41659 16.62077 12.04159 12.16553 15 49.98 18.43909 35.37594 50.9902 31.21298 25.96151 25.4951 25.12469 26.54242 26.68333 54.88625 43.41659 39.07125 58.18075 53 48.30373 33.28663 32.20637 30.8707 29.12044 28.44293 52.55949 45.80529 43.95989 30.67572 30.08322 38.41875 34.48188 32.31099 30.41381 46.01087 40.45986 38.83298 33.24154 35.8469 162.3208 48.83646 51.63816 42.05948 37.12142 54.45181 49.0408 44.41846 42.04759 39.84972 53.75872 41.79388 58.36309 54.56189 51.40039 44.01136 53.41348 42.0119 42.0119 74.20243 58.89822 50.0945 75.223 56.60389 60.80296 49.62358 57.80138 55.91288 55.90154 55.08176 82.73452 58.67282 87.04596 83.45058 71.17935 60.00833 62.07254 88.82711 92.31468 89.44272 104.7211 86.40023 101.3928 95.81558 93.52005 111.6647 98.88377 97.94897 109.6221 104.3168 110.9099 117.9915 120.2206 125.096 125.5388 126.0873 210.0595 199.621 198.6083 173.104 192.1738 194.1649 202.341 204.7071 203.0887 210.8381 267.4191 298.2136 289.9993 324.6579 226.0619 230.4192 310.8621 230.4389 228.0088 233.9316 242.0744 291.815 245.9645 246.2702 294.8525 246.9534 249.2358 289.3346 292.2952 296.771 295.4353 300.0375 324.6169 284.8877 304.7171 260.6228 291.1941 308.628 309.9435 312.8226 320.6244 321.753 324.2299 323.9753 325.9034 327.3091 330.2007 336.7863 288.3481 348.4207 318.9436 348.0517 318.433 351.3004 344.9611 348.5004 351.7783 344.2238 353.3624 298.2101 358.429 354.9454
172.5393 52 44 0 54.00926 43.04649 39.57903 20.65188 50.19323 11.7047 45.27693 40.31129 30.41381 37.48333 15.23155 53.03301 38.83298 21.93171 86.70063 34.00368 46.57252 43.68066 37 92.57429 51.26402 75.68657 92.64988 67.03917 56.79789 55.00909 52.79441 50.08493 46.04346 95.54318 82.5409 76.55431 99.0404 93.30059 87.75677 68.02941 65.5229 63.50591 59.05929 56.4358 92.33905 84.47559 81.39905 61.29437 46.2277 74.32362 67.97794 63.52952 49.20366 83.9345 76.55717 73.34848 61.91123 66.7308 119.9437 85 87.90051 73.92564 59.81639 91.28527 84.07735 77.02597 72.71864 67.6757 89.89994 65.49008 95.30084 89.89438 85.47514 72.67049 87.70975 61.55485 60.10824 112.4011 93.53609 66.09794 112.4922 88.20431 93.81365 68.60394 88.48164 84.70094 82.54825 72.34639 118.2074 75.99013 123.065 118.3385 101.5012 73.81734 77.80103 118.5768 125.1 116 136.303 107.2986 130.432 121.978 118.8024 143.405 125.8968 124.4588 139.9464 131.5523 136.5174 145.6915 147.8005 107.7079 152.7351 148.2228 177.5979 168.9829 168.5267 193.0518 209.8319 212.3488 221.1799 223.8057 212.2004 219.4014 243.1152 269.3972 266.9709 298.8631 220.1454 223.439 282.3035 241.0952 232.5941 243.5159 234.6913 269.2285 256.9385 243.0329 272.3564 245.3447 246.1908 268.921 271.4563 275.0727 274.2736 278.9884 299.5786 268.5088 283.3946 262.9758 275.1908 288.0542 289.083 292.3183 298.744 300.1016 302.3194 302.3376 304.1135 305.6914 308.3577 313.6511 299.2123 324.3532 300.9136 324.2283 300.909 327.7133 323.648 325.8596 328.4935 322.4438 330.5889 309.4338 335.9003 333.9315
184.2755 2.236068 10.04988 54.00926 0 11.04536 14.57738 33.53357 5.249762 43.10452 9.848858 14.56022 24.33105 17.72005 40.31129 6.670832 17.46425 34.9285 33.52611 24.37724 14.21267 16.27882 21.9545 40.31129 18.02776 27.09395 41.67733 25.77305 24.18677 24.5153 25.14458 27.9732 29.68164 45.91841 35.38361 32.04001 49.09175 44.20407 39.96561 28.16026 27.95085 27.16616 27.07397 27.45906 43.98295 37.88964 36.67614 28 33.28663 32.20248 29.83287 29.06888 32.64966 38.41875 34 33.24154 31.01612 32.24903 171.8504 41.88078 44.52527 37.36308 36.67424 47.01064 42.54409 39.21734 37.85499 37.05401 46.61545 40.34236 50.76662 47.70744 45.17743 40.4475 47.01064 41.97618 42.44997 65.8559 52.15362 50.27601 67.17514 51.07837 54.58938 48.93363 52.55473 51.44171 52.18294 54.45181 75.16648 57.76244 79.24645 76.05919 65.54769 60.01666 61.40033 82.94337 85.44589 84.50444 98.04336 83.18654 95.50131 90.85772 88.86507 104.8618 93.62158 92.84934 103.2473 98.89894 105.8489 112.2542 114.4902 130 119.8541 121.758 217.4075 206.6242 205.5 168.8846 188.3944 190.2446 198.2142 200.5044 201.3008 209.1329 272.8553 304.5687 295.0975 330.2957 227.6071 232.181 317.1376 228.135 227.1409 231.8642 243.8709 296.8114 243.5162 247.1113 299.8216 247.4207 250.0201 293.858 296.9049 301.5593 300.1083 304.6744 330.0866 288.5308 309.4035 260.1235 294.7355 313.1393 314.5155 317.309 325.3998 326.4751 329.0046 328.6898 330.6478 332.0124 334.9485 341.8099 285.7745 353.6326 322.8653 353.2096 322.243 356.4001 349.5628 353.3928 356.8095 348.9312 358.2764 295.5237 363.2798 359.4624
179.5016 9.219544 2.236068 43.04649 11.04536 0 3.535534 22.50555 7.4 32.06244 3.605551 4.242641 13.34166 7.211103 29.27456 10.97725 7.81025 24.04163 43.93177 14.53444 10.19804 10.04988 12.80625 50.28916 16.76305 35.10637 51.07837 30.22003 24.35159 23.76973 23.26478 24.5051 24.5153 54.79507 43.01163 38.39352 58.13777 52.83938 47.98177 32.20248 30.95561 29.52965 27.51363 26.68333 52.31157 45.35003 43.32211 29.15476 27.89265 37.53665 33.28663 30.8707 28.28427 45.45327 39.62323 37.80212 31.62278 34.43835 160.8948 48.08326 50.9166 40.81666 35.22783 53.8145 48.16638 43.26662 40.70626 38.27532 53.03772 40.00772 57.76028 53.75872 50.44799 42.54409 52.49762 40.04997 40 73.81734 58.0517 48.08713 74.72951 55.47071 59.81639 47.71268 56.60389 54.56418 54.4142 53.15073 82.07314 56.76707 86.4523 82.73452 70.03214 58 60.13319 87.70872 91.4385 88.11924 103.781 84.77028 100.2622 94.48876 92.13577 110.752 97.6166 96.64885 108.6002 103.0776 109.5901 116.8118 119.0378 122.8739 124.3423 124.6154 208.0385 197.5539 196.528 171.5925 190.581 192.5954 200.8056 203.1846 201.2064 208.9446 265.2244 296.0833 287.7897 322.4756 223.8861 228.2323 308.7252 228.6182 226.0199 232.0797 239.8854 289.6015 244.1612 244.1352 292.638 244.8448 247.1045 287.1071 290.0698 294.5505 293.2115 297.8129 322.4251 282.6517 302.4938 258.5948 288.9585 306.4005 307.7174 310.5946 318.4038 319.5309 322.0093 321.753 323.6819 325.0865 327.9794 334.5744 286.5574 346.2167 316.7081 345.8453 316.197 349.0917 342.736 346.2838 349.5669 342.0015 351.1467 296.4342 356.2112 352.7184
177.9263 12.74755 5.147815 39.57903 14.57738 3.535534 0 19 10.67052 28.53945 6.041523 2.54951 9.823441 4.301163 25.73908 13.92839 5.700877 20.5548 47.2705 11.71537 10.97725 9.823441 10.5119 53.50234 17.67767 37.8899 54.13409 32.1753 25.26856 24.42335 23.56374 24.18677 23.54782 57.69749 45.63442 40.72238 61.07782 55.68213 50.6779 34.00735 32.5 30.92733 28.39894 27.21213 55.07268 47.91268 45.68157 30.20761 26.73013 39.60429 34.90702 32.07024 27.50455 47.90094 41.74326 39.65476 32.44226 35.67212 157.371 50.28419 53.15073 42.3143 35.30581 56.14713 50.20458 44.90546 42.02975 39.14716 55.26753 40.36233 60.12695 55.87933 52.36888 43.61766 54.46559 39.88107 39.65476 76.41008 60.10408 47.72524 77.20104 57.10079 61.66441 47.67599 58.12487 55.82338 55.4043 53.03301 84.33564 56.7186 88.79471 84.92644 71.61006 57.60642 59.97083 89.31106 93.40503 89.36722 105.6456 85.39614 101.8332 95.72421 93.26575 112.6521 98.95706 97.9311 110.3381 104.4629 110.8264 118.2899 120.5093 120.5757 125.7875 125.5488 204.9793 194.5903 193.5956 172.4253 191.2336 193.299 201.5806 203.9865 201.1231 208.8265 262.7023 293.2881 285.3657 319.8854 222.6264 226.8976 305.9514 228.7044 225.5937 232.0787 238.5341 287.2081 244.2921 243.1059 290.2525 243.9436 246.0934 284.8596 287.7951 292.22 290.9167 295.5283 319.8848 280.6822 300.1933 258.0237 287.02 304.1533 305.4513 308.3545 316.0736 317.2168 319.6787 319.4409 321.3604 322.7774 325.6563 332.1664 286.7168 343.7506 314.6434 343.3955 314.1678 346.6591 340.4557 343.9142 347.1549 339.6888 348.77 296.6315 353.8531 350.4629
173.06 31.59905 23.6326 20.65188 33.53357 22.50555 19 0 29.56112 9.617692 24.62722 19.6596 9.823441 16.86713 7.382412 32.38827 18.34394 6.519202 66.04922 14.60308 26.27737 23.50532 17.33494 71.97569 31.56739 55.36149 72.18379 47.44734 37.90119 36.31116 34.38386 32.55764 29.30017 75.27284 62.502 56.79624 78.74325 73.09241 67.69232 48.70832 46.45697 44.52527 40.52777 38.24265 72.23573 64.55327 61.72092 42.71417 30.70016 54.88625 48.95406 44.90546 33.14363 64.17554 57.1183 54.22638 43.89191 48.33736 138.9116 65.68485 68.60029 55.52027 43.50287 71.87837 65.04229 58.50214 54.61227 50.20458 70.65763 49.22291 75.90949 70.8696 66.72706 55.15886 68.93838 46.48118 45.45877 92.80356 74.75627 52.69398 93.15042 70.23176 75.5149 54.20332 70.79901 67.52962 66.02055 58.80901 99.43088 62.6099 104.1561 99.74217 84.17244 61.74545 65.13448 101.6704 107.2311 100.1923 118.9285 93.46925 113.8991 106.3937 103.5012 126.0258 110.0477 108.7773 123.0386 115.6828 121.3033 129.7787 131.9489 111.743 137.0639 134.4637 190.4692 180.7892 180.0174 180.5007 198.322 200.6303 209.2273 211.7558 204.4028 211.8854 251.6953 280.4476 274.9382 308.3464 219.3593 223.1827 293.2358 232.7478 226.9372 235.6533 234.6796 276.9702 248.5111 241.0653 280.058 242.616 244.1445 275.5358 278.2966 282.3659 281.2872 285.9545 308.664 273.065 290.5116 258.4652 279.5756 294.7953 295.9738 299.0326 306.1805 307.4223 309.7781 309.6555 311.5132 313.0052 315.7927 321.7647 290.9622 332.9692 306.3829 332.7168 306.1221 336.0841 330.8363 333.7364 336.7083 329.8704 338.5417 301.0502 343.7345 340.9828
179.6424 4.833218 7.44043 50.19323 5.249762 7.4 10.67052 29.56112 0 39.00205 5.035871 10.01798 20.009 13.09809 36.03554 3.982462 12.52837 30.35062 36.6 19.34968 9.097252 11.03449 16.81547 42.89242 13.74627 27.93684 43.7008 24.27365 20.62426 20.62426 20.89521 23.33795 24.70951 47.49589 35.98277 31.75724 50.81299 45.58465 40.86331 26.47565 25.72567 24.61625 23.68459 23.62118 45.12494 38.38079 36.61282 24.92308 28.30477 31.29473 27.86324 26.29373 27.86324 38.62072 33.28002 31.90235 27.76256 29.69781 167.2376 41.56393 44.33802 35.47901 32.73775 47.09522 41.88031 37.65581 35.67856 34.13151 46.456 36.83295 50.98637 47.32399 44.32336 37.94153 46.28996 37.93099 38.24605 66.76346 51.69487 46.20053 67.80162 49.76907 53.75091 45.16924 51.07211 49.48949 49.81601 50.68885 75.37878 54.12079 79.65651 76.12726 64.33864 56.03892 57.67807 81.92165 85.11498 82.89367 97.58002 80.63473 94.49582 89.26581 87.09397 104.4929 92.21583 91.34418 102.5727 97.59385 104.332 111.1601 113.3929 124.8854 118.7306 119.8322 212.1706 201.3757 200.2504 166.9214 186.2035 188.128 196.2099 198.5416 198.1685 205.9673 267.6915 299.3317 289.9764 325.1127 223.2652 227.7761 311.9048 225.2377 223.6358 228.8619 239.4581 291.7042 240.688 242.9937 294.7184 243.4283 245.9217 288.8229 291.8559 296.4826 295.0494 299.6215 324.9214 283.661 304.343 256.4824 289.8878 308.1075 309.4737 312.2815 320.3263 321.41 323.9314 323.626 325.5794 326.9505 329.8798 336.701 283.0112 348.499 317.9414 348.083 317.3414 351.2813 344.5179 348.3031 351.7001 343.8694 353.1837 292.8143 358.1966 354.432
169.884 41.19466 33.24154 11.7047 43.10452 32.06244 28.53945 9.617692 39.00205 0 34.0147 29.01724 19.0263 26.07681 3.605551 41.64733 27.29469 10.29563 75.32596 22.2991 34.9285 32.01562 25.29822 81.04937 39.56008 64.02115 81.02469 55.34663 45.17743 43.41659 41.24621 38.71046 34.82815 83.86 70.83784 64.85416 87.36132 81.60882 76.05426 56.36488 53.89109 51.88449 47.50789 44.94441 80.63808 72.77105 69.70513 49.73932 35.35534 62.64982 56.35601 51.97115 38.20995 72.23573 64.88451 61.7171 50.47772 55.22681 129.3437 73.34848 76.25287 62.43397 48.83646 79.62412 72.47068 65.51336 61.29437 56.40035 78.26238 54.55838 83.64359 78.29432 73.92564 61.40033 76.15773 50.9902 49.67897 100.7224 81.9878 56.1816 100.8489 76.844 82.37718 58.33095 77.20104 73.5612 71.60349 62.42596 106.6771 66.15512 111.5078 106.8504 90.34655 64.49806 68.26419 107.5805 113.8112 105.3803 125.1739 97.41663 119.5763 111.4501 108.3744 132.28 115.2779 113.8991 128.9729 120.9339 126.1507 135.0741 137.2079 106.8925 142.2146 138.4522 182.4829 173.1499 172.4855 183.8478 201.1064 203.5313 212.2645 214.8488 205.2316 212.5787 245.2835 273.1416 268.776 301.6249 216.834 220.4223 285.9777 233.8839 226.7179 236.5439 231.8211 270.8967 249.7001 239.1025 274.0018 241.0083 242.2208 269.9046 272.5775 276.4706 275.5014 280.1901 302.092 268.2685 284.6902 257.7154 274.8545 289.125 290.2447 293.3752 300.2416 301.5294 303.8322 303.7647 305.5912 307.1176 309.8588 315.5693 292.0857 326.5854 301.2308 326.3817 301.0746 329.7954 325.006 327.6378 330.48 323.946 332.4154 302.247 337.6562 335.2108
