0 27.75447 16.22703 109.2564 15.36111 9.139261 5.329004 10.97364 6.980803 133.4603 55.31998 65.7535 63.77149 82.35991 81.29795 89.64978 81.99284 83.13344 92.13005 62.49422 100.0765 99.44598 143.5592 132.8447 131.7963 154.9859 171.4473 178.248 174.55 177.7535 200.7235 189.5043 202.5485 188.9739 216.5366 197.7267 200.3303 200.9064 220.6373 218.8902 213.9845 217.914 218.0428 235.7829 245.2392 227.8823 238.3558 235.0398 240.1543 239.0775 243.4407 258.3382 240.8767 242.7746 244.5981 250.3721 245.6551 268.6634 252.3194 254.6899 250.6224 251.5257 257.5441 261.9336 261.3435 256.9594
27.75447 0 14.14214 86.25458 36.93613 28.50439 22.47221 37.57659 34 148.0205 82.73452 93.49332 91.52595 110.1136 109.0413 117.3771 109.6358 110.6345 119.7174 75.10659 127.3106 126.5741 136.5613 128.0803 127.7077 154.185 195.5326 201.9987 191.0497 193.5071 224.8899 211.3764 226.2918 204.245 240.6057 215.3903 218.8744 218.626 226.7532 239.2201 229.1768 233.2145 233.1373 244.5915 253.9372 243.7756 247.6954 256.164 261.6892 260.0087 265.0142 281.9097 256.1952 258.2789 260.5552 270.5781 261.4307 292.276 272.6775 266.4751 266.4808 267.9048 269.177 282.4181 281.6256 274.6416
16.22703 14.14214 0 100.0787 22.83881 14.57738 11.18034 24.41311 21.26029 146.0875 69.46222 80.80223 79.02531 97.6166 96.67471 105.097 97.67292 98.99495 107.8807 73.68175 116.1034 115.5206 145.0965 135.6192 134.9491 160.0781 187.4593 194.1948 188.0957 191 216.7618 204.978 218.504 202.0396 232.5615 211.7664 214.7044 214.9715 229.5321 233.9065 227.0551 231.0346 231.0779 246.0183 255.4354 241.2583 248.8473 250.3198 255.5607 254.3 258.86 274.2744 254.0315 256.0078 258.0174 265.3686 259.0019 284.6107 267.3668 266.3325 264.0076 265.1207 269.1213 277.0271 276.3711 271.0646
109.2564 86.25458 100.0787 0 122.0935 113.4268 105.0228 120.2268 116.2371 167.971 162.6226 170.3117 167.6648 185.127 183.5165 190.9856 182.257 181.752 191.1196 112.4342 195.285 193.8827 92.75788 94.12793 96.0554 125.7379 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 209.1738 268.7036 240.9729 245.0443 244.2683 233.9608 242.2006 256.8295 238.5224 287.7473 294.6356 290.6159 297.9498 322.7339 266.3609 268.9494 272.661 297.7706 272.8411 332.9039 300.358 263.9233 277.8579 281.0376 265.9351 310.1195 308.5637 292.0816
15.36111 36.93613 22.83881 122.0935 0 8.666667 17.74667 8.771798 10.50132 143.5231 47.97511 60.34024 58.98258 77.3107 76.62644 85.11495 78.38119 80.30117 88.68875 74.77262 97.9674 97.67435 158.8719 148.037 146.9343 169.6593 174.041 181.1746 183.2147 186.8197 203.0433 194.2205 205.3394 198.2346 218.8923 205.5422 207.5563 208.6691 233.5215 224.7303 223.1598 227.0131 227.2523 247.7208 257.1901 236.611 250.0885 240.1714 244.9177 244.3518 248.1581 261.0852 249.8739 251.663 253.2264 256.1779 254.3821 271.3338 258.0005 265.3745 259.2854 259.8864 268.2872 267.4826 267.0523 264.5064
9.139261 28.50439 14.57738 113.4268 8.666667 0 9.617692 10.70047 8.860023 141.9742 55.06814 66.772 65.14983 83.68094 82.84021 91.30474 84.15759 85.74672 94.43119 71.47377 103.1528 102.7059 151.9095 141.4404 140.4608 163.9527 177.0607 184.024 182.654 185.9906 206.231 196.0931 208.2799 197.2777 222.0715 205.5493 207.9387 208.7116 229.7488 225.9674 222.2712 226.178 226.3416 244.7703 254.2298 236.0303 247.3065 241.8316 246.7919 245.9309 250.06 264.0789 249.1154 250.9791 252.7182 257.449 253.808 274.3725 259.3463 263.4132 258.7557 259.5583 266.2823 268.9098 268.385 264.7083
5.329004 22.47221 11.18034 105.0228 17.74667 9.617692 0 15.52417 11.7047 136.4758 60.41523 71.02112 69.06519 87.65843 86.60831 94.96695 87.32125 88.45903 97.45897 64.7611 105.3803 104.7378 142.436 132.1144 131.1917 155.0806 176.2839 183.0299 178.0028 181.069 205.5837 193.9613 207.3379 192.2108 221.3849 201.42 204.1886 204.6126 222.1711 223.0857 217.2303 221.1832 221.2736 237.8445 247.2882 231.2695 240.5203 239.3846 244.5736 243.3896 247.8679 263.1129 244.1659 246.0996 248.0081 254.5594 249.0321 273.447 256.5346 257.3286 254.0177 255.0176 260.1562 266.1748 265.5485 260.6933
10.97364 37.57659 24.41311 120.2268 8.771798 10.70047 15.52417 0 4 134.7588 45.17743 56.40035 54.67175 73.24616 72.34639 80.79226 73.53911 75.0733 83.79887 66.18912 92.45539 92.00543 152.2662 141.0693 139.8544 161.966 166.7843 173.8153 174.5623 178.1264 195.8996 186.3438 198.0404 189.5257 211.7458 197.0102 199.1231 200.1461 224.9644 216.5877 214.4621 218.3232 218.5521 239.0084 248.4782 227.9618 241.3566 232.2068 237.0512 236.3525 240.305 253.827 241.197 242.9979 244.5915 248.0534 245.7356 264.1046 249.906 256.6028 250.6472 251.2867 259.5154 259.4224 258.9537 256.0312
6.980803 34 21.26029 116.2371 10.50132 8.860023 11.7047 4 0 133.9944 48.75449 59.64059 57.80138 76.40026 75.43209 83.84543 76.41989 77.7946 86.63862 64.4748 95.01579 94.49339 148.9463 137.9054 136.7452 159.2263 168.2409 175.1876 174.2871 177.7217 197.4271 187.2432 199.4492 189.0608 213.265 197.0102 199.3038 200.1632 223.1614 217.1779 214.0327 217.9197 218.1124 237.5984 247.0654 227.6808 240.0271 232.9979 237.9438 237.1044 241.2105 255.2498 240.8319 242.6685 244.3461 248.6574 245.4588 265.5471 250.5454 255.6658 250.3917 251.1275 258.558 260.1 259.5862 256.125
133.4603 148.0205 146.0875 167.971 143.5231 141.9742 136.4758 134.7588 133.9944 0 129.908 121.9175 119.34 120.6106 118.4966 118.4532 112.8295 108.5942 112.2249 72.92246 104.5334 102.3218 110.2615 96.6095 93.32375 85.62443 89.97125 91.34033 44.28041 45.7634 112.4409 84.21378 109.9224 56.23497 124.5146 69.99519 75.54477 73.23422 101.5518 100.7575 81.15871 85.19396 85.13104 108.181 117.4955 95.85444 109.5331 119.8997 126.9389 122.672 130.2247 157.2972 108.1771 110.2608 112.622 129.9996 113.447 167.14 132.5335 122.0398 118.5104 120.142 125.0072 142.3363 140.892 128.0937
