0 4.503085 188.5611 35.89839 28.58224 27.86176 29.14952 32.36682 52.82308 44.19967 39.16135 30.88734 39.92006 152.332 63.1792 51.6042 68.59563 60.24271 67.6679 62.26511 72.24072 66.0961 74.20879 71.6151 67.85974 63.07755 71.99267 78.58506 77.36673 66.61279 84.05719 80.96673 73.86719 86.55457 85.30892 69.16365 90.57227 78.38544 78.78839 73.73564 95.45476 94.19985 78.42477 76.22518 98.47178 86.16473 103.4404 88.68076 85.54693 80.23888 89.96697 81.13945 82.78251 82.38291 91.58026 112.1767 115.4395 121.4945 94.47457 97.78008 109.6765 100.1346 106.7086 112.864 110.5363 113.2388 108.8988 102.5619 101.7199 108.6045 104.0077 104.2894 110.8051 108.7885 106.981 104.9839 108.9049 120.4448 111.7957 118.3509 113.92 114.0809 116.3799 113.729 116.185 117.8485 129.8266 147.5874 202.454 192.4094 191.5212 155.6043 223.3001 224.1806 205.2647 245.5951 212.91 250.8684 249.7805 253.646 261.8287 291.6049 246.7069 297.2805 224.6989 297.9855 258.3917 228.8179 233.0873 268.7271 229.1745 271.3278 236.3295 262.1671 273.8959 240.4141 274.0029 274.9732 248.7344 245.6114 279.9302 246.6866 248.6316 287.4061 292.4326 289.5034 261.3453 295.7943 301.1207 300.6021 301.9482 306.9347 291.1872 308.1341 307.7272 301.1545 303.0703 302.295 303.0395
4.503085 0 187.5205 31.48412 32.20248 31.14482 31.48412 30.01666 49.09175 47.80167 42.44997 32.5 42.43819 148.0246 60.1415 52.77953 71.77918 62.79363 70.76722 64.66065 75.20343 68.52919 77.23341 74.40505 70.45566 65.07304 74.63243 81.56592 80.28076 68.05233 87.11487 83.86895 76.10026 89.60608 88.26035 70.34202 93.56936 80.77747 81.00617 74.73286 98.49365 97.18539 80.12802 77.36924 101.4294 88.43783 106.2182 91.06591 87.65843 81.60882 92.24183 82.2253 83.74366 83.18654 93.52005 115.1086 118.4441 124.4335 95.6896 99.29753 112.0045 101.5332 108.7024 115.2476 112.7697 115.539 110.9234 103.846 102.8397 110.4737 105.3613 105.513 112.661 110.4943 108.4666 105.9056 110.3676 118.5116 113.2254 120.3412 115.4231 115.4664 117.9873 114.9826 117.6435 119.2518 131.928 149.9775 199.1507 189.2808 188.4469 157.6587 220.7606 221.6867 206.1674 243.2817 213.7627 248.5156 247.5096 251.2847 259.3704 288.7021 244.7059 294.4149 224.0759 295.3695 256.2577 228.0899 234.1721 266.5108 229.6301 269.092 237.3057 260.2787 271.7141 239.6539 271.8842 272.9469 249.8622 245.2774 277.8939 246.5198 248.3193 285.412 290.4469 287.6629 261.5937 293.8469 299.196 298.7658 300.0904 305.0646 292.3261 306.8849 306.3611 302.3347 302.5178 301.9205 302.6962
188.5611 187.5205 0 176.6023 178.3402 175.2866 167.8604 158.7439 154.4437 174.8662 171.534 162.9159 163.0222 171.4821 137.463 144.3644 162.5983 153.7156 160.9996 150.5445 157.158 149.4353 158.0826 153.8026 151.4407 144.64 150.7987 156.2677 154.9832 135.7381 157.3128 153.9898 142.8005 156.8638 154.4457 131.0836 154.9853 143.8706 140.4383 125.7587 155.7799 154.336 131.9145 125.6136 153.2253 138.702 147.5805 140.2962 135.6569 125.875 137.4509 121.4121 118.6422 117.0269 129.7339 152.1345 154.7414 152.858 114.5933 118.3658 133.825 114.804 125.5786 134.9395 131.0122 132.4397 125.7509 111.245 108.5535 121.8471 111.9002 109.1027 120.8187 117.743 113.3317 102.9077 111.9594 75.45684 109.9372 122.5389 110.8357 107.9088 112.5825 104.9567 108.847 106.8065 124.2689 134.9844 113.771 100.1651 96.87865 122.895 81.76265 80.05449 86.70855 86.37274 87.94798 92.01666 87.87705 94.52054 104.9595 148.7537 75.50629 151.7221 41.19352 141.5617 89.81177 42.99801 108.9299 101.4484 80.58833 104.3585 106.3633 85.47243 104.756 53.72093 102.8196 100.8961 120.9329 66.77867 105.6743 72.16834 70.02522 111.3802 115.8343 109.6294 97.22719 118.036 122.5344 120.1098 121.8464 126.8773 153.6591 120.0274 120.3657 163.5041 117.7287 119.529 120.77
35.89839 31.48412 176.6023 0 58.57687 56.18051 52.39275 26.00481 23.71181 72.89204 66.30422 49.92494 62.41194 116.6937 39.77751 63.91519 93.15042 80.89926 91.66924 81.7022 95.04458 85.51316 97.36658 93.21495 88.30204 79.68218 92.5 101.2336 99.58037 78.98462 107.0572 102.9381 91.35097 109.4189 107.4716 79.4182 112.8895 96.75355 95.86579 82.25114 117.9332 116.311 91.76737 85.61688 120.2377 103.2594 123.6782 106.4906 101.4754 91.00137 106.8962 89.72319 90.31196 88.75387 105.9257 133.3726 137.1286 142.5321 103.1952 108.6336 126.2587 109.9693 120.8241 129.7777 126.3616 129.4952 123.1716 111.4058 109.3401 121.6923 113.3192 112.5889 123.7103 120.612 117.1804 110.92 118.8497 102.8798 121.3724 132.0464 123.9849 123.2284 127.1662 121.8657 125.8223 126.997 144.0703 163.733 172.9487 164.232 163.7513 168.9157 199.3033 200.5224 208.5551 223.1597 215.7025 228.1036 227.6406 230.8013 238.2126 264.6114 226.6412 270.5363 215.5835 273.0503 237.2367 218.8293 237.5243 246.8912 228.5963 249.3316 239.8588 242.8606 252.2938 230.0571 252.876 254.5413 253.372 238.5755 259.3959 240.9673 241.7401 267.154 272.2198 270.4083 258.8049 275.8555 281.329 281.484 282.6606 287.5306 295.5934 293.4826 292.1747 305.8341 293.8831 294.5153 295.5017
28.58224 32.20248 178.3402 58.57687 0 3.605551 11.71537 41.59327 67.47592 15.6205 11.18034 17.41407 16.12452 170.05 71.51224 34.072 40.40111 34.25843 39.66106 36.87818 44.53338 40.38874 46.32494 44.42722 41.4367 39.57903 45.31004 50.77401 49.73932 45.83143 56.0357 53.33854 48.75705 58.53418 57.52294 49.64877 62.65073 52.49762 53.60037 54.91812 67.42403 66.28725 55.61025 56.4358 70.60304 60.58259 75.98831 62.62587 60.63827 59.03389 64.30829 61.40033 63.63961 64.13267 67.26812 84.31489 87.41853 93.59171 73.5153 75.23962 83.57033 78.1025 81.89763 86.53901 84.75848 87.19662 83.9345 81.02469 81.02469 84.27798 82.0975 83.00602 86.50145 85.15868 84.38009 85.2115 86.37129 117.516 89.35883 93.40771 91.10708 91.80686 93.05912 92.08692 93.53609 95.42536 104.3552 121.0382 208.6145 197.1621 195.8245 130.1355 222.9923 223.5173 184.2715 243.403 192.1047 248.9277 247.2448 251.7479 260.5993 293.6865 242.2602 299.0287 211.5963 297.7468 254.8038 216.3007 211.13 265.6633 210.1928 268.3887 214.8418 256.8268 270.5492 228.0022 270.2036 270.5125 226.5287 230.7076 275.5104 230.8528 233.5882 282.6464 287.5862 283.6676 243.2432 290.663 295.8044 294.6795 296.1659 301.2126 268.8083 298.3253 298.6616 278.5772 289.109 287.3343 287.9028
27.86176 31.14482 175.2866 56.18051 3.605551 0 8.13941 38.32754 64.28063 17 11.31371 13.82932 14.03567 166.8484 68.00735 31.21451 40.73389 33.31426 39.82462 35.73514 44.4847 39.38591 46.40043 44.07695 40.71855 37.90119 44.72136 50.80354 49.64877 43.62935 56.22277 53.25411 47.60515 58.7218 57.54322 47.26521 62.76767 51.62364 52.49762 52.46904 67.62396 66.4003 53.89341 54.14795 70.68885 59.6343 75.83202 61.84658 59.48109 57.00877 63.39734 59.13544 61.29437 61.66036 65.96969 84.40379 87.61849 93.71154 71.51573 73.5527 82.8553 76.32169 80.77678 85.90693 83.9345 86.46531 82.86133 79.15807 79.00633 83.03279 80.30567 81.09871 85.2555 83.74366 82.73452 83.0542 84.71718 114.0219 87.69265 92.34717 89.52374 90.11382 91.59148 90.27181 91.92388 93.771 103.465 120.5249 205.0098 193.5576 192.2219 129.272 219.4673 220.0023 182.4637 239.9417 190.2704 245.4588 243.797 248.2781 257.1089 290.1176 238.8912 295.4665 208.8061 294.2322 251.4001 213.4596 209.5101 262.2403 208.0865 264.9613 213.1385 253.5054 267.139 225.1577 266.8127 267.1516 224.9628 228.1074 272.1489 228.355 231.0044 279.3027 284.2478 280.3792 241.0316 287.3395 292.4915 291.3984 292.8775 297.9221 267.2912 295.2943 295.577 277.1015 286.435 284.7631 285.3507
29.14952 31.48412 167.8604 52.39275 11.71537 8.13941 0 32.00391 58.00216 21.14829 14.22146 5.700877 11.01136 160.3773 60.58259 24.57271 41.40048 31.32874 40.14038 33.18509 44.1981 37.04727 46.34922 43.11644 39.0032 34.00368 43.20012 50.55937 49.15537 38.35323 56.24278 52.70911 44.72136 58.7069 57.16764 41.51205 62.5409 49.30771 49.64121 46.51075 67.52962 66.12299 49.60091 48.54122 70.30631 57.03069 74.85696 59.60076 56.40257 51.97355 60.83425 53.53737 55.5 55.58102 62.5 83.91811 87.36275 93.23934 66.42477 69.14658 80.56829 71.68856 77.5917 83.78693 81.39564 84.11896 79.76998 74.31857 73.83258 79.55519 75.62572 76.15937 81.76338 79.88273 78.36613 77.55804 80.31967 105.9257 83.25413 89.23144 85.2599 85.6052 87.57425 85.49415 87.58567 89.33225 100.6789 118.5179 197.0006 185.4889 184.1372 126.4615 211.3429 211.885 177.5197 231.8755 185.2635 237.3842 235.7462 240.2025 249.0125 281.9786 230.9421 287.3271 201.857 286.1148 243.4035 206.4128 204.9407 254.2189 202.5 256.9343 208.3897 245.6242 259.1334 218.1015 258.8325 259.2128 220.4967 221.5181 264.2087 221.9668 224.446 271.3876 276.3402 272.5461 235.2127 279.4535 284.6208 283.5758 285.0439 290.0849 262.9041 287.8873 288.0764 272.7975 279.6878 278.2144 278.8391
32.36682 30.01666 158.7439 26.00481 41.59327 38.32754 32.00391 0 26.01922 53.08484 46.09772 27.78939 40.02499 128.5373 31.62278 38.21592 69.82299 56.53353 68.15424 56.93856 70.9593 60.63209 73.34848 68.76853 63.63175 54.30009 67.74216 76.94154 75.17978 53.05582 82.76473 78.39005 65.91092 85.03676 82.89887 53.41348 88.27547 71.40028 70.29225 56.30275 93.29523 91.58603 65.82173 59.64059 95.36529 77.6096 98.40014 80.91971 75.69016 65 81.1925 63.81222 64.49806 63.06346 79.98125 108.2266 112.0714 117.2837 77.34662 82.66196 100.4092 84.0595 94.83612 103.9471 100.449 103.6062 97.18539 85.58621 83.64807 95.68757 87.46428 86.83317 97.70619 94.62558 91.26883 85.49269 92.96236 88.56636 95.52487 106.0424 98.10454 97.42946 101.2423 96.17692 99.985 101.2126 118.0678 137.7725 171.0263 160.583 159.594 142.9274 190.9334 191.8176 184.201 213.3003 191.5064 218.5521 217.5132 221.3256 229.4733 259.4087 214.7091 265.0481 196.2371 265.6236 226.241 199.97 212.945 236.5016 205.5067 239.0868 215.5203 230.3259 241.7 211.4356 241.8677 242.9424 228.7746 218.2292 247.8871 220.0023 221.3318 255.4153 260.4525 257.7339 236.5254 263.8655 269.2234 268.8382 270.1504 275.1175 271.123 277.6135 276.9117 281.3081 274.7544 274.658 275.525
52.82308 49.09175 154.4437 23.71181 67.47592 64.28063 58.00216 26.01922 0 79.02531 72.02777 53.58405 65.49046 102.5749 17 59.96398 94.24038 80.19626 92.44458 80.05623 94.65845 83.47005 97.08244 92.07304 86.72946 76.30531 90.62009 100.3045 98.43272 72.85273 106.0424 101.3903 87.4314 108.1677 105.7949 71.84706 111.0345 93.0215 91.3017 73.24616 115.9526 114.1271 85.00882 76.83749 117.606 98.18477 119.7511 101.7104 95.71834 82.61961 101.4785 80.05623 79.93122 77.78175 98.81295 129.769 133.7647 138.4925 92.63099 99.08582 119.6202 99.70456 112.7633 123.2234 119.2015 122.5 115.1086 100.449 97.74457 112.9179 102.5524 101.2373 114.7279 111.072 106.7755 98.23441 108.2081 79.9062 110.3902 123.2396 113.1923 111.904 116.6919 109.9864 114.6909 115.5206 135.2072 155.5964 150.6552 141.3997 140.788 158.7931 175.6831 176.8757 192.1067 199.4593 198.9346 204.4162 203.9338 207.1183 214.581 241.543 202.9704 247.4102 194.0412 249.5821 213.5275 197.0102 221.3646 223.1815 210.1618 225.6247 223.2308 219.2282 228.5823 208.0865 229.1659 230.8463 237.1852 217.5891 235.6968 220.4223 220.7873 243.4625 248.5287 246.7773 239.3622 252.1745 257.6534 257.8469 259.0121 263.8735 279.0249 270.3875 268.932 289.3462 272.046 273.0897 274.1478
44.19967 47.80167 174.8662 72.89204 15.6205 17 21.14829 53.08484 79.02531 0 7 25.5196 15.23155 181.1767 80.41144 32.48266 25.5 23.16981 25.07987 26.30589 30.27467 29.03877 31.7805 30.88329 29.06888 30.99193 32.38827 36.24914 35.4683 39.28002 41.18252 39 37.51333 43.66062 42.93665 43.82921 47.85862 40.1995 42.0119 49.1935 52.47857 51.47815 46.28715 49.76947 55.81253 48.31408 61.58251 49.81967 49.0408 50.96077 51.8545 54.42426 57.00877 58.18075 56.00893 69.46222 72.40166 78.66785 64.91918 65.27634 70.34202 68.46897 69.83234 73.08215 71.80529 73.98142 71.70077 71.70077 72.36712 72.58175 72.44308 73.82412 74.78302 74.02702 74.10803 77.12976 76.10519 119.2057 79.1012 81.04937 80.51397 81.62414 82.02439 82.38932 83.02409 85.05292 91.44397 107.1553 213.8878 201.7975 200.238 117.0438 224.7492 225.0778 174.0115 244.002 181.927 249.6337 247.6328 252.4619 261.6333 296.3648 241.6154 301.5076 206.1286 299.1568 254.5683 211.154 200.1161 265.6633 201.0995 268.4446 204.1201 255.6013 270.3693 222.8475 269.774 269.7128 215.3014 224.0402 274.7108 223.618 226.8216 281.6256 286.4963 282.0388 234.5576 289.4011 294.4185 292.9573 294.517 299.5784 257.3622 294.376 295.1386 266.9855 282.7649 280.4015 280.863
