1 53
1.5 71.5
1 103
177.1384 138.9476
2.5 58
2.666667 78
2 90
4.4 38
3 46
3 56
4 54
4 89
5 57
5 66
5 69.5
5 79
5 107
6 88
7 72
7 103
8 64
8 97
14.04444 63.68889
9 88
10 35
10 70
10 105
21.93814 25.4433
11 44
11 54
11 58
11 87
11 96
12 101.3333
13 42
14.5 69
14 73
14.5 79.5
14.5 98
14 104
15 39
15.5 71
15.5 74.5
18.5625 37.3125
16 103
17 51
17 69
17 87
17 97
18 49
18 76
19 56
19 66
19 71
19 98
20 48
21 68
22 34
22 72
23 58
23 64
23 70
24 35
24 45
26 31
26 69
27 50
28 33
29.27273 54
28.5 81.5
29 24.5
29 47
30.5 60
29.5 72.5
29 78
32.61538 41.23077
31.75 66.33333
31.75 26.25
31 29
31 34
32 14.5
32 51
32.85714 73.71429
33.5 17
36.27273 25.27273
33 47
33 79
36.72727 10.45455
35.72727 19.90909
35 53
34.5 62
35 32.5
36 65
36.5 72
36 76
39.5122 229.9268
38.85714 13.57143
37 47
37 57
37 68
37 70
38.33333 42
39.5 55
38 63.5
39 51
53.87778 6.966667
43.03571 33.78571
40 69
41 24
41 42
41.5 65.5
43 21.66667
42 73
43 12
43 19
43 43
43 49
43.33333 52
45.5 10.5
45 25
46.5 69.25
46 19
46 60
47 8
47 21
48 25.33333
47.5 38.5
47 46
47 76
48.5 67
49 16
49.33333 21.66667
49 27
49.5 58
49 60
52 73.875
51 26
51 33
52 19
52 39
54.10526 52.10526
53 44
54 48
55 44
56 21
56 56
56.5 63.5
59.5 19.5
59 38
60 62.66667
60 34
60 41
61 21
62 12
63.875 50.75
63.66667 10
64 57
65 30
67.72727 5.636364
70.37143 26.94286
67 52
72.58333 2.5
70.66667 40
71 7
72.5 38
78 22.65217
78 5
82 1.666667
86.28571 17.28571
85 1.5
85 50
85 54
85 56
86 9
87 1
87 52
87 55
88 50
88 59
89 1
90 21.5
92 2
92 42
93 34.5
94 5
98 33
101 12
104 24
107 140
114 22
132 237
133.3333 222.3333
135 219.5
137 7
139 8
148 19
151.5 13.25
159 8
160 20
166 1
175 11
185 13.33333
186 10
192.3333 3.333333
193.5 238
194 1
194 233
194 241
194 243
196 243
204 51
204 231
211.9 52.13333
208.5 222.5
208 226
214 235
215.8261 279.8696
218 234
220.2 205.4
221.5 194.5
222 124
223 200
225 130
227 195
227 221
227 286.5
229.75 36.9
235.6892 204.3108
229 220
230 70
231.5 225.5
234 220.6667
236.3636 225
234 42
236 134
240.6667 222.2
242 228
244.5714 31.28571
243.5 219
244 235
244 283
245 112
245 221
245 233
247 103
248.1429 111.1429
247.5 218.5
247.5 231.5
249.5 209
249.5 211
250.2 215.2
250.2857 230.7143
252.75 213.25
253 216.5
253.3333 219.6667
254 225
254.5 234.5
256 239
258 229
258 271.6
258.75 220.5
258.5 241.5
261 232.6667
262.5 80
261.5 225.5
263 235
263 220
263 224
265 233
266 227
267 208
268 234
269 213
271 241
274 241
275 201
275 239
277.5 227.5
277 238
279.7143 230.2857
278 271
280.5 222
285.8846 21.46154
282 217
283 225.5
284.5 222.5
285 256
286 221
287 277
291 192
292 183
293.2 186.2
293 189.3333
295 16.5
295 192
296 196
296 279
297 191
299 176
299 188
300.5 190
301 172
302.5 188.5
304 185
304 258.5
